strategy,trend_ma,slope_lb,yellow_buy_cap,red_dd,red_target,rec_fast_ma,CAGR,MDD,Calmar,Final,MaxUnderwaterDays,DotCom_Return,DotCom_MDD,GFC_Return,GFC_MDD,COVID_Return,COVID_MDD,2022_Bear_Return,2022_Bear_MDD,Actual_TQQQ_Era_Return,Actual_TQQQ_Era_MDD,ActualEra_CAGR,ActualEra_MDD,InvestedDayPct,AvgWeight,TradeCount,actual_floor,dotcom_cap
V4_M120_S20_YBC80_RD25_RT0_RF60,120,20,0.8,-0.25,0.0,60,0.17217695036560543,-0.5858494444379405,0.29389282861024246,75.70880538225028,1693,-0.41441748122772304,-0.5858494444379405,-0.21027029871921032,-0.3763611610049771,0.6410060624119933,-0.49223904372175953,-0.2884910274466247,-0.3880756858281056,32.27786549398638,-0.49223904372175953,0.23973300344415738,-0.49223904372175953,0.6066841798015178,0.24233425242472853,195,0.18,-0.65
V4_M120_S20_YBC80_RD25_RT0_RF60,120,20,0.8,-0.25,0.0,60,0.17217695036560543,-0.5858494444379405,0.29389282861024246,75.70880538225028,1693,-0.41441748122772304,-0.5858494444379405,-0.21027029871921032,-0.3763611610049771,0.6410060624119933,-0.49223904372175953,-0.2884910274466247,-0.3880756858281056,32.27786549398638,-0.49223904372175953,0.23973300344415738,-0.49223904372175953,0.6066841798015178,0.24233425242472853,195,0.18,-0.6
V4_M120_S20_YBC80_RD25_RT0_RF60,120,20,0.8,-0.25,0.0,60,0.17217695036560543,-0.5858494444379405,0.29389282861024246,75.70880538225028,1693,-0.41441748122772304,-0.5858494444379405,-0.21027029871921032,-0.3763611610049771,0.6410060624119933,-0.49223904372175953,-0.2884910274466247,-0.3880756858281056,32.27786549398638,-0.49223904372175953,0.23973300344415738,-0.49223904372175953,0.6066841798015178,0.24233425242472853,195,0.2,-0.65
V4_M120_S20_YBC80_RD25_RT0_RF60,120,20,0.8,-0.25,0.0,60,0.17217695036560543,-0.5858494444379405,0.29389282861024246,75.70880538225028,1693,-0.41441748122772304,-0.5858494444379405,-0.21027029871921032,-0.3763611610049771,0.6410060624119933,-0.49223904372175953,-0.2884910274466247,-0.3880756858281056,32.27786549398638,-0.49223904372175953,0.23973300344415738,-0.49223904372175953,0.6066841798015178,0.24233425242472853,195,0.2,-0.6
V4_M120_S20_YBC80_RD25_RT0_RF60,120,20,0.8,-0.25,0.0,60,0.17217695036560543,-0.5858494444379405,0.29389282861024246,75.70880538225028,1693,-0.41441748122772304,-0.5858494444379405,-0.21027029871921032,-0.3763611610049771,0.6410060624119933,-0.49223904372175953,-0.2884910274466247,-0.3880756858281056,32.27786549398638,-0.49223904372175953,0.23973300344415738,-0.49223904372175953,0.6066841798015178,0.24233425242472853,195,0.22,-0.65
V4_M120_S20_YBC80_RD25_RT0_RF60,120,20,0.8,-0.25,0.0,60,0.17217695036560543,-0.5858494444379405,0.29389282861024246,75.70880538225028,1693,-0.41441748122772304,-0.5858494444379405,-0.21027029871921032,-0.3763611610049771,0.6410060624119933,-0.49223904372175953,-0.2884910274466247,-0.3880756858281056,32.27786549398638,-0.49223904372175953,0.23973300344415738,-0.49223904372175953,0.6066841798015178,0.24233425242472853,195,0.22,-0.6
