strategy,trend_ma,slope_lb,yellow_buy_cap,red_dd,red_target,rec_fast_ma,CAGR,MDD,Calmar,Final,MaxUnderwaterDays,DotCom_Return,DotCom_MDD,GFC_Return,GFC_MDD,COVID_Return,COVID_MDD,2022_Bear_Return,2022_Bear_MDD,Actual_TQQQ_Era_Return,Actual_TQQQ_Era_MDD,ActualEra_CAGR,ActualEra_MDD,InvestedDayPct,AvgWeight,TradeCount
V4_M100_S10_YBC65_RD22_RT25_RF60,100,10,0.65,-0.22,0.25,60,0.07534483096868239,-0.8061013416729073,0.09346818703008083,7.231970041471199,5630,-0.7711316135631103,-0.8061013416729073,-0.15220517881002205,-0.40236941922953373,-0.26193589566620645,-0.46735853173936637,-0.21377878868097844,-0.38291023418316106,8.375941414263373,-0.46735853173936637,0.14708950185567726,-0.46735853173936637,0.739492119089317,0.27402393163119804,215
V4_M100_S10_YBC65_RD25_RT0_RF40,100,10,0.65,-0.25,0.0,40,0.09621269784118458,-0.7306309162690866,0.13168440548955646,12.206844941458993,3853,-0.682050056144576,-0.7306309162690866,-0.10676257402734868,-0.3935777105358629,-0.4045616516061632,-0.4673585317393666,-0.3511466251456167,-0.4278166516331081,7.979350483875692,-0.48139990673119004,0.14405383024355922,-0.48139990673119004,0.6090192644483362,0.22910937659706723,208
V4_M100_S10_YBC65_RD25_RT0_RF60,100,10,0.65,-0.25,0.0,60,0.10822674572770907,-0.6581811963622577,0.1644330563162153,16.426176297129313,2954,-0.596533990018262,-0.6581811963622577,-0.08229101721865018,-0.37696387744381177,-0.40456165160616264,-0.4673585317393666,-0.33027987835383665,-0.4094155682581082,8.26812116792083,-0.4673585317393666,0.14627631259922969,-0.4673585317393666,0.6008464681844717,0.22540160410093346,168
V4_M100_S10_YBC65_RD25_RT15_RF40,100,10,0.65,-0.25,0.15,40,0.09817582300722272,-0.7547340554368808,0.13008002262517923,12.81644863169982,4329,-0.7080757474990637,-0.7547340554368808,-0.1734904235649316,-0.46243282775268546,-0.29808517250356636,-0.4673585317393665,-0.3061505765578275,-0.4179359204787967,10.097286355568636,-0.4673585317393665,0.1590056296744664,-0.4673585317393665,0.7159953298307064,0.24004039013573028,257
V4_M100_S10_YBC65_RD25_RT15_RF60,100,10,0.65,-0.25,0.15,60,0.10567729617660371,-0.7450915628071153,0.14183128819559696,15.42742255851006,3863,-0.6991186880637306,-0.7450915628071153,-0.13114485135259224,-0.4348909938037476,-0.29808517250356614,-0.4673585317393665,-0.2704416863815782,-0.3879800516851768,10.668407071875533,-0.4673585317393665,0.16257733594308177,-0.4673585317393665,0.7152656158785756,0.24306614754090772,203
V4_M100_S10_YBC65_RD25_RT25_RF40,100,10,0.65,-0.25,0.25,40,0.08729215436925153,-0.8435661900650063,0.10347991111702175,9.77129183163465,5683,-0.8054392469714523,-0.8435661900650063,-0.2322604504877176,-0.5214176686557097,-0.22935471119330453,-0.4673585317393665,-0.28297074423511137,-0.43363373440481556,12.26088704135176,-0.4673585317393665,0.17173249207931596,-0.4673585317393665,0.725189725627554,0.2568515697906952,269
V4_M100_S10_YBC65_RD25_RT25_RF60,100,10,0.65,-0.25,0.25,60,0.08883159376097671,-0.8027501864910153,0.11065907583189451,10.155184950123047,5679,-0.7671760757280552,-0.8027501864910153,-0.22025027696741728,-0.5139309410970657,-0.22935471119330453,-0.4673585317393665,-0.26323461279976335,-0.41804458100770636,12.625891129390261,-0.4673585317393665,0.1736848497571406,-0.4673585317393665,0.7399299474605955,0.29030342079175847,195
V4_M100_S10_YBC80_RD12_RT0_RF40,100,10,0.8,-0.12,0.0,40,0.07117295073953889,-0.7327152819380145,0.09713588960678986,6.505442792510794,6104,-0.6845103382906588,-0.7327152819380145,-0.060668007390212164,-0.2637784876630128,-0.4045616516061631,-0.4673585317393665,-0.03702546477034929,-0.13199319397290632,5.522213993557046,-0.4673585317393665,0.12184571753429219,-0.4673585317393665,0.558231173380035,0.19168456623835417,270
V4_M100_S10_YBC80_RD12_RT0_RF60,100,10,0.8,-0.12,0.0,60,0.07295142846471969,-0.6562232593858729,0.1111686113244315,6.8061254424274695,5202,-0.5942229380478885,-0.6562232593858729,-0.0724447629109044,-0.2730087713412873,-0.4045616516061624,-0.46735853173936637,-0.11054701055523397,-0.1982641074770659,4.35658204244098,-0.46735853173936637,0.108384420354942,-0.46735853173936637,0.5176590776415645,0.16962722090261964,213
V4_M100_S10_YBC80_RD12_RT15_RF40,100,10,0.8,-0.12,0.15,40,0.07665911559279515,-0.7584776024167063,0.1010697156363475,7.476612399065577,5629,-0.7125314502903105,-0.7584776024167063,-0.06668924223918826,-0.2992029478529362,-0.30624904650113915,-0.4673585317393665,-0.0908536504145766,-0.21102683584524762,6.360014954769857,-0.4673585317393665,0.13018899231738867,-0.4673585317393665,0.7301517805020432,0.20714463991656284,339
V4_M100_S10_YBC80_RD12_RT15_RF60,100,10,0.8,-0.12,0.15,60,0.07953430672944606,-0.7374834259387084,0.10784555141454268,8.039909093444876,5207,-0.6901384195894282,-0.7374834259387084,-0.020166582061581506,-0.26427037813872134,-0.3062490465011387,-0.4673585317393665,-0.10680513775697542,-0.2248698166230354,6.154405427532109,-0.4673585317393665,0.12822730318520104,-0.4673585317393665,0.7307355516637478,0.2037378208853752,266
V4_M100_S10_YBC80_RD12_RT25_RF40,100,10,0.8,-0.12,0.25,40,0.06628992406047907,-0.8435864524437369,0.07858106761725205,5.744223093585965,6532,-0.8054644478130453,-0.8435864524437369,-0.14552013874216452,-0.40359563313917446,-0.2730236513947262,-0.46735853173936637,-0.15116919109254567,-0.29982601378676976,7.173461984157839,-0.46735853173936637,0.13747667246154083,-0.46735853173936637,0.7516053706946877,0.237658953724596,356
V4_M100_S10_YBC80_RD12_RT25_RF60,100,10,0.8,-0.12,0.25,60,0.06435695356574067,-0.8045184940985596,0.079994374321812,5.46724685296771,6555,-0.7692632985709283,-0.8045184940985596,-0.14738011895196723,-0.3938653019969449,-0.2730236513947263,-0.4673585317393665,-0.15011742326380717,-0.2989584433999618,7.270096736160159,-0.4673585317393665,0.1382966939271577,-0.4673585317393665,0.763426736719206,0.2448097708191299,261
V4_M100_S10_YBC80_RD15_RT0_RF40,100,10,0.8,-0.15,0.0,40,0.0866493205365948,-0.7327152819380145,0.11825783175616238,9.615158985037368,4314,-0.6845103382906588,-0.7327152819380145,-0.06066800739021194,-0.2637784876630126,-0.404561651606163,-0.4673585317393665,-0.0478133776345282,-0.14171721205060273,7.4691992804529495,-0.4673585317393665,0.13995825402458806,-0.4673585317393665,0.5764740221833041,0.20027491622708882,254
V4_M100_S10_YBC80_RD15_RT0_RF60,100,10,0.8,-0.15,0.0,60,0.08776042318466737,-0.6562232593858729,0.13373561806815265,9.886560438155529,4217,-0.5942229380478885,-0.6562232593858729,-0.07244476291090274,-0.2730087713412863,-0.40456165160616353,-0.4673585317393665,-0.1158321839360621,-0.20302806155659747,6.872752252535752,-0.4673585317393665,0.13486539530539532,-0.4673585317393665,0.5703444249854057,0.19838413867640156,205
V4_M100_S10_YBC80_RD15_RT15_RF40,100,10,0.8,-0.15,0.15,40,0.0844165806071353,-0.7584776024167063,0.11129739406696018,9.091319494855163,4783,-0.7125314502903105,-0.7584776024167063,-0.06668924223918982,-0.2992029478529371,-0.29918597217869625,-0.46735853173936637,-0.11118516323172756,-0.2286708796306247,7.5960986482219734,-0.46735853173936637,0.14099823229636121,-0.46735853173936637,0.7362813776999416,0.21787852282699388,310
V4_M100_S10_YBC80_RD15_RT15_RF60,100,10,0.8,-0.15,0.15,60,0.08759705513038885,-0.7374834259387084,0.11877833731502592,9.846197928278661,4327,-0.6901384195894282,-0.7374834259387084,-0.020166582061581395,-0.264270378138721,-0.29918597217869614,-0.4673585317393665,-0.12560151646079565,-0.24118164407234155,6.8899705746600945,-0.4673585317393665,0.13501742096813696,-0.4673585317393665,0.7278166958552248,0.21943388925103827,253
V4_M100_S10_YBC80_RD15_RT25_RF40,100,10,0.8,-0.15,0.25,40,0.07172109377930092,-0.8435864524437369,0.0850192574472198,6.596724509237937,6007,-0.8054644478130453,-0.8435864524437369,-0.1455201387421664,-0.403595633139175,-0.26688728870765344,-0.4673585317393665,-0.15755598187599473,-0.30509427775060194,8.195360911501306,-0.4673585317393665,0.14572251515231938,-0.4673585317393665,0.7478108581436077,0.24377369444368885,332
V4_M100_S10_YBC80_RD15_RT25_RF60,100,10,0.8,-0.15,0.25,60,0.06847227767590502,-0.8045184940985596,0.08510963784943973,6.073180830852242,6379,-0.7692632985709283,-0.8045184940985596,-0.14738011895196634,-0.39386530199694547,-0.2668872887076533,-0.46735853173936637,-0.15795603172958217,-0.3054242663628567,8.124176113777919,-0.46735853173936637,0.1451767137694282,-0.46735853173936637,0.7591943957968477,0.2539683638401846,259
V4_M100_S10_YBC80_RD18_RT0_RF40,100,10,0.8,-0.18,0.0,40,0.09349755609407251,-0.7327152819380145,0.12760421189356622,11.409567631066793,3824,-0.6845103382906588,-0.7327152819380145,0.03707474878047301,-0.24822983903208418,-0.40456165160616264,-0.4673585317393665,-0.11622433483835348,-0.20338153887061283,6.2851945508778275,-0.4673585317393665,0.1294811655523953,-0.4673585317393665,0.585960303561004,0.20771685884046376,237
V4_M100_S10_YBC80_RD18_RT0_RF60,100,10,0.8,-0.18,0.0,60,0.1000421675253349,-0.6562232593858729,0.15245141968750003,13.423122031242794,2970,-0.5942229380478885,-0.6562232593858729,0.01722976986211222,-0.22763398661224343,-0.40456165160616286,-0.4673585317393665,-0.17670638827817842,-0.2578989036685748,5.793821670613788,-0.4673585317393665,0.12465559568469198,-0.4673585317393665,0.5863981319322825,0.20790638823427354,194
V4_M100_S10_YBC80_RD18_RT15_RF40,100,10,0.8,-0.18,0.15,40,0.09252455452728325,-0.7584776024167063,0.12198719412738891,11.136255873223183,4217,-0.7125314502903105,-0.7584776024167063,-0.0949246425469511,-0.3284076516296076,-0.29182299354363506,-0.4673585317393665,-0.1574575962097604,-0.26882690937926124,7.941930310897208,-0.4673585317393665,0.14376093525546474,-0.4673585317393665,0.7145359019264448,0.2209935303042386,298
V4_M100_S10_YBC80_RD18_RT15_RF60,100,10,0.8,-0.18,0.15,60,0.09784797043725413,-0.7374834259387084,0.13267819586956547,12.712641077221308,3832,-0.6901384195894282,-0.7374834259387084,-0.054789836338850706,-0.2937117181979597,-0.29182299354363483,-0.4673585317393665,-0.16426537648950346,-0.274734820630985,7.582236157330344,-0.4673585317393665,0.14088532877402016,-0.4673585317393665,0.7159953298307064,0.22505282054632664,247
V4_M100_S10_YBC80_RD18_RT25_RF40,100,10,0.8,-0.18,0.25,40,0.07948942403654691,-0.8435864524437369,0.09422795234119584,8.030809725718147,5351,-0.8054644478130453,-0.8435864524437369,-0.14915377382094164,-0.40359352257016967,-0.25720870384774075,-0.4673585317393666,-0.19164027569000264,-0.3332093456965145,8.83555838517682,-0.4673585317393666,0.15046032523642183,-0.4673585317393666,0.7240221833041448,0.2395986124919179,319
V4_M100_S10_YBC80_RD18_RT25_RF60,100,10,0.8,-0.18,0.25,60,0.0736639172092306,-0.8045184940985596,0.09156273938956364,6.930302177072934,5630,-0.7692632985709283,-0.8045184940985596,-0.15335549913595503,-0.39386315699402874,-0.2572087038477405,-0.4673585317393665,-0.17135873110521416,-0.31647973389463946,7.924198738943938,-0.4673585317393665,0.1436217448021866,-0.4673585317393665,0.7392002335084646,0.2702293490645575,248
V4_M100_S10_YBC80_RD20_RT0_RF40,100,10,0.8,-0.2,0.0,40,0.08338758910389465,-0.7440835545249549,0.11206750719968778,8.85925937810392,3851,-0.6979288849950073,-0.7440835545249549,-0.029636662963950844,-0.2553530791930405,-0.40456165160616353,-0.46735853173936637,-0.20165842627027541,-0.28039019290731015,5.314238739820623,-0.46735853173936637,0.11961887202437604,-0.46735853173936637,0.5907764156450671,0.20979484331516843,229
V4_M100_S10_YBC80_RD20_RT0_RF60,100,10,0.8,-0.2,0.0,60,0.08813137258478698,-0.6851493427715061,0.12863089414679385,9.978801696231185,3697,-0.6283658562366987,-0.6851493427715061,-0.0473134270843405,-0.2533115501087002,-0.40456165160616353,-0.4673585317393665,-0.2563178383214355,-0.32965914025546783,4.88816402426224,-0.4673585317393665,0.11483322029273801,-0.4673585317393665,0.5910683012259195,0.20990319705919594,185
V4_M100_S10_YBC80_RD20_RT15_RF40,100,10,0.8,-0.2,0.15,40,0.08705555881782612,-0.7537059036674015,0.11550335269264701,9.713545080749308,4217,-0.706852004686757,-0.7537059036674015,-0.11867290120252783,-0.33922507171644256,-0.32033923986226687,-0.4673585317393665,-0.20402494295306883,-0.30923887047123877,6.854541992384102,-0.4673585317393665,0.13470427155712872,-0.4673585317393665,0.7148277875072971,0.22276734979465104,284
V4_M100_S10_YBC80_RD20_RT15_RF60,100,10,0.8,-0.2,0.15,60,0.08895902574878001,-0.75432262915532,0.11793233069037726,10.187605992473433,3853,-0.7100145822287282,-0.75432262915532,-0.07341513774300346,-0.3050886401596421,-0.3203392398622671,-0.4673585317393665,-0.20812490106080295,-0.31279688610055545,6.496724822067819,-0.4673585317393665,0.13146504450429175,-0.4673585317393665,0.7148277875072971,0.22654507481819197,234
V4_M100_S10_YBC80_RD20_RT25_RF40,100,10,0.8,-0.2,0.25,40,0.07283417372314749,-0.8426034922998625,0.08643943965191582,6.785896075590793,5441,-0.8042419149995269,-0.8426034922998625,-0.16925158602788337,-0.4131998923172452,-0.26193589566620623,-0.4673585317393665,-0.21481356078345737,-0.3523242638018357,7.458779790575239,-0.4673585317393665,0.1398722145680702,-0.4673585317393665,0.7244600116754233,0.23875513977137197,299
V4_M100_S10_YBC80_RD20_RT25_RF60,100,10,0.8,-0.2,0.25,60,0.07222331345282185,-0.8054357132056417,0.08966986721432103,6.681440785343387,5629,-0.7703459386410461,-0.8054357132056417,-0.15621048201797727,-0.40362681259113464,-0.2619358956662069,-0.4673585317393665,-0.19176761848978285,-0.3333143867892764,7.398887789494349,-0.4673585317393665,0.13937571550388594,-0.4673585317393665,0.739492119089317,0.27210815836428415,230
V4_M100_S10_YBC80_RD22_RT0_RF40,100,10,0.8,-0.22,0.0,40,0.09624748333234168,-0.7362435332486462,0.1307277809390778,12.21739954699277,3832,-0.6886749116358455,-0.7362435332486462,-0.022105055154591158,-0.2566867196088416,-0.4045616516061632,-0.46735853173936637,-0.1697872092432856,-0.2879401504775956,7.383775015795662,-0.46735853173936637,0.13924990696733608,-0.46735853173936637,0.5932574430823118,0.21212241085696576,220
V4_M100_S10_YBC80_RD22_RT0_RF60,100,10,0.8,-0.22,0.0,60,0.10258147400318718,-0.6773313201230243,0.1514494767266265,14.29312598438075,3669,-0.6191378489698056,-0.6773313201230243,-0.04082917084662496,-0.24822937578559634,-0.4045616516061631,-0.4673585317393665,-0.19142534247423493,-0.3064988212953883,7.173924143646447,-0.4673585317393665,0.13748061585859084,-0.4673585317393665,0.5936952714535902,0.21230104418169057,182
V4_M100_S10_YBC80_RD22_RT15_RF40,100,10,0.8,-0.22,0.15,40,0.09451764024435594,-0.7574471909871603,0.124784462031173,11.703039010649173,4217,-0.7113050179502055,-0.7574471909871603,-0.0932389288851615,-0.3404084901730863,-0.3203392398622674,-0.4673585317393665,-0.2037850853671781,-0.34252765321050127,8.33971682675195,-0.4673585317393665,0.14681727663756683,-0.4673585317393665,0.7148277875072971,0.22476848159316606,271
V4_M100_S10_YBC80_RD22_RT15_RF60,100,10,0.8,-0.22,0.15,60,0.09708059713176875,-0.7540600587034529,0.1287438527094131,12.472825352640918,3853,-0.7097046570536205,-0.7540600587034529,-0.0693481681610012,-0.30508864015964154,-0.32033923986226687,-0.46735853173936637,-0.19598158359729945,-0.3360839323915005,8.128477004464163,-0.46735853173936637,0.145209803626956,-0.46735853173936637,0.7164331582019848,0.2292236113115533,224
V4_M100_S10_YBC80_RD22_RT25_RF40,100,10,0.8,-0.22,0.25,40,0.07727793746944034,-0.84439231163755,0.09151899704010023,7.594542536189628,5435,-0.8064667156197837,-0.84439231163755,-0.15747981358001195,-0.4130452532242329,-0.26193589566620656,-0.4673585317393665,-0.23367426897157184,-0.3985258104314008,8.44181268494079,-0.4673585317393665,0.1475819996025105,-0.4673585317393665,0.7246059544658494,0.24067845537269264,281
V4_M100_S10_YBC80_RD22_RT25_RF60,100,10,0.8,-0.22,0.25,60,0.07534483096868239,-0.8061013416729073,0.09346818703008083,7.231970041471199,5630,-0.7711316135631103,-0.8061013416729073,-0.15220517881002205,-0.40236941922953373,-0.26193589566620645,-0.46735853173936637,-0.21377878868097844,-0.38291023418316106,8.375941414263373,-0.46735853173936637,0.14708950185567726,-0.46735853173936637,0.739492119089317,0.27402393163119804,215
V4_M100_S10_YBC80_RD25_RT0_RF40,100,10,0.8,-0.25,0.0,40,0.10445471862357203,-0.7306309162690866,0.14296509536848293,14.96948188902673,3853,-0.682050056144576,-0.7306309162690866,-0.10676257402734868,-0.3935777105358629,-0.40456165160616275,-0.46735853173936637,-0.35114662514561745,-0.42781665163310856,10.011545168979168,-0.48139990673119015,0.15845457859069323,-0.48139990673119015,0.6081436077057794,0.23136462693849927,209
V4_M100_S10_YBC80_RD25_RT0_RF60,100,10,0.8,-0.25,0.0,60,0.11655909572499823,-0.6581811963622577,0.1770927160624094,20.143726717679456,2954,-0.596533990018262,-0.6581811963622577,-0.08229101721865018,-0.37696387744381177,-0.40456165160616286,-0.46735853173936637,-0.33027987835383565,-0.4094155682581079,10.365670051012701,-0.46735853173936637,0.16070503638621103,-0.46735853173936637,0.5999708114419148,0.2276568544423655,169
V4_M100_S10_YBC80_RD25_RT15_RF40,100,10,0.8,-0.25,0.15,40,0.10643260380693964,-0.7547340554368808,0.1410200096845116,15.717050277443851,4329,-0.7080757474990637,-0.7547340554368808,-0.1734904235649316,-0.46243282775268546,-0.29808517250356625,-0.46735853173936626,-0.3061505765578285,-0.4179359204787968,12.608809476461918,-0.46735853173936626,0.1735945834147814,-0.46735853173936626,0.7151196730881495,0.2422956404771623,258
V4_M100_S10_YBC80_RD25_RT15_RF60,100,10,0.8,-0.25,0.15,60,0.11399047779879079,-0.7450915628071153,0.152988549983487,18.918936358372022,3863,-0.6991186880637306,-0.7450915628071153,-0.13114485135259224,-0.4348909938037476,-0.29808517250356636,-0.4673585317393666,-0.27044168638157795,-0.38798005168517624,13.309185475354678,-0.4673585317393666,0.177211248444763,-0.4673585317393666,0.7143899591360187,0.24532139788233978,204
V4_M100_S10_YBC80_RD25_RT25_RF40,100,10,0.8,-0.25,0.25,40,0.09546710486059884,-0.8435661900650063,0.11317085248905248,11.982717631585396,5683,-0.8054392469714523,-0.8435661900650063,-0.2322604504877176,-0.5214176686557097,-0.22935471119330464,-0.4673585317393665,-0.28297074423511126,-0.43363373440481534,15.262073398158371,-0.4673585317393665,0.18648164487486407,-0.4673585317393665,0.724314068884997,0.2591068201321272,270
V4_M100_S10_YBC80_RD25_RT25_RF60,100,10,0.8,-0.25,0.25,60,0.09701811873187993,-0.8027501864910153,0.12085717370676163,12.453492931189382,5679,-0.7671760757280552,-0.8027501864910153,-0.22025027696741728,-0.5139309410970657,-0.22935471119330453,-0.46735853173936637,-0.2632346127997619,-0.4180445810077056,15.709684727008508,-0.46735853173936637,0.18845857780505804,-0.46735853173936637,0.7390542907180385,0.29255867113319056,196
V4_M100_S20_YBC50_RD12_RT0_RF40,100,20,0.5,-0.12,0.0,40,0.08137846666648696,-0.7351644946950502,0.11069422864367674,8.422496809024427,6532,-0.6874012678947679,-0.7351644946950502,-0.0717797205536419,-0.2724875301891875,-0.21593700827309237,-0.49223904372175953,0.040665061719685314,-0.08251398396556364,7.624323105558629,-0.49223904372175953,0.14122758006752933,-0.49223904372175953,0.5684471687098658,0.1962689369287079,285
V4_M100_S20_YBC50_RD12_RT0_RF60,100,20,0.5,-0.12,0.0,60,0.07955627405932453,-0.642874390206291,0.12375088395385579,8.044366295971987,5229,-0.5784665930828469,-0.642874390206291,-0.08341716438222702,-0.28160862535322406,-0.3435668522898663,-0.49223904372175953,-0.0003105877203456453,-0.12751767520395751,5.167415471942575,-0.49223904372175953,0.11800494653999416,-0.49223904372175953,0.5227670753064798,0.17223232134789476,219
V4_M100_S20_YBC50_RD12_RT15_RF40,100,20,0.5,-0.12,0.15,40,0.08632109279277578,-0.7106604560293921,0.12146601384727342,9.536367932427206,5200,-0.6556177815756874,-0.7106604560293921,-0.09438950482159303,-0.32000230348023284,-0.22773862310749948,-0.4922390437217594,-0.06960240729696543,-0.19088215560653288,7.075906315111517,-0.4922390437217594,0.1366395527058517,-0.4922390437217594,0.7302977232924693,0.21021695802540535,346
V4_M100_S20_YBC50_RD12_RT15_RF60,100,20,0.5,-0.12,0.15,60,0.08431368964737351,-0.71978000121669,0.1171381387435782,9.067854417325703,5165,-0.6692421726203699,-0.71978000121669,-0.04604622785514434,-0.2837026833296008,-0.2281638387486733,-0.4922390437217594,-0.13081504689085555,-0.24370373734408002,6.4700205299376154,-0.4922390437217594,0.13121751242187196,-0.4922390437217594,0.7387624051371863,0.21026295958767546,265
V4_M100_S20_YBC50_RD12_RT25_RF40,100,20,0.5,-0.12,0.25,40,0.07499378512870081,-0.8322337580232361,0.09011144333634082,7.167942262716936,6128,-0.7913448097611848,-0.8322337580232361,-0.16498450924872543,-0.42518873705832694,-0.15555987096449542,-0.4922390437217594,-0.16450013863366464,-0.30886620432160705,8.395830934726787,-0.4922390437217594,0.14723855063288682,-0.4922390437217594,0.752918855808523,0.24204500931578432,371
V4_M100_S20_YBC50_RD12_RT25_RF60,100,20,0.5,-0.12,0.25,60,0.07160277847468999,-0.7915570086333252,0.09045814476245602,6.5769177631515285,6541,-0.7539642021777541,-0.7915570086333252,-0.1670871368733775,-0.41632719637685733,-0.16658318950495565,-0.49223904372175953,-0.15302735340016282,-0.299375802261616,8.517407869655191,-0.49223904372175953,0.14814324082560937,-0.49223904372175953,0.7673671920607122,0.2506163801624835,270
V4_M100_S20_YBC50_RD15_RT0_RF40,100,20,0.5,-0.15,0.0,40,0.0875781346548592,-0.7351644946950502,0.11912726374413257,9.84153361247939,4480,-0.6874012678947679,-0.7351644946950502,-0.07177972055364157,-0.2724875301891878,-0.3435668522898667,-0.49223904372175953,-0.040118286778234924,-0.15143348458323558,7.8534929194121705,-0.49223904372175953,0.14306411973810862,-0.49223904372175953,0.5811441914769411,0.2027950060367939,267
V4_M100_S20_YBC50_RD15_RT0_RF60,100,20,0.5,-0.15,0.0,60,0.09215523278048421,-0.642874390206291,0.14334873839182277,11.034175408888927,4013,-0.5784665930828469,-0.642874390206291,-0.08341716438222635,-0.2816086253532232,-0.3435668522898666,-0.4922390437217594,-0.0730074009659405,-0.19096406549946454,7.559429106374031,-0.4922390437217594,0.14069920294353144,-0.4922390437217594,0.5748686514886164,0.2008728984759761,211
V4_M100_S20_YBC50_RD15_RT15_RF40,100,20,0.5,-0.15,0.15,40,0.09342939296786623,-0.7106604560293921,0.1314683998176509,11.390212315997262,4467,-0.6556177815756874,-0.7106604560293921,-0.0943895048215938,-0.3200023034802333,-0.21743709066960848,-0.4922390437217594,-0.12022193025736427,-0.23490329197142057,8.264899939461673,-0.4922390437217594,0.14625188146085688,-0.4922390437217594,0.7383245767659078,0.22041004476743112,317
V4_M100_S20_YBC50_RD15_RT15_RF60,100,20,0.5,-0.15,0.15,60,0.09176752975836266,-0.71978000121669,0.1274938586835452,10.927984326557473,3853,-0.6692421726203699,-0.71978000121669,-0.04604622785514656,-0.28370268332960236,-0.21743709066960815,-0.4922390437217594,-0.174915860274803,-0.28207679042450684,7.106655780829518,-0.4922390437217594,0.13690443192044133,-0.4922390437217594,0.7354057209573847,0.2260699925410544,253
V4_M100_S20_YBC50_RD15_RT25_RF40,100,20,0.5,-0.15,0.25,40,0.08202375201336531,-0.8322337580232361,0.098558549473158,8.56046305398672,5683,-0.7913448097611848,-0.8322337580232361,-0.1649845092487261,-0.42518873705832694,-0.15306721459347183,-0.49223904372175953,-0.18337066587875583,-0.32447609215572837,9.99268127692758,-0.49223904372175953,0.15833280161382945,-0.49223904372175953,0.7495621716287215,0.2490005994031694,348
V4_M100_S20_YBC50_RD15_RT25_RF60,100,20,0.5,-0.15,0.25,60,0.07761737990456319,-0.7915570086333252,0.09805658854385568,7.659989674233592,6022,-0.7539642021777541,-0.7915570086333252,-0.16708713687337828,-0.41632719637685733,-0.15306721459347195,-0.4922390437217594,-0.17053293561887706,-0.3138565939933996,10.084317762591082,-0.4922390437217594,0.15892253874076823,-0.4922390437217594,0.7628429655575014,0.26111816308161356,270
V4_M100_S20_YBC50_RD18_RT0_RF40,100,20,0.5,-0.18,0.0,40,0.0968944799979019,-0.7351644946950502,0.13179972740399304,12.415320973922313,3832,-0.6874012678947679,-0.7351644946950502,0.02480679624029425,-0.2629723180437269,-0.34356685228986694,-0.4922390437217594,-0.06538649395858176,-0.1807120924692167,7.510517059712139,-0.4922390437217594,0.14029846227740062,-0.4922390437217594,0.587711617046118,0.20656884833787964,248
V4_M100_S20_YBC50_RD18_RT0_RF60,100,20,0.5,-0.18,0.0,60,0.10697147488392345,-0.642874390206291,0.16639560777899012,15.92687790567217,2991,-0.5784665930828469,-0.642874390206291,0.00519657114254235,-0.24278035758154937,-0.34356685228986705,-0.4922390437217594,-0.09449535761017314,-0.21546970103889296,7.25419752710825,-0.4922390437217594,0.13816239693377175,-0.4922390437217594,0.5880035026269702,0.2067270477215589,198
V4_M100_S20_YBC50_RD18_RT15_RF40,100,20,0.5,-0.18,0.15,40,0.10280885046313415,-0.7106604560293921,0.14466662608124925,14.373625236033764,3853,-0.6556177815756874,-0.7106604560293921,-0.12320800458029058,-0.3507010350258819,-0.20703566020943898,-0.4922390437217594,-0.14437813994089943,-0.25591067683693236,9.453367633799726,-0.4922390437217594,0.15476555486562749,-0.4922390437217594,0.7186223000583771,0.22066449145873862,302
V4_M100_S20_YBC50_RD18_RT15_RF60,100,20,0.5,-0.18,0.15,60,0.1029956618921235,-0.71978000121669,0.1430932531023693,14.440089680215761,3828,-0.6692421726203699,-0.71978000121669,-0.07970984488669797,-0.31752266979773547,-0.2070356602094392,-0.4922390437217594,-0.19416692835439187,-0.29882755306558473,8.485672945528417,-0.4922390437217594,0.1479081427031117,-0.4922390437217594,0.7256275539988325,0.22881184451181752,244
V4_M100_S20_YBC50_RD18_RT25_RF40,100,20,0.5,-0.18,0.25,40,0.08397953324303797,-0.8322337580232361,0.10090858780171383,8.992049194702298,5323,-0.7913448097611848,-0.8322337580232361,-0.16956558263479393,-0.4251867029024896,-0.13580971508834971,-0.49223904372175953,-0.20340115628999655,-0.3410455130585406,9.677332997621058,-0.49223904372175953,0.1562674617986619,-0.49223904372175953,0.7275248102743724,0.23705349691799926,325
V4_M100_S20_YBC50_RD18_RT25_RF60,100,20,0.5,-0.18,0.25,60,0.08240947873774962,-0.7915570086333252,0.10411060459187262,8.643970843305269,5342,-0.7539642021777541,-0.7915570086333252,-0.17375608248655605,-0.4163251308615872,-0.13580971508834927,-0.49223904372175953,-0.1870951554675837,-0.3275570269894953,9.503165535850654,-0.49223904372175953,0.15510209217991044,-0.49223904372175953,0.7459136018680678,0.2742385915001256,248
V4_M100_S20_YBC50_RD20_RT0_RF40,100,20,0.5,-0.2,0.0,40,0.09252798763392134,-0.73672720798226,0.12559328151777635,11.137209037288029,3853,-0.6892458173695948,-0.73672720798226,-0.048652085679641965,-0.2699453205037363,-0.27457765815947544,-0.49223904372175953,-0.149817425664325,-0.24841107541195206,7.272698977680706,-0.49223904372175953,0.13831865138534583,-0.49223904372175953,0.5932574430823118,0.20897584985735185,237
