core,budget_pct,ratchet,CAGR,MDD,Calmar,Final,MaxUnderwaterDays,DotCom_Return,DotCom_MDD,GFC_Return,GFC_MDD,COVID_Return,COVID_MDD,2022_Bear_Return,2022_Bear_MDD,Actual_TQQQ_Era_Return,Actual_TQQQ_Era_MDD,Max_TQQQ_Weight,Avg_TQQQ_Weight,RatchetTrades,FinalMultiple,CoreOnly_CAGR,CoreOnly_MDD,CAGR_Increment,MDD_Change,ActualEra_CAGR,ActualEra_MDD
SPY,0.1,NONE,0.1270298970932826,-0.5871353180940962,0.21635540083951205,26.73393966028518,2382,-0.3812800836890504,-0.4792554489195502,-0.4036275420064672,-0.5871353180940962,0.17869533721300468,-0.3371727091246721,-0.1544687930597679,-0.3239824721618383,23.307966680076365,-0.46611727281257453,0.7120536923318054,0.19708761302293762,0,26.73393966028518,0.08570276033856783,-0.5518943971707635,0.04132713675471478,-0.03524092092333275,0.21262846239336275,-0.46611727281257453
SPY,0.1,MILD,0.12764937309993596,-0.5871353180940962,0.21741048301147922,27.140659045560525,2382,-0.3812800836890504,-0.4792554489195502,-0.4036275420064672,-0.5871353180940962,0.17869533721300446,-0.3371727091246721,-0.1544687930597678,-0.3239824721618383,23.677778290001605,-0.4312211552196088,0.615901059944525,0.19124804320937236,1,27.140659045560525,0.08570276033856783,-0.5518943971707635,0.04194661276136813,-0.03524092092333275,0.213735238937794,-0.4312211552196088
SPY,0.1,BAL,0.12710431726315963,-0.5871353180940962,0.21648215214808364,26.78248831847124,2382,-0.3812800836890504,-0.4792554489195502,-0.4036275420064672,-0.5871353180940962,0.17869533721300468,-0.3371727091246721,-0.1544687930597679,-0.3239824721618382,23.352109787323005,-0.3775151489972245,0.6043734122622741,0.17714568094193328,2,26.78248831847124,0.08570276033856783,-0.5518943971707635,0.0414015569245918,-0.03524092092333275,0.21276140273535948,-0.3775151489972245
SPY,0.15,NONE,0.1418376716023988,-0.6041089458930681,0.2347882324316799,38.26764706930483,1949,-0.3875022321422896,-0.4819338287664454,-0.41425347013003877,-0.6041089458930681,0.2236299629924523,-0.3371727091246719,-0.18000815721825503,-0.3553347145107897,32.36889377848975,-0.4969741762493418,0.7970572858340031,0.2600065439172396,0,38.26764706930483,0.08570276033856783,-0.5518943971707635,0.05613491126383097,-0.05221454872230458,0.23606474403549282,-0.4969741762493418
SPY,0.15,MILD,0.14042062375386233,-0.6041089458930681,0.232442549822326,36.98392047153006,1949,-0.3875022321422896,-0.4819338287664454,-0.41425347013003877,-0.6041089458930681,0.2236299629924523,-0.3371727091246719,-0.1800081572182548,-0.3553347145107897,31.249500772586124,-0.4708990407307161,0.7252275432281695,0.24732397492406852,1,36.98392047153006,0.08570276033856783,-0.5518943971707635,0.0547178634152945,-0.05221454872230458,0.23351904103089982,-0.4708990407307161
SPY,0.15,BAL,0.13815050783089133,-0.6041089458930681,0.2286847575591854,35.01343601830269,1949,-0.3875022321422896,-0.4819338287664454,-0.41425347013003877,-0.6041089458930681,0.2236299629924523,-0.3371727091246721,-0.18000815721825514,-0.3553347145107898,29.531263790499725,-0.4136457557520674,0.6002765343742339,0.22893620847786095,3,35.01343601830269,0.08570276033856783,-0.5518943971707635,0.052447747492323504,-0.05221454872230458,0.22944516658850733,-0.4136457557520674
SPY,0.2,NONE,0.15463626848254175,-0.6193362659009232,0.24968062908055075,51.981195139932765,1900,-0.3936897820500421,-0.4879407923879282,-0.4238318005589793,-0.6193362659009232,0.26856458877190015,-0.3371727091246721,-0.20194298452536408,-0.3825201693641964,42.52075553092201,-0.5153438667782859,0.8476528662290347,0.3128064448710768,0,51.981195139932765,0.08570276033856783,-0.5518943971707635,0.06893350814397392,-0.06744186873015967,0.25606181777750936,-0.5153438667782859
SPY,0.2,MILD,0.15405533387069892,-0.6193362659009232,0.24874263361051677,51.26732764008392,1900,-0.3936897820500421,-0.4879407923879282,-0.4238318005589793,-0.6193362659009232,0.2685645887718997,-0.3371727091246721,-0.20194298452536408,-0.3825201693641964,41.923076834640455,-0.4568432147129732,0.7527117991425142,0.2947187267345383,2,51.26732764008392,0.08570276033856783,-0.5518943971707635,0.06835257353213109,-0.06744186873015967,0.25501279413180833,-0.4568432147129732
SPY,0.2,BAL,0.14760029974718614,-0.6193362659009232,0.2383201305553745,43.944620993464994,1900,-0.3936897820500421,-0.4879407923879282,-0.4238318005589793,-0.6193362659009232,0.2685645887718999,-0.337172709124672,-0.15809371631177604,-0.34667105437762114,35.79221114495689,-0.44581504108333225,0.656115832664044,0.2651780372547411,4,43.944620993464994,0.08570276033856783,-0.5518943971707635,0.06189753940861831,-0.06744186873015967,0.24338007411863227,-0.44581504108333225
SPY,0.25,NONE,0.1660016681072265,-0.6330735924733963,0.2622154360580162,68.03548376711035,1561,-0.39984282150411143,-0.4962937790132125,-0.4324858470285151,-0.6330735924733963,0.31349921455134777,-0.337172709124672,-0.2209031926289412,-0.4063177415101774,53.75368987771717,-0.527530724851243,0.8812155313374649,0.35868346200232715,0,68.03548376711035,0.08570276033856783,-0.5518943971707635,0.08029890776865867,-0.08117919530263284,0.273608569073418,-0.527530724851243
SPY,0.25,MILD,0.16287805596327365,-0.6330735924733963,0.25728139334783307,63.201026151331476,1561,-0.39984282150411143,-0.4962937790132125,-0.4324858470285151,-0.6330735924733963,0.31349921455134755,-0.337172709124672,-0.22090319262894098,-0.4063177415101774,49.86300845142757,-0.47939312099305564,0.7533480266046012,0.33783656168242476,2,63.201026151331476,0.08570276033856783,-0.5518943971707635,0.07717529562470582,-0.08117919530263284,0.26794912327019604,-0.47939312099305564
SPY,0.25,BAL,0.15598311059240366,-0.6103769116310551,0.2555521147999915,53.67326532297361,1561,-0.39984282150411143,-0.4962937790132125,-0.4036490027641739,-0.6103769116310551,0.31349921455134755,-0.3371727091246721,-0.17582452902789403,-0.36753785085237567,40.10651687239282,-0.4689616602115707,0.7198900800687277,0.2899581526737713,5,53.67326532297361,0.08570276033856783,-0.5518943971707635,0.07028035025383583,-0.058482514460291624,0.25173802217876506,-0.4689616602115707
QQQ,0.1,NONE,0.13951918865747004,-0.8299246937968688,0.16811066076269632,36.18899987181507,4959,-0.7829201466529955,-0.8299246937968688,-0.3210685122769903,-0.5671636501290842,0.42188630477042555,-0.2855937368337571,-0.21463039851289,-0.41178825111928985,36.97946288606338,-0.4317991310593511,0.6157880341789063,0.17636289857107262,0,36.18899987181507,0.10767878141394926,-0.8296390603608674,0.031840407243520774,-0.000285633436001409,0.2457683135758415,-0.4317991310593511
QQQ,0.1,MILD,0.14160394827268563,-0.8299246937968688,0.17062264724869652,38.052996335527354,4959,-0.7829201466529955,-0.8299246937968688,-0.3210685122769903,-0.5671636501290842,0.42188630477042555,-0.2855937368337571,-0.21463039851289012,-0.41178825111928996,38.935681205554715,-0.41178825111928996,0.6018886678549035,0.17476881196668637,1,38.052996335527354,0.10767878141394926,-0.8296390603608674,0.033925166858736366,-0.000285633436001409,0.24955446624831046,-0.41178825111928996
QQQ,0.1,BAL,0.13815809762330966,-0.8299246937968688,0.16647064324745234,35.019852288154475,4959,-0.7829201466529955,-0.8299246937968688,-0.3210685122769903,-0.5671636501290842,0.42188630477042555,-0.2855937368337571,-0.21463039851289012,-0.41178825111928996,35.75247133008642,-0.41178825111928996,0.5053348768232527,0.16042702439823237,1,35.019852288154475,0.10767878141394926,-0.8296390603608674,0.030479316209360396,-0.000285633436001409,0.24329888845851988,-0.41178825111928996
QQQ,0.15,NONE,0.1519419658057517,-0.8300674231262926,0.18304773994561901,48.74921098766016,4913,-0.784638277661281,-0.8300674231262926,-0.3324262336837205,-0.5815607621185477,0.4672518738998168,-0.2855937368337571,-0.23519321336691723,-0.43599178614019996,48.236719751761704,-0.46561696404989283,0.7179533134052806,0.23787264863643007,0,48.74921098766016,0.10767878141394926,-0.8296390603608674,0.044263184391802435,-0.00042836276542512763,0.26546202182074286,-0.46561696404989283
QQQ,0.15,MILD,0.15216047143426636,-0.8300674231262926,0.18331097835544807,49.003935038561586,4913,-0.784638277661281,-0.8300674231262926,-0.3324262336837205,-0.5815607621185477,0.46725187389981704,-0.2855937368337571,-0.23519321336691712,-0.43599178614019996,48.493991130193685,-0.43599178614019996,0.6246806017577251,0.23181547135965677,1,49.003935038561586,0.10767878141394926,-0.8296390603608674,0.0444816900203171,-0.00042836276542512763,0.2658605625253103,-0.43599178614019996
QQQ,0.15,BAL,0.15117583151656144,-0.8300674231262926,0.18212476156115867,47.866126831761136,4913,-0.784638277661281,-0.8300674231262926,-0.3324262336837205,-0.5815607621185477,0.46725187389981704,-0.2855937368337572,-0.23519321336691723,-0.43599178614019984,47.344804452615065,-0.43599178614019984,0.6008289445927627,0.2132364581067424,2,47.866126831761136,0.10767878141394926,-0.8296390603608674,0.04349705010261218,-0.00042836276542512763,0.26406503471627696,-0.43599178614019984
QQQ,0.2,NONE,0.16297518069556727,-0.8302100941966649,0.19630594934318008,63.34623043140708,4795,-0.7863537552118663,-0.8302100941966649,-0.34285219656756283,-0.5947557938696695,0.5126174430292085,-0.2855937368337572,-0.25309739102714335,-0.4571509811956658,60.628730048055814,-0.48711456747408,0.7828985941139589,0.29055596733758277,0,63.34623043140708,0.10767878141394926,-0.8296390603608674,0.055296399281618,-0.0005710338357974853,0.2827433384120879,-0.48711456747408
QQQ,0.2,MILD,0.16166983101337484,-0.8302100941966649,0.1947336368751469,61.421292599534425,4795,-0.7863537552118663,-0.8302100941966649,-0.34285219656756283,-0.5947557938696695,0.5126174430292085,-0.2855937368337571,-0.25309739102714346,-0.4571509811956659,58.755982874437855,-0.4611552923779405,0.7044743914321043,0.2762893365023374,1,61.421292599534425,0.10767878141394926,-0.8296390603608674,0.05399104959942558,-0.0005710338357974853,0.28035387947507107,-0.4611552923779405
QQQ,0.2,BAL,0.1606373312170506,-0.8302100941966649,0.19348997601924833,59.93876139268367,4798,-0.7863537552118663,-0.8302100941966649,-0.34285219656756283,-0.5947557938696695,0.5126174430292085,-0.2855937368337571,-0.21996723485547076,-0.43307197470329406,57.313647396658205,-0.43307197470329406,0.6003100707939343,0.25397246831911513,4,59.93876139268367,0.10767878141394926,-0.8296390603608674,0.05295854980310133,-0.0005710338357974853,0.27846513077335633,-0.43307197470329406
QQQ,0.25,NONE,0.1729636867046933,-0.8303527070079859,0.20830146664775048,80.1264734543374,4558,-0.7880665808844947,-0.8303527070079859,-0.3524415364409542,-0.6068932628758997,0.5579830121585998,-0.2855937368337571,-0.2687721439874904,-0.4758062299789151,74.15390745369288,-0.5019871332447197,0.8278293214966093,0.3369724191160291,0,80.1264734543374,0.10767878141394926,-0.8296390603608674,0.06528490529074404,-0.0007136466471184821,0.2982134694570697,-0.5019871332447197
QQQ,0.25,MILD,0.17279158428922425,-0.8303527070079859,0.20809420241651894,79.8040590721327,4558,-0.7880665808844947,-0.8303527070079859,-0.3524415364409542,-0.6068932628758997,0.5579830121585998,-0.2855937368337571,-0.2687721439874903,-0.4758062299789153,73.85150177430452,-0.4758062299789153,0.7546899875090655,0.3190336800726282,2,79.8040590721327,0.10767878141394926,-0.8296390603608674,0.06511280287527499,-0.0007136466471184821,0.29789724764651226,-0.4758062299789153
QQQ,0.25,BAL,0.16693337326398638,-0.8303527070079859,0.201039114890705,69.54519974701367,4781,-0.7880665808844947,-0.8303527070079859,-0.32735803321753676,-0.5916660754284447,0.5579830121585996,-0.2855937368337572,-0.23606289068905806,-0.4476535010173288,61.796829809785216,-0.4476535010173288,0.6235260995076393,0.2734397732177927,5,69.54519974701367,0.10767878141394926,-0.8296390603608674,0.05925459185003712,-0.0007136466471184821,0.28419941503459323,-0.4476535010173288
SPY_QQQ_50_50,0.1,NONE,0.1358073659564072,-0.6901634837957162,0.19677564685037038,33.085813611715146,4343,-0.6179124792338433,-0.6901634837957162,-0.3605952657055337,-0.5735500646661575,0.29596502429632077,-0.3085828654973156,-0.183462786057618,-0.3657215501346941,29.487666890027278,-0.4413001577868445,0.6643227327705841,0.18631777612246092,0,33.085813611715146,0.09952435041478247,-0.6886504908438893,0.03628301554162472,-0.0015129929518269414,0.229339022329774,-0.4413001577868445
SPY_QQQ_50_50,0.1,MILD,0.13711252919588213,-0.6901634837957162,0.19866673971476956,34.146537520117484,4343,-0.6179124792338433,-0.6901634837957162,-0.3605952657055337,-0.5735500646661575,0.29596502429632054,-0.3085828654973155,-0.18346278605761834,-0.3657215501346942,30.465094785897655,-0.4075086065424579,0.6034093591865164,0.1826856017073747,1,34.146537520117484,0.09952435041478247,-0.6886504908438893,0.03758817878109966,-0.0015129929518269414,0.23168519977205904,-0.4075086065424579
SPY_QQQ_50_50,0.1,BAL,0.13361125735953672,-0.6901634837957162,0.19359363469175478,31.372275495339746,4343,-0.6179124792338433,-0.6901634837957162,-0.3605952657055337,-0.5735500646661575,0.29596502429632077,-0.3085828654973154,-0.18346278605761823,-0.3657215501346941,27.908688663633594,-0.4041807752538329,0.5587684218987153,0.16911058015195327,1,31.372275495339746,0.09952435041478247,-0.6886504908438893,0.03408690694475425,-0.0015129929518269414,0.22539528665035746,-0.4041807752538329
SPY_QQQ_50_50,0.15,NONE,0.14939978194289294,-0.6909185994891615,0.2162335505996703,45.87785273211598,3973,-0.6213868235739592,-0.6909185994891615,-0.37161797963041343,-0.5893388151841472,0.34123064896041866,-0.3085828654973155,-0.20647454156688827,-0.39285448685644153,39.63524664504948,-0.47446814028070594,0.7586406684753647,0.24858930290440337,0,45.87785273211598,0.09952435041478247,-0.6886504908438893,0.04987543152811047,-0.00226810864527216,0.2508662400202586,-0.47446814028070594
SPY_QQQ_50_50,0.15,MILD,0.14881772021052275,-0.6909185994891615,0.21539110442323137,45.24373261497808,3973,-0.6213868235739592,-0.6909185994891615,-0.37161797963041343,-0.5893388151841472,0.34123064896041844,-0.3085828654973156,-0.2064745415668885,-0.39285448685644164,39.07358942205464,-0.44420352983503375,0.6725788893884564,0.24190227259777225,1,45.24373261497808,0.09952435041478247,-0.6886504908438893,0.04929336979574028,-0.00226810864527216,0.2498147611603896,-0.44420352983503375
SPY_QQQ_50_50,0.15,BAL,0.1469607960706738,-0.6909185994891615,0.21270348805102504,43.27668190928498,3973,-0.6213868235739592,-0.6909185994891615,-0.37161797963041343,-0.5893388151841472,0.34123064896041866,-0.3085828654973156,-0.20647454156688838,-0.39285448685644153,37.33131976841841,-0.39285448685644153,0.6014502377741077,0.22222330343255173,2,43.27668190928498,0.09952435041478247,-0.6886504908438893,0.047436445655891335,-0.00226810864527216,0.2464626284900795,-0.39285448685644153
SPY_QQQ_50_50,0.2,NONE,0.1613074292580121,-0.6916727946609611,0.2332134941595911,60.89695226823979,3936,-0.6248476215975645,-0.6916727946609611,-0.38166017081559855,-0.6036708057245754,0.38649627362451633,-0.3085828654973154,-0.22638306840265388,-0.4179087957571317,50.89885908661099,-0.49485379951854014,0.8166102268483969,0.3013762123006854,0,60.89695226823979,0.09952435041478247,-0.6886504908438893,0.061783078843229644,-0.003022303817071803,0.2694945955668038,-0.49485379951854014
SPY_QQQ_50_50,0.2,MILD,0.159275245387142,-0.6916727946609611,0.23027542302746534,58.03565782371584,3936,-0.6248476215975645,-0.6916727946609611,-0.38166017081559855,-0.6036708057245754,0.38649627362451655,-0.3085828654973156,-0.226383068402654,-0.4179087957571318,48.460347606963445,-0.4704307266310943,0.7471597012176143,0.2866602893614973,1,58.03565782371584,0.09952435041478247,-0.6886504908438893,0.059750894972359525,-0.003022303817071803,0.2658085559098542,-0.4704307266310943
SPY_QQQ_50_50,0.2,BAL,0.15700414343214586,-0.6916727946609611,0.22699193121959488,54.991255938962894,3936,-0.6248476215975645,-0.6916727946609611,-0.38166017081559855,-0.6036708057245754,0.38649627362451633,-0.3085828654973155,-0.18569848496066632,-0.38587300258433577,45.86578452072161,-0.42338017337017775,0.613364675904911,0.25958886858735475,4,54.991255938962894,0.09952435041478247,-0.6886504908438893,0.05747979301736339,-0.003022303817071803,0.26169420404882393,-0.42338017337017775
SPY_QQQ_50_50,0.25,NONE,0.17198159370876054,-0.6924260693111154,0.24837538811885365,78.30334601164367,3903,-0.6282948960270023,-0.6924260693111154,-0.3908285203708932,-0.6167387588942551,0.4317618982886142,-0.3085828654973154,-0.24370861208543426,-0.4399785021717395,63.27273664803414,-0.5086524586594454,0.8558487016608147,0.34755881066243655,0,78.30334601164367,0.09952435041478247,-0.6886504908438893,0.07245724329397807,-0.003775578467226093,0.2860032185219543,-0.5086524586594454
SPY_QQQ_50_50,0.25,MILD,0.17040258333439273,-0.6924260693111154,0.24609498527969026,75.45562738361184,3903,-0.6282948960270023,-0.6924260693111154,-0.3908285203708932,-0.6167387588942551,0.43176189828861444,-0.3085828654973155,-0.24370861208543426,-0.4399785021717394,60.935280092857376,-0.45523451809766613,0.7518839326175185,0.3277987812369332,2,75.45562738361184,0.09952435041478247,-0.6886504908438893,0.07087823291961026,-0.003775578467226093,0.2831279568919851,-0.45523451809766613
SPY_QQQ_50_50,0.25,BAL,0.16361748422706235,-0.6924260693111154,0.23629596209432582,64.31461688274183,3874,-0.6282948960270023,-0.6924260693111154,-0.36796527657428424,-0.5986179561544096,0.43176189828861444,-0.3085828654973154,-0.20568104597480774,-0.4058884023847058,49.88089968348308,-0.4430930859575083,0.6694211822754718,0.2795526693406642,5,64.31461688274183,0.09952435041478247,-0.6886504908438893,0.06409313381227988,-0.003775578467226093,0.26797606672468066,-0.4430930859575083
