date,equity,tqqq_weight,core_value,tactical_cash,tqqq_value,in_campaign
1999-03-10,1.0,0.0,1.0,0.0,0.0,False
1999-03-11,1.0080115123186046,0.0,1.0080115123186046,0.0,0.0,False
1999-03-12,0.9909104316173184,0.0,0.9909104316173184,0.0,0.0,False
1999-03-15,1.0121978052830283,0.0,1.0121978052830283,0.0,0.0,False
1999-03-16,1.014568745236953,0.0,1.014568745236953,0.0,0.0,False
1999-03-17,1.0087232807582744,0.0,1.0087232807582744,0.0,0.0,False
1999-03-18,1.026617879399976,0.0,1.026617879399976,0.0,0.0,False
1999-03-19,1.0047702213989365,0.0,1.0047702213989365,0.0,0.0,False
1999-03-22,0.999608523054441,0.0,0.999608523054441,0.0,0.0,False
1999-03-23,0.9675872985570867,0.0,0.9675872985570867,0.0,0.0,False
1999-03-24,0.9867586522350803,0.0,0.9867586522350803,0.0,0.0,False
1999-03-25,1.0148669994288462,0.0,1.0148669994288462,0.0,0.0,False
1999-03-26,1.0057371008066882,0.0,1.0057371008066882,0.0,0.0,False
1999-03-29,1.034102472902153,0.0,1.034102472902153,0.0,0.0,False
1999-03-30,1.027776482085121,0.0,1.027776482085121,0.0,0.0,False
1999-03-31,1.011990521396871,0.0,1.011990521396871,0.0,0.0,False
1999-04-01,1.0263564003245769,0.0,1.0263564003245769,0.0,0.0,False
1999-04-05,1.0570700844598118,0.0,1.0570700844598118,0.0,0.0,False
1999-04-06,1.0568640735490158,0.0,1.0568640735490158,0.0,0.0,False
1999-04-07,1.055620827440969,0.0,1.055620827440969,0.0,0.0,False
1999-04-08,1.0665059621393786,0.0,1.0665059621393786,0.0,0.0,False
1999-04-09,1.069934184344561,0.0,1.069934184344561,0.0,0.0,False
1999-04-12,1.0720414994733267,0.0,1.0720414994733267,0.0,0.0,False
1999-04-13,1.0613488718190613,0.0,1.0613488718190613,0.0,0.0,False
1999-04-14,1.0342160952220834,0.0,1.0342160952220834,0.0,0.0,False
1999-04-15,1.039311725000459,0.0,1.039311725000459,0.0,0.0,False
1999-04-16,1.0197366726968438,0.0,1.0197366726968438,0.0,0.0,False
1999-04-19,0.9879484007538459,0.0,0.9879484007538459,0.0,0.0,False
1999-04-20,1.0053668854744862,0.0,1.0053668854744862,0.0,0.0,False
1999-04-21,1.0445513242777484,0.0,1.0445513242777484,0.0,0.0,False
1999-04-22,1.0636362985753298,0.0,1.0636362985753298,0.0,0.0,False
1999-04-23,1.0692957167277153,0.0,1.0692957167277153,0.0,0.0,False
1999-04-26,1.0846802108070142,0.0,1.0846802108070142,0.0,0.0,False
1999-04-27,1.0789741590803033,0.0,1.0789741590803033,0.0,0.0,False
1999-04-28,1.0531471376276085,0.0,1.0531471376276085,0.0,0.0,False
1999-04-29,1.0448544350132065,0.0,1.0448544350132065,0.0,0.0,False
1999-04-30,1.0439660901740035,0.0,1.0439660901740035,0.0,0.0,False
1999-05-03,1.0507815670656897,0.0,1.0507815670656897,0.0,0.0,False
1999-05-04,1.0349841005920877,0.0,1.0349841005920877,0.0,0.0,False
1999-05-05,1.054776631313632,0.0,1.054776631313632,0.0,0.0,False
1999-05-06,1.0323756355403297,0.0,1.0323756355403297,0.0,0.0,False
1999-05-07,1.0437025153128363,0.0,1.0437025153128363,0.0,0.0,False
1999-05-10,1.046338876480668,0.0,1.046338876480668,0.0,0.0,False
1999-05-11,1.0598842242400348,0.0,1.0598842242400348,0.0,0.0,False
1999-05-12,1.0750046934332596,0.0,1.0750046934332596,0.0,0.0,False
1999-05-13,1.0673453460821825,0.0,1.0673453460821825,0.0,0.0,False
1999-05-14,1.043392881552788,0.0,1.043392881552788,0.0,0.0,False
1999-05-17,1.0543639200383608,0.0,1.0543639200383608,0.0,0.0,False
1999-05-18,1.051033405766673,0.0,1.051033405766673,0.0,0.0,False
1999-05-19,1.0621163961107156,0.0,1.0621163961107156,0.0,0.0,False
1999-05-20,1.044325694978398,0.0,1.044325694978398,0.0,0.0,False
1999-05-21,1.0365897312970513,0.0,1.0365897312970513,0.0,0.0,False
1999-05-24,1.0147940376377154,0.0,1.0147940376377154,0.0,0.0,False
1999-05-25,0.9899549763384412,0.0,0.9899549763384412,0.0,0.0,False
1999-05-26,1.009280422025474,0.0,1.009280422025474,0.0,0.0,False
1999-05-27,1.001564665059771,0.0,1.001564665059771,0.0,0.0,False
1999-05-28,1.0162100117960025,0.0,1.0162100117960025,0.0,0.0,False
1999-06-01,1.0031510061639553,0.0,1.0031510061639553,0.0,0.0,False
1999-06-02,1.0121061572273622,0.0,1.0121061572273622,0.0,0.0,False
1999-06-03,1.007723518225606,0.0,1.007723518225606,0.0,0.0,False
1999-06-04,1.0332884064082009,0.0,1.0332884064082009,0.0,0.0,False
1999-06-07,1.0453721240351745,0.0,1.0453721240351745,0.0,0.0,False
1999-06-08,1.027145847680914,0.0,1.027145847680914,0.0,0.0,False
1999-06-09,1.0352504767524984,0.0,1.0352504767524984,0.0,0.0,False
1999-06-10,1.0245452974650515,0.0,1.0245452974650515,0.0,0.0,False
1999-06-11,1.0125015014946517,0.0,1.0125015014946517,0.0,0.0,False
1999-06-14,1.0034410852552322,0.0,1.0034410852552322,0.0,0.0,False
1999-06-15,1.0143036730245216,0.0,1.0143036730245216,0.0,0.0,False
1999-06-16,1.0500450000029127,0.0,1.0500450000029127,0.0,0.0,False
1999-06-17,1.0607936277194179,0.0,1.0607936277194179,0.0,0.0,False
1999-06-18,1.0638258419776603,0.0,1.0638258419776603,0.0,0.0,False
1999-06-21,1.0809874298987805,0.0,1.0809874298987805,0.0,0.0,False
1999-06-22,1.0609172655398784,0.0,1.0609172655398784,0.0,0.0,False
1999-06-23,1.0666772503662838,0.0,1.0666772503662838,0.0,0.0,False
1999-06-24,1.0520771066492776,0.0,1.0520771066492776,0.0,0.0,False
1999-06-25,1.050094407495249,0.0,1.050094407495249,0.0,0.0,False
1999-06-28,1.0689620273689242,0.0,1.0689620273689242,0.0,0.0,False
1999-06-29,1.0812824012410702,0.0,1.0812824012410702,0.0,0.0,False
1999-06-30,1.09941185332607,0.0,1.09941185332607,0.0,0.0,False
1999-07-01,1.107275926056205,0.0,1.107275926056205,0.0,0.0,False
1999-07-02,1.119799097035731,0.0,1.119799097035731,0.0,0.0,False
1999-07-06,1.1160994659130574,0.0,1.1160994659130574,0.0,0.0,False
1999-07-07,1.1177468146074525,0.0,1.1177468146074525,0.0,0.0,False
1999-07-08,1.1256517173565512,0.0,1.1256517173565512,0.0,0.0,False
1999-07-09,1.134629545181367,0.0,1.134629545181367,0.0,0.0,False
1999-07-12,1.1291431773082732,0.0,1.1291431773082732,0.0,0.0,False
1999-07-13,1.124457407162141,0.0,1.124457407162141,0.0,0.0,False
1999-07-14,1.1371725539619126,0.0,1.1371725539619126,0.0,0.0,False
1999-07-15,1.1460196138288494,0.0,1.1460196138288494,0.0,0.0,False
1999-07-16,1.1544301775292076,0.0,1.1544301775292076,0.0,0.0,False
1999-07-19,1.1447361414896622,0.0,1.1447361414896622,0.0,0.0,False
1999-07-20,1.1109096353742218,0.0,1.1109096353742218,0.0,0.0,False
1999-07-21,1.112955495708901,0.0,1.112955495708901,0.0,0.0,False
1999-07-22,1.09148872909361,0.0,1.09148872909361,0.0,0.0,False
1999-07-23,1.0912429786634257,0.0,1.0912429786634257,0.0,0.0,False
1999-07-26,1.0738287190273357,0.0,1.0738287190273357,0.0,0.0,False
1999-07-27,1.0891216647031339,0.0,1.0891216647031339,0.0,0.0,False
1999-07-28,1.1015480646015294,0.0,1.1015480646015294,0.0,0.0,False
1999-07-29,1.0820738186397225,0.0,1.0820738186397225,0.0,0.0,False
1999-07-30,1.0727314526122511,0.0,1.0727314526122511,0.0,0.0,False
1999-08-02,1.072513524811907,0.0,1.072513524811907,0.0,0.0,False
1999-08-03,1.0665053563901914,0.0,1.0665053563901914,0.0,0.0,False
