start_date,full_date,age_td,age_bucket,horizon_y,policy,CAGR,MDD,Final,late_entry_date,late_entry_qqq_drawdown
2017-08-01,2009-04-22,2084,1009_plus,3,IMM25,0.17943207834644692,-0.237692219996682,1.6401215942819152,2017-08-02,0.0
2017-08-01,2009-04-22,2084,1009_plus,3,IMM50,0.1652193363106762,-0.38065910879047515,1.5815785861403426,2017-08-02,0.0
2017-08-01,2009-04-22,2084,1009_plus,3,IMM100,0.13573582775032533,-0.5637273396039275,1.464609597359717,2017-08-02,0.0
2017-08-01,2009-04-22,2084,1009_plus,3,PB5_50,0.12449524926334599,-0.34995900322290874,1.4215802334993939,2018-02-05,-0.07494272532786073
2017-08-01,2009-04-22,2084,1009_plus,3,PB5_100,0.046131082599639495,-0.5637273396039277,1.1447728104712698,2018-02-05,-0.07494272532786073
2017-08-01,2009-04-22,2084,1009_plus,3,PB10_50,0.13993212982386782,-0.36247053266765106,1.4808930368622382,2018-02-08,-0.10226372108070536
2017-08-01,2009-04-22,2084,1009_plus,3,PB10_100,0.08109153258300883,-0.5637273396039276,1.2633391340351767,2018-02-08,-0.10226372108070536
2017-08-01,2009-04-22,2084,1009_plus,3,PB15_50,0.1556413875120195,-0.14723087963306447,1.5429225571573282,2018-12-17,-0.15543941592599309
2017-08-01,2009-04-22,2084,1009_plus,3,PB15_100,0.11538651973190195,-0.22476047068961125,1.3873361761043197,2018-12-17,-0.15543941592599309
2017-08-01,2009-04-22,2084,1009_plus,3,WAIT_NEXT,0.19331061954104367,-0.14723087963306447,1.6986646024234946,,
2017-08-01,2009-04-22,2084,1009_plus,5,IMM25,0.18381476452288936,-0.524568880861692,2.324749291646322,2017-08-02,0.0
2017-08-01,2009-04-22,2084,1009_plus,5,IMM50,0.17523936725680112,-0.524568880861692,2.241768970441811,2017-08-02,0.0
2017-08-01,2009-04-22,2084,1009_plus,5,IMM100,0.1573155112659026,-0.5637273396039275,2.0759742057363315,2017-08-02,0.0
2017-08-01,2009-04-22,2084,1009_plus,5,PB5_50,0.15043311047810093,-0.524568880861692,2.014983311217884,2018-02-05,-0.07494272532786073
2017-08-01,2009-04-22,2084,1009_plus,5,PB5_100,0.10166301485933515,-0.5637273396039277,1.622629559611547,2018-02-05,-0.07494272532786073
2017-08-01,2009-04-22,2084,1009_plus,5,PB10_50,0.15987783372270226,-0.524568880861692,2.0990547593861524,2018-02-08,-0.10226372108070536
2017-08-01,2009-04-22,2084,1009_plus,5,PB10_100,0.12359524950684331,-0.5637273396039276,1.790688426514633,2018-02-08,-0.10226372108070536
2017-08-01,2009-04-22,2084,1009_plus,5,PB15_50,0.1694367860987993,-0.524568880861692,2.1869769499541656,2018-12-17,-0.15543941592599309
2017-08-01,2009-04-22,2084,1009_plus,5,PB15_100,0.144835777275937,-0.524568880861692,1.9664449293992161,2018-12-17,-0.15543941592599309
2017-08-01,2009-04-22,2084,1009_plus,5,WAIT_NEXT,0.19214868681776198,-0.524568880861692,2.407729612850837,,
2017-09-01,2009-04-22,2107,1009_plus,3,IMM25,0.3249512639107739,-0.23685434890760293,2.3264347816494295,2017-09-05,-0.008973001596935148
2017-09-01,2009-04-22,2107,1009_plus,3,IMM50,0.30831074071055387,-0.3798649529565292,2.2398544398982327,2017-09-05,-0.008973001596935148
2017-09-01,2009-04-22,2107,1009_plus,3,IMM100,0.2737319216727603,-0.5637273396039271,2.0668668305422755,2017-09-05,-0.008973001596935148
2017-09-01,2009-04-22,2107,1009_plus,3,PB5_50,0.26390946158332707,-0.3499590032229085,2.0194066548907914,2018-02-05,-0.07494272532786073
