start_date,full_date,age_td,age_bucket,horizon_y,policy,CAGR,MDD,Final,initial_entry_date,add_date,add_qqq_dd
2007-04-02,2002-12-12,1081,1009_plus,5,L25_TO50_PB5_POST,0.44873241482213344,-0.4391139408805492,6.386868784947564,2007-04-03,2007-07-31,-0.05544504984233356
2007-04-02,2002-12-12,1081,1009_plus,5,L25_TO100_PB5_POST,0.39754774959032657,-0.5643134086518344,5.335150824255074,2007-04-03,2007-07-31,-0.05544504984233356
2007-04-02,2002-12-12,1081,1009_plus,5,L50_TO100_PB5_POST,0.40861149904991767,-0.5643134086518344,5.549795187234057,2007-04-03,2007-07-31,-0.05544504984233356
2007-04-02,2002-12-12,1081,1009_plus,5,L25_TO100_PB5_R63,0.39754774959032657,-0.5643134086518344,5.335150824255074,2007-04-03,2007-07-31,-0.05544504984233356
2007-04-02,2002-12-12,1081,1009_plus,5,L25_TO100_PB10_R63,0.39857597722254035,-0.48176313922334835,5.354814556643148,2007-04-03,2007-11-12,-0.11448329111687439
2007-04-02,2002-12-12,1081,1009_plus,5,WAIT_NEXT,0.48138033820141324,-0.4391139408805492,7.140043458360228,,,
2007-05-01,2002-12-12,1101,1009_plus,3,IMM25,0.47033810681879973,-0.24310272735162108,3.1762755594877166,2007-05-02,,
2007-05-01,2002-12-12,1101,1009_plus,3,IMM50,0.4342541061118903,-0.3343670333570742,2.9482637558739,2007-05-02,,
2007-05-01,2002-12-12,1101,1009_plus,3,IMM100,0.356160057842398,-0.5643134086518344,2.492695944355638,2007-05-02,,
2007-05-01,2002-12-12,1101,1009_plus,3,L25_TO50_PB5_POST,0.43259045228732695,-0.3314665307838788,2.9380229848908064,2007-05-02,2007-07-31,-0.05544504984233356
2007-05-01,2002-12-12,1101,1009_plus,3,L25_TO100_PB5_POST,0.3491429330719866,-0.5643134086518344,2.454227598099479,2007-05-02,2007-07-31,-0.05544504984233356
2007-05-01,2002-12-12,1101,1009_plus,3,L50_TO100_PB5_POST,0.35149162997743977,-0.5643134086518344,2.4670589301312447,2007-05-02,2007-07-31,-0.05544504984233356
2007-05-01,2002-12-12,1101,1009_plus,3,L25_TO100_PB5_R63,0.3491429330719866,-0.5643134086518344,2.454227598099479,2007-05-02,2007-07-31,-0.05544504984233356
2007-05-01,2002-12-12,1101,1009_plus,3,L25_TO100_PB10_R63,0.3508598513037473,-0.48176313922334835,2.463603030625984,2007-05-02,2007-11-12,-0.11448329111687439
2007-05-01,2002-12-12,1101,1009_plus,3,WAIT_NEXT,0.5047345541144086,-0.24310272735162097,3.4042873631015245,,,
2007-05-01,2002-12-12,1101,1009_plus,5,IMM25,0.4400429355513116,-0.4391139408805492,6.197530581721421,2007-05-02,,
2007-05-01,2002-12-12,1101,1009_plus,5,IMM50,0.41875649287205663,-0.4391139408805491,5.75263526347076,2007-05-02,,
2007-05-01,2002-12-12,1101,1009_plus,5,IMM100,0.3719388075468464,-0.5643134086518344,4.863733972932952,2007-05-02,,
2007-05-01,2002-12-12,1101,1009_plus,5,L25_TO50_PB5_POST,0.4177699379797988,-0.4391139408805491,5.7326535300979895,2007-05-02,2007-07-31,-0.05544504984233356
2007-05-01,2002-12-12,1101,1009_plus,5,L25_TO100_PB5_POST,0.3676797884494514,-0.5643134086518344,4.788674757230255,2007-05-02,2007-07-31,-0.05544504984233356
2007-05-01,2002-12-12,1101,1009_plus,5,L50_TO100_PB5_POST,0.3691063077464205,-0.5643134086518344,4.813711178403962,2007-05-02,2007-07-31,-0.05544504984233356
2007-05-01,2002-12-12,1101,1009_plus,5,L25_TO100_PB5_R63,0.3676797884494514,-0.5643134086518344,4.788674757230255,2007-05-02,2007-07-31,-0.05544504984233356
2007-05-01,2002-12-12,1101,1009_plus,5,L25_TO100_PB10_R63,0.36872268440663225,-0.48176313922334835,4.806968047189407,2007-05-02,2007-11-12,-0.11448329111687439
2007-05-01,2002-12-12,1101,1009_plus,5,WAIT_NEXT,0.46013984858137635,-0.4391139408805492,6.642425899972066,,,
2007-06-01,2002-12-12,1123,1009_plus,3,IMM25,0.32886110032699367,-0.3481470911173369,2.347096204828709,2007-06-04,,
2007-06-01,2002-12-12,1123,1009_plus,3,IMM50,0.2907880672640253,-0.3481470911173369,2.1510352742102024,2007-06-04,,
2007-06-01,2002-12-12,1123,1009_plus,3,IMM100,0.20714676176135005,-0.5643134086518344,1.75930533887148,2007-06-04,,
2007-06-01,2002-12-12,1123,1009_plus,3,L25_TO50_PB5_POST,0.29338299513614263,-0.3481470911173369,2.164037576030771,2007-06-04,2007-07-31,-0.05544504984233356
2007-06-01,2002-12-12,1123,1009_plus,3,L25_TO100_PB5_POST,0.21811127975793787,-0.5643134086518344,1.807693613542576,2007-06-04,2007-07-31,-0.05544504984233356
2007-06-01,2002-12-12,1123,1009_plus,3,L50_TO100_PB5_POST,0.21447599464649625,-0.5643134086518345,1.791553433909825,2007-06-04,2007-07-31,-0.05544504984233356
2007-06-01,2002-12-12,1123,1009_plus,3,L25_TO100_PB5_R63,0.21811127975793787,-0.5643134086518344,1.807693613542576,2007-06-04,2007-07-31,-0.05544504984233356
2007-06-01,2002-12-12,1123,1009_plus,3,L25_TO100_PB10_R63,0.21968204424475068,-0.48176313922334835,1.8146974870657444,2007-06-04,2007-11-12,-0.11448329111687439
2007-06-01,2002-12-12,1123,1009_plus,3,WAIT_NEXT,0.3648684730674232,-0.3481470911173369,2.543157135447211,,,
2007-06-01,2002-12-12,1123,1009_plus,5,IMM25,0.3477557149010442,-0.4391139408805491,4.449747473427395,2007-06-04,,
2007-06-01,2002-12-12,1123,1009_plus,5,IMM50,0.3244567349156784,-0.4391139408805492,4.07804492929534,2007-06-04,,
2007-06-01,2002-12-12,1123,1009_plus,5,IMM100,0.27228392540107493,-0.5643134086518344,3.3353828746027125,2007-06-04,,
2007-06-01,2002-12-12,1123,1009_plus,5,L25_TO50_PB5_POST,0.32605336973597354,-0.4391139408805491,4.102695371640134,2007-06-04,2007-07-31,-0.05544504984233356
2007-06-01,2002-12-12,1123,1009_plus,5,L25_TO100_PB5_POST,0.2792038120053546,-0.5643134086518344,3.427119890971385,2007-06-04,2007-07-31,-0.05544504984233356
2007-06-01,2002-12-12,1123,1009_plus,5,L50_TO100_PB5_POST,0.2769122962993307,-0.5643134086518345,3.396520496113286,2007-06-04,2007-07-31,-0.05544504984233356
2007-06-01,2002-12-12,1123,1009_plus,5,L25_TO100_PB5_R63,0.2792038120053546,-0.5643134086518344,3.427119890971385,2007-06-04,2007-07-31,-0.05544504984233356
2007-06-01,2002-12-12,1123,1009_plus,5,L25_TO100_PB10_R63,0.2801931025944797,-0.48176313922334835,3.440398199908959,2007-06-04,2007-11-12,-0.11448329111687439
2007-06-01,2002-12-12,1123,1009_plus,5,WAIT_NEXT,0.3695460483732522,-0.4391139408805492,4.821450017559443,,,
2007-07-02,2002-12-12,1144,1009_plus,3,IMM25,0.24071112514509552,-0.4309192757855549,1.9102135225805261,2007-07-03,,
2007-07-02,2002-12-12,1144,1009_plus,3,IMM50,0.2024505689948859,-0.4309192757855549,1.7388472511103048,2007-07-03,,
2007-07-02,2002-12-12,1144,1009_plus,3,IMM100,0.11771358862556824,-0.5643134086518344,1.3964572694321702,2007-07-03,,
2007-07-02,2002-12-12,1144,1009_plus,3,L25_TO50_PB5_POST,0.20690130898929948,-0.4309192757855549,1.758232115817528,2007-07-03,2007-07-31,-0.05544504984233356
2007-07-02,2002-12-12,1144,1009_plus,3,L25_TO100_PB5_POST,0.13666279047062613,-0.5643134086518344,1.468711297165586,2007-07-03,2007-07-31,-0.05544504984233356
2007-07-02,2002-12-12,1144,1009_plus,3,L50_TO100_PB5_POST,0.13041268481097879,-0.5643134086518344,1.4446105621273182,2007-07-03,2007-07-31,-0.05544504984233356
2007-07-02,2002-12-12,1144,1009_plus,3,L25_TO100_PB5_R63,0.13666279047062613,-0.5643134086518344,1.468711297165586,2007-07-03,2007-07-31,-0.05544504984233356
2007-07-02,2002-12-12,1144,1009_plus,3,L25_TO100_PB10_R63,0.13813938026462647,-0.48176313922334824,1.4744439832834442,2007-07-03,2007-11-12,-0.11448329111687439
2007-07-02,2002-12-12,1144,1009_plus,3,WAIT_NEXT,0.2767463756299309,-0.4309192757855549,2.081579794050747,,,
2007-07-02,2002-12-12,1144,1009_plus,5,IMM25,0.3953960090469717,-0.4391139408805492,5.29418807066884,2007-07-03,,
2007-07-02,2002-12-12,1144,1009_plus,5,IMM50,0.36942073405708076,-0.4391139408805492,4.819243641992073,2007-07-03,,
2007-07-02,2002-12-12,1144,1009_plus,5,IMM100,0.31068507038303217,-0.5643134086518344,3.8703041987888125,2007-07-03,,
2007-07-02,2002-12-12,1144,1009_plus,5,L25_TO50_PB5_POST,0.3724591886232609,-0.4391139408805491,4.8729691120881435,2007-07-03,2007-07-31,-0.05544504984233356
2007-07-02,2002-12-12,1144,1009_plus,5,L25_TO100_PB5_POST,0.3239702323778826,-0.5643134086518344,4.0705574203068275,2007-07-03,2007-07-31,-0.05544504984233356
2007-07-02,2002-12-12,1144,1009_plus,5,L50_TO100_PB5_POST,0.3195981871437086,-0.5643134086518344,4.003761838333571,2007-07-03,2007-07-31,-0.05544504984233356
2007-07-02,2002-12-12,1144,1009_plus,5,L25_TO100_PB5_R63,0.3239702323778826,-0.5643134086518344,4.0705574203068275,2007-07-03,2007-07-31,-0.05544504984233356
2007-07-02,2002-12-12,1144,1009_plus,5,L25_TO100_PB10_R63,0.3250017238332543,-0.48176313922334824,4.086445653794492,2007-07-03,2007-11-12,-0.11448329111687439
2007-07-02,2002-12-12,1144,1009_plus,5,WAIT_NEXT,0.41956894410192325,-0.4391139408805492,5.769132499345607,,,
2007-08-01,2002-12-12,1165,1009_plus,3,IMM25,0.332115957682656,-0.430919275785555,2.3606795713017603,2007-08-02,,
2007-08-01,2002-12-12,1165,1009_plus,3,IMM50,0.29263984500276985,-0.4309192757855549,2.157274236996223,2007-08-02,,
2007-08-01,2002-12-12,1165,1009_plus,3,IMM100,0.20562622562745414,-0.5643134086518344,1.750870175750082,2007-08-02,,
2007-08-01,2002-12-12,1165,1009_plus,3,L25_TO50_PB5_POST,0.3065356331087117,-0.4309192757855549,2.2274837962994924,2007-08-02,2007-08-15,-0.06019650812702071
2007-08-01,2002-12-12,1165,1009_plus,3,L25_TO100_PB5_POST,0.2582347288514899,-0.5643134086518344,1.989817096795015,2007-08-02,2007-08-15,-0.06019650812702071
2007-08-01,2002-12-12,1165,1009_plus,3,L50_TO100_PB5_POST,0.2411790700663079,-0.5643134086518344,1.9101150149462238,2007-08-02,2007-08-15,-0.06019650812702071
2007-08-01,2002-12-12,1165,1009_plus,3,L25_TO100_PB5_R63,0.22383803054605234,-0.5643134086518344,1.831289153428599,2007-08-02,2007-08-03,-0.057630926611886624
2007-08-01,2002-12-12,1165,1009_plus,3,L25_TO100_PB10_R63,0.22218710721179402,-0.48176313922334835,1.823899717256034,2007-08-02,2007-11-12,-0.11448329111687439
2007-08-01,2002-12-12,1165,1009_plus,3,WAIT_NEXT,0.3693865081026009,-0.430919275785555,2.564084905607297,,,
2007-08-01,2002-12-12,1165,1009_plus,5,IMM25,0.3965150871045051,-0.4391139408805492,5.315460469896501,2007-08-02,,
2007-08-01,2002-12-12,1165,1009_plus,5,IMM50,0.3715848151407324,-0.4391139408805492,4.85745972002304,2007-08-02,,
2007-08-01,2002-12-12,1165,1009_plus,5,IMM100,0.31552831691341754,-0.5643134086518344,3.942373764004013,2007-08-02,,
2007-08-01,2002-12-12,1165,1009_plus,5,L25_TO50_PB5_POST,0.38039478089756584,-0.4391139408805492,5.015548154227429,2007-08-02,2007-08-15,-0.06019650812702071
2007-08-01,2002-12-12,1165,1009_plus,5,L25_TO100_PB5_POST,0.34960678758439623,-0.5643134086518344,4.480402274378014,2007-08-02,2007-08-15,-0.06019650812702071
2007-08-01,2002-12-12,1165,1009_plus,5,L50_TO100_PB5_POST,0.3386223023137247,-0.5643134086518344,4.300939855765187,2007-08-02,2007-08-15,-0.06019650812702071
2007-08-01,2002-12-12,1165,1009_plus,5,L25_TO100_PB5_R63,0.32739175307068225,-0.5643134086518344,4.123450392139499,2007-08-02,2007-08-03,-0.057630926611886624
2007-08-01,2002-12-12,1165,1009_plus,5,L25_TO100_PB10_R63,0.32631925027702313,-0.48176313922334835,4.106811854513474,2007-08-02,2007-11-12,-0.11448329111687439
2007-08-01,2002-12-12,1165,1009_plus,5,WAIT_NEXT,0.4197818158141007,-0.4391139408805492,5.773461219769961,,,
2007-09-04,2002-12-12,1188,1009_plus,3,IMM25,0.32812622522117807,-0.4309192757855549,2.3413836731013506,2007-09-05,,
2007-09-04,2002-12-12,1188,1009_plus,3,IMM50,0.2865485748997232,-0.4309192757855549,2.1284360501640838,2007-09-05,,
2007-09-04,2002-12-12,1188,1009_plus,3,IMM100,0.194317796177786,-0.5643134086518344,1.7029664866942125,2007-09-05,,
2007-09-04,2002-12-12,1188,1009_plus,3,L25_TO50_PB5_POST,0.2806978690984936,-0.4309192757855549,2.099549148421171,2007-09-05,2007-11-08,-0.05996762261834021
2007-09-04,2002-12-12,1188,1009_plus,3,L25_TO100_PB5_POST,0.16295167448795622,-0.49978286826682206,1.5723687994676596,2007-09-05,2007-11-08,-0.05996762261834021
2007-09-04,2002-12-12,1188,1009_plus,3,L50_TO100_PB5_POST,0.1736007370450916,-0.5245376401757742,1.615930388422545,2007-09-05,2007-11-08,-0.05996762261834021
2007-09-04,2002-12-12,1188,1009_plus,3,L25_TO100_PB5_R63,0.16295167448795622,-0.49978286826682206,1.5723687994676596,2007-09-05,2007-11-08,-0.05996762261834021
2007-09-04,2002-12-12,1188,1009_plus,3,L25_TO100_PB10_R63,0.21809515983363492,-0.48176313922334824,1.8066456941547087,2007-09-05,2007-11-12,-0.11448329111687439
2007-09-04,2002-12-12,1188,1009_plus,3,WAIT_NEXT,0.3672542150429934,-0.4309192757855549,2.554331296038629,,,
2007-09-04,2002-12-12,1188,1009_plus,5,IMM25,0.43805455936196624,-0.4391139408805491,6.154843245017986,2007-09-05,,
2007-09-04,2002-12-12,1188,1009_plus,5,IMM50,0.41090098760745675,-0.4391139408805492,5.595063464525197,2007-09-05,,
2007-09-04,2002-12-12,1188,1009_plus,5,IMM100,0.34937912109699165,-0.5643134086518344,4.476622903600548,2007-09-05,,
2007-09-04,2002-12-12,1188,1009_plus,5,L25_TO50_PB5_POST,0.4070519647417725,-0.4391139408805491,5.5191278739150675,2007-09-05,2007-11-08,-0.05996762261834021
2007-09-04,2002-12-12,1188,1009_plus,5,L25_TO100_PB5_POST,0.3280261797465107,-0.49978286826682206,4.133318086762643,2007-09-05,2007-11-08,-0.05996762261834021
2007-09-04,2002-12-12,1188,1009_plus,5,L50_TO100_PB5_POST,0.3353012620967424,-0.5245376401757742,4.247829328385032,2007-09-05,2007-11-08,-0.05996762261834021
2007-09-04,2002-12-12,1188,1009_plus,5,L25_TO100_PB5_R63,0.3280261797465107,-0.49978286826682206,4.133318086762643,2007-09-05,2007-11-08,-0.05996762261834021
2007-09-04,2002-12-12,1188,1009_plus,5,L25_TO100_PB10_R63,0.36541651417047594,-0.48176313922334824,4.74916656101907,2007-09-05,2007-11-12,-0.11448329111687439
2007-09-04,2002-12-12,1188,1009_plus,5,WAIT_NEXT,0.46329885277164884,-0.4391139408805492,6.714623025510805,,,
2007-10-01,2002-12-12,1207,1009_plus,3,IMM25,0.4015744782054005,-0.4309192757855549,2.753961910650755,2007-10-02,,
2007-10-01,2002-12-12,1207,1009_plus,3,IMM50,0.3430505975357312,-0.430919275785555,2.423107547480089,2007-10-02,,
2007-10-01,2002-12-12,1207,1009_plus,3,IMM100,0.20777635870688216,-0.5643134086518344,1.7620601991760803,2007-10-02,,
2007-10-01,2002-12-12,1207,1009_plus,3,L25_TO50_PB5_POST,0.3456467847537703,-0.4309192757855549,2.437190221528993,2007-10-02,2007-11-08,-0.05996762261834021
2007-10-01,2002-12-12,1207,1009_plus,3,L25_TO100_PB5_POST,0.22203828126381886,-0.49677406284785197,1.8252375902484008,2007-10-02,2007-11-08,-0.05996762261834021
2007-10-01,2002-12-12,1207,1009_plus,3,L50_TO100_PB5_POST,0.21731824636141028,-0.5209655335741292,1.8041644181304275,2007-10-02,2007-11-08,-0.05996762261834021
2007-10-01,2002-12-12,1207,1009_plus,3,L25_TO100_PB5_R63,0.22203828126381886,-0.49677406284785197,1.8252375902484008,2007-10-02,2007-11-08,-0.05996762261834021
2007-10-01,2002-12-12,1207,1009_plus,3,L25_TO100_PB10_R63,0.28215829581417307,-0.48176313922334824,2.108169243801621,2007-10-02,2007-11-12,-0.11448329111687439
2007-10-01,2002-12-12,1207,1009_plus,3,WAIT_NEXT,0.4555793594209989,-0.4309192757855548,3.0848162738214198,,,
2007-10-01,2002-12-12,1207,1009_plus,5,IMM25,0.4356911135363941,-0.4391139408805492,6.1044100793552785,2007-10-02,,
2007-10-01,2002-12-12,1207,1009_plus,5,IMM50,0.3994221907674005,-0.4391139408805491,5.371040927978583,2007-10-02,,
2007-10-01,2002-12-12,1207,1009_plus,5,IMM100,0.31307729984792565,-0.5643134086518344,3.905768630525298,2007-10-02,,
2007-10-01,2002-12-12,1207,1009_plus,5,L25_TO50_PB5_POST,0.4010443615175192,-0.4391139408805492,5.4022564713293955,2007-10-02,2007-11-08,-0.05996762261834021
2007-10-01,2002-12-12,1207,1009_plus,5,L25_TO100_PB5_POST,0.3223569652494671,-0.49677406284785197,4.045807133366506,2007-10-02,2007-11-08,-0.05996762261834021
2007-10-01,2002-12-12,1207,1009_plus,5,L50_TO100_PB5_POST,0.31929064742497637,-0.5209655335741292,3.9990965075646594,2007-10-02,2007-11-08,-0.05996762261834021
2007-10-01,2002-12-12,1207,1009_plus,5,L25_TO100_PB5_R63,0.3223569652494671,-0.49677406284785197,4.045807133366506,2007-10-02,2007-11-08,-0.05996762261834021
2007-10-01,2002-12-12,1207,1009_plus,5,L25_TO100_PB10_R63,0.3610075221794109,-0.48176313922334824,4.672951187552359,2007-10-02,2007-11-12,-0.11448329111687439
2007-10-01,2002-12-12,1207,1009_plus,5,WAIT_NEXT,0.46862541493710985,-0.4391139408805491,6.83777923073197,,,
2007-11-01,2002-12-12,1230,1009_plus,3,IMM25,0.4799300284576802,-0.4309192757855549,3.24228032129839,2007-11-02,,
2007-11-01,2002-12-12,1230,1009_plus,3,IMM50,0.4076099215010842,-0.4309192757855549,2.789701509964577,2007-11-02,,
2007-11-01,2002-12-12,1230,1009_plus,3,IMM100,0.23532739618245269,-0.5544639412599477,1.8854485925669868,2007-11-02,,
2007-11-01,2002-12-12,1230,1009_plus,3,L25_TO50_PB5_POST,0.41667879873325875,-0.4309192757855549,2.843983314636161,2007-11-02,2007-11-08,-0.053949883948142374
2007-11-01,2002-12-12,1230,1009_plus,3,L25_TO100_PB5_POST,0.28654651179308455,-0.49203887021089054,2.129894612607423,2007-11-02,2007-11-08,-0.053949883948142374
2007-11-01,2002-12-12,1230,1009_plus,3,L50_TO100_PB5_POST,0.2699194216414842,-0.5129892423973936,2.0483582755344285,2007-11-02,2007-11-08,-0.053949883948142374
2007-11-01,2002-12-12,1230,1009_plus,3,L25_TO100_PB5_R63,0.28654651179308455,-0.49203887021089054,2.129894612607423,2007-11-02,2007-11-08,-0.05996762261834021
2007-11-01,2002-12-12,1230,1009_plus,3,L25_TO100_PB10_R63,0.3514339072952126,-0.48176313922334835,2.4687778754173775,2007-11-02,2007-11-12,-0.11448329111687439
2007-11-01,2002-12-12,1230,1009_plus,3,WAIT_NEXT,0.5457962673676642,-0.4309192757855549,3.694859132632207,,,
2007-11-01,2002-12-12,1230,1009_plus,5,IMM25,0.3946965003761185,-0.4391139408805492,5.280925840064319,2007-11-02,,
2007-11-01,2002-12-12,1230,1009_plus,5,IMM50,0.35340187951777224,-0.4391139408805491,4.543779479295234,2007-11-02,,
2007-11-01,2002-12-12,1230,1009_plus,5,IMM100,0.2514480744615448,-0.5544639412599477,3.070960313700636,2007-11-02,,
2007-11-01,2002-12-12,1230,1009_plus,5,L25_TO50_PB5_POST,0.35862598022108805,-0.4391139408805492,4.632192002744378,2007-11-02,2007-11-08,-0.053949883948142374
2007-11-01,2002-12-12,1230,1009_plus,5,L25_TO100_PB5_POST,0.28232158940407803,-0.49203887021089054,3.4691064256369017,2007-11-02,2007-11-08,-0.053949883948142374
2007-11-01,2002-12-12,1230,1009_plus,5,L50_TO100_PB5_POST,0.27235405059376006,-0.5129892423973936,3.336302563329111,2007-11-02,2007-11-08,-0.053949883948142374
2007-11-01,2002-12-12,1230,1009_plus,5,L25_TO100_PB5_R63,0.28232158940407803,-0.49203887021089054,3.4691064256369017,2007-11-02,2007-11-08,-0.05996762261834021
2007-11-01,2002-12-12,1230,1009_plus,5,L25_TO100_PB10_R63,0.32073658025560725,-0.48176313922334835,4.021068995801635,2007-11-02,2007-11-12,-0.11448329111687439
2007-11-01,2002-12-12,1230,1009_plus,5,WAIT_NEXT,0.43160855229285455,-0.4391139408805492,6.01807220083341,,,
2007-12-03,2002-12-12,1251,1009_plus,3,IMM25,0.5404980208617767,-0.4309192757855549,3.656987233783941,2007-12-04,,
2007-12-03,2002-12-12,1251,1009_plus,3,IMM50,0.49008372406456324,-0.4309192757855549,3.309491286676168,2007-12-04,,
2007-12-03,2002-12-12,1251,1009_plus,3,IMM100,0.37763247195684313,-0.48176313922334835,2.615194037032544,2007-12-04,,
2007-12-03,2002-12-12,1251,1009_plus,3,L25_TO50_PB5_POST,0.49530211103797317,-0.4309192757855549,3.3443921935428347,2007-12-04,2007-12-17,-0.05348318879464242
2007-12-03,2002-12-12,1251,1009_plus,3,L25_TO100_PB5_POST,0.4006500318635089,-0.4769113397047998,2.748514801030625,2007-12-04,2007-12-17,-0.05348318879464242
2007-12-03,2002-12-12,1251,1009_plus,3,L50_TO100_PB5_POST,0.3930568162001249,-0.4769113397047998,2.704044914589521,2007-12-04,2007-12-17,-0.05348318879464242
2007-12-03,2002-12-12,1251,1009_plus,3,L25_TO100_PB5_R63,0.3599394962096507,-0.48176313922334835,2.5156972631067873,2007-12-04,2007-12-05,-0.06269335763452288
2007-12-03,2002-12-12,1251,1009_plus,3,L25_TO100_PB10_R63,0.43494500428155125,-0.4309192757855549,2.9554443179464047,2007-12-04,2008-01-04,-0.1195634660822118
2007-12-03,2002-12-12,1251,1009_plus,3,WAIT_NEXT,0.5878112961763797,-0.4309192757855549,4.004483180891719,,,
2007-12-03,2002-12-12,1251,1009_plus,5,IMM25,0.4008635761486383,-0.4391139408805492,5.39877043673755,2007-12-04,,
2007-12-03,2002-12-12,1251,1009_plus,5,IMM50,0.3731789616352237,-0.4391139408805491,4.885765953484164,2007-12-04,,
2007-12-03,2002-12-12,1251,1009_plus,5,IMM100,0.31003980396479114,-0.48176313922334835,3.8607824831957775,2007-12-04,,
2007-12-03,2002-12-12,1251,1009_plus,5,L25_TO50_PB5_POST,0.37606180388599153,-0.4391139408805492,4.937289782297787,2007-12-04,2007-12-17,-0.05348318879464242
2007-12-03,2002-12-12,1251,1009_plus,5,L25_TO100_PB5_POST,0.32312678828734787,-0.4769113397047998,4.0576024755180775,2007-12-04,2007-12-17,-0.05348318879464242
2007-12-03,2002-12-12,1251,1009_plus,5,L50_TO100_PB5_POST,0.31881912730332096,-0.4769113397047998,3.9919520663437225,2007-12-04,2007-12-17,-0.05348318879464242
2007-12-03,2002-12-12,1251,1009_plus,5,L25_TO100_PB5_R63,0.2999206282328819,-0.48176313922334835,3.7138964791488545,2007-12-04,2007-12-05,-0.06269335763452288
2007-12-03,2002-12-12,1251,1009_plus,5,L25_TO100_PB10_R63,0.34246720441524614,-0.4391139408805491,4.36309026833636,2007-12-04,2008-01-04,-0.1195634660822118
2007-12-03,2002-12-12,1251,1009_plus,5,WAIT_NEXT,0.4265173257454322,-0.4391139408805491,5.911774919990942,,,
2008-01-02,2002-12-12,1271,1009_plus,3,IMM25,0.5620367656963854,-0.4309192757855549,3.803274283008129,2008-01-03,,
2008-01-02,2002-12-12,1271,1009_plus,3,IMM50,0.5128476172216963,-0.4309192757855549,3.4556931589024384,2008-01-03,,
2008-01-02,2002-12-12,1271,1009_plus,3,IMM100,0.40367364856496457,-0.4309192757855549,2.7612257255318617,2008-01-03,,
2008-01-02,2002-12-12,1271,1009_plus,3,L25_TO50_PB5_POST,0.5370666067102949,-0.4309192757855549,3.624057299254888,2008-01-03,2008-01-08,-0.07309333004820961
2008-01-02,2002-12-12,1271,1009_plus,3,L25_TO100_PB5_POST,0.4923445518090033,-0.4309192757855549,3.3173016030522295,2008-01-03,2008-01-08,-0.07309333004820961
2008-01-02,2002-12-12,1271,1009_plus,3,L50_TO100_PB5_POST,0.46395098017895386,-0.4309192757855548,3.131819384196048,2008-01-03,2008-01-08,-0.07309333004820961
2008-01-02,2002-12-12,1271,1009_plus,3,L25_TO100_PB5_R63,0.45520151029321343,-0.4309192757855549,3.076088507969302,2008-01-03,2008-01-04,-0.1195634660822118
2008-01-02,2002-12-12,1271,1009_plus,3,L25_TO100_PB10_R63,0.45520151029321343,-0.4309192757855549,3.076088507969302,2008-01-03,2008-01-04,-0.1195634660822118
2008-01-02,2002-12-12,1271,1009_plus,3,WAIT_NEXT,0.608315430859383,-0.4309192757855549,4.150855407113819,,,
2008-01-02,2002-12-12,1271,1009_plus,5,IMM25,0.42219440089509064,-0.4391139408805491,5.822702720430119,2008-01-03,,
2008-01-02,2002-12-12,1271,1009_plus,5,IMM50,0.39520510912756857,-0.4391139408805492,5.290566091225551,2008-01-03,,
2008-01-02,2002-12-12,1271,1009_plus,5,IMM100,0.33401221083733224,-0.4391139408805491,4.227356574204152,2008-01-03,,
2008-01-02,2002-12-12,1271,1009_plus,5,L25_TO50_PB5_POST,0.40853697957278357,-0.4391139408805491,5.5483267114450605,2008-01-03,2008-01-08,-0.07309333004820961
2008-01-02,2002-12-12,1271,1009_plus,5,L25_TO100_PB5_POST,0.38385167963383093,-0.4391139408805492,5.078692629368305,2008-01-03,2008-01-08,-0.07309333004820961
2008-01-02,2002-12-12,1271,1009_plus,5,L50_TO100_PB5_POST,0.36802504797118174,-0.4391139408805491,4.794724726987336,2008-01-03,2008-01-08,-0.07309333004820961
2008-01-02,2002-12-12,1271,1009_plus,5,L25_TO100_PB5_R63,0.36312331261877184,-0.4391139408805491,4.70940237038865,2008-01-03,2008-01-04,-0.1195634660822118
2008-01-02,2002-12-12,1271,1009_plus,5,L25_TO100_PB10_R63,0.36312331261877184,-0.4391139408805491,4.70940237038865,2008-01-03,2008-01-04,-0.1195634660822118
2008-01-02,2002-12-12,1271,1009_plus,5,WAIT_NEXT,0.4472770722050132,-0.4391139408805492,6.354839349634684,,,
2008-02-01,2002-12-12,1292,1009_plus,3,IMM25,0.6745060938145644,-0.4309192757855548,4.6970721837103415,2008-02-04,,
2008-02-01,2002-12-12,1292,1009_plus,3,IMM50,0.6716084275835463,-0.4309192757855549,4.67272402732012,2008-02-04,,
2008-02-01,2002-12-12,1292,1009_plus,3,IMM100,0.6657885958691354,-0.4309192757855549,4.624076386516464,2008-02-04,,
2008-02-01,2002-12-12,1292,1009_plus,3,L25_TO50_PB5_POST,0.6950958948892956,-0.4309192757855548,4.872522054604694,2008-02-04,2008-02-06,-0.060978276816008425
2008-02-01,2002-12-12,1292,1009_plus,3,L25_TO100_PB5_POST,0.7309932934406953,-0.4309192757855548,5.188764297620537,2008-02-04,2008-02-06,-0.060978276816008425
2008-02-01,2002-12-12,1292,1009_plus,3,L50_TO100_PB5_POST,0.7097945374649237,-0.4309192757855549,5.000409486798865,2008-02-04,2008-02-06,-0.060978276816008425
