date,reason,target_weight,tqqq_price,qqq_price,notional,fee,cash_after,shares_after,avg_cost_after
2000-08-28,CRASH_REVERSAL_ENTRY,0.35,79.677436,83.09077453613281,0.37758599292479295,0.00018879299646239647,0.7010423367210102,0.004738932524445101,79.717274718
2000-09-13,SLOW_BEAR_EXIT,0.0,66.507676,78.87299346923828,-0.31517538892165686,0.00015758769446082844,1.0179106582232962,0.0,
2001-12-24,CRASH_REVERSAL_ENTRY,0.35,1.257756,33.168827056884766,0.3749270574003951,0.00018746352870019757,0.6961056430720336,0.2980920444032031,1.258384878
2002-02-05,SLOW_BEAR_EXIT,0.0,0.95029,30.629697799682617,-0.28327388887591987,0.00014163694443795994,0.9805224121385254,0.0,
2002-11-15,CRASH_REVERSAL_ENTRY,0.35,0.226152,22.303747177124023,0.34766705814929955,0.0001738335290746498,0.6454935601767674,1.5373158678645316,0.22626507599999998
2002-12-12,BULL_FULL,1.0,0.204519,21.81448745727539,0.6457225624283378,0.0003228612812141689,0.0,4.694590069422029,0.21170886077179638
2008-02-13,SLOW_BEAR_EXIT,0.0,0.446508,38.514495849609375,-2.096172022717491,0.0010480860113587457,2.0951239367061323,0.0,
2008-05-20,CRASH_REVERSAL_ENTRY,0.35,0.560718,42.40939331054688,0.7361798953043629,0.00036808994765218144,1.3668231441890222,1.3129236002845688,0.5609983590000001
2008-07-03,SLOW_BEAR_EXIT,0.0,0.405071,38.44228744506836,-0.5318272756908706,0.0002659136378454353,1.9014670136466632,0.0,
2009-04-01,CRASH_REVERSAL_ENTRY,0.35,0.080306,26.60420227050781,0.6686757131542218,0.0003343378565771109,1.2414919865726923,8.326597180213456,0.080346153
2009-04-22,BULL_FULL,1.0,0.095538,28.350719451904297,1.2409857946375258,0.0006204928973187629,0.0,21.316044255068757,0.08963278156505594
2018-12-20,MATURE_TRAIL_EXIT,0.0,4.328524112701416,145.14991760253906,-92.26701154547561,0.04613350577273781,92.22087803970287,0.0,
2019-04-24,NEW_HIGH_REENTRY,0.35,7.912770748138428,181.6628570556641,32.53321449938048,0.01626660724969024,60.402560320171204,4.111481999782984,7.916727133512496
2019-04-25,BULL_FULL,1.0,8.001087188720703,182.4001922607422,60.378063989793795,0.0301890319948969,0.0,11.657714476153194,7.973924418767631
2022-02-24,MATURE_TRAIL_EXIT,0.0,23.66809463500977,331.5948181152344,-275.9158894495171,0.13795794472475856,275.7779315047924,0.0,
2023-02-03,CRASH_REVERSAL_ENTRY,0.35,12.25070095062256,300.37860107421875,98.81957900644814,0.04940978950322407,183.47266550818617,8.066442843127788,12.256826301097872
2023-02-28,BULL_FULL,1.0,10.623353004455566,287.9976806640625,183.92162492001697,0.09196081246000848,0.0,25.37939712817112,11.146150284808334
