date,reason,target_weight,tqqq_price,qqq_price,notional,fee,cash_after,shares_after,avg_cost_after
2000-08-28,CRASH_REVERSAL_ENTRY,0.35,79.677436,83.09077453613281,0.37758599292479295,0.00018879299646239647,0.7010423367210102,0.004738932524445101,79.717274718
2000-09-13,SLOW_BEAR_EXIT,0.0,66.507676,78.87299346923828,-0.31517538892165686,0.00015758769446082844,1.0179106582232962,0.0,
2001-12-24,CRASH_REVERSAL_ENTRY,0.35,1.257756,33.168827056884766,0.3749270574003951,0.00018746352870019757,0.6961056430720336,0.2980920444032031,1.258384878
2002-02-05,SLOW_BEAR_EXIT,0.0,0.95029,30.629697799682617,-0.28327388887591987,0.00014163694443795994,0.9805224121385254,0.0,
2002-11-15,CRASH_REVERSAL_ENTRY,0.35,0.226152,22.303747177124023,0.34766705814929955,0.0001738335290746498,0.6454935601767674,1.5373158678645316,0.22626507599999998
2002-12-12,BULL_FULL,1.0,0.204519,21.81448745727539,0.6457225624283378,0.0003228612812141689,0.0,4.694590069422029,0.21170886077179638
2007-11-13,MATURE_TRAIL_EXIT,0.0,0.690303,43.59516525268555,-3.240689608692235,0.0016203448043461176,3.239069263887889,0.0,
2009-04-01,CRASH_REVERSAL_ENTRY,0.35,0.080306,26.60420227050781,1.1540866012643487,0.0005770433006321744,2.14272664476173,14.371113008546667,0.080346153
2009-04-22,BULL_FULL,1.0,0.095538,28.350719451904297,2.1418529935754353,0.0010709264967877178,0.0,36.789972452699104,0.08963278156505594
2011-08-09,MATURE_TRAIL_EXIT,0.0,0.3155463337898254,46.6253547668457,-11.608940927677873,0.005804470463838937,11.603136457214033,0.0,
2011-10-25,NEW_HIGH_REENTRY,0.35,0.3764818012714386,50.508338928222656,4.061185590245903,0.0020305927951229513,7.5401712176615545,10.787202931272207,0.3766700421720743
2011-11-09,BULL_FULL,1.0,0.3612980246543884,50.041481018066406,7.536428436597888,0.0037682142182989442,-8.881784197001252e-16,31.64651552731285,0.36665688593244233
2015-08-25,MATURE_TRAIL_EXIT,0.0,1.5878008604049685,90.6203384399414,-50.24836458308654,0.02512418229154327,50.223240400795,0.0,
2015-11-02,NEW_HIGH_REENTRY,0.35,2.4569616317749023,106.13992309570312,17.578771009935952,0.008789385504967976,32.63749963294751,7.154678682237742,2.45819011259079
2015-11-03,BULL_FULL,1.0,2.480393886566162,106.5103759765625,32.6212576464838,0.0163106288232419,0.0,20.306322791328984,2.4733738937802476
2018-12-21,SLOW_BEAR_EXIT,0.0,3.910327911376953,140.6512451171875,-79.40438078836368,0.03970219039418184,79.3646785979695,0.0,
2019-03-05,CRASH_REVERSAL_ENTRY,0.35,6.227753162384033,166.84226989746094,27.902899376145687,0.013951449688072843,51.805718820296775,4.480411899540385,6.230867038965225
2019-04-04,BULL_FULL,1.0,7.218163967132568,175.91734313964844,51.88775528924576,0.02594387764462288,0.0,11.668909629089509,6.841303303413542
2022-01-21,MATURE_TRAIL_EXIT,0.0,27.063575744628903,342.5021667480469,-315.8024196040935,0.15790120980204675,315.6445183942914,0.0,
2023-02-03,CRASH_REVERSAL_ENTRY,0.35,12.25070095062256,300.37860107421875,113.13161563944692,0.05656580781972346,210.04500609401032,9.234705515662576,12.256826301097872
2023-02-28,BULL_FULL,1.0,10.623353004455566,287.9976806640625,210.55898828385193,0.10527949414192597,-2.842170943040401e-14,29.055094445178604,11.146150284808332
2025-03-11,MATURE_TRAIL_EXIT,0.0,29.26346206665039,468.6293640136719,-850.2526541394285,0.42512632706971426,849.8275278123588,0.0,
2025-06-24,NEW_HIGH_REENTRY,0.35,38.77886581420898,537.7831420898438,301.04049013953454,0.15052024506976727,558.9246757283515,7.7630039924795895,38.798255247116074
2025-06-25,BULL_FULL,1.0,39.07662963867188,539.157958984375,558.7380615818244,0.2793690307909122,0.0,22.0615263253492,38.991338509920794
