date,reason,target_weight,tqqq_price,qqq_price,notional,fee,cash_after,shares_after,avg_cost_after
2000-08-28,CRASH_REVERSAL_ENTRY,0.35,79.677436,83.09077453613281,0.37758599292479295,0.00018879299646239647,0.7010423367210102,0.004738932524445101,79.717274718
2000-09-13,SLOW_BEAR_EXIT,0.0,66.507676,78.87299346923828,-0.31517538892165686,0.00015758769446082844,1.0179106582232962,0.0,
2001-12-24,CRASH_REVERSAL_ENTRY,0.35,1.257756,33.168827056884766,0.3749270574003951,0.00018746352870019757,0.6961056430720336,0.2980920444032031,1.258384878
2002-02-05,SLOW_BEAR_EXIT,0.0,0.95029,30.629697799682617,-0.28327388887591987,0.00014163694443795994,0.9805224121385254,0.0,
2002-11-15,CRASH_REVERSAL_ENTRY,0.35,0.226152,22.303747177124023,0.34766705814929955,0.0001738335290746498,0.6454935601767674,1.5373158678645316,0.22626507599999998
2002-12-12,BULL_FULL,1.0,0.204519,21.81448745727539,0.6457225624283378,0.0003228612812141689,0.0,4.694590069422029,0.21170886077179638
2008-02-13,SLOW_BEAR_EXIT,0.0,0.446508,38.514495849609375,-2.096172022717491,0.0010480860113587457,2.0951239367061323,0.0,
2008-05-20,CRASH_REVERSAL_ENTRY,0.35,0.560718,42.40939331054688,0.7361798953043629,0.00036808994765218144,1.3668231441890222,1.3129236002845688,0.5609983590000001
2008-07-03,SLOW_BEAR_EXIT,0.0,0.405071,38.44228744506836,-0.5318272756908706,0.0002659136378454353,1.9014670136466632,0.0,
2009-04-01,CRASH_REVERSAL_ENTRY,0.35,0.080306,26.60420227050781,0.6686757131542218,0.0003343378565771109,1.2414919865726923,8.326597180213456,0.080346153
2009-04-22,BULL_FULL,1.0,0.095538,28.350719451904297,1.2409857946375258,0.0006204928973187629,0.0,21.316044255068757,0.08963278156505594
2011-08-09,MATURE_TRAIL_EXIT,0.0,0.3155463337898254,46.6253547668457,-6.726199615588616,0.003363099807794308,6.722836515780822,0.0,
2011-10-25,NEW_HIGH_REENTRY,0.35,0.3764818012714386,50.508338928222656,2.3530436691962815,0.0011765218345981408,4.368761720958497,6.250086089818102,0.37667004217207434
2011-11-09,BULL_FULL,1.0,0.3612980246543884,50.041481018066406,4.366593160302662,0.002183296580151331,0.0,18.335934509497868,0.36665688593244233
2016-02-08,MATURE_TRAIL_EXIT,0.0,1.419608473777771,89.75272369384766,-26.02984800431743,0.013014924002158715,26.01683308031527,0.0,
2016-07-15,NEW_HIGH_REENTRY,0.35,2.1428167819976807,104.4393310546875,9.11620291439704,0.00455810145719852,16.925533025280163,4.254308156900978,2.14388819038868
2016-07-18,BULL_FULL,1.0,2.185510635375977,105.13059997558594,16.91727453916037,0.008458637269580186,0.0,11.994958907040232,2.171453390890456
2018-12-21,SLOW_BEAR_EXIT,0.0,3.910327911376953,140.6512451171875,-46.90422261001901,0.023452111305009505,46.880770498714,0.0,
2019-03-05,CRASH_REVERSAL_ENTRY,0.35,6.227753162384033,166.84226989746094,16.482261945873542,0.008241130972936772,30.60167391136364,2.6465824055820484,6.230867038965225
2019-04-04,BULL_FULL,1.0,7.218163967132568,175.91734313964844,30.65013291026924,0.01532506645513462,0.0,6.892832982575393,6.841303303413541
2022-01-28,MATURE_TRAIL_EXIT,0.0,26.920312881469727,342.6092529296875,-185.55722053064375,0.09277861026532187,185.46444192037842,0.0,
2023-02-03,CRASH_REVERSAL_ENTRY,0.35,12.25070095062256,300.37860107421875,66.47089960009933,0.033235449800049666,123.41272095038444,5.4258854140686035,12.256826301097872
2023-02-28,BULL_FULL,1.0,10.623353004455566,287.9976806640625,123.71471308886925,0.061857356544434625,-1.4210854715202004e-14,17.071428307821805,11.146150284808334
