ticker,episode,age,obs_date,gap,horizon,protocol,ret,mdd,first_entry_wait,fresh_wait
SPY,11,150,2011-04-18,0.10656078708040706,1y,LUMP,-0.056149494964279456,-0.17308027981793017,0.0,
SPY,11,150,2011-04-18,0.10656078708040706,1y,HALF,0.014623259011777412,-0.08876177878573421,0.0,181.0
SPY,11,150,2011-04-18,0.10656078708040706,1y,WAIT,0.08539601298783461,-0.04187891327328064,181.0,181.0
SPY,11,150,2011-04-18,0.10656078708040706,1y,DCA3,-0.056894592174986935,-0.17065590642824846,0.0,
SPY,11,150,2011-04-18,0.10656078708040706,1y,DCA6,-0.012833484121189342,-0.11259347293050825,0.0,181.0
SPY,11,150,2011-04-18,0.10656078708040706,2y,LUMP,0.08707496839388074,-0.17308027981793017,0.0,
SPY,11,150,2011-04-18,0.10656078708040706,2y,HALF,0.1685871240596324,-0.09687028487274241,0.0,181.0
SPY,11,150,2011-04-18,0.10656078708040706,2y,WAIT,0.25009927972538426,-0.0968702848727423,181.0,181.0
SPY,11,150,2011-04-18,0.10656078708040706,2y,DCA3,0.08621680651076602,-0.17065590642824846,0.0,
SPY,11,150,2011-04-18,0.10656078708040706,2y,DCA6,0.13696396126613553,-0.11259347293050825,0.0,181.0
SPY,11,150,2011-04-18,0.10656078708040706,3y,LUMP,0.33423769567814543,-0.17308027981793017,0.0,
SPY,11,150,2011-04-18,0.10656078708040706,3y,HALF,0.4342828571502335,-0.09687028487274241,0.0,181.0
SPY,11,150,2011-04-18,0.10656078708040706,3y,WAIT,0.5343280186223218,-0.0968702848727423,181.0,181.0
SPY,11,150,2011-04-18,0.10656078708040706,3y,DCA3,0.3331844178760288,-0.17065590642824846,0.0,
SPY,11,150,2011-04-18,0.10656078708040706,3y,DCA6,0.3954696960689985,-0.11259347293050825,0.0,181.0
SPY,11,200,2011-06-29,0.07224111636243813,6m,LUMP,-0.13720631832160457,-0.17065590642824835,0.0,
SPY,11,200,2011-06-29,0.07224111636243813,6m,HALF,-0.06860315916080229,-0.08665779604653212,0.0,
SPY,11,200,2011-06-29,0.07224111636243813,6m,WAIT,0.0,0.0,,
SPY,11,200,2011-06-29,0.07224111636243813,6m,DCA3,-0.09081149355304263,-0.10505574336343348,0.0,
SPY,11,200,2011-06-29,0.07224111636243813,6m,DCA6,-0.045405746776521316,-0.05280362038963027,0.0,
SPY,11,200,2011-06-29,0.07224111636243813,1y,LUMP,-0.0981997160335697,-0.17065590642824835,0.0,
SPY,11,200,2011-06-29,0.07224111636243813,1y,HALF,-0.026495031905775734,-0.0968702848727423,0.0,131.0
SPY,11,200,2011-06-29,0.07224111636243813,1y,WAIT,0.045209652222018226,-0.0968702848727423,131.0,131.0
SPY,11,200,2011-06-29,0.07224111636243813,1y,DCA3,-0.04970739737231966,-0.10505574336343348,0.0,131.0
SPY,11,200,2011-06-29,0.07224111636243813,1y,DCA6,-0.0022488725751508287,-0.0968702848727423,0.0,131.0
SPY,11,200,2011-06-29,0.07224111636243813,2y,LUMP,0.11927725562811431,-0.17065590642824835,0.0,
SPY,11,200,2011-06-29,0.07224111636243813,2y,HALF,0.20827414717181414,-0.0968702848727423,0.0,131.0
SPY,11,200,2011-06-29,0.07224111636243813,2y,WAIT,0.29727103871551375,-0.0968702848727423,131.0,131.0
SPY,11,200,2011-06-29,0.07224111636243813,2y,DCA3,0.17946391814665086,-0.10505574336343348,0.0,131.0
SPY,11,200,2011-06-29,0.07224111636243813,2y,DCA6,0.2383674784310823,-0.0968702848727423,0.0,131.0
SPY,11,200,2011-06-29,0.07224111636243813,3y,LUMP,0.39627400362602927,-0.17065590642824835,0.0,
SPY,11,200,2011-06-29,0.07224111636243813,3y,HALF,0.5072956878791046,-0.0968702848727423,0.0,131.0
SPY,11,200,2011-06-29,0.07224111636243813,3y,WAIT,0.6183173721321797,-0.0968702848727423,131.0,131.0
SPY,11,200,2011-06-29,0.07224111636243813,3y,DCA3,0.4713555545260213,-0.10505574336343348,0.0,131.0
SPY,11,200,2011-06-29,0.07224111636243813,3y,DCA6,0.5448364633291005,-0.0968702848727423,0.0,131.0
SPY,12,150,2012-08-09,0.09326475296696701,6m,LUMP,0.0985313261885643,-0.0734557104511212,0.0,
SPY,12,150,2012-08-09,0.09326475296696701,6m,HALF,0.049265663094282264,-0.03763916882778584,0.0,
SPY,12,150,2012-08-09,0.09326475296696701,6m,WAIT,0.0,0.0,,
SPY,12,150,2012-08-09,0.09326475296696701,6m,DCA3,0.07705078842078827,-0.0718193993393843,0.0,
SPY,12,150,2012-08-09,0.09326475296696701,6m,DCA6,0.0720565127260604,-0.03992165094483913,0.0,
SPY,12,150,2012-08-09,0.09326475296696701,1y,LUMP,0.23760813154459193,-0.0734557104511212,0.0,
SPY,12,150,2012-08-09,0.09326475296696701,1y,HALF,0.11880406577229596,-0.03763916882778584,0.0,
SPY,12,150,2012-08-09,0.09326475296696701,1y,WAIT,0.0,0.0,,
SPY,12,150,2012-08-09,0.09326475296696701,1y,DCA3,0.21340810412836242,-0.0718193993393843,0.0,
SPY,12,150,2012-08-09,0.09326475296696701,1y,DCA6,0.20778154067621557,-0.055506019226428394,0.0,
SPY,12,150,2012-08-09,0.09326475296696701,2y,LUMP,0.4496437980346424,-0.0734557104511212,0.0,
SPY,12,150,2012-08-09,0.09326475296696701,2y,HALF,0.2248218990173212,-0.03763916882778584,0.0,
SPY,12,150,2012-08-09,0.09326475296696701,2y,WAIT,0.0,0.0,,
SPY,12,150,2012-08-09,0.09326475296696701,2y,DCA3,0.4212976529487802,-0.0718193993393843,0.0,
SPY,12,150,2012-08-09,0.09326475296696701,2y,DCA6,0.41470710735946437,-0.056960219203715745,0.0,
SPY,12,150,2012-08-09,0.09326475296696701,3y,LUMP,0.58299618089885,-0.0734557104511212,0.0,
SPY,12,150,2012-08-09,0.09326475296696701,3y,HALF,0.2914980904494251,-0.04365933537980238,0.0,
SPY,12,150,2012-08-09,0.09326475296696701,3y,WAIT,0.0,0.0,,
SPY,12,150,2012-08-09,0.09326475296696701,3y,DCA3,0.5520424807726814,-0.07273499632770897,0.0,
SPY,12,150,2012-08-09,0.09326475296696701,3y,DCA6,0.5448456724863484,-0.07273499632770886,0.0,
SPY,12,200,2012-10-19,0.07422896231169163,6m,LUMP,0.11962367637509508,-0.05376159623225796,0.0,
SPY,12,200,2012-10-19,0.07422896231169163,6m,HALF,0.05981183818754765,-0.026898462761097752,0.0,
SPY,12,200,2012-10-19,0.07422896231169163,6m,WAIT,0.0,0.0,,
SPY,12,200,2012-10-19,0.07422896231169163,6m,DCA3,0.1267807992912391,-0.03172331891925084,0.0,
SPY,12,200,2012-10-19,0.07422896231169163,6m,DCA6,0.08759993099361107,-0.03172331891925084,0.0,
SPY,12,200,2012-10-19,0.07422896231169163,1y,LUMP,0.24555054867369552,-0.055506019226428394,0.0,
SPY,12,200,2012-10-19,0.07422896231169163,1y,HALF,0.12277527433684776,-0.030052930177024928,0.0,
SPY,12,200,2012-10-19,0.07422896231169163,1y,WAIT,0.0,0.0,,
SPY,12,200,2012-10-19,0.07422896231169163,1y,DCA3,0.253512651086526,-0.055506019226428394,0.0,
SPY,12,200,2012-10-19,0.07422896231169163,1y,DCA6,0.20992501263677177,-0.055506019226428505,0.0,
SPY,12,200,2012-10-19,0.07422896231169163,2y,LUMP,0.41786845606845446,-0.07273499632770897,0.0,
SPY,12,200,2012-10-19,0.07422896231169163,2y,HALF,0.20893422803422723,-0.043181801756765115,0.0,
SPY,12,200,2012-10-19,0.07422896231169163,2y,WAIT,0.0,0.0,,
SPY,12,200,2012-10-19,0.07422896231169163,2y,DCA3,0.4269320897099471,-0.07273499632770897,0.0,
SPY,12,200,2012-10-19,0.07422896231169163,2y,DCA6,0.3773142418448152,-0.07273499632770897,0.0,
SPY,12,200,2012-10-19,0.07422896231169163,3y,LUMP,0.46464600225325214,-0.11910205039612098,0.0,
SPY,12,200,2012-10-19,0.07422896231169163,3y,HALF,0.23232300112662596,-0.07274790084413163,0.0,
SPY,12,200,2012-10-19,0.07422896231169163,3y,WAIT,0.0,0.0,,
SPY,12,200,2012-10-19,0.07422896231169163,3y,DCA3,0.4740086583741947,-0.11910205039612098,0.0,
SPY,12,200,2012-10-19,0.07422896231169163,3y,DCA6,0.422753845415321,-0.1191020503961211,0.0,
SPY,12,250,2013-01-04,0.07236866203349135,6m,LUMP,0.1345065093273452,-0.05550601922642828,0.0,
SPY,12,250,2013-01-04,0.07236866203349135,6m,HALF,0.0672532546636726,-0.029697661862733593,0.0,
SPY,12,250,2013-01-04,0.07236866203349135,6m,WAIT,0.0,0.0,,
SPY,12,250,2013-01-04,0.07236866203349135,6m,DCA3,0.0993964161864418,-0.055506019226428394,0.0,
SPY,12,250,2013-01-04,0.07236866203349135,6m,DCA6,0.061744105651683645,-0.052609858851566216,0.0,
SPY,12,250,2013-01-04,0.07236866203349135,1y,LUMP,0.2749365436633022,-0.05550601922642828,0.0,
SPY,12,250,2013-01-04,0.07236866203349135,1y,HALF,0.1374682718316511,-0.029697661862733593,0.0,
SPY,12,250,2013-01-04,0.07236866203349135,1y,WAIT,0.0,0.0,,
SPY,12,250,2013-01-04,0.07236866203349135,1y,DCA3,0.2354804978594749,-0.055506019226428394,0.0,
SPY,12,250,2013-01-04,0.07236866203349135,1y,DCA6,0.19316755715842615,-0.052609858851566216,0.0,
SPY,12,250,2013-01-04,0.07236866203349135,2y,LUMP,0.4243030974883901,-0.07273499632770908,0.0,
SPY,12,250,2013-01-04,0.07236866203349135,2y,HALF,0.21215154874419495,-0.0427288870790159,0.0,
SPY,12,250,2013-01-04,0.07236866203349135,2y,WAIT,0.0,0.0,,
SPY,12,250,2013-01-04,0.07236866203349135,2y,DCA3,0.38022453645541354,-0.07273499632770908,0.0,
SPY,12,250,2013-01-04,0.07236866203349135,2y,DCA6,0.3329543779491857,-0.07273499632770897,0.0,
SPY,12,250,2013-01-04,0.07236866203349135,3y,LUMP,0.369540108216466,-0.11910205039612098,0.0,
SPY,12,250,2013-01-04,0.07236866203349135,3y,HALF,0.16449965903229313,-0.07926230077402141,0.0,709.0
SPY,12,250,2013-01-04,0.07236866203349135,3y,WAIT,-0.04054079015187961,-0.0521164625567202,709.0,709.0
SPY,12,250,2013-01-04,0.07236866203349135,3y,DCA3,0.32715632252254956,-0.11910205039612098,0.0,
SPY,12,250,2013-01-04,0.07236866203349135,3y,DCA6,0.2817036529958261,-0.11910205039612087,0.0,
SPY,12,300,2013-03-19,0.1060026261774707,6m,LUMP,0.10525517432618492,-0.05550601922642828,0.0,
SPY,12,300,2013-03-19,0.1060026261774707,6m,HALF,0.05262758716309257,-0.028748034467955597,0.0,
SPY,12,300,2013-03-19,0.1060026261774707,6m,WAIT,0.0,0.0,,
SPY,12,300,2013-03-19,0.1060026261774707,6m,DCA3,0.08281379165412961,-0.055506019226428394,0.0,
SPY,12,300,2013-03-19,0.1060026261774707,6m,DCA6,0.055551819434146665,-0.039788494325025514,0.0,
SPY,12,300,2013-03-19,0.1060026261774707,1y,LUMP,0.21843722048643022,-0.056960219203715745,0.0,
SPY,12,300,2013-03-19,0.1060026261774707,1y,HALF,0.10921861024321511,-0.031134684840563254,0.0,
SPY,12,300,2013-03-19,0.1060026261774707,1y,WAIT,0.0,0.0,,
SPY,12,300,2013-03-19,0.1060026261774707,1y,DCA3,0.19369776071101552,-0.056960219203715745,0.0,
SPY,12,300,2013-03-19,0.1060026261774707,1y,DCA6,0.16364406593691516,-0.056960219203715856,0.0,
SPY,12,300,2013-03-19,0.1060026261774707,2y,LUMP,0.3942481479958857,-0.07273499632770908,0.0,
SPY,12,300,2013-03-19,0.1060026261774707,2y,HALF,0.19712407399794296,-0.04151223289240935,0.0,
SPY,12,300,2013-03-19,0.1060026261774707,2y,WAIT,0.0,0.0,,
SPY,12,300,2013-03-19,0.1060026261774707,2y,DCA3,0.3659389783527258,-0.07273499632770897,0.0,
SPY,12,300,2013-03-19,0.1060026261774707,2y,DCA6,0.3315487713115337,-0.07273499632770886,0.0,
SPY,12,300,2013-03-19,0.1060026261774707,3y,LUMP,0.24136339458979128,-0.13565475798470816,0.0,
SPY,12,300,2013-03-19,0.1060026261774707,3y,HALF,0.08640486111114098,-0.11019569378111294,0.0,659.0
SPY,12,300,2013-03-19,0.1060026261774707,3y,WAIT,-0.06855367236750964,-0.08501307449749129,659.0,659.0
SPY,12,300,2013-03-19,0.1060026261774707,3y,DCA3,0.21615843593392725,-0.13565475798470816,0.0,
SPY,12,300,2013-03-19,0.1060026261774707,3y,DCA6,0.18553924937473076,-0.13565475798470827,0.0,
SPY,12,325,2013-04-24,0.11330548162954757,6m,LUMP,0.11853615989321042,-0.055506019226428394,0.0,
SPY,12,325,2013-04-24,0.11330548162954757,6m,HALF,0.05926807994660521,-0.028498911358822987,0.0,
SPY,12,325,2013-04-24,0.11330548162954757,6m,WAIT,0.0,0.0,,
SPY,12,325,2013-04-24,0.11330548162954757,6m,DCA3,0.10234978216971435,-0.0445739671516473,0.0,
SPY,12,325,2013-04-24,0.11330548162954757,6m,DCA6,0.07401086121644718,-0.037090997045006624,0.0,
SPY,12,325,2013-04-24,0.11330548162954757,1y,LUMP,0.20955245347941442,-0.056960219203715745,0.0,
SPY,12,325,2013-04-24,0.11330548162954757,1y,HALF,0.10477622673970721,-0.030880798920521757,0.0,
SPY,12,325,2013-04-24,0.11330548162954757,1y,WAIT,0.0,0.0,,
SPY,12,325,2013-04-24,0.11330548162954757,1y,DCA3,0.19204897563899448,-0.056960219203715856,0.0,
SPY,12,325,2013-04-24,0.11330548162954757,1y,DCA6,0.1614040911935457,-0.056960219203715745,0.0,
SPY,12,325,2013-04-24,0.11330548162954757,2y,LUMP,0.38964545941824635,-0.07273499632770897,0.0,
SPY,12,325,2013-04-24,0.11330548162954757,2y,HALF,0.19482272970912318,-0.041191599318220806,0.0,
SPY,12,325,2013-04-24,0.11330548162954757,2y,WAIT,0.0,0.0,,
SPY,12,325,2013-04-24,0.11330548162954757,2y,DCA3,0.3695358490950249,-0.07273499632770908,0.0,
SPY,12,325,2013-04-24,0.11330548162954757,2y,DCA6,0.3343281783557257,-0.07273499632770908,0.0,
SPY,12,325,2013-04-24,0.11330548162954757,3y,LUMP,0.24448890541156,-0.1360809902703809,0.0,
SPY,12,325,2013-04-24,0.11330548162954757,3y,HALF,0.09760649132982246,-0.11036510779725206,0.0,634.0
SPY,12,325,2013-04-24,0.11330548162954757,3y,WAIT,-0.04927592275191539,-0.08546427958275171,634.0,634.0
SPY,12,325,2013-04-24,0.11330548162954757,3y,DCA3,0.2264798608960792,-0.13608099027038123,0.0,
SPY,12,325,2013-04-24,0.11330548162954757,3y,DCA6,0.19494983622433004,-0.13608099027038134,0.0,
SPY,12,350,2013-05-30,0.1444213869475437,6m,LUMP,0.10316357659923026,-0.04735751710762892,0.0,
SPY,12,350,2013-05-30,0.1444213869475437,6m,HALF,0.05158178829961502,-0.023699302617515516,0.0,
SPY,12,350,2013-05-30,0.1444213869475437,6m,WAIT,0.0,0.0,,
SPY,12,350,2013-05-30,0.1444213869475437,6m,DCA3,0.10088547303039586,-0.0445739671516473,0.0,
SPY,12,350,2013-05-30,0.1444213869475437,6m,DCA6,0.08548616565047618,-0.028491083939244932,0.0,
SPY,12,350,2013-05-30,0.1444213869475437,1y,LUMP,0.18803839987142945,-0.056960219203715745,0.0,
SPY,12,350,2013-05-30,0.1444213869475437,1y,HALF,0.09401919993571473,-0.030265573766458442,0.0,
SPY,12,350,2013-05-30,0.1444213869475437,1y,WAIT,0.0,0.0,,
SPY,12,350,2013-05-30,0.1444213869475437,1y,DCA3,0.18558502434664748,-0.056960219203715634,0.0,
SPY,12,350,2013-05-30,0.1444213869475437,1y,DCA6,0.16900093030397922,-0.056960219203715856,0.0,
SPY,12,350,2013-05-30,0.1444213869475437,2y,LUMP,0.3300682516133875,-0.07273499632770897,0.0,
SPY,12,350,2013-05-30,0.1444213869475437,2y,HALF,0.16503412580669385,-0.0404134729982315,0.0,
SPY,12,350,2013-05-30,0.1444213869475437,2y,WAIT,0.0,0.0,,
SPY,12,350,2013-05-30,0.1444213869475437,2y,DCA3,0.3273215753315848,-0.07273499632770886,0.0,
SPY,12,350,2013-05-30,0.1444213869475437,2y,DCA6,0.30875485478592646,-0.07273499632770897,0.0,
SPY,12,350,2013-05-30,0.1444213869475437,3y,LUMP,0.19861117057652367,-0.13608099027038134,0.0,
SPY,12,350,2013-05-30,0.1444213869475437,3y,HALF,0.07747041348188621,-0.10971068046766985,0.0,609.0
SPY,12,350,2013-05-30,0.1444213869475437,3y,WAIT,-0.04367034361275124,-0.08546427958275171,609.0,609.0
SPY,12,350,2013-05-30,0.1444213869475437,3y,DCA3,0.196135961601847,-0.13608099027038123,0.0,
SPY,12,350,2013-05-30,0.1444213869475437,3y,DCA6,0.17940427988551066,-0.13608099027038156,0.0,
SPY,12,400,2013-08-09,0.12284557137312535,6m,LUMP,0.07906028227567585,-0.056960219203715856,0.0,
SPY,12,400,2013-08-09,0.12284557137312535,6m,HALF,0.039530141137837926,-0.02992788902803023,0.0,
SPY,12,400,2013-08-09,0.12284557137312535,6m,WAIT,0.0,0.0,,
SPY,12,400,2013-08-09,0.12284557137312535,6m,DCA3,0.07943505478133672,-0.056960219203715745,0.0,
SPY,12,400,2013-08-09,0.12284557137312535,6m,DCA6,0.0417335983073428,-0.05680704667257552,0.0,
SPY,12,400,2013-08-09,0.12284557137312535,1y,LUMP,0.17244243410581883,-0.056960219203715856,0.0,
SPY,12,400,2013-08-09,0.12284557137312535,1y,HALF,0.08622121705290953,-0.02992788902803023,0.0,
SPY,12,400,2013-08-09,0.12284557137312535,1y,WAIT,0.0,0.0,,
SPY,12,400,2013-08-09,0.12284557137312535,1y,DCA3,0.17284963951963173,-0.056960219203715745,0.0,
SPY,12,400,2013-08-09,0.12284557137312535,1y,DCA6,0.1318854893940402,-0.05680704667257552,0.0,
SPY,12,400,2013-08-09,0.12284557137312535,2y,LUMP,0.28722735990962933,-0.07273499632770897,0.0,
SPY,12,400,2013-08-09,0.12284557137312535,2y,HALF,0.14361367995481467,-0.03998567799492525,0.0,
SPY,12,400,2013-08-09,0.12284557137312535,2y,WAIT,0.0,0.0,,
SPY,12,400,2013-08-09,0.12284557137312535,2y,DCA3,0.2876744317099287,-0.07273499632770897,0.0,
SPY,12,400,2013-08-09,0.12284557137312535,2y,DCA6,0.24269979305543288,-0.07273499632770919,0.0,
SPY,12,400,2013-08-09,0.12284557137312535,3y,LUMP,0.22025141303028462,-0.14663772951114495,0.0,
SPY,12,400,2013-08-09,0.12284557137312535,3y,HALF,0.10864363263950638,-0.12023384294675565,0.0,559.0
SPY,12,400,2013-08-09,0.12284557137312535,3y,WAIT,-0.0029641477512722947,-0.09663953445974593,559.0,559.0
SPY,12,400,2013-08-09,0.12284557137312535,3y,DCA3,0.22067522316129362,-0.14663772951114484,0.0,
SPY,12,400,2013-08-09,0.12284557137312535,3y,DCA6,0.1780406676212931,-0.14663772951114507,0.0,
SPY,14,150,2016-10-19,0.04655363737230389,6m,LUMP,0.10759207411784755,-0.02950306760804844,0.0,
SPY,14,150,2016-10-19,0.04655363737230389,6m,HALF,0.05379603705892366,-0.014782932667395832,0.0,
SPY,14,150,2016-10-19,0.04655363737230389,6m,WAIT,0.0,0.0,,
SPY,14,150,2016-10-19,0.04655363737230389,6m,DCA3,0.07673530657862804,-0.02610109768346458,0.0,
SPY,14,150,2016-10-19,0.04655363737230389,6m,DCA6,0.044566180001747835,-0.023263061651408012,0.0,
SPY,14,150,2016-10-19,0.04655363737230389,1y,LUMP,0.21959758866309564,-0.02950306760804844,0.0,
SPY,14,150,2016-10-19,0.04655363737230389,1y,HALF,0.10979879433154771,-0.014782932667395832,0.0,
SPY,14,150,2016-10-19,0.04655363737230389,1y,WAIT,0.0,0.0,,
SPY,14,150,2016-10-19,0.04655363737230389,1y,DCA3,0.1856204230944969,-0.02610109768346458,0.0,
SPY,14,150,2016-10-19,0.04655363737230389,1y,DCA6,0.15019818586531763,-0.023263061651408012,0.0,
SPY,14,150,2016-10-19,0.04655363737230389,2y,LUMP,0.34119700968226785,-0.10101880123915996,0.0,
SPY,14,150,2016-10-19,0.04655363737230389,2y,HALF,0.1705985048411338,-0.058455675908492655,0.0,
SPY,14,150,2016-10-19,0.04655363737230389,2y,WAIT,0.0,0.0,,
SPY,14,150,2016-10-19,0.04655363737230389,2y,DCA3,0.3038321663259955,-0.10101880123915985,0.0,
SPY,14,150,2016-10-19,0.04655363737230389,2y,DCA6,0.2648781710986774,-0.10101880123915996,0.0,
SPY,14,150,2016-10-19,0.04655363737230389,3y,LUMP,0.3679325923930843,-0.13054222357099998,0.0,
SPY,14,150,2016-10-19,0.04655363737230389,3y,HALF,0.20474530868940755,-0.10165242673764396,0.0,517.0
SPY,14,150,2016-10-19,0.04655363737230389,3y,WAIT,0.041558024985731246,-0.0661840631056203,517.0,517.0
SPY,14,150,2016-10-19,0.04655363737230389,3y,DCA3,0.3298229137495152,-0.13054222357099998,0.0,
SPY,14,150,2016-10-19,0.04655363737230389,3y,DCA6,0.2900924048901221,-0.13054222357099998,0.0,
SPY,14,200,2016-12-30,0.08012637960360935,6m,LUMP,0.08570844094224905,-0.02610109768346469,0.0,
SPY,14,200,2016-12-30,0.08012637960360935,6m,HALF,0.04285422047112464,-0.013461136321971656,0.0,
SPY,14,200,2016-12-30,0.08012637960360935,6m,WAIT,0.0,0.0,,
SPY,14,200,2016-12-30,0.08012637960360935,6m,DCA3,0.06261978434598947,-0.023260186503810454,0.0,
SPY,14,200,2016-12-30,0.08012637960360935,6m,DCA6,0.03979431559447111,-0.015623864234081242,0.0,
SPY,14,200,2016-12-30,0.08012637960360935,1y,LUMP,0.2169314358559702,-0.02610109768346469,0.0,
SPY,14,200,2016-12-30,0.08012637960360935,1y,HALF,0.1084657179279851,-0.013461136321971656,0.0,
SPY,14,200,2016-12-30,0.08012637960360935,1y,WAIT,0.0,0.0,,
SPY,14,200,2016-12-30,0.08012637960360935,1y,DCA3,0.19105219335944224,-0.023260186503810454,0.0,
SPY,14,200,2016-12-30,0.08012637960360935,1y,DCA6,0.1654679486263313,-0.020817396244912634,0.0,
SPY,14,200,2016-12-30,0.08012637960360935,2y,LUMP,0.17867092853241084,-0.1305422235710001,0.0,
SPY,14,200,2016-12-30,0.08012637960360935,2y,HALF,0.06428042225682407,-0.10068560554886619,0.0,467.0
SPY,14,200,2016-12-30,0.08012637960360935,2y,WAIT,-0.05011008401876316,-0.06149728547561095,467.0,467.0
SPY,14,200,2016-12-30,0.08012637960360935,2y,DCA3,0.15360533331122883,-0.1305422235710001,0.0,
SPY,14,200,2016-12-30,0.08012637960360935,2y,DCA6,0.12882546107942527,-0.13054222357099987,0.0,
SPY,14,200,2016-12-30,0.08012637960360935,3y,LUMP,0.4004105351639098,-0.1305422235710001,0.0,
SPY,14,200,2016-12-30,0.08012637960360935,3y,HALF,0.26450010738189444,-0.10068560554886619,0.0,467.0
SPY,14,200,2016-12-30,0.08012637960360935,3y,WAIT,0.12858967959987866,-0.0661840631056203,467.0,467.0
SPY,14,200,2016-12-30,0.08012637960360935,3y,DCA3,0.370629429370791,-0.1305422235710001,0.0,
SPY,14,200,2016-12-30,0.08012637960360935,3y,DCA6,0.34118779872275096,-0.13054222357099987,0.0,
SPY,14,250,2017-03-15,0.10910285273279441,6m,LUMP,0.05540258774965112,-0.02386086274509802,0.0,
SPY,14,250,2017-03-15,0.10910285273279441,6m,HALF,0.02770129387482556,-0.01193043137254901,0.0,
SPY,14,250,2017-03-15,0.10910285273279441,6m,WAIT,0.0,0.0,,
SPY,14,250,2017-03-15,0.10910285273279441,6m,DCA3,0.0591436820618938,-0.020817396244912634,0.0,
SPY,14,250,2017-03-15,0.10910285273279441,6m,DCA6,0.04064169421885522,-0.020326155285093628,0.0,
SPY,14,250,2017-03-15,0.10910285273279441,1y,LUMP,0.17187100443149417,-0.10101880123916007,0.0,
SPY,14,250,2017-03-15,0.10910285273279441,1y,HALF,0.08593550221574708,-0.05553978410947469,0.0,
SPY,14,250,2017-03-15,0.10910285273279441,1y,WAIT,0.0,0.0,,
SPY,14,250,2017-03-15,0.10910285273279441,1y,DCA3,0.17602494530699309,-0.10101880123916007,0.0,
SPY,14,250,2017-03-15,0.10910285273279441,1y,DCA6,0.15548117999007127,-0.10101880123915996,0.0,
SPY,14,250,2017-03-15,0.10910285273279441,2y,LUMP,0.13770007118853234,-0.1305422235710002,0.0,
SPY,14,250,2017-03-15,0.10910285273279441,2y,HALF,0.05594834422187578,-0.09964425354090911,0.0,417.0
SPY,14,250,2017-03-15,0.10910285273279441,2y,WAIT,-0.025803382744781778,-0.06149728547561095,417.0,417.0
SPY,14,250,2017-03-15,0.10910285273279441,2y,DCA3,0.14173288607335954,-0.13054222357099998,0.0,
SPY,14,250,2017-03-15,0.10910285273279441,2y,DCA6,0.12178816248590163,-0.1305422235710002,0.0,
SPY,14,250,2017-03-15,0.10910285273279441,3y,LUMP,0.0749693757618366,-0.2666841545845473,0.0,
SPY,14,250,2017-03-15,0.10910285273279441,3y,HALF,-0.002274710909435318,-0.2666841545845473,0.0,417.0
SPY,14,250,2017-03-15,0.10910285273279441,3y,WAIT,-0.07951879758070779,-0.2666841545845473,417.0,417.0
SPY,14,250,2017-03-15,0.10910285273279441,3y,DCA3,0.07877982862994326,-0.2666841545845472,0.0,
SPY,14,250,2017-03-15,0.10910285273279441,3y,DCA6,0.059934820523233734,-0.2666841545845472,0.0,
SPY,14,300,2017-05-25,0.09181656618261402,6m,LUMP,0.08549686037199744,-0.020817396244912634,0.0,
SPY,14,300,2017-05-25,0.09181656618261402,6m,HALF,0.04274843018599883,-0.010566033108717066,0.0,
SPY,14,300,2017-05-25,0.09181656618261402,6m,WAIT,0.0,0.0,,
SPY,14,300,2017-05-25,0.09181656618261402,6m,DCA3,0.07044001015693424,-0.020817396244912634,0.0,
SPY,14,300,2017-05-25,0.09181656618261402,6m,DCA6,0.055188695327621495,-0.01049334872512575,0.0,
SPY,14,300,2017-05-25,0.09181656618261402,1y,LUMP,0.14766380730275852,-0.10101880123915996,0.0,
SPY,14,300,2017-05-25,0.09181656618261402,1y,HALF,0.07383190365137926,-0.05517815200418852,0.0,
SPY,14,300,2017-05-25,0.09181656618261402,1y,WAIT,0.0,0.0,,
SPY,14,300,2017-05-25,0.09181656618261402,1y,DCA3,0.13174464376147932,-0.10101880123915996,0.0,
SPY,14,300,2017-05-25,0.09181656618261402,1y,DCA6,0.11561987852044164,-0.10101880123915996,0.0,
SPY,14,300,2017-05-25,0.09181656618261402,2y,LUMP,0.10524969962452091,-0.13054222357099998,0.0,
SPY,14,300,2017-05-25,0.09181656618261402,2y,HALF,0.03271850598955628,-0.09939493461011772,0.0,367.0
SPY,14,300,2017-05-25,0.09181656618261402,2y,WAIT,-0.03981268764540835,-0.06149728547561095,367.0,367.0
SPY,14,300,2017-05-25,0.09181656618261402,2y,DCA3,0.08991885917253883,-0.1305422235710002,0.0,
SPY,14,300,2017-05-25,0.09181656618261402,2y,DCA6,0.07439001542424895,-0.13054222357099987,0.0,
SPY,14,300,2017-05-25,0.09181656618261402,3y,LUMP,0.05954490274313762,-0.2666841545845473,0.0,
SPY,14,300,2017-05-25,0.09181656618261402,3y,HALF,-0.009986947418785141,-0.2666841545845473,0.0,367.0
SPY,14,300,2017-05-25,0.09181656618261402,3y,WAIT,-0.07951879758070779,-0.2666841545845473,367.0,367.0
SPY,14,300,2017-05-25,0.09181656618261402,3y,DCA3,0.04484803029776696,-0.2666841545845473,0.0,
SPY,14,300,2017-05-25,0.09181656618261402,3y,DCA6,0.029961342479996045,-0.2666841545845472,0.0,
