ticker,age,horizon,protocol,n,median_ret,mean_ret,p10_ret,worst_ret,median_mdd,worst_mdd,median_regret_vs_lump,worst_regret_vs_lump,beat_lump_rate
QQQ,325,3y,DCA6,4,0.31294821869317635,0.34694120047921484,0.2876912065035088,0.28469587317345724,-0.20295519594772882,-0.27126820092213766,0.034195102091531315,0.1047354637224267,0.25
QQQ,325,3y,HALF,4,0.3221420282232702,0.3418071773093625,0.2522113885814211,0.23681332766413177,-0.16363076726103637,-0.27126820092213744,0.027404604120619958,0.09577662995269831,0.5
QQQ,325,3y,LUMP,4,0.3238831974817412,0.36330016596123693,0.2519077176151855,0.22352631380198917,-0.20295519594772882,-0.27126820092213766,0.0,0.0,0.0
QQQ,325,3y,WAIT,4,0.36770319865345946,0.32031418865748756,0.2146731877967274,0.15549566214895183,-0.1622925118367135,-0.2712682009221373,0.054809208241241025,0.19155325990539662,0.5
QQQ,325,6m,DCA3,5,0.07674025202105339,0.03671331610161246,-0.056921126911324185,-0.06167671196051849,-0.07333986756673438,-0.1283584355881755,-0.016946752410170962,0.03218213475848919,0.6
QQQ,325,6m,DCA6,5,0.03550250160948565,0.013870395977393613,-0.06265564051473678,-0.07359555567482012,-0.07333986756673427,-0.1283584355881755,0.019748904895251718,0.07341988517005693,0.4
QQQ,325,6m,HALF,5,0.027042800283390234,0.0077662804782451245,-0.054502454294940675,-0.07710765614642556,-0.06723553718633335,-0.08225571052593628,0.027042800283390234,0.05502971638220333,0.4
QQQ,325,6m,LUMP,5,0.05408560056678047,0.021695525674231296,-0.09051601443665849,-0.12340048870414644,-0.1283584355881754,-0.13557740989271516,0.0,0.0,0.0
QQQ,325,6m,WAIT,5,0.0,-0.0061629647177409595,-0.018488894153222878,-0.0308148235887048,0.0,-0.07333986756673427,0.05408560056678047,0.11005943276440644,0.4
QQQ,350,1y,DCA3,4,0.07882599106577481,0.07089593833234623,-0.0664417755142198,-0.10570671199013482,-0.13540934406293775,-0.17396167880382263,0.035571742086514146,0.046254904140322184,0.25
QQQ,350,1y,DCA6,4,0.041487923216914524,0.03527256403691714,-0.07856291061943534,-0.11675547980569134,-0.1354093440629377,-0.15450020555802968,0.07126770164461038,0.10630771439028952,0.0
QQQ,350,1y,HALF,4,0.07470535237777587,0.04979964477883966,-0.05456726725539558,-0.08452203765824773,-0.08746906741500193,-0.11662575336859049,0.044329162420604584,0.13430991201805464,0.25
QQQ,350,1y,LUMP,4,0.11903451479838045,0.09819179628015559,-0.06194360208223218,-0.11392166851224783,-0.1354093440629377,-0.17396167880382263,0.0,0.0,0.0
QQQ,350,1y,WAIT,4,-0.014342079442642597,0.0014074932775238747,-0.04719093242855874,-0.055122406804247404,-0.04695941453069946,-0.07578778753971771,0.088658324841209,0.2686198240361093,0.25
QQQ,350,2y,DCA3,4,0.19220685584528385,0.2199824092748368,0.09315186670771979,0.057932108548989,-0.14295229312944918,-0.21051649770604397,0.03779056547866211,0.05871676463066078,0.25
QQQ,350,2y,DCA6,4,0.15649691323120984,0.17980180140931318,0.06775054168905098,0.04486162441509611,-0.14295229312944924,-0.19191625645374988,0.07350050809273612,0.1349488267307144,0.0
QQQ,350,2y,HALF,4,0.15540546555259793,0.20835726686254924,0.09209859962262057,0.08299317910083448,-0.1147378835537895,-0.15571786904881224,0.054291080132915503,0.09727737552314975,0.25
QQQ,350,2y,LUMP,4,0.22999742132394596,0.2511273484790206,0.0969363657533987,0.04821396977773906,-0.14295229312944918,-0.21051649770604375,0.0,0.0,0.0
QQQ,350,2y,WAIT,4,0.13166610133472934,0.1655871852460779,0.04657876024905892,0.016067205316971256,-0.11325962438038778,-0.11964363124080257,0.1085821602658309,0.19455475104629993,0.25
QQQ,350,3y,DCA3,3,0.34622551024526227,0.39602144844145143,0.34149458469841265,0.3403118533117002,-0.21051649770604397,-0.27126820092213766,0.04024438190809221,0.05003566164532347,0.3333333333333333
QQQ,350,3y,DCA6,3,0.3295932339109746,0.36274547428716275,0.28874608227843257,0.2785342943702971,-0.19539389418941377,-0.27126820092213766,0.07145374883249866,0.10202194084949534,0.0
QQQ,350,3y,HALF,3,0.3781158860248801,0.3782804295807616,0.29132245141558066,0.26962409276325583,-0.15571786904881224,-0.27126820092213744,0.06446133345856642,0.1109321424565366,0.3333333333333333
QQQ,350,3y,LUMP,3,0.3805562352197924,0.42199266462955914,0.3431985392488944,0.33385911525616985,-0.21051649770604375,-0.27126820092213755,0.0,0.0,0.0
