strategy,trend_ma,slope_lb,yellow_cap,red_dd,red_target,rec_fast_ma,rec_fast_days,rec_mid_ma,release_ma,CAGR,MDD,Calmar,Final,MaxUnderwaterDays,DotCom_Return,DotCom_MDD,GFC_Return,GFC_MDD,COVID_Return,COVID_MDD,2022_Bear_Return,2022_Bear_MDD,Actual_TQQQ_Era_Return,Actual_TQQQ_Era_MDD,InvestedDayPct,AvgWeight,TradeCount,ActualEra_CAGR,ActualEra_MDD,dotcom_cap
V2_M180_S20_YC50_RD15_RT0_RF40x3_RM120_RL180,180,20,0.5,-0.15,0.0,40,3,120,180,0.10027792659753643,-0.21962331939296764,0.4565905245158012,13.50169779175851,2427,0.1234679891620789,-0.17878819878286467,0.11478698972973556,-0.21078041026298977,0.0018368852408519043,0.0,0.07828914122443886,-0.15140865382608126,3.1456767282306464,-0.15140865382608126,0.2524810274372446,0.09894921277428542,331,0.09110545802867343,-0.15140865382608126,-0.65
V2_M180_S20_YC50_RD15_RT0_RF40x3_RM120_RL180,180,20,0.5,-0.15,0.0,40,3,120,180,0.10027792659753643,-0.21962331939296764,0.4565905245158012,13.50169779175851,2427,0.1234679891620789,-0.17878819878286467,0.11478698972973556,-0.21078041026298977,0.0018368852408519043,0.0,0.07828914122443886,-0.15140865382608126,3.1456767282306464,-0.15140865382608126,0.2524810274372446,0.09894921277428542,331,0.09110545802867343,-0.15140865382608126,-0.6
V2_M180_S20_YC50_RD15_RT0_RF40x3_RM120_RL180,180,20,0.5,-0.15,0.0,40,3,120,180,0.10027792659753643,-0.21962331939296764,0.4565905245158012,13.50169779175851,2427,0.1234679891620789,-0.17878819878286467,0.11478698972973556,-0.21078041026298977,0.0018368852408519043,0.0,0.07828914122443886,-0.15140865382608126,3.1456767282306464,-0.15140865382608126,0.2524810274372446,0.09894921277428542,331,0.09110545802867343,-0.15140865382608126,-0.55
V2_M180_S20_YC50_RD15_RT0_RF40x3_RM120_RL180,180,20,0.5,-0.15,0.0,40,3,120,180,0.10027792659753643,-0.21962331939296764,0.4565905245158012,13.50169779175851,2427,0.1234679891620789,-0.17878819878286467,0.11478698972973556,-0.21078041026298977,0.0018368852408519043,0.0,0.07828914122443886,-0.15140865382608126,3.1456767282306464,-0.15140865382608126,0.2524810274372446,0.09894921277428542,331,0.09110545802867343,-0.15140865382608126,-0.5
V2_M180_S20_YC50_RD15_RT0_RF40x3_RM120_RL180,180,20,0.5,-0.15,0.0,40,3,120,180,0.10027792659753643,-0.21962331939296764,0.4565905245158012,13.50169779175851,2427,0.1234679891620789,-0.17878819878286467,0.11478698972973556,-0.21078041026298977,0.0018368852408519043,0.0,0.07828914122443886,-0.15140865382608126,3.1456767282306464,-0.15140865382608126,0.2524810274372446,0.09894921277428542,331,0.09110545802867343,-0.15140865382608126,-0.45
V2_M180_S20_YC50_RD15_RT0_RF40x3_RM120_RL180,180,20,0.5,-0.15,0.0,40,3,120,180,0.10027792659753643,-0.21962331939296764,0.4565905245158012,13.50169779175851,2427,0.1234679891620789,-0.17878819878286467,0.11478698972973556,-0.21078041026298977,0.0018368852408519043,0.0,0.07828914122443886,-0.15140865382608126,3.1456767282306464,-0.15140865382608126,0.2524810274372446,0.09894921277428542,331,0.09110545802867343,-0.15140865382608126,-0.4
