strategy,trend_ma,slope_lb,yellow_cap,red_dd,red_target,rec_fast_ma,rec_fast_days,rec_mid_ma,release_ma,CAGR,MDD,Calmar,Final,MaxUnderwaterDays,DotCom_Return,DotCom_MDD,GFC_Return,GFC_MDD,COVID_Return,COVID_MDD,2022_Bear_Return,2022_Bear_MDD,Actual_TQQQ_Era_Return,Actual_TQQQ_Era_MDD,InvestedDayPct,AvgWeight,TradeCount,ActualEra_CAGR,ActualEra_MDD,score
V2_M200_S20_YC15_RD15_RT0_RF40x5_RM120_RL180,200,20,0.15,-0.15,0.0,40,5,120,180,0.06250152861456604,-0.20465302580410394,0.30540241645092103,5.213512203415981,423,0.09819188960058844,-0.056232831859646226,-0.028172609530142112,-0.10206825326038305,0.001836885240850794,0.0,0.017479328282200335,-0.04108016484945376,1.7160745520916323,-0.20465302580410394,0.22139521307647403,0.053133529238387864,329,0.06317886947962803,-0.20465302580410394,0.2353194537748788
V2_M180_S40_YC15_RD15_RT0_RF40x3_RM120_RL180,180,40,0.15,-0.15,0.0,40,3,120,180,0.06110889281106302,-0.08974811266286709,0.6808933469232337,5.030557497804977,2422,0.09984035919798684,-0.05797823114798861,0.05630379803858698,-0.07193154560032378,0.00183688524085035,0.0,-0.0009940012076208316,-0.05430506781609912,1.5828278879081217,-0.08974811266286709,0.19030939871570343,0.03859607708408902,332,0.05990484090209347,-0.08974811266286709,0.23522092796582866
V2_M180_S40_YC15_RD15_RT0_RF40x5_RM120_RL180,180,40,0.15,-0.15,0.0,40,5,120,180,0.060391353686356064,-0.08974811266286709,0.6728983138978335,4.938722442304724,2422,0.09245782373841394,-0.056232831859646226,0.025521542008404063,-0.08332653734173845,0.001836885240850572,0.0,0.012638834839089563,-0.04369817460625336,1.6265228473442819,-0.08974811266286709,0.18534734384121423,0.03782223347461713,304,0.0609956076236402,-0.08974811266286709,0.23297185697421013
V2_M180_S20_YC15_RD15_RT0_RF40x5_RM100_RL180,180,20,0.15,-0.15,0.0,40,5,100,180,0.06448721249851785,-0.20441570489023098,0.3154709298541753,5.485500126727698,2422,0.07381467590516566,-0.06869840145997663,0.04303746721671664,-0.06766973916183594,0.008601746861400805,-0.06326393866503566,0.013099121522593515,-0.06800494441494798,1.528543645772109,-0.20441570489023098,0.23861646234676007,0.05665288113320469,312,0.05852534485821459,-0.20441570489023098,0.23155813113694268
V2_M180_S20_YC25_RD15_RT0_RF60x3_RM120_RL180,180,20,0.25,-0.15,0.0,60,3,120,180,0.07469334455149457,-0.20465074186202958,0.3649795933886766,7.113578418479095,2422,0.1511067050425554,-0.09093112277835536,0.03807088352861787,-0.12754653768166935,0.008601746861400805,-0.06326393866503566,0.040360390947348,-0.06113436408615047,1.8795541963806128,-0.20465074186202958,0.24109748978400466,0.0703583339021142,293,0.06699573488725852,-0.20465074186202958,0.2287792688116221
V2_M200_S20_YC15_RD15_RT0_RF40x3_RM120_RL180,200,20,0.15,-0.15,0.0,40,3,120,180,0.06207832476764752,-0.20465302580412326,0.3033345073874632,5.157247332498269,1098,0.1056131743314237,-0.05797823114798861,0.0009979523012586533,-0.09090623618967941,0.001836885240850572,0.0,0.0037813262046964002,-0.051716095910294024,1.577563377272436,-0.20465302580412326,0.21730881494454174,0.047329656521569376,356,0.05977225451401402,-0.20465302580412326,0.2282253602341359
V2_M180_S20_YC15_RD15_RT0_RF60x5_RM120_RL180,180,20,0.15,-0.15,0.0,60,5,120,180,0.06291966713308494,-0.20467443853714984,0.3074134102078633,5.269684115421512,2496,0.15988551072041335,-0.05430625988862914,-0.007252292262813875,-0.09604194886744222,0.008601746861399695,-0.06326393866503566,0.09021268452672615,-0.03510707799073065,1.362493994620798,-0.20467443853714984,0.2174547577349679,0.05212787623186532,264,0.05412603232411861,-0.20467443853714984,0.22660592859653753
V2_M200_S20_YC15_RD15_RT0_RF60x3_RM100_RL200,200,20,0.15,-0.15,0.0,60,3,100,200,0.05882513181266735,-0.20411002012435087,0.2882030572376067,4.743843760770462,2786,0.04416503422891882,-0.053358988805765395,-0.021852706610686945,-0.08968559845688562,0.0018368852408519043,0.0,0.009645994474282382,-0.05723043655532345,1.66888295905163,-0.20411002012435087,0.23628137769994162,0.05557364609806877,319,0.06203691137146605,-0.20411002012435087,0.22436307338595465
V2_M180_S20_YC15_RD15_RT0_RF40x3_RM100_RL180,180,20,0.15,-0.15,0.0,40,3,100,180,0.06526505198578003,-0.204415704890345,0.3192761144296142,5.595727366722933,588,0.09380665614709738,-0.07923176023923117,-0.003918938531534799,-0.0637059301024756,0.008601746861400583,-0.06326393866503566,0.026271524834656113,-0.07268488166216225,1.5516904556945277,-0.204415704890345,0.22942206654991243,0.054706740840712365,342,0.059116929265663476,-0.204415704890345,0.22418693162723563
V2_M200_S20_YC15_RD15_RT0_RF60x5_RM120_RL180,200,20,0.15,-0.15,0.0,60,5,120,180,0.060394444217393595,-0.20467443853715006,0.2950756559981061,4.939114502385967,2945,0.149289140753325,-0.053128048317799825,-0.05696674169032301,-0.11239301028233672,0.001836885240850572,0.0,0.045593758176203814,-0.03341505080747753,1.5231153820075134,-0.20467443853715006,0.19527145359019266,0.048934347409872354,280,0.05838587401366069,-0.20467443853715006,0.21713554550389066
V2_M180_S40_YC25_RD15_RT0_RF60x3_RM120_RL180,180,40,0.25,-0.15,0.0,60,3,120,180,0.06988601741807221,-0.12754653768166913,0.5479256331715868,6.29588768442102,2422,0.1236706610581022,-0.0909311227783548,0.03807088352861854,-0.12754653768166913,0.0018368852408516823,0.0,0.026672691371538715,-0.061134364086149806,2.017214599906766,-0.08974811266286709,0.19308231173380036,0.05070204568113328,286,0.07005517622913704,-0.08974811266286709,0.2156688429616907
V2_M200_S20_YC25_RD15_RT0_RF40x3_RM120_RL180,200,20,0.25,-0.15,0.0,40,3,120,180,0.0756449646455466,-0.13391491831812663,0.5648733210279482,7.287148429556336,449,0.0990116335690987,-0.10828162218057114,0.004326453601801061,-0.13391491831812663,0.0018368852408514602,0.0,-0.010856739320458386,-0.09543394944477057,2.279401602432762,-0.09543394944477057,0.2301517805020432,0.06350453811510987,354,0.07553611414419659,-0.09543394944477057,0.2147350044295871
