strategy,exit_ma,exit_slope_lb,exit_dd,resume_ma,CAGR,MDD,Calmar,Final,MaxUnderwaterDays,DotCom_Return,DotCom_MDD,GFC_Return,GFC_MDD,COVID_Return,COVID_MDD,2022_Bear_Return,2022_Bear_MDD,Actual_TQQQ_Era_Return,Actual_TQQQ_Era_MDD,ActualEra_CAGR,ActualEra_MDD,TradeCount,InvestedDayPct,Cycle22_TroughDate,Cycle22_TroughPx,Cycle22_PeakDate,Cycle22_PeakPx,Cycle22_TheoreticalMult,Cycle22_PortfolioMult,Cycle22_Capture,Cycle22_First25Date,Cycle22_First75Date,Cycle22_WeightAtPeak,Cycle22_MaxWeight,Cycle22_ExitCountBeforePeak,score
V8_X120S50D15_R80,120,50,-0.15,80,0.20634218705152163,-0.9062792347194408,0.22768058579141948,165.57238669832137,3691,-0.2517738759391892,-0.40045091868371596,-0.8001477378731432,-0.8790400691170981,0.6475388370201065,-0.6992207245312605,-0.22964110929143677,-0.49944518752033573,316.27135210626824,-0.6992207245312605,0.4235431404909509,-0.6992207245312605,34,0.7632807939287799,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.875056296630214,0.6711748523590749,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.6804746717111856
V8_X80S30D18_R60,80,30,-0.18,60,0.24861323616241493,-0.7126457496284335,0.34885949476586287,423.0372559927325,1086,-0.4272419825537449,-0.5410524544201434,-0.32900220468204655,-0.594208586835557,-0.06699853983383341,-0.6992207245312605,-0.24145313481595232,-0.5071202676586211,155.22254357754628,-0.7126457496284335,0.36302983132449906,-0.7126457496284335,32,0.8028312901342674,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.610817473942205,0.35250473311129005,2023-01-25,2023-02-28,1.0,1.0000000000000002,0,0.6803798914047205
V8_X120S20D18_R60,120,20,-0.18,60,0.24274464457576528,-0.7436442729052097,0.326425756803626,372.0929145978447,1091,-0.34423044073935527,-0.47453580653386795,-0.5406892303918276,-0.7436442729052097,-0.06699853983383375,-0.6992207245312605,-0.20605764390561343,-0.49034666595960474,162.51223637701148,-0.7126457496284334,0.3668465576334903,-0.7126457496284334,40,0.7915936952714536,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.610817473942208,0.3525047331112903,2023-01-25,2023-02-28,1.0,1.0,0,0.6665426257839141
V8_X100S20D18_R60,100,20,-0.18,60,0.24401204727075232,-0.7126457496284335,0.3424030065400345,382.56805452745544,1092,-0.5138016678075485,-0.6104122082486889,-0.37768202080584823,-0.6319117305642796,-0.008642176230299281,-0.6992207245312605,-0.2352310844186709,-0.5030773763421004,166.35536108461463,-0.7126457496284335,0.36879488791068216,-0.7126457496284335,31,0.8025394045534151,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.610817473942204,0.3525047331112899,2023-01-25,2023-02-28,1.0,1.0,0,0.6619230363132743
V8_X80S30D18_R80,80,30,-0.18,80,0.24450875960309926,-0.7179610774225,0.34055990957182863,386.7504010671004,1088,-0.35837306589580487,-0.485868206789998,-0.3517768628032758,-0.6079817478918784,-0.06699853983383375,-0.6992207245312605,-0.2060349576096746,-0.49034666595960485,152.92985655796352,-0.7179610774225,0.3617948233166013,-0.7179610774225,28,0.7904261529480444,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.171940368759415,0.30965951649550516,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.661754283820722
V8_X120S20D18_R80,120,20,-0.18,80,0.2444375386696247,-0.752319840143121,0.3249117272025193,386.1480232932224,1097,-0.2517738759391892,-0.40045091868371596,-0.5562331837491058,-0.752319840143121,-0.0669985398338333,-0.6992207245312605,-0.20603495760967527,-0.49034666595960474,152.92985655796346,-0.7179610774224999,0.3617948233166013,-0.7179610774224999,28,0.781523642732049,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.171940368759413,0.309659516495505,2023-02-03,2023-02-28,1.0,1.0,0,0.6597623696119503
V8_X80S50D12_R60,80,50,-0.12,60,0.21920204223046524,-0.7265450592192,0.3017046767423293,221.01279615196046,2276,-0.5187591651446192,-0.6143846209705777,-0.3583297263954279,-0.6410103479420679,0.6475388370201063,-0.6992207245312605,-0.20549383981953806,-0.49034666595960474,207.60195053808496,-0.6992207245312605,0.38740974399790074,-0.6992207245312605,44,0.7676590776415645,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.8786662514870605,0.47627800555698496,2023-01-25,2023-02-28,1.0,1.0000000000000002,0,0.6571173935539133
V8_X100S20D18_R80,100,20,-0.18,80,0.2465751376032146,-0.7179610774225001,0.34343802938235324,404.6270356186896,890,-0.4553407621561779,-0.5676115825087562,-0.3988044139310367,-0.6444051911290216,-0.008642176230299392,-0.6992207245312605,-0.20603495760967505,-0.49034666595960474,162.55769430768825,-0.7179610774225001,0.36686985335750055,-0.7179610774225001,25,0.792031523642732,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.171940368759411,0.3096595164955047,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.6566615897263373
V8_X100S50D15_R100,100,50,-0.15,100,0.22967631182276937,-0.8162136008442739,0.28139240951779915,279.00062367944116,2579,-0.22693711700116959,-0.3862888694877312,-0.6385295703965449,-0.7985364616628622,0.6475388370201063,-0.6992207245312605,-0.16009604826113966,-0.49034666595960474,241.9852142707999,-0.6992207245312605,0.4004494625488948,-0.6992207245312605,35,0.7514594279042616,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.7170455634502835,0.3628752114340519,2023-02-03,2023-02-28,1.0,1.0,0,0.6555612042556183
V8_X80S50D12_R100,80,50,-0.12,100,0.21937095570076504,-0.7390669829517417,0.2968214800025631,221.84830299799694,2975,-0.46089435323709826,-0.5680178961208662,-0.36731298500677034,-0.6460361330156326,0.6475388370201063,-0.6992207245312605,-0.16839664613998384,-0.49034666595960474,194.88554370821785,-0.6992207245312605,0.38206959033212073,-0.6992207245312605,40,0.7501459427904261,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.500719035374251,0.43938104704067826,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.6406038442670636
V8_X100S50D15_R60,100,50,-0.15,60,0.22426968031174077,-0.8154360254525317,0.27503038044864503,247.44686304062108,2579,-0.3073498205891392,-0.44498358800208115,-0.6331496904464091,-0.7955380154226748,0.6475388370201063,-0.6992207245312605,-0.1909814663502245,-0.49034666595960474,238.51015492598435,-0.6992207245312605,0.39921312813475196,-0.6992207245312605,41,0.7721833041447752,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.041147599478382,0.3945155539701641,2023-01-25,2023-02-28,1.0,1.0,0,0.6403238668313029
V8_X110S40D15_R100,110,40,-0.15,100,0.21835570421715644,-0.8482703522157731,0.2574128680164147,216.87193869114103,3394,-0.22223753493752263,-0.3825580141011322,-0.7251790917622574,-0.8336765296361399,0.6475388370201061,-0.6992207245312605,-0.21690790879756017,-0.4911715570575056,245.9271714886832,-0.6992207245312605,0.4018319725479369,-0.6992207245312605,35,0.75,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.202393088874555,0.41025708580199627,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.6286173110922124
V8_X120S30D15_R100,120,30,-0.15,100,0.2203036054629166,-0.8068055472122164,0.2730566320771336,226.51658494636538,2576,-0.2517738759391892,-0.40045091868371596,-0.6321009882336042,-0.7882235125965179,0.6475388370201058,-0.6992207245312605,-0.21690790879756106,-0.49117155705750615,199.26303212694089,-0.6992207245312605,0.3839436891437247,-0.6992207245312605,37,0.749124343257443,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.077658294351805,0.39807989718190007,2023-02-03,2023-02-28,1.0,1.0,0,0.6269861699399639
V8_X110S50D15_R100,110,50,-0.15,100,0.21498122688971688,-0.8491001621804348,0.2531871226330459,201.09248819257755,3485,-0.22223753493752263,-0.3825580141011322,-0.7266871857538334,-0.8345861532665944,0.6475388370201061,-0.6992207245312605,-0.16009604826113955,-0.49034666595960474,229.22429102449854,-0.6992207245312605,0.3958249385084365,-0.6992207245312605,35,0.75379451255108,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.442482500936755,0.43369572670051626,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.6207198057601309
V8_X120S40D18_R100,120,40,-0.18,100,0.2288868069618255,-0.8873496393045119,0.25794432862025246,274.1625760833822,2100,-0.2517738759391892,-0.40045091868371596,-0.8138711674082182,-0.8873496393045119,0.6475388370201061,-0.6992207245312605,-0.32513122628410707,-0.5614916416879037,259.5663869668421,-0.7179610774225,0.4064606735621501,-0.7179610774225,25,0.792031523642732,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.705029260640271,0.3617021242742616,2023-02-03,2023-02-28,1.0,1.0,0,0.6184330838209104
V8_X80S20D18_R60,80,20,-0.18,60,0.2333343034005546,-0.7286880718567743,0.32021150395119563,302.5106185309434,1108,-0.5041771857457622,-0.5382182135232985,-0.3409957153605927,-0.6014617606626693,-0.20360488969675228,-0.716012534815734,-0.24145313481595243,-0.5071202676586214,132.34906228564284,-0.7286880718567743,0.3498634925654054,-0.7286880718567743,34,0.7983070636310566,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.610817473942202,0.3525047331112897,2023-01-25,2023-02-28,1.0,1.0000000000000002,0,0.6181265239429388
V8_X120S30D15_R60,120,30,-0.15,60,0.21562427912693716,-0.8059881676183022,0.26752784692126147,204.0115636826111,2576,-0.34423044073935527,-0.47453580653386795,-0.6266254296402,-0.7850715754387756,0.6475388370201061,-0.6992207245312605,-0.2169302844161073,-0.49118609602587615,203.92909205793373,-0.6992207245312605,0.3858994571001453,-0.6992207245312605,49,0.7694103911266783,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.426537559840744,0.4321391076672678,2023-01-25,2023-02-28,1.0,1.0000000000000002,0,0.6151880805242211
V8_X110S40D15_R60,110,40,-0.15,60,0.21294810594702973,-0.8476284046023659,0.2512281381685488,192.1256367467096,3391,-0.3039326085980587,-0.4422453966398282,-0.7210888443366836,-0.8312010842603472,0.6475388370201063,-0.6992207245312605,-0.2457042093614178,-0.5098824812808789,242.39573614046353,-0.6992207245312605,0.4005944176365641,-0.6992207245312605,41,0.7707238762405137,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.559842719081112,0.44515297500326484,2023-01-25,2023-02-28,1.0,1.0,0,0.614242405423327
V8_X80S20D18_R100,80,20,-0.18,100,0.234238732983568,-0.7315660293174178,0.3201880945758549,308.61121935162083,1154,-0.5404634709011107,-0.5718213976205597,-0.363363295981295,-0.6149887382659913,-0.12325619911964814,-0.713729670801313,-0.20603495760967538,-0.49034666595960474,148.58696168044247,-0.7315660293174178,0.3594073386011605,-0.7315660293174178,31,0.7914477524810274,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.314381929937644,0.323565321723668,2023-02-03,2023-02-28,1.0,1.0,0,0.6134079057349044
V8_X100S50D15_R80,100,50,-0.15,80,0.22154794139955025,-0.8472136217640074,0.2615018641204789,232.89253073744732,3160,-0.22693711700116959,-0.3862888694877312,-0.6461928070182307,-0.8028075240748365,0.6475388370201063,-0.6992207245312605,-0.16009604826113844,-0.49034666595960474,242.98266248020803,-0.6992207245312605,0.4008012629540141,-0.6992207245312605,35,0.7548161120840631,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.5613098531868035,0.3476715697716033,2023-02-03,2023-02-28,1.0000000000000002,1.0000000000000002,0,0.6132911525960033
V8_X120S40D18_R60,120,40,-0.18,60,0.22570329467647654,-0.8834038013368951,0.2554927818228872,255.46138378494362,2079,-0.34423044073935527,-0.47453580653386795,-0.8073515769694963,-0.8834038013368951,0.6475388370201061,-0.6992207245312605,-0.32515050959244407,-0.5615041713710228,266.6487927439008,-0.7126457496284333,0.40877521176825526,-0.7126457496284333,37,0.8007880910683012,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.028305672206222,0.3932618655247148,2023-01-25,2023-02-28,1.0,1.0,0,0.6116508917046818
V8_X110S50D15_R60,110,50,-0.15,60,0.2095886060335712,-0.8484617253807297,0.2470218747221893,178.1467098608881,3482,-0.3039326085980587,-0.4422453966398282,-0.7226193837732088,-0.8321242461100611,0.6475388370201061,-0.6992207245312605,-0.1909814663502245,-0.49034666595960474,225.93173235450186,-0.6992207245312605,0.39459268668232905,-0.6992207245312605,41,0.7745183887915937,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.816428360876822,0.47020205428631073,2023-01-25,2023-02-28,1.0,1.0,0,0.6069504298155646
V8_X120S40D18_R80,120,40,-0.18,80,0.22737297466861217,-0.8873496393045119,0.25623831305867534,265.11095617857467,2100,-0.2517738759391892,-0.40045091868371596,-0.8138711674082182,-0.8873496393045119,0.6475388370201061,-0.6992207245312605,-0.32513122628410707,-0.5614916416879037,250.9636523103238,-0.7179610774225,0.403568513150677,-0.7179610774225,25,0.7907180385288967,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.549690274857758,0.34653721269393184,2023-02-03,2023-02-28,1.0,1.0,0,0.6058701915409941
V8_X80S40D12_R100,80,40,-0.12,100,0.2184903610825344,-0.6992207245312605,0.3124769524373075,217.52573435696155,2267,-0.28424537094054436,-0.42647013182127613,-0.28625134121636187,-0.5683265607581138,0.5730053196179596,-0.6992207245312605,-0.2169079087975594,-0.49117155705750515,127.23608489132289,-0.6992207245312605,0.3466315083844136,-0.6992207245312605,43,0.7460595446584939,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.298355888858257,0.32200078533425247,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.6050185627781721
V8_X80S20D18_R80,80,20,-0.18,80,0.22892528259379197,-0.7337066572114602,0.31201200145007524,274.39646783636283,1136,-0.44446180490893883,-0.48269317432993064,-0.3633632959812949,-0.614988738265991,-0.20360488969675217,-0.7160125348157339,-0.2060349576096756,-0.49034666595960474,130.39206134855272,-0.7337066572114602,0.3486404142551769,-0.7337066572114602,28,0.7857559836544075,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.17194036875941,0.30965951649550466,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.5989852380318295
V8_X80S50D12_R80,80,50,-0.12,80,0.21254108500159563,-0.7732490351175334,0.2748675722166139,190.3773859436616,3152,-0.46089435323709826,-0.5680178961208662,-0.3801089650305942,-0.6531949879687976,0.6475388370201061,-0.6992207245312605,-0.1683966461399844,-0.49034666595960474,192.43788128502288,-0.6992207245312605,0.3810044841133442,-0.6992207245312605,40,0.7536485697606539,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.319109938236922,0.42165152546309403,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.5972455788132682
V8_X110S40D15_R80,110,40,-0.15,80,0.21030216494352505,-0.8738632267541622,0.24065798686215673,181.03133240930572,3482,-0.22223753493752263,-0.3825580141011322,-0.7310053433057724,-0.8372026164326072,0.6475388370201063,-0.6992207245312605,-0.21690790879755917,-0.49117155705750504,246.94080133358872,-0.6992207245312605,0.40218412024697225,-0.6992207245312605,35,0.7533566841798015,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.030633377871667,0.39348910693757516,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.588961166548315
V8_X80S40D12_R60,80,40,-0.12,60,0.21402964231119848,-0.6992207245312606,0.3060973950030992,196.8465613603707,2249,-0.3610707709918244,-0.48802986161595185,-0.2761171221895632,-0.5621974099324105,0.42884813530115884,-0.6992207245312606,-0.251841051913711,-0.5138700072379752,123.04581304787747,-0.6992207245312606,0.34389128301554894,-0.6992207245312606,47,0.7622591943957968,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.5936903045244355,0.3508326994712259,2023-01-25,2023-02-28,1.0,1.0000000000000002,0,0.5883577193962003
V8_X110S50D12_R100,110,50,-0.12,100,0.20930907032196044,-0.8345861532665942,0.25079384495263757,177.0287767411572,2177,-0.22223753493752263,-0.3825580141011322,-0.7266871857538333,-0.8345861532665942,0.6475388370201061,-0.6992207245312605,-0.19837267734205521,-0.49034666595960474,172.62093600797374,-0.6992207245312605,0.37188302910423965,-0.6992207245312605,38,0.7454757734967893,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.4424825009367535,0.4336957267005161,2023-02-03,2023-02-28,1.0,1.0,0,0.5857918279583159
V8_X120S30D15_R80,120,30,-0.15,80,0.21223719022939136,-0.8393924639019719,0.25284619454741425,189.08208887294427,3405,-0.2517738759391892,-0.40045091868371596,-0.6399005119267128,-0.7927132113407905,0.6475388370201063,-0.6992207245312605,-0.21690790879755983,-0.49117155705750537,200.08510685031507,-0.6992207245312605,0.3842913432101678,-0.6992207245312605,37,0.7524810274372447,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.910016767402528,0.38171395452706236,2023-02-03,2023-02-28,1.0,1.0,0,0.5835864326273239
V8_X110S50D15_R80,110,50,-0.15,80,0.2069499934875072,-0.8745530692001061,0.2366351463116929,167.85961934360571,3559,-0.22223753493752263,-0.3825580141011322,-0.7324814654397397,-0.8380929558822657,0.6475388370201061,-0.6992207245312605,-0.16009604826113888,-0.49034666595960474,230.169355964082,-0.6992207245312605,0.39617557720834995,-0.6992207245312605,35,0.7571511967308815,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.262796113243694,0.41615390892806575,2023-02-03,2023-02-28,1.0,1.0,0,0.580923753613326
V8_X120S30D10_R100,120,30,-0.1,100,0.21249026683580885,-0.7882235125965179,0.2695812335460996,190.16018905634104,1380,-0.2517738759391892,-0.40045091868371596,-0.6321009882336044,-0.7882235125965179,0.6475388370201061,-0.6992207245312605,-0.08213597162982378,-0.41786163736418147,146.3997138357191,-0.6992207245312605,0.35818016473330094,-0.6992207245312605,52,0.7216870986573263,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.823428201931846,0.3732607775437329,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.5780700212449617
V8_X120S50D12_R100,120,50,-0.12,100,0.2050778832011777,-0.876420154682102,0.23399494193006576,160.9104757968681,2185,-0.2517738759391892,-0.40045091868371596,-0.795819066199879,-0.876420154682102,0.6475388370201061,-0.6992207245312605,-0.2296411092914361,-0.4994451875203353,217.49353278036077,-0.6992207245312605,0.3913563508179263,-0.6992207245312605,37,0.7521891418563923,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.6159748330574395,0.450632852066836,2023-02-03,2023-02-28,1.0,1.0,0,0.5779225583959491
V8_X110S50D12_R60,110,50,-0.12,60,0.20422977775734807,-0.8321242461100611,0.2454318314987971,157.85436438383834,2176,-0.3039326085980587,-0.4422453966398282,-0.7226193837732089,-0.8321242461100611,0.6475388370201061,-0.6992207245312605,-0.22785056580854934,-0.49828174906570966,171.25702596304217,-0.6992207245312605,0.3712198041253556,-0.6992207245312605,44,0.7679509632224168,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.816428360876826,0.4702020542863112,2023-01-25,2023-02-28,1.0,1.0,0,0.5744915136555064
V8_X120S50D12_R60,120,50,-0.12,60,0.20045694079756116,-0.8745808763411433,0.22920343471970672,144.92359483525158,2181,-0.34423044073935527,-0.47453580653386795,-0.7927801760943831,-0.8745808763411433,0.6475388370201063,-0.6992207245312605,-0.22966312107891018,-0.4994594900827959,222.58435712102616,-0.6992207245312605,0.3933225942339247,-0.6992207245312605,49,0.7724751897256276,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.001841124402978,0.4883029074016739,2023-01-25,2023-02-28,1.0,1.0,0,0.5681088393707959
V8_X110S40D12_R60,110,40,-0.12,60,0.20189271212165472,-0.8683302075684483,0.23250683940503133,149.71939788194868,3480,-0.3039326085980587,-0.4422453966398282,-0.7210888443366839,-0.8312010842603473,0.6475388370201063,-0.6992207245312605,-0.24570420936141724,-0.5098824812808787,218.49446940020505,-0.6992207245312605,0.3917463179926701,-0.6992207245312605,47,0.7570052539404554,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.559842719081115,0.44515297500326517,2023-01-25,2023-02-28,1.0,1.0000000000000002,0,0.5646002096558714
V8_X110S40D12_R100,110,40,-0.12,100,0.20320483353424024,-0.8744443396147008,0.23238166722398443,154.23559786190933,3482,-0.22223753493752263,-0.3825580141011322,-0.7251790917622569,-0.8336765296361397,0.6475388370201065,-0.6992207245312605,-0.21690790879755983,-0.49117155705750537,211.21901485648115,-0.6992207245312605,0.38887288742620973,-0.6992207245312605,41,0.7354057209573847,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.202393088874558,0.4102570858019966,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.560793539169439
V8_X100S40D12_R60,100,40,-0.12,60,0.2050999485496794,-0.7640622627811325,0.268433553835168,160.99074312107373,2988,-0.3073498205891392,-0.44498358800208115,-0.4986922972129293,-0.711394879437738,0.6475388370201063,-0.6992207245312605,-0.22162110864780005,-0.49423404506883495,124.91236485538514,-0.6992207245312605,0.345122479799691,-0.6992207245312605,48,0.7568593111500291,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.154839650020122,0.40561469875449907,2023-01-25,2023-02-28,1.0,1.0000000000000002,0,0.559631029567863
V8_X120S50D10_R100,120,50,-0.1,100,0.20532054291253754,-0.8764201546821021,0.23427181793532814,161.79532445349986,2310,-0.2517738759391892,-0.40045091868371596,-0.7958190661998794,-0.8764201546821021,0.6475388370201061,-0.6992207245312605,-0.22964110929143633,-0.4994451875203355,176.9874959314519,-0.6992207245312605,0.3739739326737155,-0.6992207245312605,43,0.7438704028021016,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.615974833057445,0.45063285206683656,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.557670305901296
V8_X100S40D12_R100,100,40,-0.12,100,0.20610632874799095,-0.7748662158662273,0.265989566363509,164.69293996016143,3160,-0.22693711700116959,-0.3862888694877312,-0.5057105072239625,-0.7154352948055942,0.6475388370201061,-0.6992207245312605,-0.19190540191030658,-0.4749257198283675,119.94789823241477,-0.6992207245312605,0.34180895644399945,-0.6992207245312605,42,0.7335084646818447,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.823428201931842,0.37326077754373244,2023-02-03,2023-02-28,1.0,1.0,0,0.5526436491191117
V8_X80S30D15_R100,80,30,-0.15,100,0.2091234159239166,-0.6992207245312605,0.29908068881125843,176.29003629992056,2165,-0.35837306589580487,-0.485868206789998,-0.3285316294461256,-0.5939505891751213,0.02713243191752812,-0.6992207245312605,-0.21690790879756006,-0.4911715570575056,105.68881596052978,-0.6992207245312605,0.3315282358013081,-0.6992207245312605,40,0.7558377116170462,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.298355888858253,0.322000785334252,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.5515976577881567
V8_X110S20D10_R60,110,20,-0.1,60,0.21461165943931038,-0.7390441746647896,0.29039084103010815,199.43312105655306,1372,-0.3039326085980587,-0.4422453966398282,-0.4787002936555609,-0.7390441746647896,-0.06699853983383341,-0.6992207245312605,-0.09404105450012823,-0.41786163736418147,115.49658692346253,-0.6992207245312605,0.33872752859457633,-0.6992207245312605,56,0.7246059544658494,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,3.962793819283022,0.2892416612213553,2023-01-25,2023-02-28,1.0,1.0,0,0.549313388945642
V8_X80S40D12_R80,80,40,-0.12,80,0.2073969438396468,-0.7234679073427754,0.28667055129148,169.56092333232783,2975,-0.28424537094054436,-0.42647013182127613,-0.30068677827037427,-0.5770570777032314,0.4288481353011584,-0.6992207245312605,-0.21690790879756094,-0.49117155705750615,114.02845105889116,-0.6992207245312605,0.3376869349766627,-0.6992207245312605,43,0.7482486865148862,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.156443435753415,0.30814663408792126,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.5483666280991029
V8_X110S50D12_R80,110,50,-0.12,80,0.20088988955464648,-0.8535608795014786,0.23535508055614734,146.35393579213616,3598,-0.22223753493752263,-0.3825580141011322,-0.7324814654397396,-0.8380929558822658,0.6475388370201065,-0.6992207245312605,-0.19837267734205644,-0.49034666595960474,171.6598517320649,-0.6992207245312605,0.3714161966145084,-0.6992207245312605,38,0.75,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.262796113243698,0.4161539089280661,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.5476079414028097
V8_X100S20D10_R60,100,20,-0.1,60,0.2115598668452412,-0.6992207245312605,0.30256521213250004,186.22559454376963,1354,-0.5138016678075485,-0.6104122082486889,-0.3776820208058477,-0.6319117305642795,-0.008642176230299503,-0.6992207245312605,-0.02749942948879247,-0.41786163736418136,119.88116333569327,-0.6992207245312605,0.34176355062080765,-0.6992207245312605,55,0.7333625218914186,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.306297359195488,0.3227760684666564,2023-01-25,2023-02-28,1.0000000000000002,1.0000000000000002,0,0.5453337116794709
V8_X120S50D12_R80,120,50,-0.12,80,0.19711211259202588,-0.8900498627033296,0.22146187629684186,134.31815110763395,3611,-0.2517738759391892,-0.40045091868371596,-0.800147737873143,-0.8790400691170981,0.6475388370201063,-0.6992207245312605,-0.22964110929143677,-0.49944518752033573,218.39044325161262,-0.6992207245312605,0.39170586698468024,-0.6992207245312605,37,0.7555458260361938,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.430560505872461,0.4325318462998532,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.5445958598430551
V8_X100S30D15_R100,100,30,-0.15,100,0.20587864608341366,-0.7296112453059173,0.28217581267828623,163.84824733258333,2478,-0.4180707858422532,-0.5380240808956194,-0.5032923359887992,-0.7036044261301091,0.3406920171366179,-0.6992207245312605,-0.21690790879755928,-0.49117155705750504,136.9536035646594,-0.6992207245312605,0.35267603846724027,-0.6992207245312605,37,0.7589025102159953,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.298355888858257,0.32200078533425247,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.5417171351388324
V8_X100S40D10_R100,100,40,-0.1,100,0.2156477378209165,-0.7154352948055942,0.30142172099506864,204.11882019370896,1354,-0.22693711700116959,-0.3862888694877312,-0.5057105072239627,-0.7154352948055942,0.6475388370201061,-0.6992207245312605,-0.19190540191030825,-0.4749257198283686,100.98518081940104,-0.6992207245312605,0.3278522589377155,-0.6992207245312605,45,0.7269410391126678,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,3.2814386743329136,0.22272461480238515,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.5397484844177616
