date,reason,target_weight,price,notional,fee,cash_after,shares_after,avg_cost_after
2000-08-28,CRASH_REVERSAL_ENTRY,0.35,79.677436,0.37758599292479295,0.00018879299646239647,0.7010423367210102,0.004738932524445101,79.717274718
2000-09-12,SOFT_EXIT,0.0,62.20145,-0.2947684744726457,0.00014738423723632284,0.9973491407762926,0.0,
2001-12-24,CRASH_REVERSAL_ENTRY,0.35,1.257756,0.3674397863523474,0.00018371989317617372,0.6822044547611834,0.29213916399710865,1.258384878
2002-03-05,BULL_FULL,1.0,0.996233,0.6840054792147093,0.0003420027396073547,-1.1102230246251565e-16,0.9787310347890914,1.0748315428932234
2002-04-09,SOFT_EXIT,0.0,0.696841,-0.6820199130134653,0.0003410099565067327,0.6816789030569584,0.0,
2002-11-15,CRASH_REVERSAL_ENTRY,0.35,0.226152,0.24098523991727655,0.00012049261995863828,0.44742352436926924,1.0655896915228544,0.22626507599999998
2002-12-12,BULL_FULL,1.0,0.204519,0.4475822571604347,0.00022379112858021737,-5.551115123125783e-17,3.254052656628467,0.21170886077179632
2008-02-05,SOFT_EXIT,0.0,0.416185,-1.3542879048989185,0.0006771439524494592,1.353610760946469,0.0,
2008-05-20,CRASH_REVERSAL_ENTRY,0.35,0.560718,0.4758719232870641,0.00023793596164353208,0.8835242072857614,0.8486831585343507,0.5609983590000001
2008-07-09,BULL_FULL,1.0,0.406466,0.8852640728391986,0.0004426320364195993,0.0,3.0266367212903957,0.44994384510861296
2008-09-11,SOFT_EXIT,0.0,0.362452,-1.0970105329051465,0.0005485052664525732,1.0964620276386938,0.0,
2009-04-01,CRASH_REVERSAL_ENTRY,0.35,0.080306,0.3843772801676732,0.0001921886400838366,0.7136513316713093,4.786407991528319,0.08034615300000002
2009-04-22,BULL_FULL,1.0,0.095538,0.7133603555292805,0.00035668017776464025,-1.1102230246251565e-16,12.253178863111149,0.08963278156505594
2018-12-21,SOFT_EXIT,0.0,3.910327911376953,-47.913947311517646,0.02395697365575882,47.88999033786189,0.0,
2019-03-05,CRASH_REVERSAL_ENTRY,0.35,6.227753162384033,16.83708174880881,0.008418540874404405,31.26044756405625,2.7035563725463136,6.230867038965226
2019-04-04,BULL_FULL,1.0,7.218163967132568,31.309949757912797,0.0156549748789564,0.0,7.041217570114085,6.841303303413542
2022-03-08,SOFT_EXIT,0.0,20.119792938232425,-141.66783954373946,0.07083391977186973,141.5970056239676,0.0,
2023-02-03,CRASH_REVERSAL_ENTRY,0.35,12.25070095062256,50.733555743845486,0.025366777871922742,94.19409388926971,4.141277788783775,12.256826301097872
2023-02-28,BULL_FULL,1.0,10.623353004455566,94.4245877607864,0.0472122938803932,0.0,13.029675615833629,11.146150284808332
2025-04-09,SOFT_EXIT,0.0,26.12236595153809,-340.36595466663846,0.17018297733331925,340.19577168930516,0.0,
2025-06-10,RESUME_ENTRY,0.35,37.72623443603516,119.90926391845986,0.05995463195922993,222.62867835946622,3.178405311607922,37.74509755325318
2025-06-12,BULL_FULL,1.0,37.58224105834961,222.59248145757448,0.11129624072878724,-2.842170943040401e-14,9.101215532317774,37.65134393663294
