date,reason,target_weight,price,notional,fee,cash_after,shares_after,avg_cost_after
2000-08-28,CRASH_REVERSAL_ENTRY,0.35,79.677436,0.37758599292479295,0.00018879299646239647,0.7010423367210102,0.004738932524445101,79.717274718
2000-09-12,SOFT_EXIT,0.0,62.20145,-0.2947684744726457,0.00014738423723632284,0.9973491407762926,0.0,
2001-12-24,CRASH_REVERSAL_ENTRY,0.35,1.257756,0.3674397863523474,0.00018371989317617372,0.6822044547611834,0.29213916399710865,1.258384878
2002-03-05,BULL_FULL,1.0,0.996233,0.6840054792147093,0.0003420027396073547,-1.1102230246251565e-16,0.9787310347890914,1.0748315428932234
2002-04-01,SOFT_EXIT,0.0,0.924792,-0.9051226311246734,0.0004525613155623367,0.9046700698091109,0.0,
2002-11-15,CRASH_REVERSAL_ENTRY,0.35,0.226152,0.3199489785378812,0.00015997448926894059,0.5940309856525104,1.4147519302853002,0.22626507599999998
2002-12-12,BULL_FULL,1.0,0.204519,0.5942417304865562,0.00029712086524327807,0.0,4.320309509222006,0.21170886077179638
2008-02-05,SOFT_EXIT,0.0,0.416185,-1.7980480130955607,0.0008990240065477803,1.7971489890890129,0.0,
2008-05-20,CRASH_REVERSAL_ENTRY,0.35,0.560718,0.6318010838457067,0.00031590054192285336,1.1730289694572467,1.1267715390725936,0.5609983590000001
2008-07-09,BULL_FULL,1.0,0.406466,1.1753389375150676,0.0005876694687575338,0.0,4.0183760952102965,0.44994384510861296
2008-09-08,SOFT_EXIT,0.0,0.357896,-1.4381607309713842,0.0007190803654856921,1.4374416506058985,0.0,
2009-04-01,CRASH_REVERSAL_ENTRY,0.35,0.080306,0.50401016849276,0.00025200508424638,0.9357668792594508,6.27612094355042,0.080346153
2009-04-22,BULL_FULL,1.0,0.095538,0.9353853402301218,0.0004676926701150609,0.0,16.06683605408363,0.08963278156505594
2018-12-21,SOFT_EXIT,0.0,3.910327911376953,-62.82659746980077,0.03141329873490038,62.79518417106587,0.0,
2019-03-05,CRASH_REVERSAL_ENTRY,0.35,6.227753162384033,22.077424569531566,0.011038712284765783,40.989892631131006,3.5450063600594204,6.230867038965225
2019-04-04,BULL_FULL,1.0,7.218163967132568,41.05480179812317,0.020527400899061587,0.0,9.232713370465873,6.841303303413543
2022-02-24,SOFT_EXIT,0.0,23.66809463500977,-218.5207337901063,0.10926036689505315,218.41147342321125,0.0,
2023-02-03,CRASH_REVERSAL_ENTRY,0.35,12.25070095062256,78.26344093629807,0.039131720468149035,145.30725858979972,6.388486769185305,12.256826301097872
2023-02-28,BULL_FULL,1.0,10.623353004455566,145.66282687660984,0.07283141343830492,0.0,20.100054747347855,11.146150284808332
2025-04-07,SOFT_EXIT,0.0,20.481800079345703,-411.6853029190823,0.20584265145954114,411.47946026762276,0.0,
2025-06-10,RESUME_ENTRY,0.35,37.72623443603516,145.0826565583721,0.07254132827918605,269.36667799441193,3.8456702272886463,37.74509755325318
2025-06-12,BULL_FULL,1.0,37.58224105834961,269.3228820230748,0.1346614410115374,0.0,11.01189753142754,37.65134393663294
