start_year,strategy,date,reason,target_weight,price,notional,fee
1986,V7_STRICT,1988-03-02,REVERSAL_ENTRY,0.35,0.37025068513353643,10.067835722901304,0.005033917861450652
1986,V7_STRICT,1988-04-08,BULL_FULL,1.0,0.38676408692894754,19.794638815649957,0.009897319407824979
1986,V7_STRICT,1990-09-18,BULL_EXIT,0.0,0.2518509941002334,-19.73808630053327,0.009869043150266635
1986,V7_STRICT,1990-12-27,REVERSAL_ENTRY,0.35,0.2656363379324484,19.499737198936632,0.009749868599468317
1986,V7_STRICT,1991-01-31,BULL_FULL,1.0,0.40968422511268204,37.40653871182677,0.018703269355913384
1986,V7_STRICT,1992-06-26,BULL_EXIT,0.0,0.5660388549916398,-93.23419815431247,0.046617099077156235
1986,V7_STRICT,2000-08-28,REVERSAL_ENTRY,0.35,79.677436,98.74498302219831,0.04937249151109916
1986,V7_STRICT,2000-09-13,BULL_EXIT,0.0,66.507676,-82.423577704808,0.041211788852404
1986,V7_STRICT,2001-12-24,REVERSAL_ENTRY,0.35,1.257756,103.77677178396753,0.05188838589198377
1986,V7_STRICT,2002-02-05,BULL_EXIT,0.0,0.95029,-78.40791732147292,0.03920395866073646
1986,V7_STRICT,2002-11-15,REVERSAL_ENTRY,0.35,0.226152,100.11046414815156,0.050055232074075785
1986,V7_STRICT,2002-12-12,BULL_FULL,1.0,0.204519,186.93519802337244,0.09346759901168622
1986,V7_STATE_DCA,1988-03-02,REVERSAL_ENTRY,0.35,0.37025068513353643,10.067835722901304,0.005033917861450652
1986,V7_STATE_DCA,1988-04-04,MONTHLY_ADD,0.35,0.3413068498465189,0.3498250874562719,0.00017491254372813594
1986,V7_STATE_DCA,1988-04-08,BULL_FULL,1.0,0.38676408692894754,19.444481137032927,0.009722240568516463
1986,V7_STATE_DCA,1988-05-02,MONTHLY_ADD,1.0,0.3672161783417166,0.9995002498750589,0.0004997501249375295
1986,V7_STATE_DCA,1988-06-01,MONTHLY_ADD,1.0,0.3596669184742209,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,1988-07-01,MONTHLY_ADD,1.0,0.43970207407270406,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,1988-08-01,MONTHLY_ADD,1.0,0.37710011495630325,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,1988-09-01,MONTHLY_ADD,1.0,0.2937028294056128,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,1988-10-03,MONTHLY_ADD,1.0,0.3351684976771257,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,1988-11-01,MONTHLY_ADD,1.0,0.3175564180157647,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,1988-12-01,MONTHLY_ADD,1.0,0.29386692029339345,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,1989-01-03,MONTHLY_ADD,1.0,0.3058444081583997,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,1989-02-01,MONTHLY_ADD,1.0,0.3766798227854396,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,1989-03-01,MONTHLY_ADD,1.0,0.3428202767872633,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,1989-04-03,MONTHLY_ADD,1.0,0.3478598535363776,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,1989-05-01,MONTHLY_ADD,1.0,0.4309750891141706,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,1989-06-01,MONTHLY_ADD,1.0,0.5240279562466449,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,1989-07-03,MONTHLY_ADD,1.0,0.44329052120697326,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,1989-08-01,MONTHLY_ADD,1.0,0.48446656553799644,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,1989-09-01,MONTHLY_ADD,1.0,0.5505373260413915,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,1989-10-02,MONTHLY_ADD,1.0,0.5766166715431876,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,1989-11-01,MONTHLY_ADD,1.0,0.5267987667444314,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,1989-12-01,MONTHLY_ADD,1.0,0.5317022456858314,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,1990-01-02,MONTHLY_ADD,1.0,0.5383260244003235,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,1990-02-01,MONTHLY_ADD,1.0,0.371305948545538,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,1990-03-01,MONTHLY_ADD,1.0,0.39887879349849037,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,1990-04-02,MONTHLY_ADD,1.0,0.41102879630409067,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,1990-05-01,MONTHLY_ADD,1.0,0.37235226066560795,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,1990-06-01,MONTHLY_ADD,1.0,0.5529626753939583,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,1990-07-02,MONTHLY_ADD,1.0,0.5465764839050871,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,1990-08-01,MONTHLY_ADD,1.0,0.43902399960049776,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,1990-09-04,MONTHLY_ADD,1.0,0.27598409545500135,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,1990-09-18,BULL_EXIT,0.0,0.2518509941002334,-38.06356651146873,0.019031783255734364
1986,V7_STATE_DCA,1990-12-27,REVERSAL_ENTRY,0.35,0.2656363379324484,14.640629789774213,0.007320314894887107
1986,V7_STATE_DCA,1991-01-02,MONTHLY_ADD,0.35,0.26757344638820124,0.3498250874562719,0.00017491254372813594
1986,V7_STATE_DCA,1991-01-31,BULL_FULL,1.0,0.40968422511268204,27.983980319625456,0.013991990159812728
1986,V7_STATE_DCA,1991-02-01,MONTHLY_ADD,1.0,0.420169086383183,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,1991-03-01,MONTHLY_ADD,1.0,0.5147915208712949,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,1991-04-01,MONTHLY_ADD,1.0,0.5786277772516359,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,1991-05-01,MONTHLY_ADD,1.0,0.563616535253729,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,1991-06-03,MONTHLY_ADD,1.0,0.6652056514506617,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,1991-07-01,MONTHLY_ADD,1.0,0.5115382745940488,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,1991-08-01,MONTHLY_ADD,1.0,0.5942935463124324,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,1991-09-03,MONTHLY_ADD,1.0,0.6483891522367772,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,1991-10-01,MONTHLY_ADD,1.0,0.6660310141570481,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,1991-11-01,MONTHLY_ADD,1.0,0.6641089705031454,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,1991-12-02,MONTHLY_ADD,1.0,0.6735915935347548,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,1992-01-02,MONTHLY_ADD,1.0,0.9655506095303074,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,1992-02-03,MONTHLY_ADD,1.0,1.008804428866509,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,1992-03-02,MONTHLY_ADD,1.0,1.0368390987924108,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,1992-04-01,MONTHLY_ADD,1.0,0.8327488822105718,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,1992-05-01,MONTHLY_ADD,1.0,0.6902666249306026,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,1992-06-01,MONTHLY_ADD,1.0,0.7623958252933316,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,1992-06-26,BULL_EXIT,0.0,0.5660388549916398,-85.2842409431151,0.04264212047155755
1986,V7_STATE_DCA,2000-08-28,REVERSAL_ENTRY,0.35,79.677436,85.74529605470718,0.04287264802735359
1986,V7_STATE_DCA,2000-09-01,MONTHLY_ADD,0.35,89.692424,0.3498250874562719,0.00017491254372813594
1986,V7_STATE_DCA,2000-09-13,BULL_EXIT,0.0,66.507676,-71.83198706616777,0.03591599353308388
1986,V7_STATE_DCA,2001-12-24,REVERSAL_ENTRY,0.35,1.257756,90.83499380799897,0.04541749690399949
1986,V7_STATE_DCA,2002-01-02,MONTHLY_ADD,0.35,1.323952,0.3498250874562719,0.00017491254372813594
1986,V7_STATE_DCA,2002-02-01,MONTHLY_ADD,0.35,1.106473,0.3498250874562719,0.00017491254372813594
1986,V7_STATE_DCA,2002-02-05,BULL_EXIT,0.0,0.95029,-69.18137367348572,0.034590686836742865
1986,V7_STATE_DCA,2002-11-15,REVERSAL_ENTRY,0.35,0.226152,88.05670787967055,0.04402835393983528
1986,V7_STATE_DCA,2002-12-02,MONTHLY_ADD,0.35,0.26357,0.3498250874562719,0.00017491254372813594
1986,V7_STATE_DCA,2002-12-12,BULL_FULL,1.0,0.204519,164.19778036106032,0.08209889018053017
1986,V7_STATE_DCA,2003-01-02,MONTHLY_ADD,1.0,0.190338,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,2003-02-03,MONTHLY_ADD,1.0,0.16607,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,2003-03-03,MONTHLY_ADD,1.0,0.166659,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,2003-04-01,MONTHLY_ADD,1.0,0.178042,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,2003-05-01,MONTHLY_ADD,1.0,0.225567,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,2003-06-02,MONTHLY_ADD,1.0,0.269948,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,2003-07-01,MONTHLY_ADD,1.0,0.28703,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,2003-08-01,MONTHLY_ADD,1.0,0.313648,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,2003-09-02,MONTHLY_ADD,1.0,0.386053,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,2003-10-01,MONTHLY_ADD,1.0,0.354329,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,2003-11-03,MONTHLY_ADD,1.0,0.438316,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,2003-12-01,MONTHLY_ADD,1.0,0.438098,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,2004-01-02,MONTHLY_ADD,1.0,0.450872,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,2004-02-02,MONTHLY_ADD,1.0,0.469484,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,2004-03-01,MONTHLY_ADD,1.0,0.468929,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,2004-04-01,MONTHLY_ADD,1.0,0.429699,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,2004-05-03,MONTHLY_ADD,1.0,0.38672,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,2004-06-01,MONTHLY_ADD,1.0,0.431825,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,2004-07-01,MONTHLY_ADD,1.0,0.446293,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,2004-08-02,MONTHLY_ADD,1.0,0.370165,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,2004-09-01,MONTHLY_ADD,1.0,0.343874,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,2004-10-01,MONTHLY_ADD,1.0,0.397193,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,2004-11-01,MONTHLY_ADD,1.0,0.424145,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,2004-12-01,MONTHLY_ADD,1.0,0.525992,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,2005-01-03,MONTHLY_ADD,1.0,0.519922,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,2005-02-01,MONTHLY_ADD,1.0,0.44041,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,2005-03-01,MONTHLY_ADD,1.0,0.439697,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,2005-04-01,MONTHLY_ADD,1.0,0.387275,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,2005-05-02,MONTHLY_ADD,1.0,0.348672,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,2005-06-01,MONTHLY_ADD,1.0,0.451334,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,2005-07-01,MONTHLY_ADD,1.0,0.392516,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,2005-08-01,MONTHLY_ADD,1.0,0.489011,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,2005-09-01,MONTHLY_ADD,1.0,0.457353,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,2005-10-03,MONTHLY_ADD,1.0,0.475593,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,2005-11-01,MONTHLY_ADD,1.0,0.443635,0.9995002498750625,0.0004997501249375312
1986,V7_STATE_DCA,2005-12-01,MONTHLY_ADD,1.0,0.554951,0.9995002498750625,0.0004997501249375312
1987,V7_STRICT,1988-03-02,REVERSAL_ENTRY,0.35,0.37025068513353643,5.433374685009622,0.002716687342504811
1987,V7_STRICT,1988-04-08,BULL_FULL,1.0,0.38676408692894754,11.143232909050186,0.005571616454525093
1987,V7_STRICT,1990-09-18,BULL_EXIT,0.0,0.2518509941002334,-10.95206803987355,0.005476034019936776
1987,V7_STRICT,1990-12-27,REVERSAL_ENTRY,0.35,0.2656363379324484,16.36528730120017,0.008182643650600084
1987,V7_STRICT,1991-01-31,BULL_FULL,1.0,0.40968422511268204,31.555189773435856,0.015777594886717927
1987,V7_STRICT,1992-06-26,BULL_EXIT,0.0,0.5660388549916398,-78.47056823954537,0.03923528411977269
1987,V7_STRICT,2000-08-28,REVERSAL_ENTRY,0.35,79.677436,91.22369603797195,0.045611848018985976
1987,V7_STRICT,2000-09-13,BULL_EXIT,0.0,66.507676,-76.14547259798775,0.038072736298993874
1987,V7_STRICT,2001-12-24,REVERSAL_ENTRY,0.35,1.257756,96.30844920394641,0.0481542246019732
1987,V7_STRICT,2002-02-05,BULL_EXIT,0.0,0.95029,-72.76527100170321,0.03638263550085161
1987,V7_STRICT,2002-11-15,REVERSAL_ENTRY,0.35,0.226152,93.18514443740816,0.04659257221870408
1987,V7_STRICT,2002-12-12,BULL_FULL,1.0,0.204519,174.0727910612025,0.08703639553060126
1987,V7_STATE_DCA,1988-03-02,REVERSAL_ENTRY,0.35,0.37025068513353643,5.433374685009622,0.002716687342504811
1987,V7_STATE_DCA,1988-04-04,MONTHLY_ADD,0.35,0.3413068498465189,0.3498250874562719,0.00017491254372813594
1987,V7_STATE_DCA,1988-04-08,BULL_FULL,1.0,0.38676408692894754,10.793075230433155,0.005396537615216578
1987,V7_STATE_DCA,1988-05-02,MONTHLY_ADD,1.0,0.3672161783417166,0.9995002498750607,0.0004997501249375304
1987,V7_STATE_DCA,1988-06-01,MONTHLY_ADD,1.0,0.3596669184742209,0.9995002498750625,0.0004997501249375312
1987,V7_STATE_DCA,1988-07-01,MONTHLY_ADD,1.0,0.43970207407270406,0.9995002498750625,0.0004997501249375312
1987,V7_STATE_DCA,1988-08-01,MONTHLY_ADD,1.0,0.37710011495630325,0.9995002498750625,0.0004997501249375312
1987,V7_STATE_DCA,1988-09-01,MONTHLY_ADD,1.0,0.2937028294056128,0.9995002498750625,0.0004997501249375312
1987,V7_STATE_DCA,1988-10-03,MONTHLY_ADD,1.0,0.3351684976771257,0.9995002498750625,0.0004997501249375312
1987,V7_STATE_DCA,1988-11-01,MONTHLY_ADD,1.0,0.3175564180157647,0.9995002498750625,0.0004997501249375312
1987,V7_STATE_DCA,1988-12-01,MONTHLY_ADD,1.0,0.29386692029339345,0.9995002498750625,0.0004997501249375312
1987,V7_STATE_DCA,1989-01-03,MONTHLY_ADD,1.0,0.3058444081583997,0.9995002498750625,0.0004997501249375312
1987,V7_STATE_DCA,1989-02-01,MONTHLY_ADD,1.0,0.3766798227854396,0.9995002498750625,0.0004997501249375312
