start_year,start,end,months_contributed,V7_STRICT_FinalWealth,V7_STRICT_FinalToContributed,V7_STRICT_XIRR,V7_STRICT_FlowAdjusted_MDD,V7_STRICT_StarterEntries,V7_STRICT_FullEntries,V7_STATE_DCA_FinalWealth,V7_STATE_DCA_FinalToContributed,V7_STATE_DCA_XIRR,V7_STATE_DCA_FlowAdjusted_MDD,CASH_FinalWealth,CASH_XIRR,QQQ_DCA_FinalWealth,QQQ_DCA_XIRR,QQQ_DCA_FlowAdjusted_MDD,TQQQ_DCA_FinalWealth,TQQQ_DCA_XIRR,TQQQ_DCA_FlowAdjusted_MDD
1989,1989-01-03,2008-12-31,240,550.7578817082942,2.2948245071178928,0.0766336492169023,-0.526611259947988,4,2,542.552656933777,2.2606360705574042,0.07533102829137417,-0.5643145649973971,349.7556434269984,0.036067568258665306,486.75910926786776,0.06584427686972344,-0.8296436408483262,31.069246155292554,-0.3162505694178851,-0.9997466143254334
1987,1987-01-02,2006-12-29,240,688.01615603785,2.866733983491042,0.09575356568531262,-0.4940678818493688,5,3,619.517963793369,2.5813248491390373,0.08681753268193301,-0.6649089147840912,363.2456830053277,0.039578035439586115,919.6544570063164,0.12005643975393285,-0.8296423265790026,189.72449736590215,-0.0241203756273412,-0.9995155486542099
1986,1986-01-02,2005-12-30,240,705.7053242389658,2.9404388509956907,0.09787649507535134,-0.5006023601199099,5,3,638.7630211402826,2.661512588084511,0.08940896525394373,-0.664899452597123,363.9206391878955,0.039736410985599435,980.9236756069346,0.1253532552921276,-0.8296418485719864,186.60498368214468,-0.025869197957340787,-0.9995155436231399
1988,1988-01-04,2007-12-31,240,881.0132640835631,3.6708886003481793,0.11645347747366755,-0.48547225164628993,5,3,805.3252489811886,3.3555218707549526,0.10896854552152169,-0.6649269914872529,361.4723822199601,0.039111552674899935,965.161536423603,0.12400494382571844,-0.8296428691061577,258.7360311882032,0.007424776596739922,-0.9995155538826715
1990,1990-01-02,2009-12-31,240,1329.2394485696875,5.538497702373698,0.1501518144960574,-0.5211878020926948,5,3,1311.9700370115606,5.466541820881503,0.14909151519133795,-0.5643147223475277,335.6240123250155,0.03224478749049765,658.1553831430942,0.09193738841070384,-0.8296445912090163,112.12726000655162,-0.08466850119156275,-0.9997763900974709
