start_year,start,end,months_contributed,V7_STRICT_FinalWealth,V7_STRICT_FinalToContributed,V7_STRICT_XIRR,V7_STRICT_FlowAdjusted_MDD,V7_STRICT_StarterEntries,V7_STRICT_FullEntries,V7_STATE_DCA_FinalWealth,V7_STATE_DCA_FinalToContributed,V7_STATE_DCA_XIRR,V7_STATE_DCA_FlowAdjusted_MDD,CASH_FinalWealth,CASH_XIRR,QQQ_DCA_FinalWealth,QQQ_DCA_XIRR,QQQ_DCA_FlowAdjusted_MDD,TQQQ_DCA_FinalWealth,TQQQ_DCA_XIRR,TQQQ_DCA_FlowAdjusted_MDD
1986,1986-01-02,2005-12-30,240,705.7053242389658,2.9404388509956907,0.09787649507535134,-0.5006023601199099,5,3,638.7630211402826,2.661512588084511,0.08940896525394373,-0.664899452597123,363.9206391878955,0.039736410985599435,980.9236756069346,0.1253532552921276,-0.8296418485719864,186.60498368214468,-0.025869197957340787,-0.9995155436231399
1990,1990-01-02,2009-12-31,240,1329.2394485696875,5.538497702373698,0.1501518144960574,-0.5211878020926948,5,3,1311.9700370115606,5.466541820881503,0.14909151519133795,-0.5643147223475277,335.6240123250155,0.03224478749049765,658.1553831430942,0.09193738841070384,-0.8296445912090163,112.12726000655162,-0.08466850119156275,-0.9997763900974709
1995,1995-01-03,2014-12-31,240,6455.865880455197,26.89944116856332,0.275972111745034,-0.4869857034494266,4,2,6726.582418611872,28.027426744216132,0.27923031752648453,-0.5643156064832873,284.7316800934051,0.01670688199909811,757.3114447962287,0.10380867066904004,-0.8296589185039134,961.3808911628644,0.12367263650598803,-0.9997765949802204
2000,2000-01-03,2019-12-31,240,7134.808258042915,29.72836774184548,0.28392421039962845,-0.5432518562058691,4,2,7776.684779384654,32.402853247436056,0.2907665200839977,-0.5643177726947857,268.3472593779438,0.01098338039140381,1055.3567515551993,0.13135558059282765,-0.8299316689643199,5167.813557039666,0.25835548036769607,-0.9997774537265426
2006,2006-01-03,2025-12-31,240,22288.37008841997,92.86820870174988,0.3752086819497459,-0.5796059255425261,3,3,29784.47474353996,124.10197809808317,0.3988471789152809,-0.5804007469557696,290.3542431600693,0.018579262397128767,1915.005339150813,0.1795336725099131,-0.5341459540073723,18608.215002065892,0.3605895689613299,-0.9459819157423923
