date,desired_budget,funded_budget,actual_budget_pct
2000-08-28,0.2715857141582986,0.2715857141582986,0.2
2001-12-24,0.19300899471805685,0.19300899471805685,0.2
2002-11-15,0.16360033024749354,0.16360033024749354,0.20000000000000004
2009-04-01,0.21810297404501544,0.21810297404501544,0.2
2020-05-11,2.570260994570548,2.570260994570548,0.20000000000000004
2023-02-03,3.5228309832360476,3.5228309832360476,0.2
