date,desired_budget,funded_budget,actual_budget_pct
2000-08-28,0.14509657201745693,0.14509657201745693,0.1
2001-12-24,0.09207855043647228,0.09207855043647228,0.1
2002-11-15,0.07337466096378624,0.07337466096378624,0.1
2009-04-01,0.08962404737026958,0.08962404737026958,0.1
2020-05-11,0.7773431274829399,0.7773431274829399,0.1
2023-02-03,1.0402488584133696,1.0402488584133696,0.09999999999999999
