date,desired_budget,funded_budget,actual_budget_pct
2000-08-28,0.29019314403491386,0.21576342452845276,0.14870332326148528
2001-12-24,0.18327812755603123,0.18327812755603123,0.2
2002-11-15,0.14425861173494955,0.14425861173494955,0.2
2009-04-01,0.18990841232567932,0.18990841232567932,0.2
2020-05-11,2.352243973096818,2.352243973096818,0.2
2023-02-03,3.312518415370032,3.312518415370032,0.2
