date,desired_budget,funded_budget,actual_budget_pct
2000-08-28,0.1357928570791493,0.1357928570791493,0.1
2001-12-24,0.09734901139749803,0.09734901139749803,0.1
2002-11-15,0.0834956895929988,0.0834956895929988,0.1
2009-04-01,0.10336631871309146,0.10336631871309146,0.1
2020-05-11,0.7582063086592972,0.7582063086592972,0.1
2023-02-03,0.9828378779921114,0.9828378779921114,0.1
