campaign_full_date,age_td,policy,form,exit_ma,slope_lb,CAGR,MDD,Return,WinWait,DiffCAGR,event_count
2002-12-12,505,L25_50_PB5_XMA130_S20,L25_50_PB5,130,20,0.0003435444971675583,-0.1477552582097451,0.0010867883422367441,False,-0.04014663072303648,3
2002-12-12,505,L25_50_PB75_XMA130_S20,L25_50_PB75,130,20,0.002684195050935534,-0.14193176697535526,0.008512841563001805,False,-0.037805980169268505,3
2002-12-12,505,I25_XMA130_S30,I25,130,30,0.01678640686241173,-0.09009190118783728,0.05405301406245022,False,-0.02370376835779231,2
2002-12-12,505,I50_XMA130_S30,I50,130,30,-0.008176483506185273,-0.18653932250351746,-0.025628506841668508,False,-0.04866665872638931,2
2002-12-12,505,L25_50_PB3_XMA130_S30,L25_50_PB3,130,30,-0.0031220216999002792,-0.16919302210285458,-0.009839431344283445,False,-0.04361219692010432,3
2002-12-12,505,L25_50_PB5_XMA130_S30,L25_50_PB5,130,30,0.006110445601158698,-0.1477552582097451,0.019450910408410405,False,-0.03437972961904534,3
2002-12-12,505,L25_50_PB75_XMA130_S30,L25_50_PB75,130,30,0.008554620650125688,-0.14193176697535526,0.027303155958903647,False,-0.03193555457007835,3
2002-12-12,505,I25_XMA130_S50,I25,130,50,0.018808529799659857,-0.09009190118783728,0.06069617006815675,False,-0.021681645420544182,2
2002-12-12,505,I50_XMA130_S50,I50,130,50,-0.003919522596385394,-0.18653932250351746,-0.01234219483025345,False,-0.04440969781658943,2
2002-12-12,505,L25_50_PB3_XMA130_S50,L25_50_PB3,130,50,0.0013702399104531526,-0.16919302210285458,0.004339508357852573,False,-0.039119935309750886,3
2002-12-12,505,L25_50_PB5_XMA130_S50,L25_50_PB5,130,50,0.010964387744684556,-0.1477552582097451,0.03508524875610908,False,-0.029525787475519483,3
2002-12-12,505,L25_50_PB75_XMA130_S50,L25_50_PB75,130,50,0.013494829533867492,-0.14193176697535526,0.04330033414506751,False,-0.026995345686336547,3
2002-12-12,756,I25_XMA90_S10,I25,90,10,0.013741537045151464,-0.069168535354582,0.030036852834689043,False,-0.031089840563234494,2
2002-12-12,756,I50_XMA90_S10,I50,90,10,-0.01850444083958125,-0.15056778448505082,-0.039692119310175356,False,-0.06333581844796721,2
2002-12-12,756,L25_50_PB3_XMA90_S10,L25_50_PB3,90,10,-0.014693730132537941,-0.15411244899148369,-0.03158892621146747,False,-0.0595251077409239,3
2002-12-12,756,L25_50_PB5_XMA90_S10,L25_50_PB5,90,10,-0.009234991132047066,-0.13025451137931476,-0.01991737676248795,False,-0.054066368740433024,3
2002-12-12,756,L25_50_PB75_XMA90_S10,L25_50_PB75,90,10,0.010636352753766065,-0.07534012923459488,0.023207507911800596,False,-0.03419502485461989,3
2002-12-12,756,I25_XMA90_S20,I25,90,20,0.01582819710025829,-0.06907570284106501,0.03463987531147472,False,-0.02900318050812767,2
2002-12-12,756,I50_XMA90_S20,I50,90,20,-0.014176419255835238,-0.15038605305322783,-0.030486074356603998,False,-0.059007796864221196,2
2002-12-12,756,L25_50_PB3_XMA90_S20,L25_50_PB3,90,20,-0.010238048696697533,-0.15392684630969544,-0.02206770536914615,False,-0.05506942630508349,3
2002-12-12,756,L25_50_PB5_XMA90_S20,L25_50_PB5,90,20,-0.004610389690617223,-0.13005751356015582,-0.009970351957260037,False,-0.04944176729900318,3
2002-12-12,756,L25_50_PB75_XMA90_S20,L25_50_PB75,90,20,0.015788034317743227,-0.07511135322789608,0.0345511747057754,False,-0.02904334329064273,3
2002-12-12,756,I25_XMA90_S30,I25,90,30,0.013010422581109182,-0.0702767739941157,0.028426682735656295,False,-0.031820955027276776,2
2002-12-12,756,I50_XMA90_S30,I50,90,30,-0.020023688577006094,-0.15310035617613837,-0.042912459508248846,False,-0.06485506618539205,2
2002-12-12,756,L25_50_PB3_XMA90_S30,L25_50_PB3,90,30,-0.01625792862317399,-0.15670704561360105,-0.03491951718379871,False,-0.06108930623155995,3
2002-12-12,756,L25_50_PB5_XMA90_S30,L25_50_PB5,90,30,-0.010858676663180966,-0.13301888219000613,-0.023396916998608797,False,-0.055690054271566924,3
2002-12-12,756,L25_50_PB75_XMA90_S30,L25_50_PB75,90,30,0.00882699737598136,-0.07858229427027319,0.01923941234476878,False,-0.0360043802324046,3
2002-12-12,756,I25_XMA90_S50,I25,90,50,0.016425935884626597,-0.07551835220600078,0.03596048212509406,False,-0.02840544172375936,2
2002-12-12,756,I50_XMA90_S50,I50,90,50,-0.012938801942567468,-0.16354221642787137,-0.02784486072936798,False,-0.05777017955095343,2
2002-12-12,756,L25_50_PB3_XMA90_S50,L25_50_PB3,90,50,-0.008964033287153339,-0.167375360720471,-0.019336067802365076,False,-0.0537954108955393,3
2002-12-12,756,L25_50_PB5_XMA90_S50,L25_50_PB5,90,50,-0.0032882182925683123,-0.14434740020928305,-0.00711655126450772,False,-0.04811959590095427,3
2002-12-12,756,L25_50_PB75_XMA90_S50,L25_50_PB75,90,50,0.017260426477089474,-0.09175411268060163,0.037805671883462066,False,-0.027570951131296484,3
2002-12-12,756,I25_XMA100_S10,I25,100,10,0.02245202122204648,-0.05244598449525628,0.04932485950417309,False,-0.022379356386339477,2
2002-12-12,756,I50_XMA100_S10,I50,100,10,-0.0005148636174291399,-0.11710518091058286,-0.0011161059712104793,False,-0.0453462412258151,2
2002-12-12,756,L25_50_PB3_XMA100_S10,L25_50_PB3,100,10,0.0038227100561012417,-0.1199208722221885,0.008307766023790464,False,-0.04100866755228472,3
2002-12-12,756,L25_50_PB5_XMA100_S10,L25_50_PB5,100,10,0.009978385046020222,-0.09394277600313738,0.021763558264950467,False,-0.03485299256236574,3
2002-12-12,756,L25_50_PB75_XMA100_S10,L25_50_PB75,100,10,0.02245202122204648,-0.05244598449525628,0.04932485950417309,False,-0.022379356386339477,2
2002-12-12,756,I25_XMA100_S20,I25,100,20,0.013741537045151464,-0.069168535354582,0.030036852834689043,False,-0.031089840563234494,2
2002-12-12,756,I50_XMA100_S20,I50,100,20,-0.01850444083958125,-0.15056778448505082,-0.039692119310175356,False,-0.06333581844796721,2
2002-12-12,756,L25_50_PB3_XMA100_S20,L25_50_PB3,100,20,-0.014693730132537941,-0.15411244899148369,-0.03158892621146747,False,-0.0595251077409239,3
2002-12-12,756,L25_50_PB5_XMA100_S20,L25_50_PB5,100,20,-0.009234991132047066,-0.13025451137931476,-0.01991737676248795,False,-0.054066368740433024,3
2002-12-12,756,L25_50_PB75_XMA100_S20,L25_50_PB75,100,20,0.010636352753766065,-0.07534012923459488,0.023207507911800596,False,-0.03419502485461989,3
2002-12-12,756,I25_XMA100_S30,I25,100,30,0.010241021192381128,-0.0756077550678882,0.02233979730157265,False,-0.03459035641600483,2
2002-12-12,756,I50_XMA100_S30,I50,100,30,-0.025791893118870646,-0.16371723388117887,-0.055086230376415024,False,-0.0706232707272566,2
2002-12-12,756,L25_50_PB3_XMA100_S30,L25_50_PB3,100,30,-0.022197465419046214,-0.1675541064023146,-0.04751006627455123,False,-0.06702884302743217,3
2002-12-12,756,L25_50_PB5_XMA100_S30,L25_50_PB5,100,30,-0.017024990638186854,-0.14453712004074248,-0.036550535236357984,False,-0.06185636824657281,3
2002-12-12,756,L25_50_PB75_XMA100_S30,L25_50_PB75,100,30,0.0019526132387464035,-0.09197443667006577,0.004238920705729177,False,-0.042878764369639555,3
2002-12-12,756,I25_XMA100_S50,I25,100,50,0.008286632421363072,-0.07776059181748574,0.018055949455595854,False,-0.03654474518702289,2
2002-12-12,756,I50_XMA100_S50,I50,100,50,-0.029875503463560826,-0.16975098914519593,-0.06365392606836451,False,-0.07470688107194678,2
2002-12-12,756,L25_50_PB3_XMA100_S50,L25_50_PB3,100,50,-0.026403015725435575,-0.17375686266151746,-0.05637108348707143,False,-0.07123439333382153,3
2002-12-12,756,L25_50_PB5_XMA100_S50,L25_50_PB5,100,50,-0.021391980355147444,-0.15117320339742546,-0.045807831067656846,False,-0.0662233579635334,3
2002-12-12,756,L25_50_PB75_XMA100_S50,L25_50_PB75,100,50,-0.002918695061527088,-0.09984069151165886,-0.006318173639539237,False,-0.047750072669913046,3
2002-12-12,756,I25_XMA110_S10,I25,110,10,0.022162439168754933,-0.052850945127381865,0.048680526054172946,False,-0.022668938439631026,2
2002-12-12,756,I50_XMA110_S10,I50,110,10,-0.0011097159279898072,-0.11807951013934459,-0.0024047728712107697,False,-0.045941093536375766,2
2002-12-12,756,L25_50_PB3_XMA110_S10,L25_50_PB3,110,10,0.003210592285372238,-0.12091999554520949,0.006974980641037298,False,-0.04162078532301372,3
2002-12-12,756,L25_50_PB5_XMA110_S10,L25_50_PB5,110,10,0.009343437119331499,-0.09500848103699877,0.02037116862481425,False,-0.03548794048905446,3
2002-12-12,756,L25_50_PB75_XMA110_S10,L25_50_PB75,110,10,0.022162439168754933,-0.052850945127381865,0.048680526054172946,False,-0.022668938439631026,2
2002-12-12,756,I25_XMA110_S20,I25,110,20,0.01582819710025829,-0.06907570284106501,0.03463987531147472,False,-0.02900318050812767,2
2002-12-12,756,I50_XMA110_S20,I50,110,20,-0.014176419255835238,-0.15038605305322783,-0.030486074356603998,False,-0.059007796864221196,2
2002-12-12,756,L25_50_PB3_XMA110_S20,L25_50_PB3,110,20,-0.010238048696697533,-0.15392684630969544,-0.02206770536914615,False,-0.05506942630508349,3
2002-12-12,756,L25_50_PB5_XMA110_S20,L25_50_PB5,110,20,-0.004610389690617223,-0.13005751356015582,-0.009970351957260037,False,-0.04944176729900318,3
2002-12-12,756,L25_50_PB75_XMA110_S20,L25_50_PB75,110,20,0.015788034317743227,-0.07511135322789608,0.0345511747057754,False,-0.02904334329064273,3
2002-12-12,756,I25_XMA110_S30,I25,110,30,0.016425935884626597,-0.07551835220600078,0.03596048212509406,False,-0.02840544172375936,2
2002-12-12,756,I50_XMA110_S30,I50,110,30,-0.012938801942567468,-0.16354221642787137,-0.02784486072936798,False,-0.05777017955095343,2
2002-12-12,756,L25_50_PB3_XMA110_S30,L25_50_PB3,110,30,-0.008964033287153339,-0.167375360720471,-0.019336067802365076,False,-0.0537954108955393,3
2002-12-12,756,L25_50_PB5_XMA110_S30,L25_50_PB5,110,30,-0.0032882182925683123,-0.14434740020928305,-0.00711655126450772,False,-0.04811959590095427,3
2002-12-12,756,L25_50_PB75_XMA110_S30,L25_50_PB75,110,30,0.017260426477089474,-0.09175411268060163,0.037805671883462066,False,-0.027570951131296484,3
2002-12-12,756,I25_XMA110_S50,I25,110,50,0.002263815240429734,-0.09365176559078381,0.004915400644145862,False,-0.042567562367956224,2
2002-12-12,756,I50_XMA110_S50,I50,110,50,-0.042528990724583826,-0.20159526593602672,-0.08993502369126616,False,-0.08736036833296978,2
2002-12-12,756,L25_50_PB3_XMA110_S50,L25_50_PB3,110,50,-0.03943782860970413,-0.2062958436251484,-0.08355193429848995,False,-0.08426920621809009,3
2002-12-12,756,L25_50_PB5_XMA110_S50,L25_50_PB5,110,50,-0.03493185338312699,-0.18573114681179315,-0.07420425225417315,False,-0.07976323099151295,3
2002-12-12,756,L25_50_PB75_XMA110_S50,L25_50_PB75,110,50,-0.018037737130927378,-0.14003779874386524,-0.038701679902830466,False,-0.06286911473931334,3
2002-12-12,756,I25_XMA120_S10,I25,120,10,0.01582819710025829,-0.06907570284106501,0.03463987531147472,False,-0.02900318050812767,2
2002-12-12,756,I50_XMA120_S10,I50,120,10,-0.014176419255835238,-0.15038605305322783,-0.030486074356603998,False,-0.059007796864221196,2
2002-12-12,756,L25_50_PB3_XMA120_S10,L25_50_PB3,120,10,-0.010238048696697533,-0.15392684630969544,-0.02206770536914615,False,-0.05506942630508349,3
2002-12-12,756,L25_50_PB5_XMA120_S10,L25_50_PB5,120,10,-0.004610389690617223,-0.13005751356015582,-0.009970351957260037,False,-0.04944176729900318,3
2002-12-12,756,L25_50_PB75_XMA120_S10,L25_50_PB75,120,10,0.015788034317743227,-0.07511135322789608,0.0345511747057754,False,-0.02904334329064273,3
2002-12-12,756,I25_XMA120_S20,I25,120,20,0.015546583934967106,-0.07551835220600078,0.03401801128390014,False,-0.029284793673418852,2
2002-12-12,756,I50_XMA120_S20,I50,120,20,-0.014759833300903247,-0.16354221642787137,-0.031729802411757824,False,-0.059591210909289205,2
2002-12-12,756,L25_50_PB3_XMA120_S20,L25_50_PB3,120,20,-0.010838637247987948,-0.167375360720471,-0.023354013391821526,False,-0.055670014856373906,3
2002-12-12,756,L25_50_PB5_XMA120_S20,L25_50_PB5,120,20,-0.005233701666547019,-0.14434740020928305,-0.011314185696716383,False,-0.05006507927493298,3
2002-12-12,756,L25_50_PB75_XMA120_S20,L25_50_PB75,120,20,0.015093831353310216,-0.09175411268060163,0.033018655941081,False,-0.029737546255075742,3
2002-12-12,756,I25_XMA120_S30,I25,120,30,0.010637599219062599,-0.07551835220600078,0.02321024439749242,False,-0.03419377838932336,2
2002-12-12,756,I50_XMA120_S30,I50,120,30,-0.02496457479765979,-0.16354221642787137,-0.05334533618457282,False,-0.06979595240604575,2
2002-12-12,756,L25_50_PB3_XMA120_S30,L25_50_PB3,120,30,-0.02134550818870684,-0.167375360720471,-0.04570957125771791,False,-0.0661768857970928,3
2002-12-12,756,L25_50_PB5_XMA120_S30,L25_50_PB5,120,30,-0.01614041723780235,-0.14434740020928305,-0.03466951925209205,False,-0.06097179484618831,3
2002-12-12,756,L25_50_PB75_XMA120_S30,L25_50_PB75,120,30,0.0029390500531361052,-0.09175411268060163,0.006384046406875843,False,-0.04189232755524985,3
2002-12-12,756,I25_XMA120_S50,I25,120,50,0.005017324833151093,-0.09365176559078381,0.010911578544766432,False,-0.039814052775234865,2
2002-12-12,756,I50_XMA120_S50,I50,120,50,-0.036730971644622024,-0.20159526593602672,-0.07794266789002569,False,-0.08156234925300798,2
2002-12-12,756,L25_50_PB3_XMA120_S50,L25_50_PB3,120,50,-0.033464418775881355,-0.2062958436251484,-0.07114901115623307,False,-0.07829579638426731,3
2002-12-12,756,L25_50_PB5_XMA120_S50,L25_50_PB5,120,50,-0.02872610022417843,-0.18573114681179315,-0.06124665089227954,False,-0.07355747783256439,3
2002-12-12,756,L25_50_PB75_XMA120_S50,L25_50_PB75,120,50,-0.011105245189671598,-0.14003779874386524,-0.02392472747970542,False,-0.055936622798057556,3
2002-12-12,756,I25_XMA130_S10,I25,130,10,0.012002804970272285,-0.07551835220600078,0.02620978010777586,False,-0.03282857263811367,2
2002-12-12,756,I50_XMA130_S10,I50,130,10,-0.02211992204907709,-0.16354221642787137,-0.04734626476400461,False,-0.06695129965746305,2
2002-12-12,756,L25_50_PB3_XMA130_S10,L25_50_PB3,130,10,-0.018416303910118503,-0.167375360720471,-0.03950511710480564,False,-0.06324768151850446,3
2002-12-12,756,L25_50_PB5_XMA130_S10,L25_50_PB5,130,10,-0.013099296316813391,-0.14434740020928305,-0.028187592156398322,False,-0.05793067392519935,3
2002-12-12,756,L25_50_PB75_XMA130_S10,L25_50_PB75,130,10,0.00632963220935201,-0.09175411268060163,0.013776088006866472,False,-0.03850174539903395,3
2002-12-12,756,I25_XMA130_S20,I25,130,20,0.010637599219062599,-0.07551835220600078,0.02321024439749242,False,-0.03419377838932336,2
2002-12-12,756,I50_XMA130_S20,I50,130,20,-0.02496457479765979,-0.16354221642787137,-0.05334533618457282,False,-0.06979595240604575,2
2002-12-12,756,L25_50_PB3_XMA130_S20,L25_50_PB3,130,20,-0.02134550818870684,-0.167375360720471,-0.04570957125771791,False,-0.0661768857970928,3
2002-12-12,756,L25_50_PB5_XMA130_S20,L25_50_PB5,130,20,-0.01614041723780235,-0.14434740020928305,-0.03466951925209205,False,-0.06097179484618831,3
2002-12-12,756,L25_50_PB75_XMA130_S20,L25_50_PB75,130,20,0.0029390500531361052,-0.09175411268060163,0.006384046406875843,False,-0.04189232755524985,3
2002-12-12,756,I25_XMA130_S30,I25,130,30,0.0008839502711286418,-0.09186785665828268,0.0019177674229375885,False,-0.04394742733725732,2
2002-12-12,756,I50_XMA130_S30,I50,130,30,-0.04544299766759696,-0.19791788665823729,-0.09593029013368004,False,-0.09027437527598292,2
2002-12-12,756,L25_50_PB3_XMA130_S30,L25_50_PB3,130,30,-0.04244041464511483,-0.20253601005940647,-0.0897524532069488,False,-0.08727179225350079,3
2002-12-12,756,L25_50_PB5_XMA130_S30,L25_50_PB5,130,30,-0.03805180886076487,-0.1817351333985,-0.08068206811509615,False,-0.08288318646915083,3
2002-12-12,756,L25_50_PB75_XMA130_S30,L25_50_PB75,130,30,-0.02152498961036553,-0.13538092728813367,-0.04608903301774547,False,-0.06635636721875149,3
2002-12-12,756,I25_XMA130_S50,I25,130,50,0.0009051943235498516,-0.09365176559078381,0.001963881654656774,False,-0.04392618328483611,2
2002-12-12,756,I50_XMA130_S50,I50,130,50,-0.0453980911775379,-0.20159526593602672,-0.09583806167024311,False,-0.09022946878592386,2
2002-12-12,756,L25_50_PB3_XMA130_S50,L25_50_PB3,130,50,-0.04239414089725779,-0.2062958436251484,-0.08965706723254396,False,-0.08722551850564375,3
2002-12-12,756,L25_50_PB5_XMA130_S50,L25_50_PB5,130,50,-0.038003723323117966,-0.18573114681179315,-0.08058241632997498,False,-0.08283510093150392,3
2002-12-12,756,L25_50_PB75_XMA130_S50,L25_50_PB75,130,50,-0.021471233303294923,-0.14003779874386524,-0.04597538932347567,False,-0.06630261091168088,3
2002-12-12,879,I25_XMA90_S10,I25,90,10,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,I50_XMA90_S10,I50,90,10,0.05388289013431358,-6.0285533141635206e-05,0.09176318081438328,True,0.009014208032205762,2
2002-12-12,879,L25_50_PB3_XMA90_S10,L25_50_PB3,90,10,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,L25_50_PB5_XMA90_S10,L25_50_PB5,90,10,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,L25_50_PB75_XMA90_S10,L25_50_PB75,90,10,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,I25_XMA90_S20,I25,90,20,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,I50_XMA90_S20,I50,90,20,0.05388289013431358,-6.0285533141635206e-05,0.09176318081438328,True,0.009014208032205762,2
2002-12-12,879,L25_50_PB3_XMA90_S20,L25_50_PB3,90,20,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,L25_50_PB5_XMA90_S20,L25_50_PB5,90,20,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,L25_50_PB75_XMA90_S20,L25_50_PB75,90,20,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,I25_XMA90_S30,I25,90,30,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,I50_XMA90_S30,I50,90,30,0.05388289013431358,-6.0285533141635206e-05,0.09176318081438328,True,0.009014208032205762,2
2002-12-12,879,L25_50_PB3_XMA90_S30,L25_50_PB3,90,30,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,L25_50_PB5_XMA90_S30,L25_50_PB5,90,30,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,L25_50_PB75_XMA90_S30,L25_50_PB75,90,30,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,I25_XMA90_S50,I25,90,50,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,I50_XMA90_S50,I50,90,50,0.05388289013431358,-6.0285533141635206e-05,0.09176318081438328,True,0.009014208032205762,2
2002-12-12,879,L25_50_PB3_XMA90_S50,L25_50_PB3,90,50,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,L25_50_PB5_XMA90_S50,L25_50_PB5,90,50,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,L25_50_PB75_XMA90_S50,L25_50_PB75,90,50,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,I25_XMA100_S10,I25,100,10,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,I50_XMA100_S10,I50,100,10,0.05388289013431358,-6.0285533141635206e-05,0.09176318081438328,True,0.009014208032205762,2
2002-12-12,879,L25_50_PB3_XMA100_S10,L25_50_PB3,100,10,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,L25_50_PB5_XMA100_S10,L25_50_PB5,100,10,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,L25_50_PB75_XMA100_S10,L25_50_PB75,100,10,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,I25_XMA100_S20,I25,100,20,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,I50_XMA100_S20,I50,100,20,0.05388289013431358,-6.0285533141635206e-05,0.09176318081438328,True,0.009014208032205762,2
2002-12-12,879,L25_50_PB3_XMA100_S20,L25_50_PB3,100,20,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,L25_50_PB5_XMA100_S20,L25_50_PB5,100,20,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,L25_50_PB75_XMA100_S20,L25_50_PB75,100,20,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,I25_XMA100_S30,I25,100,30,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,I50_XMA100_S30,I50,100,30,0.05388289013431358,-6.0285533141635206e-05,0.09176318081438328,True,0.009014208032205762,2
2002-12-12,879,L25_50_PB3_XMA100_S30,L25_50_PB3,100,30,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,L25_50_PB5_XMA100_S30,L25_50_PB5,100,30,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,L25_50_PB75_XMA100_S30,L25_50_PB75,100,30,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,I25_XMA100_S50,I25,100,50,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,I50_XMA100_S50,I50,100,50,0.05388289013431358,-6.0285533141635206e-05,0.09176318081438328,True,0.009014208032205762,2
2002-12-12,879,L25_50_PB3_XMA100_S50,L25_50_PB3,100,50,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,L25_50_PB5_XMA100_S50,L25_50_PB5,100,50,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,L25_50_PB75_XMA100_S50,L25_50_PB75,100,50,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,I25_XMA110_S10,I25,110,10,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,I50_XMA110_S10,I50,110,10,0.05388289013431358,-6.0285533141635206e-05,0.09176318081438328,True,0.009014208032205762,2
2002-12-12,879,L25_50_PB3_XMA110_S10,L25_50_PB3,110,10,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,L25_50_PB5_XMA110_S10,L25_50_PB5,110,10,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,L25_50_PB75_XMA110_S10,L25_50_PB75,110,10,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,I25_XMA110_S20,I25,110,20,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,I50_XMA110_S20,I50,110,20,0.05388289013431358,-6.0285533141635206e-05,0.09176318081438328,True,0.009014208032205762,2
2002-12-12,879,L25_50_PB3_XMA110_S20,L25_50_PB3,110,20,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,L25_50_PB5_XMA110_S20,L25_50_PB5,110,20,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,L25_50_PB75_XMA110_S20,L25_50_PB75,110,20,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,I25_XMA110_S30,I25,110,30,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,I50_XMA110_S30,I50,110,30,0.05388289013431358,-6.0285533141635206e-05,0.09176318081438328,True,0.009014208032205762,2
2002-12-12,879,L25_50_PB3_XMA110_S30,L25_50_PB3,110,30,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,L25_50_PB5_XMA110_S30,L25_50_PB5,110,30,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,L25_50_PB75_XMA110_S30,L25_50_PB75,110,30,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,I25_XMA110_S50,I25,110,50,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,I50_XMA110_S50,I50,110,50,0.05388289013431358,-6.0285533141635206e-05,0.09176318081438328,True,0.009014208032205762,2
2002-12-12,879,L25_50_PB3_XMA110_S50,L25_50_PB3,110,50,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,L25_50_PB5_XMA110_S50,L25_50_PB5,110,50,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,L25_50_PB75_XMA110_S50,L25_50_PB75,110,50,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,I25_XMA120_S10,I25,120,10,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,I50_XMA120_S10,I50,120,10,0.05388289013431358,-6.0285533141635206e-05,0.09176318081438328,True,0.009014208032205762,2
2002-12-12,879,L25_50_PB3_XMA120_S10,L25_50_PB3,120,10,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,L25_50_PB5_XMA120_S10,L25_50_PB5,120,10,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,L25_50_PB75_XMA120_S10,L25_50_PB75,120,10,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,I25_XMA120_S20,I25,120,20,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,I50_XMA120_S20,I50,120,20,0.05388289013431358,-6.0285533141635206e-05,0.09176318081438328,True,0.009014208032205762,2
2002-12-12,879,L25_50_PB3_XMA120_S20,L25_50_PB3,120,20,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,L25_50_PB5_XMA120_S20,L25_50_PB5,120,20,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,L25_50_PB75_XMA120_S20,L25_50_PB75,120,20,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,I25_XMA120_S30,I25,120,30,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,I50_XMA120_S30,I50,120,30,0.05388289013431358,-6.0285533141635206e-05,0.09176318081438328,True,0.009014208032205762,2
2002-12-12,879,L25_50_PB3_XMA120_S30,L25_50_PB3,120,30,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,L25_50_PB5_XMA120_S30,L25_50_PB5,120,30,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
