date,reason,total_before,target_or_cap,fee
2012-02-14,HARVEST_CAP,2.446063177492654,0.4,4.009558739041908e-06
2012-02-17,HARVEST_CAP,2.4557496864658805,0.4,2.8989303212816343e-06
2012-02-21,HARVEST_CAP,2.4640783731990745,0.4,2.497862855696975e-06
2012-02-24,HARVEST_CAP,2.479180804699265,0.4,4.525084819196834e-06
2012-02-27,HARVEST_CAP,2.4839706910484485,0.4,1.436572189991714e-06
2012-02-28,HARVEST_CAP,2.513699103068709,0.4,8.916284787014118e-06
2012-03-02,HARVEST_CAP,2.521557150174312,0.4,2.3546902964409756e-06
2012-03-12,HARVEST_CAP,2.5281573365113,0.4,1.968625392716472e-06
2012-03-13,HARVEST_CAP,2.5851270081020683,0.4,1.7089628509430744e-05
2012-03-14,HARVEST_CAP,2.596694248347572,0.4,3.476254889365316e-06
2012-03-15,HARVEST_CAP,2.6046380407315524,0.4,2.382402806070494e-06
2012-03-20,HARVEST_CAP,2.6308236114248036,0.4,7.84973065141803e-06
2012-03-27,HARVEST_CAP,2.681433067356201,0.4,1.5174547091987845e-05
2012-04-03,HARVEST_CAP,2.682572821161109,0.4,3.3881964893300865e-07
2012-09-07,HARVEST_CAP,2.6974281800951827,0.4,4.16451576228194e-06
2012-09-14,HARVEST_CAP,2.731653132394637,0.4,1.0253993431416087e-05
2012-09-17,HARVEST_CAP,2.7336835484603608,0.4,6.11162466185533e-07
2012-09-18,HARVEST_CAP,2.7357209131501925,0.4,6.085860424985823e-07
2012-09-19,HARVEST_CAP,2.7430003821492415,0.4,2.18088818328388e-06
2013-05-03,HARVEST_CAP,2.8094729846897835,0.4,1.9560755527373465e-05
2013-05-06,HARVEST_CAP,2.8239475565340175,0.4,4.350646873625741e-06
2013-05-09,HARVEST_CAP,2.8347755843057367,0.4,3.2472218168324576e-06
2013-05-10,HARVEST_CAP,2.8540535733107872,0.4,5.78383915818026e-06
2013-05-13,HARVEST_CAP,2.858503983029001,0.4,1.336825650066098e-06
2013-05-14,HARVEST_CAP,2.8753248980460033,0.4,5.045751875522586e-06
2013-05-15,HARVEST_CAP,2.8838164303566973,0.4,2.5486133708486627e-06
2013-05-20,HARVEST_CAP,2.9066833907994742,0.4,6.858203974756228e-06
2013-05-21,HARVEST_CAP,2.9110131274138045,0.4,1.3011389729645772e-06
2013-07-12,HARVEST_CAP,2.9568175449146654,0.4,1.3694566677707964e-05
2013-07-15,HARVEST_CAP,2.9660127006029615,0.4,2.7643379917366982e-06
2013-07-31,HARVEST_CAP,2.977745710015725,0.4,3.51256347801876e-06
2013-08-01,HARVEST_CAP,3.0140381506060767,0.4,1.0888424980348255e-05
2013-08-02,HARVEST_CAP,3.034128404284389,0.4,6.031264474310571e-06
2013-08-05,HARVEST_CAP,3.0367392555305073,0.4,7.851873923996333e-07
2013-09-10,HARVEST_CAP,3.086700146070049,0.4,1.4960135684398468e-05
2013-09-18,HARVEST_CAP,3.1385300391969473,0.4,1.5554316728260353e-05
2013-09-19,HARVEST_CAP,3.1462542542253296,0.4,2.3248548511615175e-06
2013-10-02,HARVEST_CAP,3.163195951616528,0.4,5.081012310955147e-06
2013-10-17,HARVEST_CAP,3.2133634795815587,0.4,1.5034233838859047e-05
2013-10-18,HARVEST_CAP,3.2768903893441905,0.4,1.9064174646623466e-05
2013-10-21,HARVEST_CAP,3.284397432064242,0.4,2.2606696477838196e-06
2013-10-22,HARVEST_CAP,3.2889213532916592,0.4,1.3573292049199326e-06
2013-10-28,HARVEST_CAP,3.312795416211161,0.4,7.158081614488721e-06
2013-10-29,HARVEST_CAP,3.319170879580077,0.4,1.915429293526616e-06
2013-11-14,HARVEST_CAP,3.3486074840739084,0.4,8.810443288953418e-06
2013-11-15,HARVEST_CAP,3.3578995015018345,0.4,2.789299684275326e-06
2013-11-25,HARVEST_CAP,3.367937850488487,0.4,2.9958299268968424e-06
2013-11-26,HARVEST_CAP,3.390230254816111,0.4,6.686813546977644e-06
2013-11-27,HARVEST_CAP,3.417358864991863,0.4,8.139181996260847e-06
2013-11-29,HARVEST_CAP,3.439778080531031,0.4,6.727271243732513e-06
2013-12-09,HARVEST_CAP,3.4712942924947976,0.4,9.446269882267488e-06
2013-12-23,HARVEST_CAP,3.5341999070849943,0.4,1.885132312030835e-05
2013-12-24,HARVEST_CAP,3.536158155455607,0.4,5.944599136199491e-07
2013-12-26,HARVEST_CAP,3.5499511019231953,0.4,4.135318566658941e-06
2014-01-16,HARVEST_CAP,3.5764987964025554,0.4,7.939159443024035e-06
2014-01-22,HARVEST_CAP,3.5958670073388017,0.4,5.81068606185553e-06
2014-02-14,HARVEST_CAP,3.6323137125678753,0.4,1.0907764416059896e-05
2014-02-18,HARVEST_CAP,3.655019563693454,0.4,6.8167768037563635e-06
2014-02-25,HARVEST_CAP,3.656351484391187,0.4,3.9567456224909315e-07
2014-02-28,HARVEST_CAP,3.672679253236973,0.4,4.893522765096914e-06
2014-03-05,HARVEST_CAP,3.710585348738549,0.4,1.136841661649346e-05
2014-06-06,HARVEST_CAP,3.7737377652356705,0.4,1.8870789817677647e-05
2014-06-11,HARVEST_CAP,3.7773061743594845,0.4,1.0757800949307007e-06
2014-06-23,HARVEST_CAP,3.7838380594021315,0.4,1.9514695362002897e-06
2014-06-26,HARVEST_CAP,3.811563059481122,0.4,8.316358611667796e-06
2014-06-27,HARVEST_CAP,3.8266994195615225,0.4,4.5439318137664444e-06
2014-06-30,HARVEST_CAP,3.838038391749196,0.4,3.40314361684857e-06
2014-07-01,HARVEST_CAP,3.889565859602688,0.4,1.5459028110562322e-05
2014-07-02,HARVEST_CAP,3.895591698724999,0.4,1.814323649512839e-06
2014-07-03,HARVEST_CAP,3.9255145056672576,0.4,8.977424612102381e-06
2014-07-21,HARVEST_CAP,3.9358440978693827,0.4,3.096356533836886e-06
2014-07-22,HARVEST_CAP,3.967091779865643,0.4,9.375243659201615e-06
2014-07-23,HARVEST_CAP,3.9967965413387794,0.4,8.915171521850063e-06
2014-08-18,HARVEST_CAP,4.036262538990885,0.4,1.1824891375178837e-05
2014-08-19,HARVEST_CAP,4.0640689445567215,0.4,8.346777004226813e-06
2014-08-20,HARVEST_CAP,4.064063016860131,0.4,1.1855393181603446e-09
2014-08-22,HARVEST_CAP,4.079720092627962,0.4,4.695188054294697e-06
2014-08-25,HARVEST_CAP,4.097904563939654,0.4,5.456960467503325e-06
2014-08-26,HARVEST_CAP,4.103488795561555,0.4,1.6772661997721539e-06
2014-08-27,HARVEST_CAP,4.103676083914424,0.4,5.580386334702592e-08
2014-09-02,HARVEST_CAP,4.129890604255297,0.4,7.861208537948584e-06
2014-09-19,HARVEST_CAP,4.132664205450729,0.4,8.262762167550175e-07
2014-11-03,HARVEST_CAP,4.1930245413406855,0.4,1.8093951106816332e-05
2014-11-11,HARVEST_CAP,4.21822410760079,0.4,7.564124852744825e-06
2014-11-12,HARVEST_CAP,4.227497436727174,0.4,2.7850275483046748e-06
2014-11-13,HARVEST_CAP,4.249195903014969,0.4,6.51027814526195e-06
2014-11-14,HARVEST_CAP,4.264899654727611,0.4,4.71412772518931e-06
2014-11-19,HARVEST_CAP,4.264897783861937,0.4,3.741731348094746e-10
2014-11-21,HARVEST_CAP,4.30001071751637,0.4,1.0532357105217382e-05
2014-11-24,HARVEST_CAP,4.338847049328859,0.4,1.165601215111367e-05
2014-11-25,HARVEST_CAP,4.344482647317316,0.4,1.6962491390697388e-06
2014-11-26,HARVEST_CAP,4.38000685797426,0.4,1.0657180361731577e-05
2014-11-28,HARVEST_CAP,4.406151994735469,0.4,7.84834819128133e-06
2015-02-17,HARVEST_CAP,4.436130752743205,0.4,8.957213824003274e-06
2015-02-18,HARVEST_CAP,4.443740301585623,0.4,2.286920772396006e-06
2015-02-19,HARVEST_CAP,4.470497993384823,0.4,8.027763279008892e-06
2015-02-20,HARVEST_CAP,4.504871403092733,0.4,1.031534493328401e-05
2015-02-23,HARVEST_CAP,4.511983623981912,0.4,2.138287647064696e-06
2015-02-24,HARVEST_CAP,4.5156959549380264,0.4,1.1139627199507896e-06
2015-03-03,HARVEST_CAP,4.526345386475568,0.4,3.1922147022793725e-06
2015-04-24,HARVEST_CAP,4.602129766386352,0.4,2.2703985961271546e-05
2015-06-23,HARVEST_CAP,4.6102992011547945,0.4,2.4442670242993405e-06
2015-07-17,HARVEST_CAP,4.7371843406646175,0.4,3.805984852763389e-05
2015-07-20,HARVEST_CAP,4.7583539088468045,0.4,6.369167253050146e-06
2016-09-28,HARVEST_CAP,4.784813409263467,0.4,4.642830562546996e-06
2016-10-25,HARVEST_CAP,4.801369955980914,0.4,4.643086086063786e-06
2016-12-14,HARVEST_CAP,4.831333199740267,0.4,8.137607077899124e-06
2016-12-15,HARVEST_CAP,4.843123242325164,0.4,3.5110008625863775e-06
2016-12-21,HARVEST_CAP,4.859719911225355,0.4,4.867516163731933e-06
2017-01-06,HARVEST_CAP,4.928216811320899,0.4,2.0267590748371256e-05
2017-01-09,HARVEST_CAP,4.948211015365281,0.4,5.9788845781114655e-06
2017-01-10,HARVEST_CAP,4.95959640026316,0.4,3.3900349404586415e-06
2017-01-11,HARVEST_CAP,4.974901637448758,0.4,4.563567670156421e-06
2017-01-19,HARVEST_CAP,4.977166387495393,0.4,5.311509525093294e-07
2017-01-20,HARVEST_CAP,4.9901496694584395,0.4,3.865446422103847e-06
2017-01-23,HARVEST_CAP,4.994680442637783,0.4,1.3326495734971024e-06
2017-01-24,HARVEST_CAP,5.036381037093431,0.4,1.2482719866852677e-05
2017-01-25,HARVEST_CAP,5.095232687004094,0.4,1.7632177695057206e-05
2017-01-26,HARVEST_CAP,5.103686117026232,0.4,2.515547675892238e-06
2017-01-27,HARVEST_CAP,5.11348862625457,0.4,2.9123605803500486e-06
2017-02-07,HARVEST_CAP,5.135234783223536,0.4,6.313933459436649e-06
2017-02-08,HARVEST_CAP,5.14682952787717,0.4,3.4494852126525367e-06
2017-02-09,HARVEST_CAP,5.168282443584952,0.4,6.405431807784856e-06
2017-02-10,HARVEST_CAP,5.188803753667724,0.4,6.127109461227853e-06
2017-02-13,HARVEST_CAP,5.225321999754038,0.4,1.0926230963573813e-05
2017-02-14,HARVEST_CAP,5.244985295744179,0.4,5.871918175716751e-06
2017-02-15,HARVEST_CAP,5.281187628200096,0.4,1.08302301954466e-05
2017-02-21,HARVEST_CAP,5.34005010906411,0.4,1.756758745351772e-05
2017-02-22,HARVEST_CAP,5.340349835757101,0.4,6.659810527231969e-08
2017-03-02,HARVEST_CAP,5.352647791478184,0.4,3.4901637988309366e-06
2017-03-03,HARVEST_CAP,5.363830597350319,0.4,3.3154862010222885e-06
2017-03-13,HARVEST_CAP,5.392298389868165,0.4,8.26937900224456e-06
2017-03-16,HARVEST_CAP,5.4127955566717,0.4,6.0123109117542484e-06
2017-03-30,HARVEST_CAP,5.444036736507801,0.4,8.89787636496786e-06
2017-04-25,HARVEST_CAP,5.572578488779829,0.4,3.770894026104865e-05
2017-04-28,HARVEST_CAP,5.6147854867207165,0.4,1.252199943859278e-05
2017-05-01,HARVEST_CAP,5.67141954290623,0.4,1.6944340757273356e-05
2017-05-02,HARVEST_CAP,5.684971872845285,0.4,4.021170648272676e-06
2017-05-08,HARVEST_CAP,5.7034720693651995,0.4,5.321004577586441e-06
2017-05-09,HARVEST_CAP,5.728680510301073,0.4,7.506121199573279e-06
2017-05-10,HARVEST_CAP,5.732453724099965,0.4,1.0750205998135698e-06
2017-05-15,HARVEST_CAP,5.763655697371054,0.4,9.184372832979237e-06
2017-05-16,HARVEST_CAP,5.792786119059203,0.4,8.684504150998196e-06
2017-05-26,HARVEST_CAP,5.865097473984033,0.4,2.1204612316800154e-05
2017-05-30,HARVEST_CAP,5.870065689597402,0.4,1.4375288152306266e-06
2017-06-02,HARVEST_CAP,5.976642506701092,0.4,3.177752877630047e-05
2017-07-20,HARVEST_CAP,6.004061002447702,0.4,5.914155863034898e-06
2017-07-25,HARVEST_CAP,6.015882390323128,0.4,3.3062699092245573e-06
2017-07-26,HARVEST_CAP,6.037596938190726,0.4,6.434158598640938e-06
2017-09-01,HARVEST_CAP,6.075934592905208,0.4,9.526668069424149e-06
2017-09-13,HARVEST_CAP,6.092957237548678,0.4,4.598875469983499e-06
2017-10-06,HARVEST_CAP,6.16262049017989,0.4,1.964049604747098e-05
2017-10-12,HARVEST_CAP,6.17024061237957,0.4,1.9869011667912327e-06
2017-10-13,HARVEST_CAP,6.198025826990179,0.4,8.259209503848953e-06
2017-10-16,HARVEST_CAP,6.223777548956381,0.4,7.652171047360268e-06
2017-10-17,HARVEST_CAP,6.232680423804241,0.4,2.596521021636322e-06
2017-10-30,HARVEST_CAP,6.353578621151632,0.4,3.5552021987700134e-05
2017-10-31,HARVEST_CAP,6.3805838122182,0.4,8.038023406877094e-06
2017-11-06,HARVEST_CAP,6.462184080385404,0.4,2.413868973436073e-05
2017-11-07,HARVEST_CAP,6.466579859083364,0.4,1.2417176860635149e-06
2017-11-08,HARVEST_CAP,6.499120656635276,0.4,9.671404241325954e-06
2017-11-22,HARVEST_CAP,6.552628086914835,0.4,1.510976799632524e-05
2017-11-24,HARVEST_CAP,6.582296330529461,0.4,8.809348890055357e-06
2017-12-18,HARVEST_CAP,6.710121301054862,0.4,3.677022257271334e-05
2018-01-04,HARVEST_CAP,6.787746233246244,0.4,2.2121701959008976e-05
2018-01-05,HARVEST_CAP,6.869943537942141,0.4,2.4559547951882754e-05
2018-01-08,HARVEST_CAP,6.900705268366619,0.4,9.128754060818479e-06
2018-01-09,HARVEST_CAP,6.903028768308197,0.4,5.882458804402635e-07
2018-01-12,HARVEST_CAP,6.9982756616660335,0.4,2.8228123126113446e-05
2018-01-18,HARVEST_CAP,7.067562064452126,0.4,2.0448437604181137e-05
2018-01-19,HARVEST_CAP,7.094898617947539,0.4,8.09297745058224e-06
2018-01-22,HARVEST_CAP,7.183782223535922,0.4,2.655062669123276e-05
2018-01-23,HARVEST_CAP,7.256807639437565,0.4,2.1802026325755007e-05
2018-01-29,HARVEST_CAP,7.282862422175346,0.4,7.343165149112263e-06
2018-03-12,HARVEST_CAP,7.402605710541436,0.4,3.201707633487283e-05
2018-06-15,HARVEST_CAP,7.451358850396165,0.4,4.063815904975954e-06
2018-07-13,HARVEST_CAP,7.57746931988242,0.4,3.4635665911909364e-05
2018-07-18,HARVEST_CAP,7.594279442947597,0.4,4.533413320219059e-06
2018-07-25,HARVEST_CAP,7.738657265092355,0.4,4.243662158193784e-05
2018-08-28,HARVEST_CAP,7.809200841141293,0.4,1.6764940807043382e-05
2018-08-29,HARVEST_CAP,7.918821943134744,0.4,3.2701528999135035e-05
2018-12-21,BULL_EXIT,6.218597700654106,0.0,0.00071695360789077
2020-05-11,REVERSAL_ENTRY,6.367103464014149,0.35,0.00016713646593037137
2020-05-12,BULL_FULL,6.347075149215592,1.0,0.00031015893913780555
2021-08-24,HARVEST_CAP,9.131325226743908,0.4,3.1085888901015936e-05
2021-08-25,HARVEST_CAP,9.13538327325657,0.4,1.2277390276795863e-06
2021-08-30,HARVEST_CAP,9.301034535935383,0.4,4.968174580343221e-05
2021-09-02,HARVEST_CAP,9.305726293626352,0.4,1.4193025374651391e-06
2021-09-03,HARVEST_CAP,9.339212149900842,0.4,1.0042035236606406e-05
2021-09-07,HARVEST_CAP,9.354503563447084,0.4,4.587997845679315e-06
2021-10-29,HARVEST_CAP,9.430843558376226,0.4,2.2747823156508584e-05
2021-11-01,HARVEST_CAP,9.468030646186858,0.4,1.1162111222922988e-05
2021-11-02,HARVEST_CAP,9.518543899222951,0.4,1.5155048389377201e-05
2021-11-03,HARVEST_CAP,9.639393154537425,0.4,3.625725491191978e-05
2021-11-04,HARVEST_CAP,9.783176122402931,0.4,4.314785505865681e-05
2021-11-05,HARVEST_CAP,9.797649566770186,0.4,4.3595309442687745e-06
2021-11-19,HARVEST_CAP,9.948933586089073,0.4,4.53394467451691e-05
2022-03-08,BULL_EXIT,7.864910649791254,0.0,0.0009464797656962539
2023-02-03,REVERSAL_ENTRY,8.050349104276394,0.35,0.00021132166398725533
2023-02-28,BULL_FULL,8.016482689445569,1.0,0.0003933089395048094
2025-09-15,HARVEST_CAP,13.113535370686575,0.4,5.8827466775683404e-05
2025-09-19,HARVEST_CAP,13.316558572779098,0.4,5.851013970607477e-05
2025-09-22,HARVEST_CAP,13.407730924264142,0.4,2.6766183893293772e-05
2025-10-02,HARVEST_CAP,13.49547603212195,0.4,2.1410624291971827e-05
2025-10-09,HARVEST_CAP,13.619127222306545,0.4,3.401209065795241e-05
2025-10-27,HARVEST_CAP,14.034833107010805,0.4,0.00011728444173034669
2025-10-28,HARVEST_CAP,14.16421576024921,0.4,3.825223840894454e-05
2025-10-29,HARVEST_CAP,14.237745921936694,0.4,2.1450905031765723e-05
2026-04-27,HARVEST_CAP,14.628163413371484,0.4,4.170246191158533e-05
2026-05-01,HARVEST_CAP,14.881596070788731,0.4,7.355027767569223e-05
2026-05-06,HARVEST_CAP,15.456899673379876,0.4,0.00017072045267209514
2026-05-11,HARVEST_CAP,15.926330565436203,0.4,0.00013892835326575394
2026-05-14,HARVEST_CAP,16.09501506761046,0.4,4.862631209096469e-05
2026-05-27,HARVEST_CAP,16.327744840621385,0.4,6.435578655896057e-05
2026-05-28,HARVEST_CAP,16.489812760887578,0.4,4.7955713718961235e-05
2026-05-29,HARVEST_CAP,16.56053848108081,0.4,2.0536954159338984e-05
2026-06-01,HARVEST_CAP,16.677872387550494,0.4,3.450307029609911e-05
2026-06-02,HARVEST_CAP,16.77076719097994,0.4,2.716695818343684e-05
