date,reason,target,price,notional,fee,campaign_full_date,start_date,age_td,policy
2011-05-26,EARLY_EXIT_MA60_3D,0.0,0.4125079214572906,-0.46405197964231576,0.0002320259898211579,2009-04-22,2011-04-21,505,I50_X60_3D
2011-04-25,INITIAL,0.5,0.444463849067688,0.5000008928571783,0.00025000044642858914,2009-04-22,2011-04-21,505,I50_X80_3D
2011-05-26,EARLY_EXIT_MA80_3D,0.0,0.4125079214572906,-0.46405197964231576,0.0002320259898211579,2009-04-22,2011-04-21,505,I50_X80_3D
2011-04-25,INITIAL,0.5,0.444463849067688,0.5000008928571783,0.00025000044642858914,2009-04-22,2011-04-21,505,I50_X100_3D
2011-05-26,EARLY_EXIT_MA100_3D,0.0,0.4125079214572906,-0.46405197964231576,0.0002320259898211579,2009-04-22,2011-04-21,505,I50_X100_3D
2011-04-25,INITIAL,0.5,0.444463849067688,0.5000008928571783,0.00025000044642858914,2009-04-22,2011-04-21,505,I50_X110NEG20
2011-06-28,EARLY_EXIT_MA110_NEG20,0.0,0.3882425129413605,-0.43675453813169807,0.00021837726906584904,2009-04-22,2011-04-21,505,I50_X110NEG20
2011-04-25,INITIAL,0.25,0.444463849067688,0.25000044642858915,0.00012500022321429457,2009-04-22,2011-04-21,505,L25_50_PB5_X60
2011-05-26,EARLY_EXIT_MA60_3D,0.0,0.4125079214572906,-0.23202598982115788,0.00011601299491057894,2009-04-22,2011-04-21,505,L25_50_PB5_X60
2011-04-25,INITIAL,0.25,0.444463849067688,0.25000044642858915,0.00012500022321429457,2009-04-22,2011-04-21,505,L25_50_PB5_X80
2011-05-26,EARLY_EXIT_MA80_3D,0.0,0.4125079214572906,-0.23202598982115788,0.00011601299491057894,2009-04-22,2011-04-21,505,L25_50_PB5_X80
2011-04-25,INITIAL,0.25,0.444463849067688,0.25000044642858915,0.00012500022321429457,2009-04-22,2011-04-21,505,L25_50_PB5_X100
2011-05-26,EARLY_EXIT_MA100_3D,0.0,0.4125079214572906,-0.23202598982115788,0.00011601299491057894,2009-04-22,2011-04-21,505,L25_50_PB5_X100
2011-04-25,INITIAL,0.25,0.444463849067688,0.25000044642858915,0.00012500022321429457,2009-04-22,2011-04-21,505,L25_50_PB5_X110NEG20
2011-06-07,ADD_PB5,0.5,0.3826355636119842,0.2673409302717543,0.00013367046513587717,2009-04-22,2011-04-21,505,L25_50_PB5_X110NEG20
2011-06-28,EARLY_EXIT_MA110_NEG20,0.0,0.3882425129413605,-0.4896356790291202,0.0002448178395145601,2009-04-22,2011-04-21,505,L25_50_PB5_X110NEG20
2012-04-23,INITIAL,0.25,0.5284746885299683,0.2500006448412462,0.00012500032242062308,2009-04-22,2012-04-20,756,HOLD25
2018-12-21,BASE_V7_EXIT,0.0,3.910327911376953,-1.8498227457293361,0.0009249113728646681,2009-04-22,2012-04-20,756,HOLD25
2012-04-23,INITIAL,0.5,0.5284746885299683,0.5000012896824924,0.00025000064484124616,2009-04-22,2012-04-20,756,HOLD50
2018-12-21,BASE_V7_EXIT,0.0,3.910327911376953,-3.6996454914586723,0.0018498227457293362,2009-04-22,2012-04-20,756,HOLD50
2012-04-23,INITIAL,1.0,0.5284746885299683,0.9995028279510093,0.0004997514139755047,2009-04-22,2012-04-20,756,HOLD100
2018-12-21,BASE_V7_EXIT,0.0,3.910327911376953,-7.395593186324183,0.003697796593162091,2009-04-22,2012-04-20,756,HOLD100
2012-04-23,INITIAL,0.25,0.5284746885299683,0.2500006448412462,0.00012500032242062308,2009-04-22,2012-04-20,756,I25_X60_3D
2012-05-09,EARLY_EXIT_MA60_3D,0.0,0.5085756182670593,-0.24058717527412918,0.00012029358763706459,2009-04-22,2012-04-20,756,I25_X60_3D
2012-04-23,INITIAL,0.25,0.5284746885299683,0.2500006448412462,0.00012500032242062308,2009-04-22,2012-04-20,756,I25_X80_3D
2012-05-14,EARLY_EXIT_MA80_3D,0.0,0.4889750182628631,-0.23131490027841475,0.00011565745013920738,2009-04-22,2012-04-20,756,I25_X80_3D
2012-04-23,INITIAL,0.25,0.5284746885299683,0.2500006448412462,0.00012500032242062308,2009-04-22,2012-04-20,756,I25_X100_3D
2012-05-21,EARLY_EXIT_MA100_3D,0.0,0.4630727469921112,-0.21906155180007292,0.00010953077590003646,2009-04-22,2012-04-20,756,I25_X100_3D
2012-04-23,INITIAL,0.25,0.5284746885299683,0.2500006448412462,0.00012500032242062308,2009-04-22,2012-04-20,756,I25_X110NEG20
2015-09-04,EARLY_EXIT_MA110_NEG20,0.0,1.7615537643432615,-0.8333219860223576,0.00041666099301117883,2009-04-22,2012-04-20,756,I25_X110NEG20
2012-04-23,INITIAL,0.25,0.5284746885299683,0.2500006448412462,0.00012500032242062308,2009-04-22,2012-04-20,756,I25_XDD63_10
2012-05-21,EARLY_EXIT_DD63_10,0.0,0.4630727469921112,-0.21906155180007292,0.00010953077590003646,2009-04-22,2012-04-20,756,I25_XDD63_10
2012-04-23,INITIAL,0.5,0.5284746885299683,0.5000012896824924,0.00025000064484124616,2009-04-22,2012-04-20,756,I50_X60_3D
2012-05-09,EARLY_EXIT_MA60_3D,0.0,0.5085756182670593,-0.48117435054825836,0.00024058717527412917,2009-04-22,2012-04-20,756,I50_X60_3D
2012-04-23,INITIAL,0.5,0.5284746885299683,0.5000012896824924,0.00025000064484124616,2009-04-22,2012-04-20,756,I50_X80_3D
2012-05-14,EARLY_EXIT_MA80_3D,0.0,0.4889750182628631,-0.4626298005568295,0.00023131490027841477,2009-04-22,2012-04-20,756,I50_X80_3D
2012-04-23,INITIAL,0.5,0.5284746885299683,0.5000012896824924,0.00025000064484124616,2009-04-22,2012-04-20,756,I50_X100_3D
2012-05-21,EARLY_EXIT_MA100_3D,0.0,0.4630727469921112,-0.43812310360014584,0.00021906155180007291,2009-04-22,2012-04-20,756,I50_X100_3D
2012-04-23,INITIAL,0.5,0.5284746885299683,0.5000012896824924,0.00025000064484124616,2009-04-22,2012-04-20,756,I50_X110NEG20
2015-09-04,EARLY_EXIT_MA110_NEG20,0.0,1.7615537643432615,-1.6666439720447153,0.0008333219860223577,2009-04-22,2012-04-20,756,I50_X110NEG20
2012-04-23,INITIAL,0.25,0.5284746885299683,0.2500006448412462,0.00012500032242062308,2009-04-22,2012-04-20,756,L25_50_PB5_X60
2012-05-09,EARLY_EXIT_MA60_3D,0.0,0.5085756182670593,-0.24058717527412918,0.00012029358763706459,2009-04-22,2012-04-20,756,L25_50_PB5_X60
2012-04-23,INITIAL,0.25,0.5284746885299683,0.2500006448412462,0.00012500032242062308,2009-04-22,2012-04-20,756,L25_50_PB5_X80
2012-05-14,EARLY_EXIT_MA80_3D,0.0,0.4889750182628631,-0.23131490027841475,0.00011565745013920738,2009-04-22,2012-04-20,756,L25_50_PB5_X80
2012-04-23,INITIAL,0.25,0.5284746885299683,0.2500006448412462,0.00012500032242062308,2009-04-22,2012-04-20,756,L25_50_PB5_X100
2012-05-15,ADD_PB5,0.5,0.4847076535224914,0.26031009290612306,0.00013015504645306152,2009-04-22,2012-04-20,756,L25_50_PB5_X100
2012-05-21,EARLY_EXIT_MA100_3D,0.0,0.4630727469921112,-0.46775271422715164,0.00023387635711357582,2009-04-22,2012-04-20,756,L25_50_PB5_X100
2012-04-23,INITIAL,0.25,0.5284746885299683,0.2500006448412462,0.00012500032242062308,2009-04-22,2012-04-20,756,L25_50_PB5_X110NEG20
2012-05-15,ADD_PB5,0.5,0.4847076535224914,0.26031009290612306,0.00013015504645306152,2009-04-22,2012-04-20,756,L25_50_PB5_X110NEG20
2015-09-04,EARLY_EXIT_MA110_NEG20,0.0,1.7615537643432615,-1.7793566127152238,0.0008896783063576119,2009-04-22,2012-04-20,756,L25_50_PB5_X110NEG20
2012-10-16,INITIAL,0.25,0.5878218412399292,0.25000094246030563,0.00012500047123015283,2009-04-22,2012-10-15,879,HOLD25
2018-12-21,BASE_V7_EXIT,0.0,3.910327911376953,-1.6630645453918391,0.0008315322726959196,2009-04-22,2012-10-15,879,HOLD25
2012-10-16,INITIAL,0.5,0.5878218412399292,0.5000018849206113,0.00025000094246030566,2009-04-22,2012-10-15,879,HOLD50
2018-12-21,BASE_V7_EXIT,0.0,3.910327911376953,-3.3261290907836782,0.0016630645453918392,2009-04-22,2012-10-15,879,HOLD50
2012-10-16,INITIAL,1.0,0.5878218412399292,0.9995040178323065,0.0004997520089161532,2009-04-22,2012-10-15,879,HOLD100
2018-12-21,BASE_V7_EXIT,0.0,3.910327911376953,-6.648933714710003,0.0033244668573550015,2009-04-22,2012-10-15,879,HOLD100
2012-10-16,INITIAL,0.25,0.5878218412399292,0.25000094246030563,0.00012500047123015283,2009-04-22,2012-10-15,879,I25_X60_3D
2012-10-23,EARLY_EXIT_MA60_3D,0.0,0.5175571441650391,-0.22011732933467415,0.00011005866466733707,2009-04-22,2012-10-15,879,I25_X60_3D
2012-10-16,INITIAL,0.25,0.5878218412399292,0.25000094246030563,0.00012500047123015283,2009-04-22,2012-10-15,879,I25_X80_3D
2012-10-24,EARLY_EXIT_MA80_3D,0.0,0.5123971700668335,-0.21792278959980976,0.00010896139479990489,2009-04-22,2012-10-15,879,I25_X80_3D
2012-10-16,INITIAL,0.25,0.5878218412399292,0.25000094246030563,0.00012500047123015283,2009-04-22,2012-10-15,879,I25_X100_3D
2012-10-26,EARLY_EXIT_MA100_3D,0.0,0.5177564024925232,-0.2202020740075822,0.00011010103700379111,2009-04-22,2012-10-15,879,I25_X100_3D
2012-10-16,INITIAL,0.25,0.5878218412399292,0.25000094246030563,0.00012500047123015283,2009-04-22,2012-10-15,879,I25_X110NEG20
2015-09-04,EARLY_EXIT_MA110_NEG20,0.0,1.7615537643432615,-0.7491897550988786,0.0003745948775494393,2009-04-22,2012-10-15,879,I25_X110NEG20
2012-10-16,INITIAL,0.25,0.5878218412399292,0.25000094246030563,0.00012500047123015283,2009-04-22,2012-10-15,879,I25_XDD63_10
2012-11-09,EARLY_EXIT_DD63_10,0.0,0.470119297504425,-0.1999419878597385,9.997099392986924e-05,2009-04-22,2012-10-15,879,I25_XDD63_10
2012-10-16,INITIAL,0.5,0.5878218412399292,0.5000018849206113,0.00025000094246030566,2009-04-22,2012-10-15,879,I50_X60_3D
2012-10-23,EARLY_EXIT_MA60_3D,0.0,0.5175571441650391,-0.4402346586693483,0.00022011732933467415,2009-04-22,2012-10-15,879,I50_X60_3D
2012-10-16,INITIAL,0.5,0.5878218412399292,0.5000018849206113,0.00025000094246030566,2009-04-22,2012-10-15,879,I50_X80_3D
2012-10-24,EARLY_EXIT_MA80_3D,0.0,0.5123971700668335,-0.4358455791996195,0.00021792278959980978,2009-04-22,2012-10-15,879,I50_X80_3D
2012-10-16,INITIAL,0.5,0.5878218412399292,0.5000018849206113,0.00025000094246030566,2009-04-22,2012-10-15,879,I50_X100_3D
2012-10-26,EARLY_EXIT_MA100_3D,0.0,0.5177564024925232,-0.4404041480151644,0.00022020207400758222,2009-04-22,2012-10-15,879,I50_X100_3D
2012-10-16,INITIAL,0.5,0.5878218412399292,0.5000018849206113,0.00025000094246030566,2009-04-22,2012-10-15,879,I50_X110NEG20
2015-09-04,EARLY_EXIT_MA110_NEG20,0.0,1.7615537643432615,-1.4983795101977573,0.0007491897550988786,2009-04-22,2012-10-15,879,I50_X110NEG20
2012-10-16,INITIAL,0.25,0.5878218412399292,0.25000094246030563,0.00012500047123015283,2009-04-22,2012-10-15,879,L25_50_PB5_X60
2012-10-23,EARLY_EXIT_MA60_3D,0.0,0.5175571441650391,-0.22011732933467415,0.00011005866466733707,2009-04-22,2012-10-15,879,L25_50_PB5_X60
2012-10-16,INITIAL,0.25,0.5878218412399292,0.25000094246030563,0.00012500047123015283,2009-04-22,2012-10-15,879,L25_50_PB5_X80
2012-10-24,EARLY_EXIT_MA80_3D,0.0,0.5123971700668335,-0.21792278959980976,0.00010896139479990489,2009-04-22,2012-10-15,879,L25_50_PB5_X80
2012-10-16,INITIAL,0.25,0.5878218412399292,0.25000094246030563,0.00012500047123015283,2009-04-22,2012-10-15,879,L25_50_PB5_X100
2012-10-26,EARLY_EXIT_MA100_3D,0.0,0.5177564024925232,-0.2202020740075822,0.00011010103700379111,2009-04-22,2012-10-15,879,L25_50_PB5_X100
2012-10-16,INITIAL,0.25,0.5878218412399292,0.25000094246030563,0.00012500047123015283,2009-04-22,2012-10-15,879,L25_50_PB5_X110NEG20
2012-11-08,ADD_PB5,0.5,0.4650573134422302,0.2760661494204055,0.00013803307471020276,2009-04-22,2012-10-15,879,L25_50_PB5_X110NEG20
2015-09-04,EARLY_EXIT_MA110_NEG20,0.0,1.7615537643432615,-1.7948788576306978,0.0008974394288153489,2009-04-22,2012-10-15,879,L25_50_PB5_X110NEG20
2013-04-26,INITIAL,0.25,0.6167025566101074,0.25000049603175345,0.00012500024801587672,2009-04-22,2013-04-25,1009,HOLD25
2018-12-21,BASE_V7_EXIT,0.0,3.910327911376953,-1.5851789602829525,0.0007925894801414763,2009-04-22,2013-04-25,1009,HOLD25
2013-04-26,INITIAL,0.5,0.6167025566101074,0.5000009920635069,0.00025000049603175344,2009-04-22,2013-04-25,1009,HOLD50
2018-12-21,BASE_V7_EXIT,0.0,3.910327911376953,-3.170357920565905,0.0015851789602829526,2009-04-22,2013-04-25,1009,HOLD50
2013-04-26,INITIAL,1.0,0.6167025566101074,0.9995022330105086,0.0004997511165052543,2009-04-22,2013-04-25,1009,HOLD100
2018-12-21,BASE_V7_EXIT,0.0,3.910327911376953,-6.337547067598011,0.003168773533799005,2009-04-22,2013-04-25,1009,HOLD100
2013-04-26,INITIAL,0.25,0.6167025566101074,0.25000049603175345,0.00012500024801587672,2009-04-22,2013-04-25,1009,I25_X60_3D
2013-06-25,EARLY_EXIT_MA60_3D,0.0,0.6324816346168518,-0.2563970599608759,0.00012819852998043795,2009-04-22,2013-04-25,1009,I25_X60_3D
2013-04-26,INITIAL,0.25,0.6167025566101074,0.25000049603175345,0.00012500024801587672,2009-04-22,2013-04-25,1009,I25_X80_3D
2014-04-09,EARLY_EXIT_MA80_3D,0.0,1.2210981845855713,-0.49501197713189954,0.00024750598856594977,2009-04-22,2013-04-25,1009,I25_X80_3D
2013-04-26,INITIAL,0.25,0.6167025566101074,0.25000049603175345,0.00012500024801587672,2009-04-22,2013-04-25,1009,I25_X100_3D
2014-04-09,EARLY_EXIT_MA100_3D,0.0,1.2210981845855713,-0.49501197713189954,0.00024750598856594977,2009-04-22,2013-04-25,1009,I25_X100_3D
2013-04-26,INITIAL,0.25,0.6167025566101074,0.25000049603175345,0.00012500024801587672,2009-04-22,2013-04-25,1009,I25_X110NEG20
2015-09-04,EARLY_EXIT_MA110_NEG20,0.0,1.7615537643432615,-0.7141032741831838,0.0003570516370915919,2009-04-22,2013-04-25,1009,I25_X110NEG20
2013-04-26,INITIAL,0.25,0.6167025566101074,0.25000049603175345,0.00012500024801587672,2009-04-22,2013-04-25,1009,I25_XDD63_10
2015-08-24,EARLY_EXIT_DD63_10,0.0,1.609048843383789,-0.6522804302878636,0.00032614021514393185,2009-04-22,2013-04-25,1009,I25_XDD63_10
2013-04-26,INITIAL,0.5,0.6167025566101074,0.5000009920635069,0.00025000049603175344,2009-04-22,2013-04-25,1009,I50_X60_3D
2013-06-25,EARLY_EXIT_MA60_3D,0.0,0.6324816346168518,-0.5127941199217518,0.0002563970599608759,2009-04-22,2013-04-25,1009,I50_X60_3D
2013-04-26,INITIAL,0.5,0.6167025566101074,0.5000009920635069,0.00025000049603175344,2009-04-22,2013-04-25,1009,I50_X80_3D
2014-04-09,EARLY_EXIT_MA80_3D,0.0,1.2210981845855713,-0.9900239542637991,0.0004950119771318995,2009-04-22,2013-04-25,1009,I50_X80_3D
2013-04-26,INITIAL,0.5,0.6167025566101074,0.5000009920635069,0.00025000049603175344,2009-04-22,2013-04-25,1009,I50_X100_3D
2014-04-09,EARLY_EXIT_MA100_3D,0.0,1.2210981845855713,-0.9900239542637991,0.0004950119771318995,2009-04-22,2013-04-25,1009,I50_X100_3D
2013-04-26,INITIAL,0.5,0.6167025566101074,0.5000009920635069,0.00025000049603175344,2009-04-22,2013-04-25,1009,I50_X110NEG20
2015-09-04,EARLY_EXIT_MA110_NEG20,0.0,1.7615537643432615,-1.4282065483663675,0.0007141032741831838,2009-04-22,2013-04-25,1009,I50_X110NEG20
2013-04-26,INITIAL,0.25,0.6167025566101074,0.25000049603175345,0.00012500024801587672,2009-04-22,2013-04-25,1009,L25_50_PB5_X60
2013-06-25,EARLY_EXIT_MA60_3D,0.0,0.6324816346168518,-0.2563970599608759,0.00012819852998043795,2009-04-22,2013-04-25,1009,L25_50_PB5_X60
2013-04-26,INITIAL,0.25,0.6167025566101074,0.25000049603175345,0.00012500024801587672,2009-04-22,2013-04-25,1009,L25_50_PB5_X80
2013-06-25,ADD_PB5,0.5,0.6324816346168518,0.24676332685049085,0.00012338166342524542,2009-04-22,2013-04-25,1009,L25_50_PB5_X80
2014-04-09,EARLY_EXIT_MA80_3D,0.0,1.2210981845855713,-0.9714246252587768,0.00048571231262938843,2009-04-22,2013-04-25,1009,L25_50_PB5_X80
2013-04-26,INITIAL,0.25,0.6167025566101074,0.25000049603175345,0.00012500024801587672,2009-04-22,2013-04-25,1009,L25_50_PB5_X100
2013-06-25,ADD_PB5,0.5,0.6324816346168518,0.24676332685049085,0.00012338166342524542,2009-04-22,2013-04-25,1009,L25_50_PB5_X100
2014-04-09,EARLY_EXIT_MA100_3D,0.0,1.2210981845855713,-0.9714246252587768,0.00048571231262938843,2009-04-22,2013-04-25,1009,L25_50_PB5_X100
2013-04-26,INITIAL,0.25,0.6167025566101074,0.25000049603175345,0.00012500024801587672,2009-04-22,2013-04-25,1009,L25_50_PB5_X110NEG20
2013-06-25,ADD_PB5,0.5,0.6324816346168518,0.24676332685049085,0.00012338166342524542,2009-04-22,2013-04-25,1009,L25_50_PB5_X110NEG20
2015-09-04,EARLY_EXIT_MA110_NEG20,0.0,1.7615537643432615,-1.4013751940685348,0.0007006875970342675,2009-04-22,2013-04-25,1009,L25_50_PB5_X110NEG20
