strategy,trend_ma,slope_lb,yellow_buy_cap,red_dd,red_target,rec_fast_ma,CAGR,MDD,Calmar,Final,MaxUnderwaterDays,DotCom_Return,DotCom_MDD,GFC_Return,GFC_MDD,COVID_Return,COVID_MDD,2022_Bear_Return,2022_Bear_MDD,Actual_TQQQ_Era_Return,Actual_TQQQ_Era_MDD,ActualEra_CAGR,ActualEra_MDD,InvestedDayPct,AvgWeight,TradeCount,score
V3_M200_S40_YBC50_RD20_RT0_RF40,200,40,0.5,-0.2,0.0,40,0.03288603056610784,-0.3012121566579363,0.10917896186857423,2.4140212602648146,3891,-0.2235389984430337,-0.3012121566579363,0.05886464562933691,-0.2844538565154846,0.0018368852408514602,0.0,-0.04986774576020181,-0.19324338096530846,0.9478314622424822,-0.19324338096530846,0.04172553583501437,-0.19324338096530846,0.10741389375364857,0.04117402122351351,313,-0.17840475019114452
V3_M200_S40_YBC80_RD20_RT0_RF40,200,40,0.8,-0.2,0.0,40,0.03288603056610784,-0.3012121566579363,0.10917896186857423,2.4140212602648146,3891,-0.2235389984430337,-0.3012121566579363,0.05886464562933691,-0.2844538565154846,0.0018368852408514602,0.0,-0.04986774576020181,-0.19324338096530846,0.9478314622424822,-0.19324338096530846,0.04172553583501437,-0.19324338096530846,0.10741389375364857,0.04117402122351351,313,-0.17840475019114452
V3_M200_S20_YBC50_RD20_RT0_RF40,200,20,0.5,-0.2,0.0,40,0.03288603056610784,-0.3012121566579363,0.10917896186857423,2.4140212602648146,3891,-0.2235389984430337,-0.3012121566579363,0.05886464562933691,-0.2844538565154846,0.0018368852408514602,0.0,-0.04986774576020181,-0.19324338096530846,0.9478314622424822,-0.19324338096530846,0.04172553583501437,-0.19324338096530846,0.10741389375364857,0.04117402122351351,313,-0.17840475019114452
V3_M200_S20_YBC60_RD20_RT0_RF40,200,20,0.6,-0.2,0.0,40,0.03288603056610784,-0.3012121566579363,0.10917896186857423,2.4140212602648146,3891,-0.2235389984430337,-0.3012121566579363,0.05886464562933691,-0.2844538565154846,0.0018368852408514602,0.0,-0.04986774576020181,-0.19324338096530846,0.9478314622424822,-0.19324338096530846,0.04172553583501437,-0.19324338096530846,0.10741389375364857,0.04117402122351351,313,-0.17840475019114452
V3_M200_S40_YBC70_RD20_RT0_RF40,200,40,0.7,-0.2,0.0,40,0.03288603056610784,-0.3012121566579363,0.10917896186857423,2.4140212602648146,3891,-0.2235389984430337,-0.3012121566579363,0.05886464562933691,-0.2844538565154846,0.0018368852408514602,0.0,-0.04986774576020181,-0.19324338096530846,0.9478314622424822,-0.19324338096530846,0.04172553583501437,-0.19324338096530846,0.10741389375364857,0.04117402122351351,313,-0.17840475019114452
V3_M180_S20_YBC70_RD30_RT0_RF60,180,20,0.7,-0.3,0.0,60,0.03168247651377376,-0.3414615592729988,0.09278489965672415,2.3385668714720564,3092,-0.01631722110638567,-0.27659083871471735,0.296323738721773,-0.1055557086949469,0.0018368852408523484,0.0,-0.1121768393445558,-0.3414615592729988,0.1468296458208287,-0.3414615592729988,0.008435361955011267,-0.3414615592729988,0.06684179801517805,0.028430535525194756,196,-0.18818663633923483
V3_M180_S20_YBC50_RD30_RT0_RF60,180,20,0.5,-0.3,0.0,60,0.03168247651377376,-0.3414615592729988,0.09278489965672415,2.3385668714720564,3092,-0.01631722110638567,-0.27659083871471735,0.296323738721773,-0.1055557086949469,0.0018368852408523484,0.0,-0.1121768393445558,-0.3414615592729988,0.1468296458208287,-0.3414615592729988,0.008435361955011267,-0.3414615592729988,0.06684179801517805,0.028430535525194756,196,-0.18818663633923483
V3_M180_S20_YBC60_RD30_RT0_RF60,180,20,0.6,-0.3,0.0,60,0.03168247651377376,-0.3414615592729988,0.09278489965672415,2.3385668714720564,3092,-0.01631722110638567,-0.27659083871471735,0.296323738721773,-0.1055557086949469,0.0018368852408523484,0.0,-0.1121768393445558,-0.3414615592729988,0.1468296458208287,-0.3414615592729988,0.008435361955011267,-0.3414615592729988,0.06684179801517805,0.028430535525194756,196,-0.18818663633923483
V3_M180_S20_YBC80_RD30_RT0_RF60,180,20,0.8,-0.3,0.0,60,0.03168247651377376,-0.3414615592729988,0.09278489965672415,2.3385668714720564,3092,-0.01631722110638567,-0.27659083871471735,0.296323738721773,-0.1055557086949469,0.0018368852408523484,0.0,-0.1121768393445558,-0.3414615592729988,0.1468296458208287,-0.3414615592729988,0.008435361955011267,-0.3414615592729988,0.06684179801517805,0.028430535525194756,196,-0.18818663633923483
V3_M200_S40_YBC80_RD25_RT0_RF40,200,40,0.8,-0.25,0.0,40,0.024378399306352883,-0.31182898544200655,0.07817874682751946,1.927112615059719,3010,-0.23533593164612365,-0.31182898544200655,0.18028823533224347,-0.10354783483194108,0.0018368852408516823,0.0,0.007454888029104545,-0.2417743306922694,0.4165069657526945,-0.2417743306922694,0.02157838976863702,-0.2417743306922694,0.06042031523642732,0.02530937224965988,283,-0.19856681166215
V3_M200_S20_YBC50_RD25_RT0_RF40,200,20,0.5,-0.25,0.0,40,0.024378399306352883,-0.31182898544200655,0.07817874682751946,1.927112615059719,3010,-0.23533593164612365,-0.31182898544200655,0.18028823533224347,-0.10354783483194108,0.0018368852408516823,0.0,0.007454888029104545,-0.2417743306922694,0.4165069657526945,-0.2417743306922694,0.02157838976863702,-0.2417743306922694,0.06042031523642732,0.02530937224965988,283,-0.19856681166215
V3_M200_S40_YBC70_RD25_RT0_RF40,200,40,0.7,-0.25,0.0,40,0.024378399306352883,-0.31182898544200655,0.07817874682751946,1.927112615059719,3010,-0.23533593164612365,-0.31182898544200655,0.18028823533224347,-0.10354783483194108,0.0018368852408516823,0.0,0.007454888029104545,-0.2417743306922694,0.4165069657526945,-0.2417743306922694,0.02157838976863702,-0.2417743306922694,0.06042031523642732,0.02530937224965988,283,-0.19856681166215
V3_M200_S40_YBC50_RD25_RT0_RF40,200,40,0.5,-0.25,0.0,40,0.024378399306352883,-0.31182898544200655,0.07817874682751946,1.927112615059719,3010,-0.23533593164612365,-0.31182898544200655,0.18028823533224347,-0.10354783483194108,0.0018368852408516823,0.0,0.007454888029104545,-0.2417743306922694,0.4165069657526945,-0.2417743306922694,0.02157838976863702,-0.2417743306922694,0.06042031523642732,0.02530937224965988,283,-0.19856681166215
V3_M200_S20_YBC60_RD25_RT0_RF40,200,20,0.6,-0.25,0.0,40,0.024378399306352883,-0.31182898544200655,0.07817874682751946,1.927112615059719,3010,-0.23533593164612365,-0.31182898544200655,0.18028823533224347,-0.10354783483194108,0.0018368852408516823,0.0,0.007454888029104545,-0.2417743306922694,0.4165069657526945,-0.2417743306922694,0.02157838976863702,-0.2417743306922694,0.06042031523642732,0.02530937224965988,283,-0.19856681166215
V3_M200_S20_YBC70_RD25_RT0_RF40,200,20,0.7,-0.25,0.0,40,0.024378399306352883,-0.31182898544200655,0.07817874682751946,1.927112615059719,3010,-0.23533593164612365,-0.31182898544200655,0.18028823533224347,-0.10354783483194108,0.0018368852408516823,0.0,0.007454888029104545,-0.2417743306922694,0.4165069657526945,-0.2417743306922694,0.02157838976863702,-0.2417743306922694,0.06042031523642732,0.02530937224965988,283,-0.19856681166215
V3_M200_S20_YBC80_RD25_RT0_RF40,200,20,0.8,-0.25,0.0,40,0.024378399306352883,-0.31182898544200655,0.07817874682751946,1.927112615059719,3010,-0.23533593164612365,-0.31182898544200655,0.18028823533224347,-0.10354783483194108,0.0018368852408516823,0.0,0.007454888029104545,-0.2417743306922694,0.4165069657526945,-0.2417743306922694,0.02157838976863702,-0.2417743306922694,0.06042031523642732,0.02530937224965988,283,-0.19856681166215
V3_M200_S40_YBC60_RD25_RT0_RF40,200,40,0.6,-0.25,0.0,40,0.024378399306352883,-0.31182898544200655,0.07817874682751946,1.927112615059719,3010,-0.23533593164612365,-0.31182898544200655,0.18028823533224347,-0.10354783483194108,0.0018368852408516823,0.0,0.007454888029104545,-0.2417743306922694,0.4165069657526945,-0.2417743306922694,0.02157838976863702,-0.2417743306922694,0.06042031523642732,0.02530937224965988,283,-0.19856681166215
V3_M180_S40_YBC80_RD30_RT0_RF60,180,40,0.8,-0.3,0.0,60,0.029458601875704593,-0.3414615592729989,0.08627208854321551,2.205080524429467,3092,-0.0724662337367421,-0.2806857364716233,0.2963237387217741,-0.10555570869494657,0.0018368852408527925,0.0,-0.11217683934455613,-0.3414615592729989,0.14682964582082803,-0.3414615592729989,0.008435361955011267,-0.3414615592729989,0.0666958552247519,0.028322823455856454,198,-0.2003580530970362
V3_M180_S40_YBC50_RD30_RT0_RF60,180,40,0.5,-0.3,0.0,60,0.029458601875704593,-0.3414615592729989,0.08627208854321551,2.205080524429467,3092,-0.0724662337367421,-0.2806857364716233,0.2963237387217741,-0.10555570869494657,0.0018368852408527925,0.0,-0.11217683934455613,-0.3414615592729989,0.14682964582082803,-0.3414615592729989,0.008435361955011267,-0.3414615592729989,0.0666958552247519,0.028322823455856454,198,-0.2003580530970362
V3_M180_S40_YBC60_RD30_RT0_RF60,180,40,0.6,-0.3,0.0,60,0.029458601875704593,-0.3414615592729989,0.08627208854321551,2.205080524429467,3092,-0.0724662337367421,-0.2806857364716233,0.2963237387217741,-0.10555570869494657,0.0018368852408527925,0.0,-0.11217683934455613,-0.3414615592729989,0.14682964582082803,-0.3414615592729989,0.008435361955011267,-0.3414615592729989,0.0666958552247519,0.028322823455856454,198,-0.2003580530970362
V3_M180_S40_YBC70_RD30_RT0_RF60,180,40,0.7,-0.3,0.0,60,0.029458601875704593,-0.3414615592729989,0.08627208854321551,2.205080524429467,3092,-0.0724662337367421,-0.2806857364716233,0.2963237387217741,-0.10555570869494657,0.0018368852408527925,0.0,-0.11217683934455613,-0.3414615592729989,0.14682964582082803,-0.3414615592729989,0.008435361955011267,-0.3414615592729989,0.0666958552247519,0.028322823455856454,198,-0.2003580530970362
V3_M180_S20_YBC70_RD30_RT0_RF40,180,20,0.7,-0.3,0.0,40,0.028752559438151915,-0.34294725093943224,0.08383959737070437,2.164258133835571,3092,-0.060753721035471386,-0.30134094036805303,0.3155484454757971,-0.10555570869494679,0.0018368852408510161,0.0,-0.11686431689870258,-0.34294725093943224,0.09531841629579363,-0.34294725093943224,0.005597873483556004,-0.34294725093943224,0.0691768826619965,0.02913177754832583,230,-0.22567850124058794
V3_M180_S20_YBC50_RD30_RT0_RF40,180,20,0.5,-0.3,0.0,40,0.028752559438151915,-0.34294725093943224,0.08383959737070437,2.164258133835571,3092,-0.060753721035471386,-0.30134094036805303,0.3155484454757971,-0.10555570869494679,0.0018368852408510161,0.0,-0.11686431689870258,-0.34294725093943224,0.09531841629579363,-0.34294725093943224,0.005597873483556004,-0.34294725093943224,0.0691768826619965,0.02913177754832583,230,-0.22567850124058794
V3_M180_S20_YBC60_RD30_RT0_RF40,180,20,0.6,-0.3,0.0,40,0.028752559438151915,-0.34294725093943224,0.08383959737070437,2.164258133835571,3092,-0.060753721035471386,-0.30134094036805303,0.3155484454757971,-0.10555570869494679,0.0018368852408510161,0.0,-0.11686431689870258,-0.34294725093943224,0.09531841629579363,-0.34294725093943224,0.005597873483556004,-0.34294725093943224,0.0691768826619965,0.02913177754832583,230,-0.22567850124058794
V3_M180_S20_YBC80_RD30_RT0_RF40,180,20,0.8,-0.3,0.0,40,0.028752559438151915,-0.34294725093943224,0.08383959737070437,2.164258133835571,3092,-0.060753721035471386,-0.30134094036805303,0.3155484454757971,-0.10555570869494679,0.0018368852408510161,0.0,-0.11686431689870258,-0.34294725093943224,0.09531841629579363,-0.34294725093943224,0.005597873483556004,-0.34294725093943224,0.0691768826619965,0.02913177754832583,230,-0.22567850124058794
V3_M180_S40_YBC60_RD30_RT0_RF40,180,40,0.6,-0.3,0.0,40,0.0265350004722249,-0.342947250939432,0.07737341646430416,2.0407214003484273,3092,-0.11436628019800088,-0.30529573879920124,0.3155484454757942,-0.1055557086949469,0.0018368852408523484,0.0,-0.11686431689870191,-0.342947250939432,0.09531841629580273,-0.342947250939432,0.005597873483556448,-0.342947250939432,0.06903093987157034,0.029024065478987525,232,-0.23771257584921368
V3_M180_S40_YBC50_RD30_RT0_RF40,180,40,0.5,-0.3,0.0,40,0.0265350004722249,-0.342947250939432,0.07737341646430416,2.0407214003484273,3092,-0.11436628019800088,-0.30529573879920124,0.3155484454757942,-0.1055557086949469,0.0018368852408523484,0.0,-0.11686431689870191,-0.342947250939432,0.09531841629580273,-0.342947250939432,0.005597873483556448,-0.342947250939432,0.06903093987157034,0.029024065478987525,232,-0.23771257584921368
V3_M180_S40_YBC70_RD30_RT0_RF40,180,40,0.7,-0.3,0.0,40,0.0265350004722249,-0.342947250939432,0.07737341646430416,2.0407214003484273,3092,-0.11436628019800088,-0.30529573879920124,0.3155484454757942,-0.1055557086949469,0.0018368852408523484,0.0,-0.11686431689870191,-0.342947250939432,0.09531841629580273,-0.342947250939432,0.005597873483556448,-0.342947250939432,0.06903093987157034,0.029024065478987525,232,-0.23771257584921368
V3_M180_S40_YBC80_RD30_RT0_RF40,180,40,0.8,-0.3,0.0,40,0.0265350004722249,-0.342947250939432,0.07737341646430416,2.0407214003484273,3092,-0.11436628019800088,-0.30529573879920124,0.3155484454757942,-0.1055557086949469,0.0018368852408523484,0.0,-0.11686431689870191,-0.342947250939432,0.09531841629580273,-0.342947250939432,0.005597873483556448,-0.342947250939432,0.06903093987157034,0.029024065478987525,232,-0.23771257584921368
V3_M180_S20_YBC60_RD20_RT15_RF40,180,20,0.6,-0.2,0.15,40,0.04162041565913621,-0.5512144683566038,0.07550675471785732,3.0363222924933493,6657,-0.43696516098110116,-0.49026380472660125,-0.0031088266705364687,-0.42109285931019813,0.0018368852408523484,0.0,-0.08674006695730374,-0.3047871504517362,2.3711150514912336,-0.3047871504517362,0.077356574223999,-0.3047871504517362,0.2577349678925861,0.07257885126624211,322,-0.3004108065111647
V3_M180_S20_YBC50_RD20_RT15_RF40,180,20,0.5,-0.2,0.15,40,0.04162041565913621,-0.5512144683566038,0.07550675471785732,3.0363222924933493,6657,-0.43696516098110116,-0.49026380472660125,-0.0031088266705364687,-0.42109285931019813,0.0018368852408523484,0.0,-0.08674006695730374,-0.3047871504517362,2.3711150514912336,-0.3047871504517362,0.077356574223999,-0.3047871504517362,0.2577349678925861,0.07257885126624211,322,-0.3004108065111647
V3_M180_S20_YBC80_RD20_RT15_RF40,180,20,0.8,-0.2,0.15,40,0.04162041565913621,-0.5512144683566038,0.07550675471785732,3.0363222924933493,6657,-0.43696516098110116,-0.49026380472660125,-0.0031088266705364687,-0.42109285931019813,0.0018368852408523484,0.0,-0.08674006695730374,-0.3047871504517362,2.3711150514912336,-0.3047871504517362,0.077356574223999,-0.3047871504517362,0.2577349678925861,0.07257885126624211,322,-0.3004108065111647
V3_M180_S20_YBC70_RD20_RT15_RF40,180,20,0.7,-0.2,0.15,40,0.04162041565913621,-0.5512144683566038,0.07550675471785732,3.0363222924933493,6657,-0.43696516098110116,-0.49026380472660125,-0.0031088266705364687,-0.42109285931019813,0.0018368852408523484,0.0,-0.08674006695730374,-0.3047871504517362,2.3711150514912336,-0.3047871504517362,0.077356574223999,-0.3047871504517362,0.2577349678925861,0.07257885126624211,322,-0.3004108065111647
V3_M180_S20_YBC80_RD20_RT15_RF60,180,20,0.8,-0.2,0.15,60,0.03956302282414925,-0.5373149937017008,0.07363096747326822,2.877138709049799,6542,-0.41602316735801304,-0.48961288961288474,0.026455448951571148,-0.3912026227464155,0.0018368852408516823,0.0,-0.1814543786307472,-0.3241489478051778,1.9911197682379922,-0.3241489478051778,0.0694854353679395,-0.3241489478051778,0.2508756567425569,0.07229803075575704,281,-0.3157781883174336
V3_M180_S20_YBC70_RD20_RT15_RF60,180,20,0.7,-0.2,0.15,60,0.03956302282414925,-0.5373149937017008,0.07363096747326822,2.877138709049799,6542,-0.41602316735801304,-0.48961288961288474,0.026455448951571148,-0.3912026227464155,0.0018368852408516823,0.0,-0.1814543786307472,-0.3241489478051778,1.9911197682379922,-0.3241489478051778,0.0694854353679395,-0.3241489478051778,0.2508756567425569,0.07229803075575704,281,-0.3157781883174336
V3_M180_S20_YBC60_RD20_RT15_RF60,180,20,0.6,-0.2,0.15,60,0.03956302282414925,-0.5373149937017008,0.07363096747326822,2.877138709049799,6542,-0.41602316735801304,-0.48961288961288474,0.026455448951571148,-0.3912026227464155,0.0018368852408516823,0.0,-0.1814543786307472,-0.3241489478051778,1.9911197682379922,-0.3241489478051778,0.0694854353679395,-0.3241489478051778,0.2508756567425569,0.07229803075575704,281,-0.3157781883174336
V3_M180_S20_YBC50_RD20_RT15_RF60,180,20,0.5,-0.2,0.15,60,0.03956302282414925,-0.5373149937017008,0.07363096747326822,2.877138709049799,6542,-0.41602316735801304,-0.48961288961288474,0.026455448951571148,-0.3912026227464155,0.0018368852408516823,0.0,-0.1814543786307472,-0.3241489478051778,1.9911197682379922,-0.3241489478051778,0.0694854353679395,-0.3241489478051778,0.2508756567425569,0.07229803075575704,281,-0.3157781883174336
V3_M150_S20_YBC50_RD20_RT0_RF60,150,20,0.5,-0.2,0.0,60,0.020991630669751293,-0.4533172255592921,0.046306713017252574,1.7608990401881564,6564,-0.3274742539153004,-0.39877663403301455,-0.20237043154932166,-0.37430079742118183,0.0018368852408514602,0.0,-0.07072942291301554,-0.14747705322910176,1.1776830874924036,-0.14747705322910176,0.048874488049375,-0.14747705322910176,0.11485697606538237,0.04467404285467491,178,-0.3165215380629495
V3_M150_S20_YBC80_RD20_RT0_RF60,150,20,0.8,-0.2,0.0,60,0.020991630669751293,-0.4533172255592921,0.046306713017252574,1.7608990401881564,6564,-0.3274742539153004,-0.39877663403301455,-0.20237043154932166,-0.37430079742118183,0.0018368852408514602,0.0,-0.07072942291301554,-0.14747705322910176,1.1776830874924036,-0.14747705322910176,0.048874488049375,-0.14747705322910176,0.11485697606538237,0.04467404285467491,178,-0.3165215380629495
V3_M150_S20_YBC60_RD20_RT0_RF60,150,20,0.6,-0.2,0.0,60,0.020991630669751293,-0.4533172255592921,0.046306713017252574,1.7608990401881564,6564,-0.3274742539153004,-0.39877663403301455,-0.20237043154932166,-0.37430079742118183,0.0018368852408514602,0.0,-0.07072942291301554,-0.14747705322910176,1.1776830874924036,-0.14747705322910176,0.048874488049375,-0.14747705322910176,0.11485697606538237,0.04467404285467491,178,-0.3165215380629495
V3_M150_S20_YBC70_RD20_RT0_RF60,150,20,0.7,-0.2,0.0,60,0.020991630669751293,-0.4533172255592921,0.046306713017252574,1.7608990401881564,6564,-0.3274742539153004,-0.39877663403301455,-0.20237043154932166,-0.37430079742118183,0.0018368852408514602,0.0,-0.07072942291301554,-0.14747705322910176,1.1776830874924036,-0.14747705322910176,0.048874488049375,-0.14747705322910176,0.11485697606538237,0.04467404285467491,178,-0.3165215380629495
V3_M150_S20_YBC70_RD20_RT0_RF40,150,20,0.7,-0.2,0.0,40,0.022249460341742244,-0.43296805178358233,0.05138822656795833,1.8209504746967824,6438,-0.3578546681193695,-0.4124947574188621,-0.15293495829162196,-0.36534208184737604,0.0018368852408512382,0.0,-0.06519225542571516,-0.16260444086279435,1.2208459124258777,-0.16260444086279435,0.05013743439764906,-0.16260444086279435,0.12054874489200233,0.04679538725348263,217,-0.3193808166843319
V3_M150_S20_YBC60_RD20_RT0_RF40,150,20,0.6,-0.2,0.0,40,0.022249460341742244,-0.43296805178358233,0.05138822656795833,1.8209504746967824,6438,-0.3578546681193695,-0.4124947574188621,-0.15293495829162196,-0.36534208184737604,0.0018368852408512382,0.0,-0.06519225542571516,-0.16260444086279435,1.2208459124258777,-0.16260444086279435,0.05013743439764906,-0.16260444086279435,0.12054874489200233,0.04679538725348263,217,-0.3193808166843319
V3_M150_S20_YBC80_RD20_RT0_RF40,150,20,0.8,-0.2,0.0,40,0.022249460341742244,-0.43296805178358233,0.05138822656795833,1.8209504746967824,6438,-0.3578546681193695,-0.4124947574188621,-0.15293495829162196,-0.36534208184737604,0.0018368852408512382,0.0,-0.06519225542571516,-0.16260444086279435,1.2208459124258777,-0.16260444086279435,0.05013743439764906,-0.16260444086279435,0.12054874489200233,0.04679538725348263,217,-0.3193808166843319
V3_M150_S20_YBC50_RD20_RT0_RF40,150,20,0.5,-0.2,0.0,40,0.022249460341742244,-0.43296805178358233,0.05138822656795833,1.8209504746967824,6438,-0.3578546681193695,-0.4124947574188621,-0.15293495829162196,-0.36534208184737604,0.0018368852408512382,0.0,-0.06519225542571516,-0.16260444086279435,1.2208459124258777,-0.16260444086279435,0.05013743439764906,-0.16260444086279435,0.12054874489200233,0.04679538725348263,217,-0.3193808166843319
V3_M200_S20_YBC80_RD30_RT0_RF60,200,20,0.8,-0.3,0.0,60,0.015604840355495808,-0.3772510953383682,0.041364599197516824,1.5246154591685426,5443,-0.2959456314269461,-0.3772510953383682,0.16304014744348638,-0.10354783483194119,0.0018368852408519043,0.0,-0.061623980600097106,-0.3414615592729987,0.2351787074448901,-0.3414615592729987,0.013034518178570043,-0.3414615592729987,0.06231757151196731,0.02666890804362761,225,-0.32302392427894744
V3_M200_S20_YBC70_RD30_RT0_RF60,200,20,0.7,-0.3,0.0,60,0.015604840355495808,-0.3772510953383682,0.041364599197516824,1.5246154591685426,5443,-0.2959456314269461,-0.3772510953383682,0.16304014744348638,-0.10354783483194119,0.0018368852408519043,0.0,-0.061623980600097106,-0.3414615592729987,0.2351787074448901,-0.3414615592729987,0.013034518178570043,-0.3414615592729987,0.06231757151196731,0.02666890804362761,225,-0.32302392427894744
V3_M200_S40_YBC80_RD30_RT0_RF60,200,40,0.8,-0.3,0.0,60,0.015604840355495808,-0.3772510953383682,0.041364599197516824,1.5246154591685426,5443,-0.2959456314269461,-0.3772510953383682,0.16304014744348638,-0.10354783483194119,0.0018368852408519043,0.0,-0.061623980600097106,-0.3414615592729987,0.2351787074448901,-0.3414615592729987,0.013034518178570043,-0.3414615592729987,0.06231757151196731,0.02666890804362761,225,-0.32302392427894744
V3_M200_S40_YBC60_RD30_RT0_RF60,200,40,0.6,-0.3,0.0,60,0.015604840355495808,-0.3772510953383682,0.041364599197516824,1.5246154591685426,5443,-0.2959456314269461,-0.3772510953383682,0.16304014744348638,-0.10354783483194119,0.0018368852408519043,0.0,-0.061623980600097106,-0.3414615592729987,0.2351787074448901,-0.3414615592729987,0.013034518178570043,-0.3414615592729987,0.06231757151196731,0.02666890804362761,225,-0.32302392427894744
