date,reason,target_weight,price,notional,fee,cash_after,shares_after,avg_cost_after
1999-03-24,dip_-6%_to_15%,0.15,29.746692,0.15026348184141,7.513174092070501e-05,0.8514179320270693,0.005051435024822592,29.761565345999998
1999-07-16,TP_50,0.0,46.589336,-0.2353430036536281,0.00011767150182681405,1.0986126447814946,0.0,
2001-01-22,RED_recovery_35,0.35,13.887231,0.4180203238990168,0.0002090101619495084,0.7761144485076531,0.030101056423632384,13.8941746155
2001-01-23,RED_cut,0.15,14.753506,-0.2610409711766448,0.00013052048558832242,1.037181969977018,0.012407569114470423,13.8941746155
2001-01-24,RED_cut,0.15,14.328033,0.004499068878078077,2.249534439039039e-06,1.0328901458655104,0.01272157375684374,13.905060303383554
2001-01-25,RED_recovery_35,0.35,12.640284,0.2570623460887196,0.0001285311730443598,0.7759095355309884,0.03305832774818757,13.130885833401436
2001-01-26,RED_cut,0.15,13.249842,-0.25590489943462913,0.00012795244971731457,1.0318441276243575,0.013744520124320876,13.130885833401436
2001-01-29,RED_cut,0.15,14.124905,-0.0102115218231498,5.1057609115748995e-06,1.042256503058756,0.013021575663940448,13.130885833401436
2001-01-30,RED_recovery_35,0.35,13.960337,0.24670123552822415,0.00012335061776411207,0.7956378866510659,0.030693157340530644,13.612461074783827
2001-01-31,RED_cut,0.15,12.416801,-0.20457540836076635,0.00010228770418038317,1.0002650832194737,0.014217463773341609,13.612461074783827
2001-02-01,RED_cut,0.15,12.903587,-0.005869258966302082,2.9346294831510414e-06,1.0063235219672215,0.013762608935977232,13.612461074783827
2001-02-02,RED_recovery_35,0.35,10.758606,0.25603780315950364,0.00012801890157975183,0.7503513772468353,0.03756102698005317,11.807685682424804
2001-02-05,RED_cut,0.15,10.727413,-0.22991807058788313,0.00011495903529394157,0.9803009859753493,0.016128266762106575,11.807685682424804
2001-02-06,RED_cut,0.15,10.774794,-0.0006379073844073324,3.189536922036662e-07,0.98113113352089,0.01606906308875492,11.807685682424804
2001-04-23,RED_recovery_35,0.35,3.004034,0.3151634747855838,0.0001575817373927919,0.6747940363312549,0.12098248110785317,4.174649900226462
2001-04-24,RED_cut,0.15,2.833281,-0.19012707447608837,9.50635372380442e-05,0.8649232497474508,0.05387756829613828,4.174649900226462
2001-04-25,RED_cut,0.15,2.985738,-0.006977172674178439,3.4885863370892195e-06,0.872023583313112,0.05154073476480417,4.174649900226462
2001-04-26,RED_recovery_35,0.35,2.75625,0.21291510331321287,0.00010645755165660644,0.6591314418216516,0.12878884481041428,3.324714067733708
2001-04-27,RED_cut,0.15,2.981009,-0.22744824909683944,0.00011372412454841972,0.8865635287102349,0.052489763158249034,3.324714067733708
2001-04-30,RED_cut,0.15,3.177971,-0.008785037447289146,4.392518723644573e-06,0.8954757509247461,0.049725408968959973,3.324714067733708
2001-05-01,RED_recovery_35,0.35,3.569301,0.1980989283848896,9.90494641924448e-05,0.6974138711731928,0.10522617183118135,3.454660929366568
2001-05-02,RED_cut,0.15,3.775233,-0.2330374218806003,0.00011651871094030016,0.9304402166765537,0.043498214409586365,3.454660929366568
2001-05-03,RED_cut,0.15,3.269765,0.01869242460637624,9.34621230318812e-06,0.9118783811112755,0.04921496304637715,3.4333735550600175
2001-05-04,RED_cut,0.15,3.56203,-0.012207287002232642,6.103643501116321e-06,0.9242152606576725,0.04578790403726363,3.4333735550600175
2001-05-07,RED_recovery_35,0.35,3.33906,0.2241445021919549,0.00011207225109597745,0.7000921839783418,0.11291592874839637,3.378297088236412
2001-05-08,RED_cut,0.15,3.550101,-0.23570459591481618,0.00011785229795740809,0.9357794963898785,0.04652215687688732,3.378297088236412
2001-05-09,RED_cut,0.15,3.184243,0.01446974665151221,7.234873325756105e-06,0.9214358263059818,0.051066328490521146,3.3611707305796235
2001-05-10,RED_cut,0.15,3.023045,0.007015845882174215,3.5079229410871076e-06,0.9145492031419356,0.053387116266480225,3.3465377967566776
2001-05-11,RED_recovery_35,0.35,2.978359,0.2167843037592196,0.0001083921518796098,0.6977878829455472,0.12617360834457408,3.1350034571134526
2001-05-14,RED_cut,0.15,2.834101,-0.1992669698259756,9.96334849129878e-05,0.8970571184713646,0.05586313958358935,3.1350034571134526
2001-05-15,RED_cut,0.15,2.895707,-0.002920947865109963,1.4604739325549814e-06,0.9001051128507792,0.05485442293335161,3.1350034571134526
2001-05-16,RED_recovery_35,0.35,3.279518,0.19814860086214375,9.907430043107187e-05,0.7019838810241233,0.11527446053099363,3.2116088766865767
2001-05-17,RED_cut,0.15,3.434886,-0.23124931279176666,0.00011562465639588333,0.9332145097912146,0.04795073776646326,3.2116088766865767
