date,qqq,tqqq,price_source,cash_yield_pct
1996-12-27,17.65352613222317,5.150638962729288,NDX_synth_L3.0_D0.0135,4.960000038146973
1996-12-30,17.463986614431853,4.982433845976517,NDX_synth_L3.0_D0.0135,5.03000020980835
1996-12-31,17.355588040143008,4.887400344257721,NDX_synth_L3.0_D0.0135,5.050000190734863
1997-01-02,17.233877269735075,4.782357016945041,NDX_synth_L3.0_D0.0135,5.050000190734863
1997-01-03,17.92209149938449,5.353117164704877,NDX_synth_L3.0_D0.0135,5.03000020980835
1997-01-06,18.029433816298646,5.446879040854532,NDX_synth_L3.0_D0.0135,5.03000020980835
1997-01-07,18.268206019097725,5.6608194953325315,NDX_synth_L3.0_D0.0135,5.010000228881836
1997-01-08,18.026053534761335,5.433156008379362,NDX_synth_L3.0_D0.0135,5.010000228881836
1997-01-09,18.107616207398753,5.504454993188906,NDX_synth_L3.0_D0.0135,4.989999771118164
1997-01-10,18.28997085359741,5.668279745024423,NDX_synth_L3.0_D0.0135,5.019999980926514
1997-01-13,18.264614228147167,5.64214281212078,NDX_synth_L3.0_D0.0135,5.03000020980835
1997-01-14,18.623829434566243,5.9724849124486,NDX_synth_L3.0_D0.0135,5.03000020980835
1997-01-15,18.26271193311949,5.622359862782509,NDX_synth_L3.0_D0.0135,5.0
1997-01-16,18.460069561051665,5.802103172074189,NDX_synth_L3.0_D0.0135,5.03000020980835
1997-01-17,18.66735781387407,5.994931682356829,NDX_synth_L3.0_D0.0135,5.019999980926514
1997-01-20,19.01262758562586,6.324867220589023,NDX_synth_L3.0_D0.0135,5.019999980926514
1997-01-21,19.307394326198867,6.616185677734316,NDX_synth_L3.0_D0.0135,5.019999980926514
1997-01-22,19.556521462406213,6.86930513272484,NDX_synth_L3.0_D0.0135,5.019999980926514
1997-01-23,19.286475529352167,6.581636225418027,NDX_synth_L3.0_D0.0135,5.019999980926514
1997-01-24,18.98283313157207,6.267801553138435,NDX_synth_L3.0_D0.0135,5.019999980926514
1997-01-27,18.802169270987847,6.086012406575185,NDX_synth_L3.0_D0.0135,5.050000190734863
1997-01-28,18.82266504900805,6.10314976815034,NDX_synth_L3.0_D0.0135,5.039999961853027
1997-01-29,18.857953589040072,6.134707922209817,NDX_synth_L3.0_D0.0135,5.039999961853027
1997-01-30,19.264711984544025,6.528894864652152,NDX_synth_L3.0_D0.0135,5.03000020980835
1997-01-31,19.472633475914627,6.73733522524317,NDX_synth_L3.0_D0.0135,5.010000228881836
1997-02-03,19.397832656043374,6.656654410817541,NDX_synth_L3.0_D0.0135,4.96999979019165
1997-02-04,19.361699368049912,6.616473100597559,NDX_synth_L3.0_D0.0135,5.0
1997-02-05,18.750822781539163,5.987228534567583,NDX_synth_L3.0_D0.0135,4.989999771118164
1997-02-06,18.711309212008388,5.94668603530954,NDX_synth_L3.0_D0.0135,5.0
1997-02-07,19.013895352413794,6.232504546717518,NDX_synth_L3.0_D0.0135,4.989999771118164
1997-02-10,18.42689482546056,5.652469261332623,NDX_synth_L3.0_D0.0135,4.989999771118164
1997-02-11,18.4194997341462,5.643122537324317,NDX_synth_L3.0_D0.0135,5.010000228881836
1997-02-12,19.02784078708108,6.199702854384014,NDX_synth_L3.0_D0.0135,5.010000228881836
1997-02-13,19.17659767886214,6.342310732999361,NDX_synth_L3.0_D0.0135,4.989999771118164
1997-02-14,19.015373338923432,6.179493159985247,NDX_synth_L3.0_D0.0135,4.960000038146973
1997-02-18,18.96508439654098,6.127701826641895,NDX_synth_L3.0_D0.0135,4.960000038146973
1997-02-19,18.967619930116854,6.127419108203735,NDX_synth_L3.0_D0.0135,4.96999979019165
1997-02-20,18.60058661355692,5.768967681768992,NDX_synth_L3.0_D0.0135,4.949999809265137
1997-02-21,18.26250171339779,5.451821386597286,NDX_synth_L3.0_D0.0135,4.949999809265137
1997-02-24,18.600163594730425,5.751789524438104,NDX_synth_L3.0_D0.0135,4.96999979019165
1997-02-25,18.637774869233528,5.784104604427622,NDX_synth_L3.0_D0.0135,5.0
1997-02-26,18.610305729033907,5.755924888701832,NDX_synth_L3.0_D0.0135,5.059999942779541
1997-02-27,17.930755647178334,5.1227770917516615,NDX_synth_L3.0_D0.0135,5.070000171661377
1997-02-28,17.970480726122354,5.154489449927698,NDX_synth_L3.0_D0.0135,5.070000171661377
1997-03-03,18.089232944127925,5.254324670568367,NDX_synth_L3.0_D0.0135,5.090000152587891
1997-03-04,18.215168744034614,5.361661178845611,NDX_synth_L3.0_D0.0135,5.079999923706055
1997-03-05,18.42710633487381,5.546364667591123,NDX_synth_L3.0_D0.0135,5.059999942779541
1997-03-06,17.992667289756987,5.151555478850263,NDX_synth_L3.0_D0.0135,5.070000171661377
1997-03-07,17.771222092854053,4.958997926054367,NDX_synth_L3.0_D0.0135,5.079999923706055
1997-03-10,18.06303157071624,5.201018193425456,NDX_synth_L3.0_D0.0135,5.050000190734863
1997-03-11,17.929064861563905,5.082933046950226,NDX_synth_L3.0_D0.0135,5.03000020980835
1997-03-12,17.735088804860588,4.915653570697139,NDX_synth_L3.0_D0.0135,5.059999942779541
1997-03-13,17.76002241148434,4.934148791489905,NDX_synth_L3.0_D0.0135,5.099999904632568
1997-03-14,17.72790393326793,4.905117517729953,NDX_synth_L3.0_D0.0135,5.090000152587891
1997-03-17,17.585485875426542,4.784656665436706,NDX_synth_L3.0_D0.0135,5.119999885559082
1997-03-18,17.486807706306227,4.701911073635312,NDX_synth_L3.0_D0.0135,5.130000114440918
1997-03-19,17.15358236388559,4.430948617631574,NDX_synth_L3.0_D0.0135,5.150000095367432
1997-03-20,17.363406150283865,4.591499177776657,NDX_synth_L3.0_D0.0135,5.190000057220459
1997-03-21,17.173233393944354,4.438496719931235,NDX_synth_L3.0_D0.0135,5.260000228881836
1997-03-24,16.954323730617286,4.266671588659728,NDX_synth_L3.0_D0.0135,5.25
1997-03-25,17.05617196155321,4.341557649987779,NDX_synth_L3.0_D0.0135,5.25
1997-03-26,17.630705040348793,4.778249081669337,NDX_synth_L3.0_D0.0135,5.210000038146973
1997-03-27,17.300226740917275,4.507320033067372,NDX_synth_L3.0_D0.0135,5.21999979019165
1997-03-31,16.84212185596464,4.147153748998562,NDX_synth_L3.0_D0.0135,5.170000076293945
1997-04-01,16.83641626057316,4.141015144158899,NDX_synth_L3.0_D0.0135,5.159999847412109
1997-04-02,16.56446932218298,3.9384366351740026,NDX_synth_L3.0_D0.0135,5.139999866485596
1997-04-03,17.002923177076852,4.249364813344269,NDX_synth_L3.0_D0.0135,5.119999885559082
1997-04-04,17.37756438405594,4.528301054272889,NDX_synth_L3.0_D0.0135,5.139999866485596
1997-04-07,17.586965151627723,4.689910163571442,NDX_synth_L3.0_D0.0135,5.150000095367432
1997-04-08,17.757063859081978,4.823822508313593,NDX_synth_L3.0_D0.0135,5.099999904632568
1997-04-09,17.511318294103486,4.621336420832067,NDX_synth_L3.0_D0.0135,5.099999904632568
1997-04-10,17.188024866264623,4.363261389347965,NDX_synth_L3.0_D0.0135,5.139999866485596
1997-04-11,16.692307417117345,3.983727053935642,NDX_synth_L3.0_D0.0135,5.150000095367432
1997-04-14,17.047719323172615,4.236349416199292,NDX_synth_L3.0_D0.0135,5.150000095367432
1997-04-15,16.861984395436647,4.095925845272514,NDX_synth_L3.0_D0.0135,5.139999866485596
1997-04-16,16.876352848930427,4.104506218126197,NDX_synth_L3.0_D0.0135,5.150000095367432
1997-04-17,17.077935506361353,4.249689755198335,NDX_synth_L3.0_D0.0135,5.139999866485596
1997-04-18,17.25141578504446,4.377235483576005,NDX_synth_L3.0_D0.0135,5.139999866485596
1997-04-21,16.957070773606404,4.151161147585295,NDX_synth_L3.0_D0.0135,5.150000095367432
1997-04-22,17.28628130624999,4.391018364295453,NDX_synth_L3.0_D0.0135,5.199999809265137
1997-04-23,17.706562117594736,4.709247037277597,NDX_synth_L3.0_D0.0135,5.199999809265137
1997-04-24,17.70191406926949,4.703342664983459,NDX_synth_L3.0_D0.0135,5.170000076293945
1997-04-25,17.296634949966716,4.378116690209811,NDX_synth_L3.0_D0.0135,5.159999847412109
1997-04-28,17.525265018462314,4.549701434759156,NDX_synth_L3.0_D0.0135,5.179999828338623
1997-04-29,18.09303624449173,4.989781361894893,NDX_synth_L3.0_D0.0135,5.119999885559082
1997-04-30,18.48352389147423,5.310557935857983,NDX_synth_L3.0_D0.0135,5.099999904632568
1997-05-01,18.639465654847953,5.442536249042487,NDX_synth_L3.0_D0.0135,5.090000152587891
1997-05-02,19.217802034007345,5.946651267152595,NDX_synth_L3.0_D0.0135,5.090000152587891
1997-05-05,19.71225171636669,6.402929832294104,NDX_synth_L3.0_D0.0135,5.010000228881836
1997-05-06,19.332117713100914,6.029615728511608,NDX_synth_L3.0_D0.0135,5.039999961853027
1997-05-07,19.213575714817047,5.915962439866571,NDX_synth_L3.0_D0.0135,5.090000152587891
1997-05-08,19.425301796242994,6.108830421409741,NDX_synth_L3.0_D0.0135,5.059999942779541
1997-05-09,19.420442238504503,6.101465261672134,NDX_synth_L3.0_D0.0135,5.039999961853027
1997-05-12,19.537926689722138,6.209430711649478,NDX_synth_L3.0_D0.0135,5.019999980926514
1997-05-13,19.24062312588172,5.923162256831724,NDX_synth_L3.0_D0.0135,5.059999942779541
1997-05-14,19.226887910936135,5.907781256230847,NDX_synth_L3.0_D0.0135,5.03000020980835
1997-05-15,19.68985364331881,6.331868119872211,NDX_synth_L3.0_D0.0135,4.96999979019165
1997-05-16,19.34035755237672,5.991858218312963,NDX_synth_L3.0_D0.0135,5.050000190734863
1997-05-19,19.304014044661553,5.955356856433742,NDX_synth_L3.0_D0.0135,5.159999847412109
1997-05-20,19.90707252103145,6.510736001033312,NDX_synth_L3.0_D0.0135,5.110000133514404
1997-05-21,20.084990628318103,6.682314527522295,NDX_synth_L3.0_D0.0135,4.989999771118164
1997-05-22,19.991382236657984,6.5858790687583415,NDX_synth_L3.0_D0.0135,5.019999980926514
