start_date,full_date,age_td,age_bucket,horizon_y,Jump_CAGR,Jump_MDD,Jump_Final,Wait_CAGR,Wait_MDD,Wait_Final,CAGR_Diff,Jump_Outperformed
2003-11-03,2002-12-12,224,127_252,5,0.009711557973456575,-0.5643134086518344,1.0495320074154506,0.030422468686369886,0.0,1.1617285503187962,-0.02071091071291331,False
2003-12-01,2002-12-12,243,127_252,3,0.06852288839624188,-0.4881698347900857,1.2200368923123226,0.030094871181373772,0.0,1.0930531545079305,0.038428017214868104,True
2003-12-01,2002-12-12,243,127_252,5,0.00913282464892795,-0.5643134086518344,1.0465263742344624,0.03030489686006299,0.0,1.161065646245551,-0.02117207221113504,False
2004-01-02,2002-12-12,265,253_504,3,0.01770440003932472,-0.4881698347900857,1.0538703193290029,0.031197687158856402,0.0,1.0961995744168278,-0.013493287119531683,False
2004-01-02,2002-12-12,265,253_504,5,-0.01164706379476732,-0.5643134086518344,0.9430816918462499,0.030149443255856,0.0,1.1601896183752094,-0.04179650705062332,False
2004-02-02,2002-12-12,285,253_504,3,0.043219143455780706,-0.4881698347900857,1.1353776827964428,0.032332648891492566,0.0,1.100194067141233,0.01088649456428814,True
2004-02-02,2002-12-12,285,253_504,5,-0.007411921519261511,-0.5643134086518344,0.9634702468725169,0.03002503864329542,0.0,1.1594889419332826,-0.03743696016255693,False
2004-03-01,2002-12-12,304,253_504,3,0.024692556356812778,-0.4881698347900857,1.0758696183362335,0.03335990375448583,0.0,1.103383363801451,-0.008667347397673053,False
2004-03-01,2002-12-12,304,253_504,5,-0.0007271530478216714,-0.5643134086518344,0.9963739088638246,0.029974765809945625,0.0,1.158924715799255,-0.030701918857767296,False
2004-04-01,2002-12-12,327,253_504,3,0.021578554005587947,-0.4881698347900857,1.0659726534177327,0.034548730455711496,0.0,1.106987460722668,-0.01297017645012355,False
2004-04-01,2002-12-12,327,253_504,5,-0.005347536680992859,-0.5643134086518344,0.9735497900305938,0.029768632909739745,-0.00016706488083428894,1.1579528679472153,-0.035116169590732604,False
2004-05-03,2002-12-12,348,253_504,3,0.151081153354216,-0.4881698347900857,1.5247411361618124,0.035743470789846965,0.0,1.1110311436434843,0.11533768256436905,True
