date,qqq,tqqq,price_source,A_aggressive_equity,A_aggressive_weight,B_hard_MA250_equity,B_hard_MA250_weight,C_V1_equity,C_V1_weight
1999-04-05,46.81765365600586,38.930507,synthetic,1.0491065850011922,0.18744990204563208,1.0491065850011922,0.18744990204563208,1.0491065850011922,0.18744990204563208
1999-04-06,46.9099006652832,39.144668,synthetic,1.0503335251228627,0.18826091164434827,1.0503335251228627,0.18826091164434827,1.0503335251228627,0.18826091164434827
1999-04-07,46.42221832275391,37.907791,synthetic,1.0442306657738933,0.18337782009987205,1.0442306657738933,0.18337782009987205,1.0442306657738933,0.18337782009987205
1999-04-08,46.79127883911133,38.796423,synthetic,1.048864363360953,0.18684742930158035,1.048864363360953,0.18684742930158035,1.048864363360953,0.18684742930158035
1999-04-09,47.08125686645508,39.501907,synthetic,1.0525725868694602,0.18957487498373526,1.0525725868694602,0.18957487498373526,1.0525725868694602,0.18957487498373526
1999-04-12,46.76490783691406,38.689668,synthetic,1.0486138172492987,0.18637780736727988,1.0486138172492987,0.18637780736727988,1.0486138172492987,0.18637780736727988
1999-04-13,46.132232666015625,37.103898,synthetic,1.0407462761584765,0.18008993566276751,1.0407462761584765,0.18008993566276751,1.0407462761584765,0.18008993566276751
1999-04-14,44.550575256347656,33.272716,synthetic,1.02153451308899,0.16453184970240295,1.02153451308899,0.16453184970240295,1.02153451308899,0.16453184970240295
1999-04-15,45.15687561035156,34.617792,synthetic,1.0284699656619243,0.17002881253637497,1.0284699656619243,0.17002881253637497,1.0284699656619243,0.17002881253637497
1999-04-16,43.83880615234375,31.572451,synthetic,1.01322855148338,0.1574039584330753,1.01322855148338,0.1574039584330753,1.01322855148338,0.1574039584330753
1999-04-19,41.78263092041016,27.117173,synthetic,0.9908659721095043,0.13824335613700464,0.9908659721095043,0.13824335613700464,0.9908659721095043,0.13824335613700464
1999-04-20,42.73165130615234,28.953903,synthetic,1.0002867474297668,0.14621683241863123,1.0002867474297668,0.14621683241863123,1.0002867474297668,0.14621683241863123
1999-04-21,44.84055709838867,33.228975,synthetic,1.0220260283621323,0.16423652969284155,1.0220260283621323,0.16423652969284155,1.0220260283621323,0.16423652969284155
1999-04-22,46.05315017700195,35.911173,synthetic,1.035718695107055,0.17514693703188688,1.035718695107055,0.17514693703188688,1.035718695107055,0.17514693703188688
1999-04-23,46.65948867797852,37.314822,synthetic,1.0429538958831766,0.18073032714087883,1.0429538958831766,0.18073032714087883,1.0429538958831766,0.18073032714087883
1999-04-26,47.73371505737305,39.876609,synthetic,1.0560407363299036,0.19074462986513852,1.0560407363299036,0.19074462986513852,1.0560407363299036,0.19074462986513852
1999-04-27,47.002174377441406,38.026629,synthetic,1.0468432039432085,0.18349361669730568,1.0468432039432085,0.18349361669730568,1.0468432039432085,0.18349361669730568
1999-04-28,45.394134521484375,34.107865,synthetic,1.0271960474407897,0.16773201601795693,1.0271960474407897,0.16773201601795693,1.0271960474407897,0.16773201601795693
1999-04-29,45.02505493164063,33.261692,synthetic,1.0230702496916027,0.1642304387253071,1.0230702496916027,0.1642304387253071,1.0230702496916027,0.1642304387253071
1999-04-30,45.3150520324707,33.890383,synthetic,1.0263946574352545,0.16679263327289018,1.0263946574352545,0.16679263327289018,1.0263946574352545,0.16679263327289018
1999-05-03,45.07779312133789,33.343707,synthetic,1.0237834977938376,0.16452069188474086,1.0237834977938376,0.16452069188474086,1.0237834977938376,0.16452069188474086
1999-05-04,44.36604309082031,31.750081,synthetic,1.0158847829626076,0.15787565075699894,1.0158847829626076,0.15787565075699894,1.0158847829626076,0.15787565075699894
1999-05-05,45.710479736328125,34.622982,synthetic,1.0305494842958234,0.16971115565412057,1.0305494842958234,0.16971115565412057,1.0305494842958234,0.16971115565412057
1999-05-06,44.04970932006836,30.834461,synthetic,1.0115641328453029,0.15397765817260953,1.0115641328453029,0.15397765817260953,1.0115641328453029,0.15397765817260953
1999-05-07,44.682373046875,32.14996,synthetic,1.0183614338330613,0.15947523992475535,1.0183614338330613,0.15947523992475535,1.0183614338330613,0.15947523992475535
1999-05-10,45.13051986694336,33.103677,synthetic,1.023330903928714,0.16340860302980043,1.023330903928714,0.16340860302980043,1.023330903928714,0.16340860302980043
1999-05-11,45.84227752685547,34.655852,synthetic,1.0313234726583136,0.16974478837045492,1.0313234726583136,0.16974478837045492,1.0313234726583136,0.16974478837045492
1999-05-12,46.79127883911133,36.793429,synthetic,1.0422735282851145,0.17832134357256868,1.0422735282851145,0.17832134357256868,1.0422735282851145,0.17832134357256868
1999-05-13,45.921348571777344,34.72572,synthetic,1.0319805421296486,0.1699787070676618,1.0319805421296486,0.1699787070676618,1.0319805421296486,0.1699787070676618
1999-05-14,45.05143356323242,32.737417,synthetic,1.022088017356473,0.16179715645599457,1.022088017356473,0.16179715645599457,1.022088017356473,0.16179715645599457
1999-05-17,45.86204528808594,34.490458,synthetic,1.0310963752571265,0.16897189413542976,1.0310963752571265,0.16897189413542976,1.0310963752571265,0.16897189413542976
1999-05-18,45.65774154663086,34.014724,synthetic,1.0288479485246247,0.16700540485080353,1.0288479485246247,0.16700540485080353,1.0288479485246247,0.16700540485080353
1999-05-19,46.2904167175293,35.414231,synthetic,1.0360715276159884,0.17266441754479248,1.0360715276159884,0.17266441754479248,1.0360715276159884,0.17266441754479248
1999-05-20,45.01847839355469,32.479911,synthetic,1.0214020684440877,0.16063229662188794,1.0214020684440877,0.16063229662188794,1.0214020684440877,0.16063229662188794
1999-05-21,44.60330581665039,31.567543,synthetic,1.0169457153355053,0.15680423247093833,1.0169457153355053,0.15680423247093833,1.0169457153355053,0.15680423247093833
1999-05-24,43.46976852416992,29.147328,synthetic,1.0048719176325072,0.14652199047027006,1.0048719176325072,0.14652199047027006,1.0048719176325072,0.14652199047027006
1999-05-25,42.04624176025391,26.271363,synthetic,0.9904973166020741,0.133981264748184,0.9904973166020741,0.133981264748184,0.9904973166020741,0.133981264748184
1999-05-26,43.21931076049805,28.458988,synthetic,1.001701479197416,0.14351454174689682,1.001701479197416,0.14351454174689682,1.001701479197416,0.14351454174689682
1999-05-27,43.17977523803711,28.368703,synthetic,1.0013992953550743,0.14310241739502896,1.0013992953550743,0.14310241739502896,1.0013992953550743,0.14310241739502896
1999-05-28,43.89153289794922,29.759433,synthetic,1.00857839015761,0.14904923964469396,1.00857839015761,0.14904923964469396,1.00857839015761,0.14904923964469396
1999-06-01,42.91617965698242,27.76271,synthetic,0.9986456732703759,0.14043171610480013,0.9986456732703759,0.14043171610480013,0.9986456732703759,0.14043171610480013
1999-06-02,43.64110565185547,29.157522,synthetic,1.0058461244601125,0.14643127242438966,1.0058461244601125,0.14643127242438966,1.0058461244601125,0.14643127242438966
1999-06-03,43.02162551879883,27.903375,synthetic,0.999667603424959,0.14099895335493864,0.999667603424959,0.14099895335493864,0.999667603424959,0.14099895335493864
1999-06-04,44.33968353271485,30.456263,synthetic,1.0127173748589318,0.15191586267080573,1.0127173748589318,0.15191586267080573,1.0127173748589318,0.15191586267080573
1999-06-07,45.2623176574707,32.344767,synthetic,1.0224080139154044,0.15980654168370484,1.0224080139154044,0.15980654168370484,1.0224080139154044,0.15980654168370484
1999-06-08,44.12880325317383,29.900969,synthetic,1.010212973929619,0.14951580110399335,1.010212973929619,0.14951580110399335,1.010212973929619,0.14951580110399335
1999-06-09,44.86690902709961,31.38867,synthetic,1.0178807402320167,0.15577249942312135,1.0178807402320167,0.15577249942312135,1.0178807402320167,0.15577249942312135
1999-06-10,44.35286331176758,30.296334,synthetic,1.012515303412336,0.15114829590778014,1.012515303412336,0.15114829590778014,1.012515303412336,0.15114829590778014
1999-06-11,43.6806640625,28.905706,synthetic,1.0056451373581368,0.14519564633824172,1.0056451373581368,0.14519564633824172,1.0056451373581368,0.14519564633824172
1999-06-14,42.85685729980469,27.257751,synthetic,0.9974771751924539,0.13803900632886848,0.9974771751924539,0.13803900632886848,0.9974771751924539,0.13803900632886848
1999-06-15,43.496131896972656,28.465699,synthetic,1.003734967618045,0.14325756656250657,1.003734967618045,0.14325756656250657,1.003734967618045,0.14325756656250657
1999-06-16,45.730224609375,32.839696,synthetic,1.0259865616220667,0.16168592921593536,1.0259865616220667,0.16168592921593536,1.0259865616220667,0.16168592921593536
1999-06-17,46.23768997192383,33.918921,synthetic,1.0315934922407903,0.16609180537908746,1.0315934922407903,0.16609180537908746,1.0315934922407903,0.16609180537908746
1999-06-18,46.44858932495117,34.368531,synthetic,1.0340186261541937,0.1678987175412951,1.0340186261541937,0.1678987175412951,1.0340186261541937,0.1678987175412951
1999-06-21,47.83914566040039,37.440461,synthetic,1.049690608138893,0.1801750483185034,1.049690608138893,0.1801750483185034,1.049690608138893,0.1801750483185034
1999-06-22,46.39585494995117,34.035465,synthetic,1.03264587144131,0.16649264258148436,1.03264587144131,0.16649264258148436,1.03264587144131,0.16649264258148436
1999-06-23,47.12739562988281,35.630652,synthetic,1.0408613116615104,0.1729201781770104,1.0408613116615104,0.1729201781770104,1.0408613116615104,0.1729201781770104
1999-06-24,46.19155883789063,33.49258,synthetic,1.0302177821831797,0.16422313282648257,1.0302177821831797,0.16422313282648257,1.0302177821831797,0.16422313282648257
1999-06-25,46.132232666015625,33.348819,synthetic,1.0296484137010593,0.16360865523751333,1.0296484137010593,0.16360865523751333,1.0296484137010593,0.16360865523751333
1999-06-28,47.22624969482422,35.706725,synthetic,1.041718474270102,0.17314678172822837,1.041718474270102,0.17314678172822837,1.041718474270102,0.17314678172822837
1999-06-29,47.8720817565918,37.155825,synthetic,1.0491981316415784,0.17888922036824276,1.0491981316415784,0.17888922036824276,1.0491981316415784,0.17888922036824276
1999-06-30,48.61021041870117,38.858165,synthetic,1.0579580695951565,0.18553617702112568,1.0579580695951565,0.18553617702112568,1.0579580695951565,0.18553617702112568
1999-07-01,48.93972396850586,39.631595,synthetic,1.0620246832207667,0.1885044954562213,1.0620246832207667,0.1885044954562213,1.0620246832207667,0.1885044954562213
1999-07-02,49.559226989746094,41.119591,synthetic,1.0696974902080953,0.19417914324859456,1.0696974902080953,0.19417914324859456,1.0696974902080953,0.19417914324859456
1999-07-06,49.24287796020508,40.314554,synthetic,1.065786192150301,0.19107617605256308,1.065786192150301,0.19107617605256308,1.065786192150301,0.19107617605256308
1999-07-07,49.321964263916016,40.491502,synthetic,1.0668346712556165,0.19172623174098702,1.0668346712556165,0.19172623174098702,1.0668346712556165,0.19172623174098702
1999-07-08,49.98097229003906,42.097163,synthetic,1.07510057117435,0.19779645674597998,1.07510057117435,0.19779645674597998,1.07510057117435,0.19779645674597998
1999-07-09,50.481876373291016,43.344685,synthetic,1.0815577253025843,0.20244213954243323,1.0815577253025843,0.20244213954243323,1.0815577253025843,0.20244213954243323
1999-07-12,50.21823501586914,42.646886,synthetic,1.0781889293959463,0.19980540308525468,1.0781889293959463,0.19980540308525468,1.0781889293959463,0.19980540308525468
1999-07-13,49.98097229003906,42.02395,synthetic,1.0751983273145014,0.19743450814474708,1.0751983273145014,0.19743450814474708,1.0751983273145014,0.19743450814474708
1999-07-14,50.83113861083984,44.150213,synthetic,1.086095838456072,0.20534277400290216,1.086095838456072,0.20534277400290216,1.086095838456072,0.20534277400290216
1999-07-15,51.29906463623047,45.350408,synthetic,1.092315405770623,0.2097238930724195,1.092315405770623,0.2097238930724195,1.092315405770623,0.2097238930724195
1999-07-16,51.7735595703125,46.589336,synthetic,1.0986126447814946,0.0,1.0986126447814946,0.0,1.0986126447814946,0.0
1999-07-19,51.24633026123047,45.146078,synthetic,1.0988105694388517,0.0,1.0988105694388517,0.0,1.0988105694388517,0.0
1999-07-20,49.26924896240234,39.901653,synthetic,1.0990076576830146,0.0,1.0990076576830146,0.0,1.0990076576830146,0.0
1999-07-21,49.50648498535156,40.461117,synthetic,1.0992034729263263,0.0,1.0992034729263263,0.0,1.0992034729263263,0.0
1999-07-22,48.24773788452149,37.35764,synthetic,1.0993984506760628,0.0,1.0993984506760628,0.0,1.0993984506760628,0.0
1999-07-23,48.32023239135742,37.510039,synthetic,1.0995114297479014,0.15001125084381328,1.0995114297479014,0.15001125084381328,1.0995114297479014,0.15001125084381328
1999-07-26,47.133975982666016,34.731228,synthetic,1.0874600760017905,0.14043743294635677,1.0874600760017905,0.14043743294635677,1.0874600760017905,0.14043743294635677
1999-07-27,48.08298873901367,36.814065,synthetic,1.0967882379633198,0.14759344010525322,1.0967882379633198,0.14759344010525322,1.0967882379633198,0.14759344010525322
1999-07-28,49.025386810302734,38.962758,synthetic,1.106406383553096,0.15484995491507747,1.106406383553096,0.15484995491507747,1.106406383553096,0.15484995491507747
1999-07-29,47.97754669189453,36.447587,synthetic,1.0955162534753629,0.14629383371580665,1.0955162534753629,0.14629383371580665,1.0955162534753629,0.14629383371580665
1999-07-30,47.74029159545898,35.890978,synthetic,1.0932387110382173,0.14435982809621886,1.0932387110382173,0.14435982809621886,1.0932387110382173,0.14435982809621886
1999-08-02,47.60848617553711,35.577968,synthetic,1.0920338374266971,0.14325873425244173,1.0920338374266971,0.14325873425244173,1.0920338374266971,0.14325873425244173
1999-08-03,47.29873275756836,34.867815,synthetic,1.0890837924823997,0.1407795274401225,1.0890837924823997,0.1407795274401225,1.0890837924823997,0.1407795274401225
1999-08-04,46.44199752807617,32.957787,synthetic,1.0808591762552946,0.13408030638427668,1.0808591762552946,0.13408030638427668,1.0808591762552946,0.13408030638427668
1999-08-05,47.18009567260742,34.514903,synthetic,1.0877647039813099,0.35003683981212447,1.0877647039813099,0.35003683981212447,1.0877647039813099,0.35003683981212447
1999-08-06,46.67265701293945,33.386081,synthetic,1.0754403850241112,0.3424689177574599,1.0754403850241112,0.3424689177574599,1.0754403850241112,0.3424689177574599
1999-08-09,46.07291412353516,32.084171,synthetic,1.0612088810882172,0.3335277749799148,1.0612088810882172,0.3335277749799148,1.0612088810882172,0.3335277749799148
1999-08-10,45.65774154663086,31.202343,synthetic,1.0516138611309198,0.3273203180915036,1.0516138611309198,0.3273203180915036,1.0516138611309198,0.3273203180915036
1999-08-11,47.16033935546875,34.268975,synthetic,1.0855790189452155,0.348242469059957,1.0855790189452155,0.348242469059957,1.0855790189452155,0.348242469059957
1999-08-12,46.60675048828125,33.047128,synthetic,1.0722339074243654,0.3400057373087856,1.0722339074243654,0.3400057373087856,1.0722339074243654,0.3400057373087856
1999-08-13,48.6365852355957,37.350611,synthetic,1.1198394613969316,0.36794592973735457,1.1198394613969316,0.36794592973735457,1.1198394613969316,0.36794592973735457
1999-08-16,49.025386810302734,38.230036,synthetic,1.1296702070271367,0.3733318922359652,1.1296702070271367,0.3733318922359652,1.1296702070271367,0.3733318922359652
1999-08-17,49.26924896240234,38.783673,synthetic,1.13590782671117,0.37665861422430597,1.13590782671117,0.37665861422430597,1.13590782671117,0.37665861422430597
1999-08-18,48.71563720703125,37.459356,synthetic,1.121429868301323,0.3684938529095443,1.121429868301323,0.3684938529095443,1.121429868301323,0.3684938529095443
1999-08-19,48.13570785522461,36.105198,synthetic,1.1066213325124874,0.359925612862803,1.1066213325124874,0.359925612862803,1.1066213325124874,0.359925612862803
1999-08-20,48.90018081665039,37.809479,synthetic,1.1255525723738713,0.3705757257960295,1.1255525723738713,0.3705757257960295,1.1255525723738713,0.3705757257960295
1999-08-23,50.45550537109375,41.400257,synthetic,1.1652967735210715,0.3919300409262256,1.1652967735210715,0.3919300409262256,1.1652967735210715,0.3919300409262256
1999-08-24,50.79819107055664,42.224998,synthetic,1.1745291852245086,0.39659559358634067,1.1745291852245086,0.39659559358634067,1.1745291852245086,0.39659559358634067
1999-08-25,51.87901306152344,44.90125,synthetic,1.2041891680811971,0.41134457580646366,1.2041891680811971,0.41134457580646366,1.2041891680811971,0.41134457580646366
1999-08-26,51.01567459106445,42.639441,synthetic,1.179372329982725,0.3988436003193341,1.179372329982725,0.3988436003193341,1.179372329982725,0.3988436003193341
1999-08-27,50.50822830200195,41.347714,synthetic,1.1652568803142147,0.39144602511395804,1.1652568803142147,0.39144602511395804,1.1652568803142147,0.39144602511395804
1999-08-30,49.79646301269531,39.580903,synthetic,1.1459021649999843,0.3810484661454202,1.1459021649999843,0.3810484661454202,1.1459021649999843,0.3810484661454202
1999-08-31,50.35007095336914,40.883031,synthetic,1.160403341780483,0.38866566379929657,1.160403341780483,0.38866566379929657,1.160403341780483,0.38866566379929657
1999-09-01,50.712528228759766,41.747472,synthetic,1.1700761174153356,0.3936027525202283,1.1700761174153356,0.3936027525202283,1.1700761174153356,0.3936027525202283
1999-09-02,50.53458404541016,41.289274,synthetic,1.1651571308735689,0.390926227877155,1.1651571308735689,0.390926227877155,1.1651571308735689,0.390926227877155
1999-09-03,52.8543701171875,46.956919,synthetic,1.227815446426729,0.42189906287553924,1.227815446426729,0.42189906287553924,1.227815446426729,0.42189906287553924
1999-09-07,52.61712646484375,46.303863,synthetic,1.2207454901466832,0.4184409271519201,1.2207454901466832,0.4184409271519201,1.2207454901466832,0.4184409271519201
1999-09-08,51.90538024902344,44.40437,synthetic,1.1999229986169597,0.4082389093638284,1.1999229986169597,0.4082389093638284,1.1999229986169597,0.4082389093638284
1999-09-09,52.643463134765625,46.279054,synthetic,1.220736083348807,0.4182199547253227,1.220736083348807,0.4182199547253227,1.220736083348807,0.4182199547253227
1999-09-10,53.24979782104492,47.857964,synthetic,1.238286023687115,0.4263588746764811,1.238286023687115,0.4263588746764811,1.238286023687115,0.4263588746764811
1999-09-13,52.61053466796875,46.113452,synthetic,1.2191713351298747,0.41725826787435283,1.2191713351298747,0.41725826787435283,1.2191713351298747,0.41725826787435283
1999-09-14,52.90050506591797,46.855567,synthetic,1.227488651253401,0.4211005143159158,1.227488651253401,0.4211005143159158,1.227488651253401,0.4211005143159158
1999-09-15,51.87901306152344,44.120835,synthetic,1.1974521840406047,0.406469162162404,1.1974521840406047,0.406469162162404,1.1974521840406047,0.406469162162404
1999-09-16,51.85265350341797,44.03455,synthetic,1.1966306141891276,0.4059527734138242,1.1966306141891276,0.4059527734138242,1.1966306141891276,0.4059527734138242
1999-09-17,53.407962799072266,47.978012,synthetic,1.2402622964678225,0.4267472851889444,1.2402622964678225,0.4267472851889444,1.2402622964678225,0.4267472851889444
1999-09-20,53.533199310302734,48.294904,synthetic,1.2438865229269234,0.42831432973309325,1.2438865229269234,0.42831432973309325,1.2438865229269234,0.42831432973309325
1999-09-21,52.2480583190918,44.795562,synthetic,1.2054109789017327,0.40996039848961824,1.2054109789017327,0.40996039848961824,1.2054109789017327,0.40996039848961824
1999-09-22,52.80165100097656,46.199703,synthetic,1.2210322682592638,0.4174015929833139,1.2210322682592638,0.4174015929833139,1.2210322682592638,0.4174015929833139
1999-09-23,50.6136589050293,40.436109,synthetic,1.1575821962716868,0.3853537411579947,1.1575821962716868,0.3853537411579947,1.1575821962716868,0.3853537411579947
1999-09-24,50.67958450317383,40.576321,synthetic,1.159260825663254,0.3861300196447083,1.159260825663254,0.3861300196447083,1.159260825663254,0.3861300196447083
1999-09-27,51.03545379638672,41.413238,synthetic,1.168625313256122,0.39093626445221596,1.168625313256122,0.39093626445221596,1.168625313256122,0.39093626445221596
1999-09-28,51.272705078125,41.972573,synthetic,1.1749276266410877,0.3940910184459922,1.1749276266410877,0.3940910184459922,1.1749276266410877,0.3940910184459922
1999-09-29,50.244590759277344,39.429181,synthetic,1.147001641227471,0.37922396671552033,1.147001641227471,0.37922396671552033,1.147001641227471,0.37922396671552033
1999-09-30,50.7718505859375,40.652997,synthetic,1.1606346346291505,0.38640176493853257,1.1606346346291505,0.38640176493853257,1.1606346346291505,0.38640176493853257
1999-10-01,50.79160690307617,40.682434,synthetic,1.161092481220441,0.3865290822175535,1.161092481220441,0.3865290822175535,1.161092481220441,0.3865290822175535
1999-10-04,51.93175506591797,43.404099,synthetic,1.1912501781101978,0.4019479578857005,1.1912501781101978,0.4019479578857005,1.1912501781101978,0.4019479578857005
1999-10-05,52.3007698059082,44.310049,synthetic,1.20137721167578,0.40687864849424615,1.20137721167578,0.40687864849424615,1.20137721167578,0.40687864849424615
1999-10-06,53.34865188598633,46.953896,synthetic,1.2306770597353598,0.4208909505010688,1.2306770597353598,0.4208909505010688,1.2306770597353598,0.4208909505010688
1999-10-07,53.22342300415039,46.602467,synthetic,1.2269322789130879,0.4190157764933732,1.2269322789130879,0.4190157764933732,1.2269322789130879,0.4190157764933732
1999-10-08,53.78361129760742,48.053462,synthetic,1.2430721544593495,0.42645224339446713,1.2430721544593495,0.42645224339446713,1.2430721544593495,0.42645224339446713
1999-10-11,54.541500091552734,50.063743,synthetic,1.2653810759675055,0.43645959055202777,1.2653810759675055,0.43645959055202777,1.2653810759675055,0.43645959055202777
1999-10-12,53.302528381347656,46.629749,synthetic,1.2276304664402127,0.4190226311497523,1.2276304664402127,0.4190226311497523,1.2276304664402127,0.4190226311497523
1999-10-13,51.7208366394043,42.457545,synthetic,1.1817375924533562,0.396347284596737,1.1817375924533562,0.396347284596737,1.1817375924533562,0.396347284596737
1999-10-14,52.04376602172852,43.233463,synthetic,1.1904342897462292,0.4006421665020195,1.1904342897462292,0.4006421665020195,1.1904342897462292,0.4006421665020195
1999-10-15,50.50822830200195,39.386906,synthetic,1.1481381502861954,0.3784423916243964,1.1481381502861954,0.3784423916243964,1.1481381502861954,0.3784423916243964
1999-10-18,49.86896896362305,37.873254,synthetic,1.1315784892277256,0.36922406307039446,1.1315784892277256,0.36922406307039446,1.1315784892277256,0.36922406307039446
1999-10-19,50.13916397094727,38.471228,synthetic,1.138314792000522,0.3728341882342547,1.138314792000522,0.3728341882342547,1.138314792000522,0.3728341882342547
1999-10-20,51.66811752319336,41.972768,synthetic,1.1770840626582106,0.3933708652186302,1.1770840626582106,0.3933708652186302,1.1770840626582106,0.3933708652186302
1999-10-21,52.51166534423828,44.009041,synthetic,1.1996889896082938,0.4046833082576658,1.1996889896082938,0.4046833082576658,1.1996889896082938,0.4046833082576658
1999-10-22,52.2744255065918,43.392322,synthetic,1.193026675132049,0.4012405306470875,1.193026675132049,0.4012405306470875,1.193026675132049,0.4012405306470875
1999-10-25,52.3007698059082,43.438038,synthetic,1.1936704654900856,0.40144662602634595,1.1936704654900856,0.40144662602634595,1.1936704654900856,0.40144662602634595
1999-10-26,51.87901306152344,42.366957,synthetic,1.1819935574401552,0.3954159852860813,1.1819935574401552,0.3954159852860813,1.1819935574401552,0.3954159852860813
1999-10-27,51.799930572509766,42.153488,synthetic,1.179780138540702,0.39416176627867844,1.179780138540702,0.39416176627867844,1.179780138540702,0.39416176627867844
1999-10-28,53.59249877929688,46.510242,synthetic,1.22798403224188,0.41782838412165013,1.22798403224188,0.41782838412165013,1.22798403224188,0.41782838412165013
1999-10-29,55.464134216308594,51.361599,synthetic,1.2816431263124688,0.4420928416637724,1.2816431263124688,0.4420928416637724,1.2816431263124688,0.4420928416637724
1999-11-01,55.17416000366211,50.532156,synthetic,1.2726337056580534,0.43803263339875176,1.2726337056580534,0.43803263339875176,1.2726337056580534,0.43803263339875176
1999-11-02,55.20711517333984,50.599222,synthetic,1.2735148899141664,0.43831049734988087,1.2735148899141664,0.43831049734988087,1.2735148899141664,0.43831049734988087
1999-11-03,56.30770492553711,53.601935,synthetic,1.3067812505332865,0.45250109328682414,1.3067812505332865,0.45250109328682414,1.3067812505332865,0.45250109328682414
1999-11-04,56.94037628173828,55.384005,synthetic,1.3262761100730889,0.0,1.3262761100730889,0.0,1.3262761100730889,0.0
1999-11-05,57.520294189453125,57.050469,synthetic,1.326536102297678,0.0,1.326536102297678,0.0,1.326536102297678,0.0
1999-11-08,58.68022537231445,60.475058,synthetic,1.3267982510998504,0.0,1.3267982510998504,0.0,1.3267982510998504,0.0
1999-11-09,58.284786224365234,59.224065,synthetic,1.327063610748062,0.0,1.327063610748062,0.0,1.327063610748062,0.0
1999-11-10,59.04928588867188,61.526676,synthetic,1.327329023468203,0.0,1.327329023468203,0.0,1.327329023468203,0.0
1999-11-11,60.10372924804688,64.79379,synthetic,1.3275950160008092,0.0,1.3275950160008092,0.0,1.3275950160008092,0.0
1999-11-12,60.894569396972656,67.320822,synthetic,1.3278610618374767,0.0,1.3278610618374767,0.0,1.3278610618374767,0.0
1999-11-15,60.77595901489258,66.895462,synthetic,1.328128741761795,0.0,1.328128741761795,0.0,1.328128741761795,0.0
1999-11-16,62.31808471679688,71.955732,synthetic,1.328398056763689,0.0,1.328398056763689,0.0,1.328398056763689,0.0
1999-11-17,61.47447967529297,68.999456,synthetic,1.3286690077888639,0.0,1.3286690077888639,0.0,1.3286690077888639,0.0
1999-11-18,63.359352111816406,75.313634,synthetic,1.3289373778464981,0.0,1.3289373778464981,0.0,1.3289373778464981,0.0
1999-11-19,63.9261360168457,77.299203,synthetic,1.3292052747424532,0.0,1.3292052747424532,0.0,1.3292052747424532,0.0
1999-11-22,62.95072937011719,73.724359,synthetic,1.3294732256430197,0.0,1.3294732256430197,0.0,1.3294732256430197,0.0
1999-11-23,63.2407455444336,74.708175,synthetic,1.3297407030034256,0.0,1.3297407030034256,0.0,1.3297407030034256,0.0
1999-11-24,65.32328796386719,82.053078,synthetic,1.3300114002240044,0.0,1.3300114002240044,0.0,1.3300114002240044,0.0
1999-11-26,65.53412628173828,82.80848,synthetic,1.3302821525508044,0.0,1.3302821525508044,0.0,1.3302821525508044,0.0
