campaign_full_date,age_td,policy,budget_pct,initial_total_tqqq_target,post_add_total_tqqq_target_if_triggered,CAGR,MDD,Return,cash_CAGR,CAGR_increment_vs_cash,outperformed_cash,tactical_CAGR,tactical_MDD,max_tactical_tqqq_weight,max_total_tqqq_weight_approx,trade_events
2002-12-12,505,L25_50_PB5_N3_K2,0.4,0.1,0.2,0.02344633684683428,-0.054689213291380434,0.07604049182038786,0.04049017522020404,-0.017043838373369757,False,-0.0033325591308848157,-0.14774154529290795,0.5187509698779672,0.20612251690459904,3
2002-12-12,505,HOLD100,0.1,0.1,,0.032185372485014074,-0.07498530410039672,0.10536506831263104,0.04049017522020404,-0.008304802735189964,False,-0.05008054847944643,-0.5643134086518345,1.0,0.1446506975987605,2
2002-12-12,505,HOLD100,0.2,0.2,,0.023733518939514697,-0.14991421894475887,0.07699560165869679,0.04049017522020404,-0.01675665628068934,False,-0.05008054847944643,-0.5643134086518345,1.0,0.27562701889663066,2
2002-12-12,505,HOLD100,0.3,0.3,,0.015128031863631985,-0.21807951587781493,0.048626135004762316,0.04049017522020404,-0.025362143356572053,False,-0.05008054847944643,-0.5643134086518345,1.0,0.3947804838976053,2
2002-12-12,505,HOLD100,0.4,0.4,,0.0063618459858734155,-0.2803574451440459,0.020256668350828066,0.04049017522020404,-0.03412832923433062,False,-0.05008054847944643,-0.5643134086518345,1.0,0.5036427847901646,2
2002-12-12,756,I25_N3_K2,0.1,0.025,,0.04203149713023713,-0.0037578089400914783,0.09338529069410906,0.04483137760838596,-0.0027998804781488307,False,0.016425935884626597,-0.07551835220600078,0.26635612017177906,0.02716479834250603,2
2002-12-12,756,I25_N3_K2,0.2,0.05,,0.03922279874727019,-0.009587731445808934,0.08700475640866312,0.04483137760838596,-0.005608578861115765,False,0.016425935884626597,-0.07551835220600078,0.26635612017177906,0.054209927522940744,2
2002-12-12,756,I25_N3_K2,0.3,0.075,,0.036405202682962434,-0.016066493178917396,0.08062422212321674,0.04483137760838596,-0.008426174925423524,False,0.016425935884626597,-0.07551835220600078,0.26635612017177906,0.08113617657168656,2
2002-12-12,756,I25_N3_K2,0.4,0.1,,0.03357862796297684,-0.02291630121305832,0.0742436878377708,0.04483137760838596,-0.011252749645409121,False,0.016425935884626597,-0.07551835220600078,0.26635612017177906,0.107944327597781,2
2002-12-12,756,I50_N3_K2,0.1,0.05,,0.03922279874727019,-0.009587731445809156,0.0870047564086629,0.04483137760838596,-0.005608578861115765,False,-0.012938801942567468,-0.16354221642787137,0.5214259235235656,0.054209927522940765,2
2002-12-12,756,I50_N3_K2,0.2,0.1,,0.033578627962976615,-0.0229163012130581,0.07424368783777058,0.04483137760838596,-0.011252749645409343,False,-0.012938801942567468,-0.16354221642787137,0.5214259235235656,0.107944327597781,2
2002-12-12,756,I50_N3_K2,0.3,0.15,,0.02789821251754976,-0.03923252821061762,0.06148261926687826,0.04483137760838596,-0.0169331650908362,False,-0.012938801942567468,-0.16354221642787137,0.5214259235235656,0.16120942986480627,2
2002-12-12,756,I50_N3_K2,0.4,0.2,,0.022180879684392085,-0.057454322725131846,0.04872155069598594,0.04483137760838596,-0.022650497923993873,False,-0.012938801942567468,-0.16354221642787137,0.5214259235235656,0.21401135562233248,2
2002-12-12,756,L25_50_PB5_N3_K2,0.1,0.025,0.05,0.04013622663955818,-0.010492093511898282,0.08907758735514903,0.04483137760838596,-0.004695150968827777,False,-0.0032882182925683123,-0.14434740020928305,0.52659147672059,0.054082886872375995,3
2002-12-12,756,L25_50_PB5_N3_K2,0.2,0.05,0.1,0.03541618076377895,-0.02495625181857153,0.07838934973074263,0.04483137760838596,-0.00941519684460701,False,-0.0032882182925683123,-0.14434740020928305,0.52659147672059,0.10784180638112846,3
2002-12-12,756,L25_50_PB5_N3_K2,0.3,0.075,0.15,0.03067085925943247,-0.04009984706837966,0.06770111210633623,0.04483137760838596,-0.014160518348953488,False,-0.0032882182925683123,-0.14434740020928305,0.52659147672059,0.16127966077816488,3
2002-12-12,756,L25_50_PB5_N3_K2,0.4,0.1,0.2,0.0258998717022616,-0.05525838840641617,0.05701287448193004,0.04483137760838596,-0.018931505906124357,False,-0.0032882182925683123,-0.14434740020928305,0.52659147672059,0.21439931775228835,3
2002-12-12,756,HOLD100,0.1,0.1,,0.032198073856472664,-0.07402919472180258,0.07113471021696438,0.04483137760838596,-0.012633303751913294,False,-0.09082202847293286,-0.5643134086518344,1.0,0.14297941102765702,2
2002-12-12,756,HOLD100,0.2,0.2,,0.019381469233258786,-0.14836862071995693,0.04250359545437332,0.04483137760838596,-0.025449908375127173,False,-0.09082202847293286,-0.5643134086518344,1.0,0.272925301273873,2
2002-12-12,756,HOLD100,0.3,0.3,,0.006373757471167085,-0.21622691449623133,0.013872480691782263,0.04483137760838596,-0.03845762013721887,False,-0.09082202847293286,-0.5643134086518344,1.0,0.3915421223879634,2
2002-12-12,756,HOLD100,0.4,0.4,,-0.006833431849328053,-0.2784162392205787,-0.014758634070808574,0.04483137760838596,-0.05166480945771401,False,-0.09082202847293286,-0.5643134086518344,1.0,0.5002495418576395,2
2002-12-12,879,I25_N3_K2,0.1,0.025,,0.04532063366538375,0.0,0.07696547207365945,0.044868682102107815,0.0004519515632759319,True,0.04938229878688083,0.0,0.2500312539067383,0.025000312503906295,2
2002-12-12,879,I25_N3_K2,0.2,0.05,,0.045772453786876444,0.0,0.07774429884948697,0.044868682102107815,0.0009037716847686283,True,0.04938229878688083,0.0,0.2500312539067383,0.05000125003125078,2
2002-12-12,879,I25_N3_K2,0.3,0.075,,0.046224142599758045,0.0,0.0785231256253145,0.044868682102107815,0.0013554604976502294,True,0.04938229878688083,0.0,0.2500312539067383,0.0750028126054727,2
2002-12-12,879,I25_N3_K2,0.4,0.1,,0.0466757002369691,0.0,0.07930195240114202,0.044868682102107815,0.0018070181348612824,True,0.04938229878688083,0.0,0.2500312539067383,0.10000500025001248,2
2002-12-12,879,I50_N3_K2,0.1,0.05,,0.045772453786876444,0.0,0.07774429884948697,0.044868682102107815,0.0009037716847686283,True,0.05388289013431358,-6.0285533141635206e-05,0.5001250312578145,0.05000125003125079,2
2002-12-12,879,I50_N3_K2,0.2,0.1,,0.04667570023696932,0.0,0.07930195240114224,0.044868682102107815,0.0018070181348615044,True,0.05388289013431358,-6.0285533141635206e-05,0.5001250312578145,0.10000500025001251,2
2002-12-12,879,I50_N3_K2,0.3,0.15,,0.04757842251499178,0.0,0.08085960595279729,0.044868682102107815,0.0027097404128839653,True,0.05388289013431358,-6.0285533141635206e-05,0.5001250312578145,0.15001125084381328,2
2002-12-12,879,I50_N3_K2,0.4,0.2,,0.04848062167987299,0.0,0.08241725950445256,0.044868682102107815,0.0036119395777651775,True,0.05388289013431358,-6.0285533141635206e-05,0.5001250312578145,0.2000200020002,2
2002-12-12,879,L25_50_PB5_N3_K2,0.1,0.025,0.05,0.04532063366538375,0.0,0.07696547207365945,0.044868682102107815,0.0004519515632759319,True,0.04938229878688083,0.0,0.2500312539067383,0.025000312503906295,2
2002-12-12,879,L25_50_PB5_N3_K2,0.2,0.05,0.1,0.045772453786876444,0.0,0.07774429884948697,0.044868682102107815,0.0009037716847686283,True,0.04938229878688083,0.0,0.2500312539067383,0.05000125003125078,2
2002-12-12,879,L25_50_PB5_N3_K2,0.3,0.075,0.15,0.046224142599758045,0.0,0.0785231256253145,0.044868682102107815,0.0013554604976502294,True,0.04938229878688083,0.0,0.2500312539067383,0.0750028126054727,2
2002-12-12,879,L25_50_PB5_N3_K2,0.4,0.1,0.2,0.0466757002369691,0.0,0.07930195240114202,0.044868682102107815,0.0018070181348612824,True,0.04938229878688083,0.0,0.2500312539067383,0.10000500025001248,2
2002-12-12,879,HOLD100,0.1,0.1,,0.054929250474993196,-0.11100174926324147,0.0935771181977636,0.044868682102107815,0.010060568372885381,True,0.1427459033666274,-0.5643134086518344,1.0,0.2076077216455431,2
2002-12-12,879,HOLD100,0.2,0.2,,0.06492567074936284,-0.20440218554347533,0.11096759109769527,0.044868682102107815,0.020056988647255025,True,0.1427459033666274,-0.5643134086518344,1.0,0.37087240493918705,2
2002-12-12,879,HOLD100,0.3,0.3,,0.07485934664251803,-0.27977810788915414,0.12835806399762673,0.044868682102107815,0.029990664540410217,True,0.1427459033666274,-0.5643134086518344,1.0,0.5026300987984593,2
2002-12-12,879,HOLD100,0.4,0.4,,0.08473163005616491,-0.3418879562788816,0.1457485368975584,0.044868682102107815,0.03986294795405709,True,0.1427459033666274,-0.5643134086518344,1.0,0.6111985930219822,2
2002-12-12,1009,I25_N3_K2,0.1,0.025,,0.03675922732691528,-0.013446286783911132,0.04300383251791251,0.042197379399752766,-0.005438152072837488,False,-0.012401965083109312,-0.17468372237552265,0.3425062198027955,0.03852175825632706,2
2002-12-12,1009,I25_N3_K2,0.2,0.05,,0.03131632600435008,-0.03324622042852288,0.03662006899039705,0.042197379399752766,-0.010881053395402684,False,-0.012401965083109312,-0.17468372237552265,0.3425062198027955,0.075990603842125,2
2002-12-12,1009,I25_N3_K2,0.3,0.075,,0.02586864199858674,-0.0525911226066238,0.030236305462881363,0.042197379399752766,-0.016328737401166027,False,-0.012401965083109312,-0.17468372237552265,0.3425062198027955,0.11244912353517698,2
2002-12-12,1009,I25_N3_K2,0.4,0.1,,0.020416141432069823,-0.07142507758730599,0.02385254193536568,0.042197379399752766,-0.021781237967682943,False,-0.012401965083109312,-0.17468372237552265,0.3425062198027955,0.1479376380093732,2
2002-12-12,1009,I50_N3_K2,0.1,0.05,,0.03131632600434986,-0.03324622042852299,0.036620068990396826,0.042197379399752766,-0.010881053395402907,False,-0.06750842961421077,-0.31657953910795433,0.6098781951049446,0.07599060384212501,2
2002-12-12,1009,I50_N3_K2,0.2,0.1,,0.020416141432069823,-0.07142507758730643,0.02385254193536568,0.042197379399752766,-0.021781237967682943,False,-0.06750842961421077,-0.31657953910795433,0.6098781951049446,0.1479376380093732,2
2002-12-12,1009,I50_N3_K2,0.3,0.15,,0.009496552833659688,-0.10762867379337704,0.011085014880334088,0.042197379399752766,-0.03270082656609308,False,-0.06750842961421077,-0.31657953910795433,0.6098781951049446,0.21615548440939406,2
2002-12-12,1009,I50_N3_K2,0.4,0.2,,-0.0014427200295837883,-0.14200315429415133,-0.0016825121746971705,0.042197379399752766,-0.043640099429336554,False,-0.06750842961421077,-0.31657953910795433,0.6098781951049446,0.2809267578910362,2
2002-12-12,1009,L25_50_PB5_N3_K2,0.1,0.025,0.05,0.03454359076647884,-0.0388713896185362,0.04040452560637764,0.042197379399752766,-0.007653788633273928,False,-0.03477656076346414,-0.33911969720114166,0.652350247712122,0.08659725422630062,3
2002-12-12,1009,L25_50_PB5_N3_K2,0.2,0.05,0.1,0.026880371028876304,-0.0816021085964781,0.031421455167327084,0.042197379399752766,-0.015317008370876461,False,-0.03477656076346414,-0.33911969720114166,0.652350247712122,0.16711405170706867,3
2002-12-12,1009,L25_50_PB5_N3_K2,0.3,0.075,0.15,0.019207626271948275,-0.12143423782248519,0.022438384728276528,0.042197379399752766,-0.02298975312780449,False,-0.03477656076346414,-0.33911969720114166,0.652350247712122,0.2421690837502639,3
2002-12-12,1009,L25_50_PB5_N3_K2,0.4,0.1,0.2,0.011525260811580562,-0.15865303600803526,0.013455314289225973,0.042197379399752766,-0.030672118588172204,False,-0.03477656076346414,-0.33911969720114166,0.652350247712122,0.3122998586976845,3
2002-12-12,1009,HOLD100,0.1,0.1,,0.021552204047484924,-0.07682565107784034,0.02518217208912432,0.042197379399752766,-0.02064517535226784,False,-0.16764361848959453,-0.5643134086518344,1.0,0.14786763831540967,2
2002-12-12,1009,HOLD100,0.2,0.2,,0.000837382840992662,-0.1528738887286707,0.0009767481328204486,0.042197379399752766,-0.041359996558760104,False,-0.16764361848959453,-0.5643134086518344,1.0,0.28080054451565756,2
2002-12-12,1009,HOLD100,0.3,0.3,,-0.019949012277236,-0.22161044501231775,-0.023228675823483647,0.042197379399752766,-0.062146391676988766,False,-0.16764361848959453,-0.5643134086518344,1.0,0.40095257526929023,2
2002-12-12,1009,HOLD100,0.4,0.4,,-0.040809011948954255,-0.2840414293813791,-0.04743409977978741,0.042197379399752766,-0.08300639134870702,False,-0.16764361848959453,-0.5643134086518344,1.0,0.510082417662567,2
2009-04-22,505,I25_N3_K2,0.1,0.025,,0.0034817503212294376,-0.010418613289281842,0.027013156107055458,0.0042863677505813325,-0.0008046174293518948,False,-0.003960693615126631,-0.10339535035938474,0.2578905800787031,0.02603167975731486,2
2009-04-22,505,I25_N3_K2,0.2,0.05,,0.002672807233451868,-0.02083566363749767,0.02068103635579721,0.0042863677505813325,-0.0016135605171294642,False,-0.003960693615126631,-0.10339535035938474,0.2578905800787031,0.052008993163235165,2
2009-04-22,505,I25_N3_K2,0.3,0.075,,0.0018594881791120788,-0.031230980995246016,0.01434891660453852,0.0042863677505813325,-0.0024268795714692537,False,-0.003960693615126631,-0.10339535035938474,0.2578905800787031,0.07793211035374333,2
2009-04-22,505,I25_N3_K2,0.4,0.1,,0.0010417419464068267,-0.041604633303642724,0.008016796853280272,0.0042863677505813325,-0.0032446258041745057,False,-0.003960693615126631,-0.10339535035938474,0.2578905800787031,0.10380120075565549,2
2009-04-22,505,I50_N3_K2,0.1,0.05,,0.002672807233451868,-0.02083566363749778,0.020681036355796545,0.0042863677505813325,-0.0016135605171294642,False,-0.01268995546164664,-0.20469098381692152,0.5104945638377204,0.05200899316323517,2
2009-04-22,505,I50_N3_K2,0.2,0.1,,0.0010417419464068267,-0.041604633303642946,0.008016796853279384,0.0042863677505813325,-0.0032446258041745057,False,-0.01268995546164664,-0.20469098381692152,0.5104945638377204,0.10380120075565548,2
2009-04-22,505,I50_N3_K2,0.3,0.15,,-0.0006072415524860375,-0.062287213123820906,-0.004647442649237998,0.0042863677505813325,-0.00489360930306737,False,-0.01268995546164664,-0.20469098381692152,0.5104945638377204,0.15537797537724823,2
2009-04-22,505,I50_N3_K2,0.4,0.2,,-0.0022745718852084096,-0.08288394099538421,-0.01731168215175516,0.0042863677505813325,-0.006560939635789742,False,-0.01268995546164664,-0.20469098381692152,0.5104945638377204,0.206740658398904,2
2009-04-22,505,L25_50_PB5_N3_K2,0.1,0.025,0.05,0.0030481508098707533,-0.023254551036390403,0.023614858219399126,0.0042863677505813325,-0.0012382169407105792,False,-0.008581683452966393,-0.21963081307998122,0.5477504677667923,0.058041045803301584,3
2009-04-22,505,L25_50_PB5_N3_K2,0.2,0.05,0.1,0.001799655640746911,-0.04622297559790478,0.013884440580484547,0.0042863677505813325,-0.0024867121098344214,False,-0.008581683452966393,-0.21963081307998122,0.5477504677667923,0.11531810056735725,3
2009-04-22,505,L25_50_PB5_N3_K2,0.3,0.075,0.15,0.0005406970446977244,-0.068891044851766,0.004154022941569746,0.0042863677505813325,-0.003745670705883608,False,-0.008581683452966393,-0.21963081307998122,0.5477504677667923,0.1718461502196752,3
2009-04-22,505,L25_50_PB5_N3_K2,0.4,0.1,0.2,-0.0007289153485539046,-0.09126461209156778,-0.005576394697344722,0.0042863677505813325,-0.005015283099135237,False,-0.008581683452966393,-0.21963081307998122,0.5477504677667923,0.2276397912954616,3
2009-04-22,505,HOLD100,0.1,0.1,,0.08035554822782043,-0.36883695406255246,0.8089183403288556,0.0042863677505813325,0.0760691804772391,True,0.3276620240705581,-0.5475367824704787,1.0,0.6777703058010349,2
2009-04-22,505,HOLD100,0.2,0.2,,0.13180745167746943,-0.45079653659793173,1.5844914047993974,0.0042863677505813325,0.1275210839268881,True,0.3276620240705581,-0.5475367824704787,1.0,0.8255589827815367,2
2009-04-22,505,HOLD100,0.3,0.3,,0.17120857619128027,-0.48668180389233495,2.360064469269939,0.0042863677505813325,0.16692220844069894,True,0.3276620240705581,-0.5475367824704787,1.0,0.8902669279963895,2
2009-04-22,505,HOLD100,0.4,0.4,,0.2033595223321223,-0.5068200192747019,3.135637533740481,0.0042863677505813325,0.19907315458154096,True,0.3276620240705581,-0.5475367824704787,1.0,0.9265799510260478,2
2009-04-22,756,I25_N3_K2,0.1,0.025,,0.015160782065450462,-0.04061412751539262,0.10556512546817243,0.0048829358558417635,0.010277846209608699,True,0.08831358329332728,-0.22878770520725933,0.6144626908005656,0.10919473726559173,2
2009-04-22,756,I25_N3_K2,0.2,0.05,,0.024880482552881666,-0.07481646643636952,0.17810907444240254,0.0048829358558417635,0.019997546697039903,True,0.08831358329332728,-0.22878770520725933,0.6144626908005656,0.2010319973351729,2
2009-04-22,756,I25_N3_K2,0.3,0.075,,0.034104064727614514,-0.10398233456931183,0.25065302341663265,0.0048829358558417635,0.02922112887177275,True,0.08831358329332728,-0.22878770520725933,0.6144626908005656,0.2793457472535264,2
2009-04-22,756,I25_N3_K2,0.4,0.1,,0.04288353555815538,-0.12914791007068582,0.32319697239086276,0.0048829358558417635,0.03800059970231362,True,0.08831358329332728,-0.22878770520725933,0.6144626908005656,0.3469182459490154,2
2009-04-22,756,I50_N3_K2,0.1,0.05,,0.02488048255288189,-0.07481646643636952,0.17810907444240365,0.0048829358558417635,0.019997546697040125,True,0.14615821823229047,-0.30797048017168016,0.8270776559419897,0.20103199733517294,2
2009-04-22,756,I50_N3_K2,0.2,0.1,,0.042883535558155605,-0.12914791007068582,0.323196972390865,0.0048829358558417635,0.03800059970231384,True,0.14615821823229047,-0.30797048017168016,0.8270776559419897,0.3469182459490155,2
2009-04-22,756,I50_N3_K2,0.3,0.15,,0.05927997768534343,-0.1703731232205027,0.4682848703393261,0.0048829358558417635,0.05439704182950167,True,0.14615821823229047,-0.30797048017168016,0.8270776559419897,0.457612740562705,2
2009-04-22,756,I50_N3_K2,0.4,0.2,,0.07435244671579277,-0.20272404779397424,0.6133727682877876,0.0048829358558417635,0.06946951085995101,True,0.14615821823229047,-0.30797048017168016,0.8270776559419897,0.544478737663364,2
2009-04-22,756,L25_50_PB5_N3_K2,0.1,0.025,0.05,0.02647035562557387,-0.07887506441508263,0.19035187955329214,0.0048829358558417635,0.021587419769732108,True,0.15445621791879804,-0.3124366401792579,0.8390698152816167,0.21192980520001334,3
2009-04-22,756,L25_50_PB5_N3_K2,0.2,0.05,0.1,0.04575455238644732,-0.13492065215504878,0.34768258261264173,0.0048829358558417635,0.04087161653060556,True,0.15445621791879804,-0.3124366401792579,0.8390698152816167,0.36241873020949716,3
2009-04-22,756,L25_50_PB5_N3_K2,0.3,0.075,0.15,0.06321126925107956,-0.17677507253250657,0.5050132856719913,0.0048829358558417635,0.0583283333952378,True,0.15445621791879804,-0.3124366401792579,0.8390698152816167,0.4748027194491542,3
2009-04-22,756,L25_50_PB5_N3_K2,0.4,0.1,0.2,0.07917993963343406,-0.2092225865908699,0.6623439887313411,0.0048829358558417635,0.0742970037775923,True,0.15445621791879804,-0.3124366401792579,0.8390698152816167,0.5619280705566978,3
2009-04-22,756,HOLD100,0.1,0.1,,0.07981784767289368,-0.34729833539406085,0.6689085978176501,0.0048829358558417635,0.07493491181705192,True,0.34976201561180686,-0.5475367824704787,1.0,0.638932089956904,2
2009-04-22,756,HOLD100,0.2,0.2,,0.1333692573056413,-0.4362106408275246,1.3047960191413583,0.0048829358558417635,0.12848632144979955,True,0.34976201561180686,-0.5475367824704787,1.0,0.7992578454184533,2
2009-04-22,756,HOLD100,0.3,0.3,,0.17553876131533097,-0.47666896739148734,1.9406834404650661,0.0048829358558417635,0.1706558254594892,True,0.34976201561180686,-0.5475367824704787,1.0,0.8722118841137102,2
2009-04-22,756,HOLD100,0.4,0.4,,0.21055420497407962,-0.49980027328850085,2.576570861788774,0.0048829358558417635,0.20567126911823785,True,0.34976201561180686,-0.5475367824704787,1.0,0.9139220172012626,2
2009-04-22,879,I25_N3_K2,0.1,0.025,,0.014818769769867401,-0.03693015158172741,0.09520367418065323,0.005199639481798579,0.009619130288068822,True,0.08530779804090294,-0.21932962036036407,0.5890666323657503,0.09930283318582214,2
2009-04-22,879,I25_N3_K2,0.2,0.05,,0.02398739185786347,-0.06867599179048167,0.15782593132575928,0.005199639481798579,0.018787752376064892,True,0.08530779804090294,-0.21932962036036407,0.5890666323657503,0.18454410835459933,2
2009-04-22,879,I25_N3_K2,0.3,0.075,,0.03274933946267833,-0.09622376174954539,0.22044818847086511,0.005199639481798579,0.02754969998087975,True,0.08530779804090294,-0.21932962036036407,0.5890666323657503,0.2585130763808152,2
2009-04-22,879,I25_N3_K2,0.4,0.1,,0.041142190729980266,-0.120354545462669,0.2830704456159714,0.005199639481798579,0.03594255124818169,True,0.08530779804090294,-0.21932962036036407,0.5890666323657503,0.3233070387079287,2
2009-04-22,879,I50_N3_K2,0.1,0.05,,0.02398739185786347,-0.06867599179048167,0.15782593132575906,0.005199639481798579,0.018787752376064892,True,0.1430162598475493,-0.3021272629437828,0.8113879377200478,0.1845441083545993,2
2009-04-22,879,I50_N3_K2,0.2,0.1,,0.041142190729980266,-0.120354545462669,0.28307044561597117,0.005199639481798579,0.03594255124818169,True,0.1430162598475493,-0.3021272629437828,0.8113879377200478,0.32330703870792854,2
2009-04-22,879,I50_N3_K2,0.3,0.15,,0.05694628315681616,-0.16062755756114866,0.40831495990618305,0.005199639481798579,0.05174664367501758,True,0.1430162598475493,-0.3021272629437828,0.8113879377200478,0.4314447626927954,2
