age_td,policy,budget_pct,campaigns_cur,initial_total_tqqq_target_cur,CAGR_Median_cur,CAGR_Min_cur,MDD_Median_cur,MDD_Worst_cur,CAGR_Increment_Median_cur,CAGR_Increment_Min_cur,WinRate_vs_cash_cur,Max_Total_TQQQ_Weight_Worst_cur,n,campaigns_all,initial_total_tqqq_target_all,CAGR_Median_all,CAGR_Min_all,MDD_Median_all,MDD_Worst_all,CAGR_Increment_Median_all,CAGR_Increment_Min_all,WinRate_vs_cash_all,Max_Total_TQQQ_Weight_Worst_all
879,I25_N3_K2,0.3,2,0.075,0.03948674103121819,0.03274933946267833,-0.048111880874772694,-0.09622376174954539,0.01445258023926499,0.0013554604976502294,1.0,0.2585130763808152,9,3,0.075,0.03391866322344317,0.0018594881791120788,-0.031230980995246016,-0.10398233456931183,0.0013554604976502294,-0.016328737401166027,0.5555555555555556,0.2793457472535264
879,L25_50_PB5_N3_K2,0.1,2,0.025,0.036938780248095715,0.028556926830807683,-0.03977363924496663,-0.07954727848993326,0.011904619456142518,0.0004519515632759319,1.0,0.2137347782153725,9,3,0.025,0.03454359076647884,0.0030481508098707533,-0.023254551036390403,-0.07954727848993326,0.0004519515632759319,-0.007653788633273928,0.5555555555555556,0.2137347782153725
879,I25_N3_K2,0.2,2,0.05,0.03487992282236996,0.02398739185786347,-0.034337995895240836,-0.06867599179048167,0.00984576203041676,0.0009037716847686283,1.0,0.18454410835459933,9,3,0.05,0.03131632600435008,0.002672807233451868,-0.02083566363749767,-0.07481646643636952,0.0009037716847686283,-0.010881053395402684,0.5555555555555556,0.2010319973351729
879,I50_N3_K2,0.1,2,0.05,0.03487992282236996,0.02398739185786347,-0.034337995895240836,-0.06867599179048167,0.00984576203041676,0.0009037716847686283,1.0,0.1845441083545993,9,3,0.05,0.03131632600434986,0.002672807233451868,-0.02083566363749778,-0.07481646643636952,0.0009037716847686283,-0.010881053395402907,0.5555555555555556,0.20103199733517294
879,I25_N3_K2,0.1,2,0.025,0.030069701717625574,0.014818769769867401,-0.018465075790863705,-0.03693015158172741,0.005035540925672377,0.0004519515632759319,1.0,0.09930283318582214,9,3,0.025,0.03675922732691528,0.0034817503212294376,-0.010418613289281842,-0.04061412751539262,0.0004519515632759319,-0.005438152072837488,0.5555555555555556,0.10919473726559173
