fast_ma,full_ma,starter_w,exit_ma,exit_slope_lb,exit_dd,CAGR,MDD,DotCom_MDD,ActualEra_CAGR,Cycle22_Capture,TradeCount
60,100,1.0,110,30,-0.22,0.19857690515678117,-0.7509969070742324,-0.7509969070742324,0.3076598115533289,0.1618308226539536,18.0
60,100,1.0,110,30,-0.2,0.1854652474233529,-0.7509969070742324,-0.7509969070742324,0.28547278094345385,0.10587420442726361,18.0
60,100,1.0,110,30,-0.18,0.19952186437576236,-0.7509969070742324,-0.7509969070742324,0.30184875109532516,0.10587420442726322,18.0
60,100,1.0,110,40,-0.22,0.2573067294454532,-0.7041208905809817,-0.7041208905809817,0.40150929120546097,0.7319147958398969,15.0
60,100,1.0,110,40,-0.2,0.2556378626211746,-0.7041208905809817,-0.7041208905809817,0.39840407799629163,0.7319147958398967,15.0
60,100,1.0,110,40,-0.18,0.2068132379927048,-0.7041208905809817,-0.7041208905809817,0.30878583958924866,0.12430008307948427,16.0
60,100,1.0,110,50,-0.22,0.2456569403581319,-0.764416244858967,-0.764416244858967,0.40150929120546097,0.7319147958398967,17.0
60,100,1.0,110,50,-0.2,0.2502402874059937,-0.764416244858967,-0.764416244858967,0.39840407799629185,0.7319147958398966,17.0
60,100,1.0,110,50,-0.18,0.25225889093454934,-0.764416244858967,-0.764416244858967,0.402176612170257,0.7319147958398973,17.0
60,100,1.0,120,30,-0.22,0.2625446921270853,-0.6750731825909935,-0.6686471440440466,0.40150929120546075,0.7319147958398969,17.0
60,100,1.0,120,30,-0.2,0.2646715442283831,-0.6686471440440466,-0.6686471440440466,0.4072212415818153,0.7319147958398967,17.0
60,100,1.0,120,30,-0.18,0.22075654767831954,-0.6686471440440466,-0.6686471440440466,0.31703794570625154,0.12430008307948445,18.0
60,100,1.0,120,40,-0.22,0.2662300725666704,-0.6925145936050443,-0.6925145936050443,0.40150929120546097,0.7319147958398969,17.0
60,100,1.0,120,40,-0.2,0.2706975907115199,-0.6228450738253394,-0.6228450738253394,0.4072212415818153,0.7319147958398969,17.0
60,100,1.0,120,40,-0.18,0.21402166529612954,-0.6228450738253394,-0.6228450738253394,0.30397924620533834,0.12430008307948419,18.0
