date,reason,target_weight,price,notional,fee,cash_after,shares_after,avg_cost_after
2000-08-10,REVERSAL_ENTRY,0.65,61.092989,0.6992035241709169,0.0003496017620854585,0.3761446035607159,0.011444906127786886,61.123535494500004
2000-08-21,BULL_EXIT,0.0,72.932091,-0.8347009351982109,0.00041735046759910547,1.2110634662931188,0.0,
2001-12-13,REVERSAL_ENTRY,0.65,1.314787,0.8312225177222773,0.00041561125886113866,0.4471657444377496,0.6322107822196883,1.3154443935
2002-01-23,BULL_EXIT,0.0,1.137651,-0.7192352286030106,0.0003596176143015053,1.1668034029571135,0.0,
2002-01-29,REVERSAL_ENTRY,0.65,1.093902,0.758624177046843,0.00037931208852342153,0.4081106293982383,0.6935028705010532,1.094448951
2002-02-05,BULL_EXIT,0.0,0.95029,-0.6590288428084459,0.0003295144214042229,1.0669482806952137,0.0,
2002-11-08,REVERSAL_ENTRY,0.65,0.194686,0.7024120476122647,0.00035120602380613237,0.37787066576741335,3.607922745406782,0.194783343
2002-11-12,BULL_EXIT,0.0,0.190458,-0.6871577502446848,0.0003435788751223424,1.0647207357035953,0.0,
2002-11-13,REVERSAL_ENTRY,0.65,0.197302,0.6921011592203793,0.00034605057961018963,0.3723238043852094,3.5078263738856132,0.197400651
2002-12-12,BULL_FULL,1.0,0.204519,0.3724910416498634,0.00018624552082493172,0.0,5.329129243789453,0.19986839279831128
2008-02-14,BULL_EXIT,0.0,0.422169,-2.2497931637213493,0.0011248965818606747,2.2486682671394886,0.0,
2009-03-27,REVERSAL_ENTRY,0.65,0.080945,1.4775297231407645,0.0007387648615703822,0.7948541629834565,18.253502046337196,0.0809854725
2009-04-22,BULL_FULL,1.0,0.095538,0.7945441085875148,0.0003972720542937574,0.0,26.57002645115533,0.08555542362078826
2018-12-21,BULL_EXIT,0.0,3.910327911376953,-103.89751603797662,0.05194875801898831,103.84556727995762,0.0,
2020-06-05,REVERSAL_ENTRY,0.65,10.73206901550293,69.12555242696271,0.034562776213481354,37.186888530612606,6.441027571394473,10.737435050010681
2020-06-08,BULL_FULL,1.0,10.970850944519045,37.16851824366069,0.018584259121830347,0.0,9.82896150939313,10.819781683377952
2022-03-08,BULL_EXIT,0.0,20.119792938232425,-197.7566703668462,0.09887833518342311,197.65779203166278,0.0,
2022-08-24,REVERSAL_ENTRY,0.65,15.621133804321287,129.28854053605102,0.06464427026802551,69.55226217222099,8.276514506282881,15.628944371223445
2022-08-25,BULL_EXIT,0.0,16.442546844482422,-136.08697747859458,0.06804348873929729,205.5786840704646,0.0,
2023-01-27,REVERSAL_ENTRY,0.65,11.199405670166016,135.79827555644147,0.06789913777822074,73.05424923876717,12.125489472909543,11.2050053730011
2023-02-28,BULL_FULL,1.0,10.623353004455566,73.29895587182592,0.036649477935912965,0.0,19.025284277909755,10.995987076360565
