date,reason,target_weight,price,notional,fee,cash_after,shares_after,avg_cost_after
2000-08-28,REVERSAL_ENTRY,0.35,79.677436,0.37758599292479295,0.00018879299646239647,0.7010423367210102,0.004738932524445101,79.717274718
2000-09-13,BULL_EXIT,0.0,66.507676,-0.31517538892165686,0.00015758769446082844,1.0179106582232962,0.0,
2001-12-24,REVERSAL_ENTRY,0.35,1.257756,0.3749270574003951,0.00018746352870019757,0.6961056430720336,0.2980920444032031,1.258384878
2002-02-05,BULL_EXIT,0.0,0.95029,-0.28327388887591987,0.00014163694443795994,0.9805224121385254,0.0,
2002-11-15,REVERSAL_ENTRY,0.35,0.226152,0.34766705814929955,0.0001738335290746498,0.6454935601767674,1.5373158678645316,0.22626507599999998
2002-12-12,BULL_FULL,1.0,0.204519,0.6457225624283378,0.0003228612812141689,0.0,4.694590069422029,0.21170886077179638
2008-01-30,BULL_EXIT,0.0,0.438857,-2.0602537140963433,0.0010301268570481717,2.059223587239295,0.0,
2009-04-01,REVERSAL_ENTRY,0.35,0.080306,0.7292537313245012,0.0003646268656622506,1.3539637313084114,9.080937057312047,0.080346153
2009-04-22,BULL_FULL,1.0,0.095538,1.3534116814130368,0.0006767058407065184,0.0,23.247150306626843,0.08963278156505594
2018-12-21,BULL_EXIT,0.0,3.910327911376953,-90.90398070397823,0.045451990351989116,90.85852871362624,0.0,
2020-05-11,REVERSAL_ENTRY,0.35,9.15132999420166,32.56366385185202,0.01628183192592601,60.459093892942114,3.558353143475818,9.15590565919876
2020-05-12,BULL_FULL,1.0,8.606905937194824,60.42913124020538,0.03021456562010269,0.0,10.57935833177006,8.794417257822174
2022-02-24,BULL_EXIT,0.0,23.66809463500977,-250.39325417401284,0.12519662708700643,250.26805754692583,0.0,
2023-02-03,REVERSAL_ENTRY,0.35,12.25070095062256,89.67861913606018,0.04483930956803009,166.50116765740088,7.320284732891374,12.256826301097872
2023-02-28,BULL_FULL,1.0,10.623353004455566,166.90859764754995,0.08345429882377497,0.0,23.031764675010063,11.146150284808334
2025-04-07,BULL_EXIT,0.0,20.481800079345703,-471.7319995480927,0.23586599977404635,471.49613354831865,0.0,
